t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
4200.0000,89.0079,-4.0556,-9.7032,0.0000,0.7502
4200.1000,89.0141,-4.0586,-9.8223,0.0000,0.7502
4200.2000,89.0190,-4.0616,-10.5776,0.0000,0.7503
4200.3000,89.0221,-4.0646,-11.1085,0.0000,0.7503
4200.4000,89.0249,-4.0676,-11.8257,0.0000,0.7503
4200.5000,89.0253,-4.0705,-13.2726,0.0000,0.7503
4200.6000,89.0221,-4.0734,-13.9203,0.0000,0.7503
4200.7000,89.0199,-4.0763,-14.0134,0.0000,0.7504
4200.8000,89.0166,-4.0792,-14.6452,0.0000,0.7504
4200.9000,89.0119,-4.0821,-14.8842,0.0000,0.7504
4201.0000,89.0078,-4.0849,-15.0405,0.0000,0.7504
4201.1000,89.0027,-4.0877,-16.1827,0.0000,0.7505
4201.2000,88.9939,-4.0905,-17.6639,0.0000,0.7505
4201.3000,88.9827,-4.0932,-18.7547,0.0000,0.7505
4201.4000,88.9695,-4.0959,-20.0993,0.0000,0.7506
4201.5000,88.9528,-4.0986,-21.5656,0.0000,0.7506
4201.6000,88.9336,-4.1013,-23.1119,0.0000,0.7507
4201.7000,88.9106,-4.1039,-25.0851,0.0000,0.7507
4201.8000,88.8832,-4.1065,-27.2780,0.0000,0.7508
4201.9000,88.8511,-4.1091,-29.8114,0.0000,0.7508
4202.0000,88.8133,-4.1116,-32.5997,0.0000,0.7509
4202.1000,88.7696,-4.1142,-33.9318,0.0000,0.7509
4202.2000,88.7263,-4.1166,-33.1907,0.0000,0.7510
4202.3000,88.6860,-4.1191,-31.3285,0.0000,0.7511
4202.4000,88.6509,-4.1215,-28.7550,0.0000,0.7511
4202.5000,88.6218,-4.1239,-25.0558,0.0000,0.7512
4202.6000,88.6028,-4.1263,-20.9770,0.0000,0.7512
4202.7000,88.5912,-4.1286,-18.3187,0.0000,0.7513
4202.8000,88.5837,-4.1310,-17.0938,0.0000,0.7513
4202.9000,88.5776,-4.1332,-15.5019,0.0000,0.7513
4203.0000,88.5770,-4.1355,-13.3011,0.0000,0.7513
4203.1000,88.5804,-4.1377,-11.3498,0.0000,0.7514
4203.2000,88.5882,-4.1399,-8.9942,0.0000,0.7514
4203.3000,88.6018,-4.1420,-5.8884,0.0000,0.7514
4203.4000,88.6230,-4.1442,-2.8617,0.0000,0.7514
4203.5000,88.6496,-4.1462,-0.5412,0.0000,0.7514
4203.6000,88.6807,-4.1483,1.7559,0.0000,0.7513
4203.7000,88.7171,-4.1503,4.0629,0.0000,0.7513
4203.8000,88.7580,-4.1523,5.9589,0.0000,0.7513
4203.9000,88.8024,-4.1543,7.7075,0.0000,0.7513
4204.0000,88.8508,-4.1562,8.9886,0.0000,0.7512
4204.1000,88.9006,-4.1581,9.2569,0.0000,0.7512
4204.2000,88.9500,-4.1600,8.9439,0.0000,0.7512
4204.3000,88.9984,-4.1618,8.2648,0.0000,0.7511
4204.4000,89.0448,-4.1636,7.0729,0.0000,0.7511
4204.5000,89.0881,-4.1654,6.0816,0.0000,0.7511
4204.6000,89.1303,-4.1671,5.4370,0.0000,0.7510
4204.7000,89.1708,-4.1688,4.8750,0.0000,0.7510
4204.8000,89.2106,-4.1705,4.9913,0.0000,0.7510
4204.9000,89.2515,-4.1721,5.4273,0.0000,0.7510
4205.0000,89.2931,-4.1737,5.3394,0.0000,0.7509
4205.1000,89.3336,-4.1752,4.7397,0.0000,0.7509
4205.2000,89.3726,-4.1767,3.9412,0.0000,0.7509
4205.3000,89.4097,-4.1782,2.8102,0.0000,0.7509
4205.4000,89.4439,-4.1797,0.9006,0.0000,0.7509
4205.5000,89.4729,-4.1811,-1.4446,0.0000,0.7509
4205.6000,89.4972,-4.1825,-3.5208,0.0000,0.7509
4205.7000,89.5174,-4.1838,-5.8740,0.0000,0.7509
4205.8000,89.5318,-4.1851,-8.7710,0.0000,0.7509
4205.9000,89.5398,-4.1863,-10.9448,0.0000,0.7509
4206.0000,89.5451,-4.1876,-12.0931,0.0000,0.7509
4206.1000,89.5484,-4.1887,-12.6692,0.0000,0.7509
4206.2000,89.5513,-4.1899,-12.2643,0.0000,0.7510
4206.3000,89.5563,-4.1910,-11.0369,0.0000,0.7510
4206.4000,89.5644,-4.1920,-9.6367,0.0000,0.7510
4206.5000,89.5755,-4.1931,-8.4017,0.0000,0.7510
4206.6000,89.5888,-4.1941,-7.4088,0.0000,0.7510
4206.7000,89.6040,-4.1950,-6.9947,0.0000,0.7510
4206.8000,89.6192,-4.1959,-7.3505,0.0000,0.7510
4206.9000,89.6329,-4.1968,-7.9936,0.0000,0.7510
4207.0000,89.6453,-4.1976,-8.5327,0.0000,0.7510
4207.1000,89.6568,-4.1984,-9.1013,0.0000,0.7510
4207.2000,89.6669,-4.1991,-9.5927,0.0000,0.7511
4207.3000,89.6763,-4.1998,-9.6537,0.0000,0.7511
4207.4000,89.6861,-4.2005,-9.2844,0.0000,0.7511
4207.5000,89.6971,-4.2011,-8.8105,0.0000,0.7511
4207.6000,89.7089,-4.2017,-8.4128,0.0000,0.7511
4207.7000,89.7216,-4.2022,-8.1674,0.0000,0.7511
4207.8000,89.7344,-4.2027,-8.3893,0.0000,0.7511
4207.9000,89.7461,-4.2032,-8.8836,0.0000,0.7511
4208.0000,89.7569,-4.2036,-9.6230,0.0000,0.7511
4208.1000,89.7655,-4.2040,-10.4061,0.0000,0.7512
4208.2000,89.7730,-4.2043,-10.8845,0.0000,0.7512
4208.3000,89.7796,-4.2046,-11.0731,0.0000,0.7512
4208.4000,89.7862,-4.2049,-11.5458,0.0000,0.7512
4208.5000,89.7908,-4.2051,-12.3206,0.0000,0.7512
4208.6000,89.7942,-4.2052,-13.4293,0.0000,0.7512
4208.7000,89.7942,-4.2054,-14.4363,0.0000,0.7513
4208.8000,89.7934,-4.2054,-14.8873,0.0000,0.7513
4208.9000,89.7914,-4.2055,-15.4969,0.0000,0.7513
4209.0000,89.7880,-4.2055,-15.8571,0.0000,0.7513
4209.1000,89.7846,-4.2054,-15.9535,0.0000,0.7514
4209.2000,89.7808,-4.2053,-16.8439,0.0000,0.7514
4209.3000,89.7736,-4.2052,-18.5659,0.0000,0.7514
4209.4000,89.7626,-4.2050,-20.9059,0.0000,0.7515
4209.5000,89.7456,-4.2048,-23.7836,0.0000,0.7515
4209.6000,89.7225,-4.2046,-26.2594,0.0000,0.7516
4209.7000,89.6951,-4.2043,-27.5897,0.0000,0.7516
4209.8000,89.6665,-4.2039,-27.7770,0.0000,0.7517
4209.9000,89.6383,-4.2035,-26.7269,0.0000,0.7517
4210.0000,89.6142,-4.2031,-25.0767,0.0000,0.7518
4210.1000,89.5930,-4.2026,-23.4029,0.0000,0.7518
4210.2000,89.5759,-4.2021,-21.5293,0.0000,0.7519
4210.3000,89.5626,-4.2015,-19.9632,0.0000,0.7519
4210.4000,89.5521,-4.2009,-18.5882,0.0000,0.7519
4210.5000,89.5447,-4.2003,-16.8313,0.0000,0.7520
4210.6000,89.5416,-4.1996,-15.0109,0.0000,0.7520
4210.7000,89.5417,-4.1989,-13.2132,0.0000,0.7520
4210.8000,89.5462,-4.1981,-11.5911,0.0000,0.7520
4210.9000,89.5531,-4.1973,-11.3346,0.0000,0.7520
4211.0000,89.5585,-4.1964,-12.3121,0.0000,0.7521
4211.1000,89.5613,-4.1955,-13.6337,0.0000,0.7521
4211.2000,89.5611,-4.1946,-15.7122,0.0000,0.7521
4211.3000,89.5550,-4.1936,-18.0590,0.0000,0.7521
4211.4000,89.5448,-4.1925,-19.5505,0.0000,0.7522
4211.5000,89.5324,-4.1915,-20.3084,0.0000,0.7522
4211.6000,89.5190,-4.1903,-21.1179,0.0000,0.7523
4211.7000,89.5032,-4.1892,-22.1751,0.0000,0.7523
4211.8000,89.4852,-4.1880,-23.3967,0.0000,0.7523
4211.9000,89.4642,-4.1867,-24.7141,0.0000,0.7524
4212.0000,89.4407,-4.1854,-25.9746,0.0000,0.7524
4212.1000,89.4143,-4.1841,-27.0420,0.0000,0.7525
4212.2000,89.3863,-4.1827,-27.6298,0.0000,0.7526
4212.3000,89.3574,-4.1813,-27.8055,0.0000,0.7526
4212.4000,89.3286,-4.1799,-27.8283,0.0000,0.7527
4212.5000,89.2995,-4.1784,-27.8609,0.0000,0.7527
4212.6000,89.2706,-4.1768,-27.6943,0.0000,0.7528
4212.7000,89.2422,-4.1753,-27.3336,0.0000,0.7528
4212.8000,89.2147,-4.1736,-26.6198,0.0000,0.7529
4212.9000,89.1893,-4.1720,-25.7116,0.0000,0.7529
4213.0000,89.1656,-4.1703,-25.0421,0.0000,0.7530
4213.1000,89.1430,-4.1685,-24.4949,0.0000,0.7530
4213.2000,89.1216,-4.1667,-24.0448,0.0000,0.7531
4213.3000,89.1008,-4.1649,-24.1885,0.0000,0.7531
4213.4000,89.0787,-4.1630,-24.5712,0.0000,0.7532
4213.5000,89.0562,-4.1611,-24.8703,0.0000,0.7532
4213.6000,89.0328,-4.1592,-25.4635,0.0000,0.7533
4213.7000,89.0077,-4.1572,-26.2014,0.0000,0.7533
4213.8000,88.9810,-4.1552,-26.7789,0.0000,0.7534
4213.9000,88.9534,-4.1531,-27.0187,0.0000,0.7534
4214.0000,88.9257,-4.1510,-26.8799,0.0000,0.7535
