t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
5100.0000,85.0698,-1.3479,31.2148,4.7906,0.6285
5100.1000,85.0801,-1.3517,30.3181,4.7906,0.6286
5100.2000,85.0874,-1.3553,29.4569,4.7906,0.6287
5100.3000,85.0941,-1.3590,29.2032,4.7906,0.6289
5100.4000,85.1005,-1.3626,29.2109,4.7906,0.6290
5100.5000,85.1074,-1.3661,29.4863,4.7906,0.6291
5100.6000,85.1152,-1.3697,30.6311,4.7906,0.6292
5100.7000,85.1275,-1.3731,32.0479,4.7906,0.6293
5100.8000,85.1417,-1.3766,32.4639,4.7906,0.6294
5100.9000,85.1559,-1.3800,31.9846,4.7906,0.6295
5101.0000,85.1682,-1.3833,31.4840,4.7906,0.6296
5101.1000,85.1804,-1.3866,30.6249,4.7906,0.6297
5101.2000,85.1890,-1.3899,28.9929,4.7906,0.6298
5101.3000,85.1942,-1.3931,27.8126,4.7906,0.6299
5101.4000,85.1978,-1.3963,27.3502,4.7906,0.6301
5101.5000,85.2011,-1.3995,27.1672,4.7906,0.6302
5101.6000,85.2040,-1.4026,27.1143,4.7906,0.6303
5101.7000,85.2073,-1.4056,27.2972,4.7906,0.6304
5101.8000,85.2113,-1.4087,27.2903,4.7906,0.6305
5101.9000,85.2147,-1.4116,26.9707,4.7906,0.6307
5102.0000,85.2174,-1.4146,26.2838,4.7906,0.6308
5102.1000,85.2180,-1.4175,25.6460,4.7906,0.6309
5102.2000,85.2181,-1.4203,25.4244,4.7906,0.6310
5102.3000,85.2179,-1.4231,25.3127,4.7906,0.6311
5102.4000,85.2177,-1.4259,25.1282,4.7906,0.6313
5102.5000,85.2168,-1.4286,24.5702,4.7906,0.6314
5102.6000,85.2143,-1.4313,23.6674,4.7906,0.6315
5102.7000,85.2096,-1.4339,22.9309,4.7906,0.6316
5102.8000,85.2041,-1.4365,22.4631,4.7906,0.6318
5102.9000,85.1976,-1.4390,22.0182,4.7906,0.6319
5103.0000,85.1903,-1.4415,22.2238,4.7906,0.6320
5103.1000,85.1848,-1.4440,22.6547,4.7906,0.6322
5103.2000,85.1796,-1.4464,22.5312,4.7906,0.6323
5103.3000,85.1738,-1.4488,22.1780,4.7906,0.6324
5103.4000,85.1672,-1.4511,21.9743,4.7906,0.6325
5103.5000,85.1607,-1.4534,21.7315,4.7906,0.6327
5103.6000,85.1533,-1.4557,21.4648,4.7906,0.6328
5103.7000,85.1458,-1.4578,21.5713,4.7906,0.6329
5103.8000,85.1389,-1.4600,21.5999,4.7906,0.6331
5103.9000,85.1318,-1.4621,20.9037,4.7906,0.6332
5104.0000,85.1220,-1.4642,19.9035,4.7906,0.6333
5104.1000,85.1106,-1.4662,19.5210,4.7906,0.6335
5104.2000,85.0993,-1.4682,19.3722,4.7906,0.6336
5104.3000,85.0874,-1.4701,19.4150,4.7906,0.6338
5104.4000,85.0766,-1.4720,21.0152,4.7906,0.6339
5104.5000,85.0719,-1.4739,23.4725,4.7906,0.6340
5104.6000,85.0721,-1.4757,25.4464,4.7906,0.6341
5104.7000,85.0763,-1.4775,27.4358,4.7906,0.6343
5104.8000,85.0855,-1.4792,29.3036,4.7906,0.6344
5104.9000,85.0981,-1.4809,29.7836,4.7906,0.6345
5105.0000,85.1094,-1.4825,29.0089,4.7906,0.6346
5105.1000,85.1186,-1.4841,28.2151,4.7906,0.6347
5105.2000,85.1264,-1.4856,27.5554,4.7906,0.6348
5105.3000,85.1328,-1.4871,27.1604,4.7906,0.6349
