t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3600.0000,95.4853,1.7766,101.8719,0.0000,0.4943
3600.1000,95.5056,1.7793,104.1041,0.0000,0.4940
3600.2000,95.5290,1.7821,105.1146,0.0000,0.4937
3600.3000,95.5528,1.7848,105.2944,0.0000,0.4934
3600.4000,95.5766,1.7875,105.3520,0.0000,0.4931
3600.5000,95.6002,1.7903,105.4096,0.0000,0.4928
3600.6000,95.6238,1.7930,105.4642,0.0000,0.4925
3600.7000,95.6474,1.7958,105.5189,0.0000,0.4922
3600.8000,95.6708,1.7985,105.1325,0.0000,0.4919
3600.9000,95.6924,1.8013,104.3984,0.0000,0.4916
3601.0000,95.7126,1.8040,103.9042,0.0000,0.4913
3601.1000,95.7319,1.8067,102.9240,0.0000,0.4911
3601.2000,95.7478,1.8095,101.1809,0.0000,0.4908
3601.3000,95.7600,1.8122,100.0550,0.0000,0.4905
3601.4000,95.7712,1.8149,99.2832,0.0000,0.4902
3601.5000,95.7800,1.8177,97.5643,0.0000,0.4899
3601.6000,95.7842,1.8204,95.7658,0.0000,0.4897
3601.7000,95.7857,1.8231,94.8255,0.0000,0.4894
3601.8000,95.7860,1.8258,94.0387,0.0000,0.4891
3601.9000,95.7842,1.8285,93.3882,0.0000,0.4889
3602.0000,95.7818,1.8312,93.4645,0.0000,0.4886
3602.1000,95.7801,1.8339,93.9133,0.0000,0.4883
3602.2000,95.7793,1.8366,93.7923,0.0000,0.4881
3602.3000,95.7770,1.8393,93.2080,0.0000,0.4878
3602.4000,95.7737,1.8420,92.0803,0.0000,0.4875
3602.5000,95.7667,1.8447,90.1296,0.0000,0.4873
3602.6000,95.7556,1.8473,87.6848,0.0000,0.4870
3602.7000,95.7390,1.8500,84.6553,0.0000,0.4868
3602.8000,95.7158,1.8526,81.1745,0.0000,0.4865
3602.9000,95.6854,1.8553,78.3051,0.0000,0.4863
3603.0000,95.6510,1.8579,76.4887,0.0000,0.4861
3603.1000,95.6135,1.8605,76.1303,0.0000,0.4859
