t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3300.0000,84.5307,-1.3141,31.3395,4.7906,0.5109
3300.1000,84.5417,-1.3143,31.0204,4.7906,0.5110
3300.2000,84.5516,-1.3146,30.4815,4.7906,0.5111
3300.3000,84.5601,-1.3149,29.5606,4.7906,0.5112
3300.4000,84.5660,-1.3152,28.6074,4.7906,0.5113
3300.5000,84.5702,-1.3155,27.7136,4.7906,0.5114
3300.6000,84.5721,-1.3158,27.5710,4.7906,0.5116
3300.7000,84.5757,-1.3162,27.7691,4.7906,0.5117
3300.8000,84.5784,-1.3165,27.5514,4.7906,0.5118
3300.9000,84.5811,-1.3169,27.8801,4.7906,0.5119
3301.0000,84.5853,-1.3173,29.0281,4.7906,0.5120
3301.1000,84.5931,-1.3177,30.1287,4.7906,0.5121
3301.2000,84.6022,-1.3181,31.1803,4.7906,0.5122
3301.3000,84.6147,-1.3186,32.6938,4.7906,0.5123
3301.4000,84.6305,-1.3190,34.1987,4.7906,0.5124
3301.5000,84.6496,-1.3195,35.3980,4.7906,0.5125
3301.6000,84.6707,-1.3200,35.7163,4.7906,0.5126
3301.7000,84.6912,-1.3205,35.5515,4.7906,0.5127
3301.8000,84.7115,-1.3211,34.8526,4.7906,0.5128
3301.9000,84.7288,-1.3216,33.5182,4.7906,0.5129
3302.0000,84.7431,-1.3222,31.9891,4.7906,0.5130
3302.1000,84.7536,-1.3228,30.7190,4.7906,0.5131
3302.2000,84.7622,-1.3234,29.7756,4.7906,0.5132
3302.3000,84.7684,-1.3240,29.0832,4.7906,0.5134
3302.4000,84.7740,-1.3247,28.8521,4.7906,0.5135
3302.5000,84.7792,-1.3253,29.1398,4.7906,0.5136
3302.6000,84.7861,-1.3260,29.9547,4.7906,0.5137
3302.7000,84.7949,-1.3267,30.9569,4.7906,0.5138
3302.8000,84.8063,-1.3274,32.4503,4.7906,0.5139
3302.9000,84.8218,-1.3282,33.8343,4.7906,0.5140
3303.0000,84.8392,-1.3289,34.4678,4.7906,0.5141
3303.1000,84.8575,-1.3297,34.7063,4.7906,0.5142
3303.2000,84.8760,-1.3305,34.8348,4.7906,0.5143
3303.3000,84.8948,-1.3313,34.7443,4.7906,0.5144
3303.4000,84.9128,-1.3321,34.0712,4.7906,0.5145
3303.5000,84.9286,-1.3330,33.2568,4.7906,0.5146
3303.6000,84.9430,-1.3339,32.6071,4.7906,0.5147
3303.7000,84.9558,-1.3347,31.7657,4.7906,0.5148
3303.8000,84.9665,-1.3356,30.9211,4.7906,0.5149
3303.9000,84.9756,-1.3366,30.2270,4.7906,0.5150
3304.0000,84.9832,-1.3375,29.5922,4.7906,0.5151
3304.1000,84.9895,-1.3385,29.0321,4.7906,0.5153
3304.2000,84.9946,-1.3394,28.6660,4.7906,0.5154
3304.3000,84.9994,-1.3404,28.2244,4.7906,0.5155
3304.4000,85.0026,-1.3415,28.0513,4.7906,0.5156
3304.5000,85.0066,-1.3425,27.9703,4.7906,0.5157
3304.6000,85.0095,-1.3435,27.7842,4.7906,0.5158
3304.7000,85.0127,-1.3446,27.4950,4.7906,0.5159
3304.8000,85.0144,-1.3457,27.2002,4.7906,0.5161
3304.9000,85.0164,-1.3468,27.4022,4.7906,0.5162
3305.0000,85.0190,-1.3479,27.9872,4.7906,0.5163
3305.1000,85.0237,-1.3491,28.5580,4.7906,0.5164
3305.2000,85.0289,-1.3502,28.7541,4.7906,0.5165
3305.3000,85.0345,-1.3514,29.0114,4.7906,0.5166
3305.4000,85.0409,-1.3526,29.2370,4.7906,0.5167
3305.5000,85.0476,-1.3538,29.2620,4.7906,0.5169
3305.6000,85.0541,-1.3551,28.9233,4.7906,0.5170
3305.7000,85.0593,-1.3563,29.1052,4.7906,0.5171
3305.8000,85.0668,-1.3576,29.9110,4.7906,0.5172
3305.9000,85.0756,-1.3589,30.6064,4.7906,0.5173
3306.0000,85.0862,-1.3602,31.1680,4.7906,0.5174
3306.1000,85.0975,-1.3615,31.5949,4.7906,0.5175
3306.2000,85.1100,-1.3629,31.9879,4.7906,0.5176
3306.3000,85.1231,-1.3642,31.9261,4.7906,0.5177
3306.4000,85.1354,-1.3656,31.2679,4.7906,0.5178
3306.5000,85.1456,-1.3670,30.4523,4.7906,0.5179
