t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3900.0000,99.9958,1.6625,100.1867,4.7906,0.4428
3900.1000,99.9959,1.6623,100.1793,4.7906,0.4427
3900.2000,99.9961,1.6621,100.1711,4.7906,0.4426
3900.3000,99.9963,1.6618,100.1621,4.7906,0.4425
3900.4000,99.9965,1.6614,100.1524,4.7906,0.4425
3900.5000,99.9966,1.6611,100.1418,4.7906,0.4424
3900.6000,99.9968,1.6606,100.1304,4.7906,0.4423
3900.7000,99.9969,1.6601,100.1182,4.7906,0.4422
3900.8000,99.9971,1.6596,100.1052,4.7906,0.4422
3900.9000,99.9972,1.6590,100.0913,4.7906,0.4421
3901.0000,99.9973,1.6583,100.0767,4.7906,0.4420
3901.1000,99.9974,1.6576,100.0611,4.7906,0.4419
3901.2000,99.9976,1.6568,100.0447,4.7906,0.4419
3901.3000,99.9977,1.6560,100.0275,4.7906,0.4418
3901.4000,99.9978,1.6551,100.0094,4.7906,0.4417
3901.5000,99.9979,1.6542,99.9904,4.7906,0.4416
3901.6000,99.9980,1.6532,99.9705,4.7906,0.4416
3901.7000,99.9981,1.6521,99.9498,4.7906,0.4415
3901.8000,99.9981,1.6511,99.9282,4.7906,0.4414
3901.9000,99.9982,1.6499,99.9057,4.7906,0.4413
3902.0000,99.9983,1.6487,99.8823,4.7906,0.4413
3902.1000,99.9984,1.6475,99.8581,4.7906,0.4412
3902.2000,99.9985,1.6461,99.8329,4.7906,0.4411
3902.3000,99.9985,1.6448,99.8069,4.7906,0.4410
3902.4000,99.9986,1.6434,99.7799,4.7906,0.4410
3902.5000,99.9987,1.6419,99.7521,4.7906,0.4409
3902.6000,99.9987,1.6404,99.7233,4.7906,0.4408
3902.7000,99.9988,1.6388,99.6937,4.7906,0.4407
3902.8000,99.9988,1.6372,99.6632,4.7906,0.4407
3902.9000,99.9989,1.6355,99.6317,4.7906,0.4406
3903.0000,99.9989,1.6337,99.5994,4.7906,0.4405
3903.1000,99.9990,1.6320,99.5662,4.7906,0.4404
3903.2000,99.9990,1.6301,99.5320,4.7906,0.4404
3903.3000,99.9991,1.6282,99.4970,4.7906,0.4403
3903.4000,99.9991,1.6263,99.4610,4.7906,0.4402
3903.5000,99.9992,1.6243,99.4242,4.7906,0.4401
3903.6000,99.9992,1.6222,99.3864,4.7906,0.4401
3903.7000,99.9992,1.6201,99.3478,4.7906,0.4400
3903.8000,99.9993,1.6179,99.3082,4.7906,0.4399
3903.9000,99.9993,1.6157,99.2678,4.7906,0.4398
3904.0000,99.9993,1.6135,99.2264,4.7906,0.4398
3904.1000,99.9994,1.6112,99.1842,4.7906,0.4397
3904.2000,99.9994,1.6088,99.1411,4.7906,0.4396
3904.3000,99.9994,1.6064,99.0970,4.7906,0.4396
3904.4000,99.9994,1.6039,99.0521,4.7906,0.4395
3904.5000,99.9995,1.6014,99.0063,4.7906,0.4394
3904.6000,99.9995,1.5988,98.9597,4.7906,0.4393
3904.7000,99.9995,1.5962,98.9121,4.7906,0.4393
3904.8000,99.9995,1.5936,98.8637,4.7906,0.4392
3904.9000,99.9996,1.5908,98.8143,4.7906,0.4391
3905.0000,99.9996,1.5881,98.7642,4.7906,0.4390
3905.1000,99.9996,1.5853,98.7131,4.7906,0.4390
3905.2000,99.9996,1.5824,98.6612,4.7906,0.4389
3905.3000,99.9996,1.5795,98.6084,4.7906,0.4388
3905.4000,99.9996,1.5765,98.5548,4.7906,0.4388
3905.5000,99.9997,1.5735,98.5003,4.7906,0.4387
3905.6000,99.9997,1.5704,98.4449,4.7906,0.4386
3905.7000,99.9997,1.5673,98.3887,4.7906,0.4386
3905.8000,99.9997,1.5642,98.3317,4.7906,0.4385
3905.9000,99.9997,1.5610,98.2738,4.7906,0.4384
3906.0000,99.9997,1.5577,98.2151,4.7906,0.4383
3906.1000,99.9997,1.5544,98.1556,4.7906,0.4383
3906.2000,99.9998,1.5511,98.0952,4.7906,0.4382
3906.3000,99.9998,1.5477,98.0340,4.7906,0.4381
3906.4000,99.9998,1.5443,97.9720,4.7906,0.4381
3906.5000,99.9998,1.5408,97.9092,4.7906,0.4380
3906.6000,99.9998,1.5372,97.8456,4.7906,0.4379
3906.7000,99.9998,1.5337,97.7812,4.7906,0.4379
3906.8000,99.9998,1.5301,97.7160,4.7906,0.4378
3906.9000,99.9998,1.5264,97.6500,4.7906,0.4377
3907.0000,99.9998,1.5227,97.5832,4.7906,0.4376
3907.1000,99.9998,1.5189,97.5156,4.7906,0.4376
3907.2000,99.9998,1.5152,97.4473,4.7906,0.4375
3907.3000,99.9999,1.5113,97.3782,4.7906,0.4374
3907.4000,99.9999,1.5074,97.3083,4.7906,0.4374
3907.5000,99.9999,1.5035,97.2377,4.7906,0.4373
3907.6000,99.9999,1.4996,97.1664,4.7906,0.4372
3907.7000,99.9999,1.4956,97.0943,4.7906,0.4372
3907.8000,99.9999,1.4915,97.0215,4.7906,0.4371
3907.9000,99.9999,1.4874,96.9479,4.7906,0.4370
3908.0000,99.9999,1.4833,96.8736,4.7906,0.4370
3908.1000,99.9999,1.4791,96.7986,4.7906,0.4369
3908.2000,99.9999,1.4749,96.7229,4.7906,0.4368
3908.3000,99.9999,1.4707,96.6465,4.7906,0.4368
3908.4000,99.9999,1.4664,96.5694,4.7906,0.4367
3908.5000,99.9999,1.4621,96.4916,4.7906,0.4366
3908.6000,99.9999,1.4577,96.4132,4.7906,0.4366
3908.7000,99.9999,1.4533,96.3340,4.7906,0.4365
3908.8000,99.9999,1.4489,96.2542,4.7906,0.4364
3908.9000,99.9999,1.4444,96.1738,4.7906,0.4364
3909.0000,99.9999,1.4399,96.0926,4.7906,0.4363
3909.1000,99.9999,1.4354,96.0109,4.7906,0.4363
3909.2000,99.9999,1.4308,95.9285,4.7906,0.4362
3909.3000,99.9999,1.4262,95.8455,4.7906,0.4361
3909.4000,99.9999,1.4215,95.7618,4.7906,0.4361
3909.5000,99.9999,1.4168,95.6776,4.7906,0.4360
3909.6000,99.9999,1.4121,95.5927,4.7906,0.4359
3909.7000,100.0000,1.4074,95.5073,4.7906,0.4359
3909.8000,100.0000,1.4026,95.4213,4.7906,0.4358
3909.9000,100.0000,1.3978,95.3346,4.7906,0.4357
3910.0000,100.0000,1.3929,95.2475,4.7906,0.4357
3910.1000,100.0000,1.3880,95.1597,4.7906,0.4356
3910.2000,100.0000,1.3831,95.0714,4.7906,0.4356
3910.3000,100.0000,1.3782,94.9826,4.7906,0.4355
3910.4000,100.0000,1.3732,94.8932,4.7906,0.4354
3910.5000,100.0000,1.3682,94.8033,4.7906,0.4354
3910.6000,100.0000,1.3632,94.7128,4.7906,0.4353
3910.7000,100.0000,1.3581,94.6219,4.7906,0.4353
3910.8000,100.0000,1.3531,94.5304,4.7906,0.4352
3910.9000,100.0000,1.3479,94.4385,4.7906,0.4351
3911.0000,100.0000,1.3428,94.3461,4.7906,0.4351
3911.1000,100.0000,1.3376,94.2532,4.7906,0.4350
3911.2000,100.0000,1.3324,94.1598,4.7906,0.4350
3911.3000,100.0000,1.3272,94.0660,4.7906,0.4349
3911.4000,100.0000,1.3220,93.9717,4.7906,0.4348
3911.5000,100.0000,1.3167,93.8770,4.7906,0.4348
3911.6000,100.0000,1.3114,93.7818,4.7906,0.4347
3911.7000,100.0000,1.3061,93.6863,4.7906,0.4347
3911.8000,100.0000,1.3008,93.5903,4.7906,0.4346
3911.9000,100.0000,1.2954,93.4939,4.7906,0.4346
3912.0000,100.0000,1.2900,93.3972,4.7906,0.4345
3912.1000,100.0000,1.2846,93.3000,4.7906,0.4344
3912.2000,100.0000,1.2792,93.2025,4.7906,0.4344
3912.3000,100.0000,1.2738,93.1046,4.7906,0.4343
3912.4000,100.0000,1.2683,93.0063,4.7906,0.4343
3912.5000,100.0000,1.2628,92.9077,4.7906,0.4342
3912.6000,100.0000,1.2573,92.8088,4.7906,0.4342
3912.7000,100.0000,1.2518,92.7096,4.7906,0.4341
3912.8000,100.0000,1.2463,92.6100,4.7906,0.4340
3912.9000,100.0000,1.2407,92.5101,4.7906,0.4340
3913.0000,100.0000,1.2351,92.4099,4.7906,0.4339
3913.1000,100.0000,1.2295,92.3095,4.7906,0.4339
3913.2000,100.0000,1.2239,92.2087,4.7906,0.4338
3913.3000,100.0000,1.2183,92.1077,4.7906,0.4338
3913.4000,100.0000,1.2127,92.0065,4.7906,0.4337
3913.5000,100.0000,1.2070,91.9050,4.7906,0.4337
3913.6000,100.0000,1.2014,91.8032,4.7906,0.4336
3913.7000,100.0000,1.1957,91.7013,4.7906,0.4336
3913.8000,100.0000,1.1900,91.5991,4.7906,0.4335
3913.9000,100.0000,1.1843,91.4967,4.7906,0.4335
3914.0000,100.0000,1.1786,91.3941,4.7906,0.4334
3914.1000,100.0000,1.1729,91.2913,4.7906,0.4334
3914.2000,100.0000,1.1672,91.1884,4.7906,0.4333
3914.3000,100.0000,1.1615,91.0852,4.7906,0.4333
3914.4000,100.0000,1.1557,90.9820,4.7906,0.4332
3914.5000,100.0000,1.1500,90.8785,4.7906,0.4332
3914.6000,100.0000,1.1442,90.7750,4.7906,0.4331
3914.7000,100.0000,1.1384,90.6713,4.7906,0.4331
3914.8000,100.0000,1.1327,90.5675,4.7906,0.4330
3914.9000,100.0000,1.1269,90.4636,4.7906,0.4330
3915.0000,100.0000,1.1211,90.3596,4.7906,0.4329
3915.1000,100.0000,1.1153,90.2555,4.7906,0.4329
3915.2000,100.0000,1.1095,90.1514,4.7906,0.4328
3915.3000,100.0000,1.1037,90.0471,4.7906,0.4328
3915.4000,100.0000,1.0979,89.9429,4.7906,0.4327
3915.5000,100.0000,1.0921,89.8385,4.7906,0.4327
3915.6000,100.0000,1.0863,89.7342,4.7906,0.4326
3915.7000,100.0000,1.0805,89.6298,4.7906,0.4326
3915.8000,100.0000,1.0747,89.5254,4.7906,0.4325
3915.9000,100.0000,1.0689,89.4210,4.7906,0.4325
3916.0000,100.0000,1.0631,89.3166,4.7906,0.4324
3916.1000,100.0000,1.0573,89.2123,4.7906,0.4324
3916.2000,100.0000,1.0515,89.1079,4.7906,0.4324
3916.3000,100.0000,1.0457,89.0036,4.7906,0.4323
3916.4000,100.0000,1.0399,88.8994,4.7906,0.4323
3916.5000,100.0000,1.0341,88.7952,4.7906,0.4322
3916.6000,100.0000,1.0283,88.6910,4.7906,0.4322
3916.7000,100.0000,1.0225,88.5870,4.7906,0.4321
3916.8000,100.0000,1.0167,88.4830,4.7906,0.4321
3916.9000,100.0000,1.0110,88.3792,4.7906,0.4320
3917.0000,100.0000,1.0052,88.2754,4.7906,0.4320
3917.1000,100.0000,0.9994,88.1718,4.7906,0.4320
3917.2000,100.0000,0.9937,88.0683,4.7906,0.4319
3917.3000,100.0000,0.9879,87.9649,4.7906,0.4319
3917.4000,100.0000,0.9822,87.8617,4.7906,0.4318
3917.5000,100.0000,0.9764,87.7586,4.7906,0.4318
3917.6000,100.0000,0.9707,87.6557,4.7906,0.4318
3917.7000,100.0000,0.9650,87.5530,4.7906,0.4317
3917.8000,100.0000,0.9593,87.4505,4.7906,0.4317
3917.9000,100.0000,0.9536,87.3482,4.7906,0.4316
3918.0000,100.0000,0.9479,87.2461,4.7906,0.4316
3918.1000,100.0000,0.9423,87.1442,4.7906,0.4316
3918.2000,100.0000,0.9366,87.0425,4.7906,0.4315
3918.3000,100.0000,0.9310,86.9411,4.7906,0.4315
3918.4000,100.0000,0.9254,86.8399,4.7906,0.4314
3918.5000,100.0000,0.9197,86.7390,4.7906,0.4314
3918.6000,100.0000,0.9141,86.6383,4.7906,0.4314
3918.7000,100.0000,0.9086,86.5380,4.7906,0.4313
3918.8000,100.0000,0.9030,86.4379,4.7906,0.4313
3918.9000,100.0000,0.8974,86.3381,4.7906,0.4312
3919.0000,100.0000,0.8919,86.2386,4.7906,0.4312
3919.1000,100.0000,0.8864,86.1394,4.7906,0.4312
3919.2000,100.0000,0.8809,86.0406,4.7906,0.4311
3919.3000,100.0000,0.8754,85.9421,4.7906,0.4311
3919.4000,100.0000,0.8700,85.8439,4.7906,0.4311
3919.5000,100.0000,0.8645,85.7461,4.7906,0.4310
3919.6000,100.0000,0.8591,85.6486,4.7906,0.4310
3919.7000,100.0000,0.8537,85.5515,4.7906,0.4310
3919.8000,100.0000,0.8483,85.4548,4.7906,0.4309
3919.9000,100.0000,0.8430,85.3585,4.7906,0.4309
3920.0000,100.0000,0.8376,85.2626,4.7906,0.4308
3920.1000,100.0000,0.8323,85.1671,4.7906,0.4308
3920.2000,100.0000,0.8270,85.0720,4.7906,0.4308
3920.3000,100.0000,0.8218,84.9773,4.7906,0.4307
3920.4000,100.0000,0.8165,84.8831,4.7906,0.4307
3920.5000,100.0000,0.8113,84.7893,4.7906,0.4307
3920.6000,100.0000,0.8061,84.6960,4.7906,0.4306
3920.7000,100.0000,0.8010,84.6031,4.7906,0.4306
3920.8000,100.0000,0.7958,84.5107,4.7906,0.4306
3920.9000,100.0000,0.7907,84.4187,4.7906,0.4305
3921.0000,100.0000,0.7856,84.3273,4.7906,0.4305
3921.1000,100.0000,0.7806,84.2363,4.7906,0.4305
3921.2000,100.0000,0.7755,84.1459,4.7906,0.4305
3921.3000,100.0000,0.7705,84.0559,4.7906,0.4304
3921.4000,100.0000,0.7656,83.9665,4.7906,0.4304
3921.5000,100.0000,0.7606,83.8776,4.7906,0.4304
3921.6000,100.0000,0.7557,83.7893,4.7906,0.4303
3921.7000,100.0000,0.7508,83.7014,4.7906,0.4303
3921.8000,100.0000,0.7460,83.6142,4.7906,0.4303
3921.9000,100.0000,0.7411,83.5275,4.7906,0.4302
3922.0000,100.0000,0.7364,83.4413,4.7906,0.4302
3922.1000,100.0000,0.7316,83.3557,4.7906,0.4302
3922.2000,100.0000,0.7269,83.2708,4.7906,0.4302
3922.3000,100.0000,0.7222,83.1864,4.7906,0.4301
3922.4000,100.0000,0.7175,83.1025,4.7906,0.4301
3922.5000,100.0000,0.7129,83.0193,4.7906,0.4301
3922.6000,100.0000,0.7083,82.9368,4.7906,0.4300
3922.7000,100.0000,0.7037,82.8548,4.7906,0.4300
3922.8000,100.0000,0.6992,82.7734,4.7906,0.4300
3922.9000,100.0000,0.6947,82.6927,4.7906,0.4300
3923.0000,100.0000,0.6903,82.6127,4.7906,0.4299
3923.1000,100.0000,0.6859,82.5332,4.7906,0.4299
3923.2000,100.0000,0.6815,82.4545,4.7906,0.4299
3923.3000,100.0000,0.6771,82.3763,4.7906,0.4298
3923.4000,100.0000,0.6728,82.2989,4.7906,0.4298
3923.5000,100.0000,0.6686,82.2221,4.7906,0.4298
3923.6000,100.0000,0.6643,82.1460,4.7906,0.4298
3923.7000,100.0000,0.6601,82.0706,4.7906,0.4297
3923.8000,100.0000,0.6560,81.9959,4.7906,0.4297
3923.9000,100.0000,0.6519,81.9219,4.7906,0.4297
3924.0000,100.0000,0.6478,81.8486,4.7906,0.4297
3924.1000,100.0000,0.6437,81.7760,4.7906,0.4296
3924.2000,100.0000,0.6397,81.7041,4.7906,0.4296
3924.3000,100.0000,0.6358,81.6329,4.7906,0.4296
3924.4000,100.0000,0.6319,81.5625,4.7906,0.4296
3924.5000,100.0000,0.6280,81.4928,4.7906,0.4295
3924.6000,100.0000,0.6242,81.4238,4.7906,0.4295
3924.7000,100.0000,0.6204,81.3556,4.7906,0.4295
