t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
6000.0000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.1000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.2000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.3000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.4000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.5000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.6000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.7000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.8000,0.0000,0.2685,0.0000,0.0000,0.6788
6000.9000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.0000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.1000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.2000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.3000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.4000,0.0000,0.2685,0.0000,0.0000,0.6788
6001.5000,0.0000,0.2685,0.0000,0.0000,0.6787
6001.6000,0.0000,0.2685,0.0000,0.0000,0.6787
6001.7000,0.0000,0.2685,0.0000,0.0000,0.6787
6001.8000,0.0000,0.2685,0.0000,0.0000,0.6787
6001.9000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.0000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.1000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.2000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.3000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.4000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.5000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.6000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.7000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.8000,0.0000,0.2685,0.0000,0.0000,0.6787
6002.9000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.0000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.1000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.2000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.3000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.4000,0.0000,0.2685,0.0000,0.0000,0.6787
6003.5000,0.0000,0.2685,0.0000,0.0000,0.6786
6003.6000,0.0000,0.2685,0.0000,0.0000,0.6786
6003.7000,0.0000,0.2685,0.0000,0.0000,0.6786
6003.8000,0.0000,0.2685,0.0000,0.0000,0.6786
6003.9000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.0000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.1000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.2000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.3000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.4000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.5000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.6000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.7000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.8000,0.0000,0.2685,0.0000,0.0000,0.6786
6004.9000,0.0000,0.2685,0.0000,0.0000,0.6786
6005.0000,0.0000,0.2685,0.0000,0.0000,0.6786
6005.1000,0.0000,0.2685,0.0000,0.0000,0.6786
6005.2000,0.0000,0.2685,0.0000,0.0000,0.6786
6005.3000,0.0000,0.2685,0.0000,0.0000,0.6786
6005.4000,0.0000,0.2685,0.0000,0.0000,0.6785
6005.5000,0.0000,0.2685,0.0000,0.0000,0.6785
6005.6000,0.0000,0.2685,0.0000,0.0000,0.6785
6005.7000,0.0000,0.2685,0.0000,0.0000,0.6785
6005.8000,0.0000,0.2685,0.0000,0.0000,0.6785
6005.9000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.0000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.1000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.2000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.3000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.4000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.5000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.6000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.7000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.8000,0.0000,0.2685,0.0000,0.0000,0.6785
6006.9000,0.0000,0.2685,0.0000,0.0000,0.6785
6007.0000,0.0000,0.2685,0.0000,0.0000,0.6785
6007.1000,0.0000,0.2685,0.0000,0.0000,0.6785
6007.2000,0.0000,0.2685,0.0000,0.0000,0.6785
6007.3000,0.0000,0.2685,0.0000,0.0000,0.6785
6007.4000,0.0000,0.2685,0.0000,0.0000,0.6784
6007.5000,0.0000,0.2685,0.0000,0.0000,0.6784
6007.6000,0.0000,0.2685,0.0000,0.0000,0.6784
6007.7000,0.0000,0.2685,0.0000,0.0000,0.6784
6007.8000,0.0000,0.2685,0.0000,0.0000,0.6784
6007.9000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.0000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.1000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.2000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.3000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.4000,0.0000,0.2685,0.0000,0.0000,0.6784
6008.5000,0.0000,0.2685,0.0000,0.0000,0.6784
