t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
5700.0000,70.7054,-1.4512,14.0494,4.7906,0.5576
5700.1000,70.7086,-1.4512,12.0125,4.7906,0.5578
5700.2000,70.7050,-1.4513,10.0456,4.7906,0.5580
5700.3000,70.6977,-1.4513,8.6616,4.7906,0.5581
5700.4000,70.6867,-1.4513,7.7721,4.7906,0.5583
5700.5000,70.6747,-1.4513,7.7728,4.7906,0.5585
5700.6000,70.6638,-1.4512,8.6257,4.7906,0.5586
5700.7000,70.6564,-1.4512,9.4241,4.7906,0.5588
5700.8000,70.6498,-1.4512,10.0171,4.7906,0.5590
5700.9000,70.6456,-1.4512,10.2370,4.7906,0.5591
5701.0000,70.6402,-1.4511,9.6338,4.7906,0.5593
5701.1000,70.6327,-1.4511,8.7411,4.7906,0.5594
5701.2000,70.6226,-1.4510,8.3912,4.7906,0.5596
5701.3000,70.6133,-1.4509,8.5332,4.7906,0.5598
5701.4000,70.6039,-1.4509,8.7002,4.7906,0.5599
5701.5000,70.5955,-1.4508,8.9364,4.7906,0.5601
5701.6000,70.5874,-1.4507,8.8471,4.7906,0.5603
5701.7000,70.5786,-1.4506,8.5324,4.7906,0.5604
5701.8000,70.5689,-1.4504,8.3186,4.7906,0.5606
5701.9000,70.5590,-1.4503,8.2550,4.7906,0.5608
5702.0000,70.5489,-1.4502,8.1141,4.7906,0.5609
5702.1000,70.5382,-1.4500,8.3340,4.7906,0.5611
5702.2000,70.5294,-1.4499,8.6672,4.7906,0.5613
5702.3000,70.5205,-1.4497,7.9598,4.7906,0.5614
5702.4000,70.5079,-1.4496,6.4537,4.7906,0.5616
5702.5000,70.4910,-1.4494,5.0593,4.7906,0.5618
5702.6000,70.4710,-1.4492,3.7157,4.7906,0.5620
5702.7000,70.4469,-1.4490,2.5345,4.7906,0.5621
5702.8000,70.4206,-1.4488,2.1886,4.7906,0.5623
5702.9000,70.3948,-1.4485,2.5089,4.7906,0.5625
5703.0000,70.3702,-1.4483,3.1433,4.7906,0.5627
5703.1000,70.3479,-1.4481,4.0069,4.7906,0.5629
5703.2000,70.3280,-1.4478,-8.8310,4.7906,0.5631
5703.3000,70.2368,-1.4475,-35.3162,4.7906,0.5633
5703.4000,70.0747,-1.4472,-61.6299,4.7906,0.5637
5703.5000,69.8417,-1.4469,-87.9919,4.7906,0.5640
5703.6000,69.5366,-1.4466,-114.2897,4.7906,0.5644
5703.7000,69.1595,-1.4463,-127.0550,4.7906,0.5647
5703.8000,68.7824,-1.4460,-126.5515,4.7906,0.5651
5703.9000,68.4053,-1.4457,-126.0447,4.7906,0.5655
5704.0000,68.0282,-1.4453,-125.5347,4.7906,0.5658
5704.1000,67.6511,-1.4450,-125.0215,4.7906,0.5662
5704.2000,67.2740,-1.4446,-124.5051,4.7906,0.5665
5704.3000,66.8969,-1.4442,-123.9855,4.7906,0.5669
5704.4000,66.5198,-1.4439,-123.4628,4.7906,0.5673
5704.5000,66.1427,-1.4435,-122.9369,4.7906,0.5676
5704.6000,65.7656,-1.4431,-122.4079,4.7906,0.5680
5704.7000,65.3885,-1.4426,-121.8759,4.7906,0.5683
5704.8000,65.0114,-1.4422,-121.3408,4.7906,0.5687
5704.9000,64.6343,-1.4418,-120.8026,4.7906,0.5690
5705.0000,64.2572,-1.4414,-120.2614,4.7906,0.5694
5705.1000,63.8801,-1.4409,-119.7172,4.7906,0.5698
5705.2000,63.5030,-1.4405,-119.1701,4.7906,0.5701
5705.3000,63.1259,-1.4400,-118.6199,4.7906,0.5705
5705.4000,62.7488,-1.4395,-118.0668,4.7906,0.5708
5705.5000,62.3717,-1.4390,-117.5108,4.7906,0.5712
5705.6000,61.9946,-1.4385,-116.9519,4.7906,0.5716
5705.7000,61.6175,-1.4380,-116.3901,4.7906,0.5719
5705.8000,61.2404,-1.4375,-115.8254,4.7906,0.5723
5705.9000,60.8633,-1.4370,-115.2579,4.7906,0.5726
5706.0000,60.4862,-1.4365,-114.6875,4.7906,0.5730
5706.1000,60.1091,-1.4359,-114.1144,4.7906,0.5733
5706.2000,59.7320,-1.4354,-113.5385,4.7906,0.5737
5706.3000,59.3549,-1.4349,-112.9598,4.7906,0.5741
5706.4000,58.9778,-1.4343,-112.3784,4.7906,0.5744
5706.5000,58.6008,-1.4337,-111.7942,4.7906,0.5748
5706.6000,58.2237,-1.4332,-111.2074,4.7906,0.5751
5706.7000,57.8466,-1.4326,-110.6179,4.7906,0.5755
5706.8000,57.4695,-1.4320,-110.0257,4.7906,0.5759
5706.9000,57.0924,-1.4314,-109.4309,4.7906,0.5762
5707.0000,56.7153,-1.4308,-108.8334,4.7906,0.5766
5707.1000,56.3382,-1.4302,-108.2334,4.7906,0.5769
5707.2000,55.9611,-1.4296,-107.6307,4.7906,0.5773
5707.3000,55.5840,-1.4290,-107.0256,4.7906,0.5776
5707.4000,55.2069,-1.4283,-106.4178,4.7906,0.5780
5707.5000,54.8298,-1.4277,-105.8076,4.7906,0.5784
5707.6000,54.4527,-1.4271,-105.1949,4.7906,0.5787
5707.7000,54.0756,-1.4264,-104.5796,4.7906,0.5791
5707.8000,53.6985,-1.4258,-103.9620,4.7906,0.5794
5707.9000,53.3214,-1.4251,-103.3418,4.7906,0.5798
5708.0000,52.9443,-1.4245,-102.7193,4.7906,0.5802
5708.1000,52.5672,-1.4238,-102.0944,4.7906,0.5805
5708.2000,52.1901,-1.4231,-101.4671,4.7906,0.5809
5708.3000,51.8130,-1.4225,-100.8374,4.7906,0.5812
5708.4000,51.4359,-1.4218,-100.2054,4.7906,0.5816
5708.5000,51.0588,-1.4211,-99.5710,4.7906,0.5819
5708.6000,50.6817,-1.4204,-98.9344,4.7906,0.5823
5708.7000,50.3046,-1.4197,-98.2955,4.7906,0.5827
5708.8000,49.9275,-1.4190,-97.6543,4.7906,0.5830
5708.9000,49.5504,-1.4183,-97.0109,4.7906,0.5834
5709.0000,49.1733,-1.4176,-96.3653,4.7906,0.5837
5709.1000,48.7962,-1.4169,-95.7175,4.7906,0.5841
5709.2000,48.4191,-1.4162,-95.0674,4.7906,0.5844
5709.3000,48.0420,-1.4155,-94.4153,4.7906,0.5848
5709.4000,47.6649,-1.4148,-93.7609,4.7906,0.5852
5709.5000,47.2878,-1.4141,-93.1045,4.7906,0.5855
5709.6000,46.9107,-1.4133,-92.4459,4.7906,0.5859
5709.7000,46.5336,-1.4126,-91.7853,4.7906,0.5862
5709.8000,46.1565,-1.4119,-91.1226,4.7906,0.5866
5709.9000,45.7794,-1.4112,-90.4579,4.7906,0.5870
5710.0000,45.4023,-1.4104,-89.7911,4.7906,0.5873
5710.1000,45.0252,-1.4097,-89.1223,4.7906,0.5877
5710.2000,44.6481,-1.4090,-88.4515,4.7906,0.5880
5710.3000,44.2710,-1.4082,-87.7788,4.7906,0.5884
5710.4000,43.8939,-1.4075,-87.1041,4.7906,0.5887
5710.5000,43.5168,-1.4067,-86.4275,4.7906,0.5891
5710.6000,43.1397,-1.4060,-85.7489,4.7906,0.5895
5710.7000,42.7626,-1.4053,-85.0685,4.7906,0.5898
5710.8000,42.3855,-1.4045,-84.3862,4.7906,0.5902
5710.9000,42.0084,-1.4038,-83.7020,4.7906,0.5905
5711.0000,41.6313,-1.4030,-83.0160,4.7906,0.5909
5711.1000,41.2542,-1.4023,-82.3282,4.7906,0.5912
5711.2000,40.8771,-1.4016,-81.6386,4.7906,0.5916
5711.3000,40.5000,-1.4008,-80.9472,4.7906,0.5919
5711.4000,40.1229,-1.4001,-80.2540,4.7906,0.5923
5711.5000,39.7458,-1.3993,-79.5591,4.7906,0.5927
5711.6000,39.3687,-1.3986,-78.8625,4.7906,0.5930
5711.7000,38.9916,-1.3979,-78.1641,4.7906,0.5934
