t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
600.0000,42.8207,0.0000,43.5242,2.9757
600.1000,42.9604,0.0000,43.3855,2.9701
600.2000,43.0988,0.0000,43.2477,2.9644
600.3000,43.2359,0.0000,43.1108,2.9588
600.4000,43.3716,0.0000,42.9748,2.9533
600.5000,43.5060,0.0000,42.8396,2.9478
600.6000,43.6392,0.0000,42.7052,2.9423
600.7000,43.7710,0.0000,42.5717,2.9369
600.8000,43.9016,0.0000,42.4391,2.9315
600.9000,44.0310,0.0000,42.3073,2.9261
601.0000,44.1591,0.0000,42.1764,2.9208
601.1000,44.2861,0.0000,42.0463,2.9155
601.2000,44.4118,0.0000,41.9171,2.9102
601.3000,44.5364,0.0000,41.7887,2.9050
601.4000,44.6598,0.0000,41.6612,2.9002
601.5000,44.7820,0.0000,41.5345,2.8076
601.6000,44.9032,0.0000,41.4086,2.8015
601.7000,45.0232,0.0000,41.2836,2.7954
601.8000,45.1421,0.0000,41.1594,2.7893
601.9000,45.2599,0.0000,41.0361,2.7833
602.0000,45.3766,0.0000,40.9136,2.7773
602.1000,45.4923,0.0000,40.7919,2.7713
602.2000,45.6069,0.0000,41.4554,2.8101
602.3000,45.7270,0.0000,42.8675,2.8915
602.4000,45.8521,0.0000,43.9666,2.9552
602.5000,45.9800,0.0000,44.8134,3.0045
602.6000,46.1108,0.0000,45.6291,3.0520
602.7000,46.2441,0.0000,45.6385,3.0537
602.8000,46.3736,0.0000,44.8460,3.0097
602.9000,46.4991,0.0000,43.8523,2.9542
603.0000,46.6193,0.0000,42.6205,2.8852
603.1000,46.7336,0.0000,41.2149,2.8062
603.2000,46.8414,0.0000,39.5371,2.7117
603.3000,46.9412,0.0000,37.6453,2.6050
603.4000,47.0329,0.0000,36.0022,2.5124
603.5000,47.1187,0.0000,34.5349,2.4297
603.6000,47.1979,0.0000,33.1975,2.3543
603.7000,47.2724,0.0000,32.2364,2.3004
603.8000,47.3433,0.0000,31.4024,2.2536
603.9000,47.4106,0.0000,30.6196,2.2097
604.0000,47.4748,0.0000,30.1344,2.1827
604.1000,47.5378,0.0000,29.7950,2.1648
604.2000,47.5988,0.0000,29.3394,2.1412
604.3000,47.6578,0.0000,28.8063,2.1134
604.4000,47.7142,0.0000,28.2269,2.0829
604.5000,47.7681,0.0000,27.4238,2.0403
604.6000,47.8178,0.0000,26.1382,1.9714
604.7000,47.8613,0.0000,24.7204,1.8949
604.8000,47.8995,0.0000,23.5525,1.8317
604.9000,47.9335,0.0000,22.5445,1.7769
605.0000,47.9636,0.0000,21.6043,1.7256
605.1000,47.9900,0.0000,21.0408,1.6949
605.2000,48.0155,0.0000,20.9583,1.6907
605.3000,48.0412,0.0000,21.1276,1.7003
605.4000,48.0678,0.0000,21.5540,1.7241
605.5000,48.0967,0.0000,22.0852,1.7537
605.6000,48.1273,0.0000,22.4894,1.7762
605.7000,48.1592,0.0000,22.5849,1.7818
605.8000,48.1904,0.0000,22.5604,1.7809
605.9000,48.2219,0.0000,22.5349,1.7799
606.0000,48.2527,0.0000,22.4365,1.7748
606.1000,48.2833,0.0000,22.3490,1.7704
606.2000,48.3133,0.0000,22.1588,1.7603
606.3000,48.3421,0.0000,21.8938,1.7461
606.4000,48.3699,0.0000,21.7126,1.7365
606.5000,48.3971,0.0000,21.7691,1.7399
606.6000,48.4252,0.0000,22.0043,1.7532
606.7000,48.4541,0.0000,22.4090,1.7758
606.8000,48.4852,0.0000,22.7169,1.7930
606.9000,48.5163,0.0000,22.5912,1.7865
607.0000,48.5462,0.0000,22.0173,1.7554
607.1000,48.5727,0.0000,21.3235,1.7175
607.2000,48.5970,0.0000,20.7405,1.6856
607.3000,48.6189,0.0000,20.2778,1.6604
607.4000,48.6395,0.0000,20.0853,1.6500
607.5000,48.6598,0.0000,20.4378,1.6697
607.6000,48.6830,0.0000,20.9383,1.6976
607.7000,48.7070,0.0000,21.2389,1.7144
607.8000,48.7325,0.0000,21.4310,1.7253
607.9000,48.7578,0.0000,21.3763,1.7226
608.0000,48.7827,0.0000,20.9200,1.6978
608.1000,48.8044,0.0000,20.2666,1.6620
608.2000,48.8240,0.0000,19.5920,1.6249
608.3000,48.8404,0.0000,18.9208,1.5878
608.4000,48.8548,0.0000,18.4166,1.5600
608.5000,48.8672,0.0000,17.8976,1.5313
608.6000,48.8775,0.0000,17.4377,1.5058
608.7000,48.8863,0.0000,17.2444,1.4951
608.8000,48.8951,0.0000,17.2850,1.4975
608.9000,48.9042,0.0000,17.4230,1.5053
609.0000,48.9140,0.0000,17.8329,1.5282
609.1000,48.9262,0.0000,18.1672,1.5470
609.2000,48.9385,0.0000,18.0185,1.5388
609.3000,48.9495,0.0000,17.7319,1.5230
609.4000,48.9595,0.0000,17.5705,1.5141
609.5000,48.9692,0.0000,17.3268,1.5007
609.6000,48.9773,0.0000,17.2489,1.4964
609.7000,48.9864,0.0000,17.5054,1.5108
609.8000,48.9964,0.0000,17.7222,1.5230
609.9000,49.0071,0.0000,17.6525,1.5193
610.0000,49.0166,0.0000,17.4001,1.5053
610.1000,49.0252,0.0000,17.1347,1.4906
610.2000,49.0326,0.0000,16.8697,1.4759
610.3000,49.0392,0.0000,16.6479,1.4636
