# Project Volt WS4 - R34 10 Hz trace. One file per ORDERED CASE at the reference seed; see results_ws4.json -> series_duty_v2 -> _trace_files -> r34_interpretation.
# series_duty_v2 / alt2000m_45C / mode (b) pure series at the pinned point / VOLT-REG seed 23
# delivered pack 11.083608 kWh usable at the bus; R16 acceptance 129.144 kW bus at 45.0 C cells; WS2 r4 662 V map chain; all electrical quantities bus-side (R12)
# SOC is fraction of USABLE bus energy, not of nameplate
t_s,v_kmh,grade_pct,P_wheel_kW,P_bus_load_kW,P_gen_bus_kW,P_batt_bus_kW,SOC,P_shaft_eng_kW,fuel_g_per_s,engine_on
0.0000,0.2280,0.2524,0.3226,4.3271,0.0000,-4.3271,0.549989,0.0000,0.00000,0
0.1000,0.4560,0.2524,0.7369,5.1516,0.0000,-5.1516,0.549976,0.0000,0.00000,0
0.2000,0.7600,0.2524,1.5341,6.8077,0.0000,-6.8077,0.549958,0.0000,0.00000,0
0.3000,1.1400,0.2524,2.5305,8.2684,0.0000,-8.2684,0.549937,0.0000,0.00000,0
0.4000,1.5200,0.2524,3.3741,9.1442,0.0000,-9.1442,0.549913,0.0000,0.00000,0
0.5000,1.8999,0.2524,4.2176,10.0324,0.0000,-10.0324,0.549887,0.0000,0.00000,0
0.6000,2.2799,0.2524,5.0611,10.9205,0.0000,-10.9205,0.549859,0.0000,0.00000,0
0.7000,2.6599,0.2525,5.9046,11.8086,0.0000,-11.8086,0.549828,0.0000,0.00000,0
0.8000,3.0398,0.2525,6.7479,12.6970,0.0000,-12.6970,0.549795,0.0000,0.00000,0
0.9000,3.4197,0.2525,7.5912,13.5853,0.0000,-13.5853,0.549760,0.0000,0.00000,0
1.0000,3.7996,0.2525,8.4343,14.4734,0.0000,-14.4734,0.549723,0.0000,0.00000,0
1.1000,4.1795,0.2525,9.2771,15.3612,0.0000,-15.3612,0.549683,0.0000,0.00000,0
1.2000,4.5593,0.2525,10.1197,16.2492,0.0000,-16.2492,0.549641,0.0000,0.00000,0
1.3000,4.9391,0.2525,10.9619,17.1366,0.0000,-17.1366,0.549597,0.0000,0.00000,0
1.4000,5.3188,0.2526,11.8036,18.0235,0.0000,-18.0235,0.549550,0.0000,0.00000,0
1.5000,5.6984,0.2526,12.6448,18.9100,0.0000,-18.9100,0.549502,0.0000,0.00000,0
1.6000,6.0780,0.2526,13.4854,19.7960,0.0000,-19.7960,0.549450,0.0000,0.00000,0
1.7000,6.4574,0.2526,14.3252,20.6811,0.0000,-20.6811,0.549397,0.0000,0.00000,0
1.8000,6.8368,0.2527,15.1642,21.5652,0.0000,-21.5652,0.549341,0.0000,0.00000,0
1.9000,7.2160,0.2527,16.0022,22.4485,0.0000,-22.4485,0.549283,0.0000,0.00000,0
2.0000,7.5951,0.2527,16.8392,23.3307,0.0000,-23.3307,0.549223,0.0000,0.00000,0
2.1000,7.9741,0.2528,17.6749,24.2114,0.0000,-24.2114,0.549160,0.0000,0.00000,0
2.2000,8.3529,0.2528,18.5092,25.0906,0.0000,-25.0906,0.549096,0.0000,0.00000,0
2.3000,8.7316,0.2528,19.3421,25.9685,0.0000,-25.9685,0.549029,0.0000,0.00000,0
2.4000,9.1100,0.2529,20.1733,26.8445,0.0000,-26.8445,0.548959,0.0000,0.00000,0
2.5000,9.4882,0.2529,21.0026,27.7184,0.0000,-27.7184,0.548888,0.0000,0.00000,0
2.6000,9.8663,0.2529,21.8300,28.5901,0.0000,-28.5901,0.548814,0.0000,0.00000,0
2.7000,10.2440,0.2530,22.6552,29.4598,0.0000,-29.4598,0.548738,0.0000,0.00000,0
2.8000,10.6215,0.2530,23.4780,30.3268,0.0000,-30.3268,0.548659,0.0000,0.00000,0
2.9000,10.9987,0.2531,24.2983,31.1909,0.0000,-31.1909,0.548579,0.0000,0.00000,0
3.0000,11.3757,0.2531,25.1159,32.0521,0.0000,-32.0521,0.548496,0.0000,0.00000,0
3.1000,11.7523,0.2531,25.9305,32.9102,0.0000,-32.9102,0.548411,0.0000,0.00000,0
3.2000,12.1285,0.2532,26.7420,33.7648,0.0000,-33.7648,0.548324,0.0000,0.00000,0
3.3000,12.5044,0.2532,27.5502,34.6156,0.0000,-34.6156,0.548234,0.0000,0.00000,0
3.4000,12.8799,0.2533,28.3548,35.4629,0.0000,-35.4629,0.548143,0.0000,0.00000,0
3.5000,13.2549,0.2533,29.1556,36.3059,0.0000,-36.3059,0.548049,0.0000,0.00000,0
3.6000,13.6296,0.2534,29.9523,37.1444,0.0000,-37.1444,0.547953,0.0000,0.00000,0
3.7000,14.0037,0.2534,30.7448,37.9782,0.0000,-37.9782,0.547855,0.0000,0.00000,0
3.8000,14.3774,0.2535,31.5328,38.8074,0.0000,-38.8074,0.547754,0.0000,0.00000,0
3.9000,14.7505,0.2536,32.3161,39.6313,0.0000,-39.6313,0.547652,0.0000,0.00000,0
4.0000,15.1231,0.2536,33.0944,40.4497,0.0000,-40.4497,0.547547,0.0000,0.00000,0
4.1000,15.4952,0.2537,33.8675,41.2624,0.0000,-41.2624,0.547441,0.0000,0.00000,0
4.2000,15.8666,0.2537,34.6350,42.0694,0.0000,-42.0694,0.547332,0.0000,0.00000,0
4.3000,16.2374,0.2538,35.3968,42.8701,0.0000,-42.8701,0.547221,0.0000,0.00000,0
4.4000,16.6075,0.2538,36.1527,43.6641,0.0000,-43.6641,0.547109,0.0000,0.00000,0
4.5000,16.9770,0.2539,36.9022,44.4514,0.0000,-44.4514,0.546994,0.0000,0.00000,0
4.6000,17.3457,0.2540,37.6452,45.2316,0.0000,-45.2316,0.546877,0.0000,0.00000,0
4.7000,17.7137,0.2540,38.3814,46.0043,0.0000,-46.0043,0.546758,0.0000,0.00000,0
4.8000,18.0809,0.2541,39.1105,46.7692,0.0000,-46.7692,0.546637,0.0000,0.00000,0
4.9000,18.4473,0.2542,39.8323,47.5264,0.0000,-47.5264,0.546514,0.0000,0.00000,0
5.0000,18.8129,0.2542,40.5464,48.2752,0.0000,-48.2752,0.546390,0.0000,0.00000,0
5.1000,19.1776,0.2543,41.2527,49.0154,0.0000,-49.0154,0.546263,0.0000,0.00000,0
5.2000,19.5413,0.2544,41.9508,49.7465,0.0000,-49.7465,0.546134,0.0000,0.00000,0
5.3000,19.9042,0.2544,42.6405,50.4688,0.0000,-50.4688,0.546004,0.0000,0.00000,0
5.4000,20.2660,0.2545,43.3214,51.1816,0.0000,-51.1816,0.545872,0.0000,0.00000,0
5.5000,20.6269,0.2546,43.9934,51.8844,0.0000,-51.8844,0.545738,0.0000,0.00000,0
5.6000,20.9867,0.2546,44.6561,52.5771,0.0000,-52.5771,0.545602,0.0000,0.00000,0
5.7000,21.3455,0.2547,45.3093,53.2598,0.0000,-53.2598,0.545464,0.0000,0.00000,0
5.8000,21.7031,0.2548,45.9527,53.9318,0.0000,-53.9318,0.545325,0.0000,0.00000,0
5.9000,22.0596,0.2548,46.5860,54.5927,0.0000,-54.5927,0.545184,0.0000,0.00000,0
6.0000,22.4150,0.2549,47.2091,55.2424,0.0000,-55.2424,0.545041,0.0000,0.00000,0
6.1000,22.7691,0.2550,47.8216,55.8809,0.0000,-55.8809,0.544897,0.0000,0.00000,0
6.2000,23.1220,0.2551,48.4232,56.5075,0.0000,-56.5075,0.544751,0.0000,0.00000,0
6.3000,23.4736,0.2551,49.0138,57.1220,0.0000,-57.1220,0.544603,0.0000,0.00000,0
6.4000,23.8239,0.2552,49.5931,57.7243,0.0000,-57.7243,0.544454,0.0000,0.00000,0
6.5000,24.1728,0.2553,50.1608,58.3142,0.0000,-58.3142,0.544303,0.0000,0.00000,0
6.6000,24.5204,0.2554,50.7167,58.8914,0.0000,-58.8914,0.544151,0.0000,0.00000,0
6.7000,24.8665,0.2554,51.2607,59.4555,0.0000,-59.4555,0.543998,0.0000,0.00000,0
6.8000,25.2112,0.2555,51.7924,60.0064,0.0000,-60.0064,0.543843,0.0000,0.00000,0
6.9000,25.5544,0.2556,52.3116,60.5440,0.0000,-60.5440,0.543686,0.0000,0.00000,0
7.0000,25.8961,0.2557,52.8182,61.0678,0.0000,-61.0678,0.543528,0.0000,0.00000,0
7.1000,26.2362,0.2557,53.3119,61.5776,0.0000,-61.5776,0.543369,0.0000,0.00000,0
7.2000,26.5747,0.2558,53.7925,62.0732,0.0000,-62.0732,0.543209,0.0000,0.00000,0
7.3000,26.9116,0.2559,54.2600,62.5547,0.0000,-62.5547,0.543047,0.0000,0.00000,0
7.4000,27.2469,0.2560,54.7140,63.0216,0.0000,-63.0216,0.542884,0.0000,0.00000,0
7.5000,27.5804,0.2560,55.1544,63.4737,0.0000,-63.4737,0.542720,0.0000,0.00000,0
7.6000,27.9122,0.2561,55.5811,63.9109,0.0000,-63.9109,0.542555,0.0000,0.00000,0
7.7000,28.2423,0.2562,55.9939,64.3333,0.0000,-64.3333,0.542389,0.0000,0.00000,0
7.8000,28.5706,0.2563,56.3926,64.7404,0.0000,-64.7404,0.542222,0.0000,0.00000,0
7.9000,28.8971,0.2563,56.7773,65.1322,0.0000,-65.1322,0.542054,0.0000,0.00000,0
8.0000,29.2217,0.2564,57.1476,65.5088,0.0000,-65.5088,0.541884,0.0000,0.00000,0
8.1000,29.5444,0.2565,57.5035,65.8701,0.0000,-65.8701,0.541714,0.0000,0.00000,0
8.2000,29.8652,0.2566,57.8450,66.2157,0.0000,-66.2157,0.541543,0.0000,0.00000,0
8.3000,30.1841,0.2566,58.1719,66.5455,0.0000,-66.5455,0.541371,0.0000,0.00000,0
8.4000,30.5009,0.2567,58.4841,66.8594,0.0000,-66.8594,0.541198,0.0000,0.00000,0
8.5000,30.8158,0.2568,58.7816,67.1575,0.0000,-67.1575,0.541025,0.0000,0.00000,0
8.6000,31.1286,0.2569,59.0643,67.4397,0.0000,-67.4397,0.540851,0.0000,0.00000,0
8.7000,31.4394,0.2569,59.3322,67.7059,0.0000,-67.7059,0.540676,0.0000,0.00000,0
8.8000,31.7481,0.2570,59.5853,67.9559,0.0000,-67.9559,0.540500,0.0000,0.00000,0
8.9000,32.0546,0.2571,59.8235,68.1899,0.0000,-68.1899,0.540324,0.0000,0.00000,0
9.0000,32.3590,0.2572,60.0468,68.4081,0.0000,-68.4081,0.540147,0.0000,0.00000,0
9.1000,32.6613,0.2572,60.2552,68.6107,0.0000,-68.6107,0.539970,0.0000,0.00000,0
9.2000,32.9613,0.2573,60.4488,68.7972,0.0000,-68.7972,0.539792,0.0000,0.00000,0
9.3000,33.2591,0.2574,60.6275,68.9677,0.0000,-68.9677,0.539614,0.0000,0.00000,0
9.4000,33.5547,0.2574,60.7915,69.1222,0.0000,-69.1222,0.539435,0.0000,0.00000,0
9.5000,33.8480,0.2575,60.9406,69.2610,0.0000,-69.2610,0.539256,0.0000,0.00000,0
9.6000,34.1390,0.2576,61.0751,69.3839,0.0000,-69.3839,0.539077,0.0000,0.00000,0
9.7000,34.4277,0.2576,61.1950,69.4910,0.0000,-69.4910,0.538898,0.0000,0.00000,0
9.8000,34.7141,0.2577,61.3003,69.5824,0.0000,-69.5824,0.538718,0.0000,0.00000,0
9.9000,34.9981,0.2578,61.3911,69.6583,0.0000,-69.6583,0.538538,0.0000,0.00000,0
10.0000,35.2797,0.2578,61.4676,69.7191,0.0000,-69.7191,0.538358,0.0000,0.00000,0
10.1000,35.5590,0.2579,61.5299,69.7650,0.0000,-69.7650,0.538177,0.0000,0.00000,0
10.2000,35.8358,0.2580,61.5781,69.7956,0.0000,-69.7956,0.537997,0.0000,0.00000,0
10.3000,36.1102,0.2580,61.6123,69.8112,0.0000,-69.8112,0.537817,0.0000,0.00000,0
10.4000,36.3822,0.2581,61.6326,69.8120,0.0000,-69.8120,0.537636,0.0000,0.00000,0
10.5000,36.6517,0.2581,61.6393,69.7982,0.0000,-69.7982,0.537456,0.0000,0.00000,0
10.6000,36.9187,0.2582,61.6324,69.7698,0.0000,-69.7698,0.537276,0.0000,0.00000,0
10.7000,37.1833,0.2582,61.6122,69.7271,0.0000,-69.7271,0.537096,0.0000,0.00000,0
10.8000,37.4453,0.2583,61.5789,69.6701,0.0000,-69.6701,0.536916,0.0000,0.00000,0
10.9000,37.7048,0.2584,61.5326,69.5997,0.0000,-69.5997,0.536736,0.0000,0.00000,0
11.0000,37.9619,0.2584,61.4735,69.5162,0.0000,-69.5162,0.536556,0.0000,0.00000,0
11.1000,38.2163,0.2585,61.4018,69.4191,0.0000,-69.4191,0.536377,0.0000,0.00000,0
11.2000,38.4683,0.2585,61.3177,69.3087,0.0000,-69.3087,0.536198,0.0000,0.00000,0
11.3000,38.7177,0.2586,61.2216,69.1853,0.0000,-69.1853,0.536019,0.0000,0.00000,0
11.4000,38.9645,0.2586,61.1135,69.0491,0.0000,-69.0491,0.535841,0.0000,0.00000,0
11.5000,39.2088,0.2587,60.9937,68.9005,0.0000,-68.9005,0.535663,0.0000,0.00000,0
11.6000,39.4505,0.2587,60.8625,68.7398,0.0000,-68.7398,0.535485,0.0000,0.00000,0
11.7000,39.6897,0.2587,58.8828,66.5322,0.0000,-66.5322,0.535313,0.0000,0.00000,0
11.8000,39.9088,0.2588,54.9484,62.1671,0.0000,-62.1671,0.535152,0.0000,0.00000,0
11.9000,40.1073,0.2588,50.9865,57.7825,0.0000,-57.7825,0.535003,0.0000,0.00000,0
12.0000,40.2863,0.2589,46.9120,53.2853,0.0000,-53.2853,0.534865,0.0000,0.00000,0
12.1000,40.4443,0.2589,42.6828,48.6305,0.0000,-48.6305,0.534740,0.0000,0.00000,0
12.2000,40.5819,0.2589,40.1423,45.8385,0.0000,-45.8385,0.534621,0.0000,0.00000,0
12.3000,40.7148,0.2590,39.3513,44.9692,0.0000,-44.9692,0.534505,0.0000,0.00000,0
12.4000,40.8437,0.2590,38.6656,44.2160,0.0000,-44.2160,0.534391,0.0000,0.00000,0
12.5000,40.9689,0.2590,38.2052,43.7097,0.0000,-43.7097,0.534278,0.0000,0.00000,0
12.6000,41.0922,0.2591,37.8511,43.3199,0.0000,-43.3199,0.534166,0.0000,0.00000,0
12.7000,41.2130,0.2591,37.5596,42.9985,0.0000,-42.9985,0.534055,0.0000,0.00000,0
12.8000,41.3325,0.2591,37.3246,42.7391,0.0000,-42.7391,0.533945,0.0000,0.00000,0
12.9000,41.4500,0.2591,36.8040,42.1674,0.0000,-42.1674,0.533836,0.0000,0.00000,0
13.0000,41.5637,0.2592,36.1455,41.4458,0.0000,-41.4458,0.533728,0.0000,0.00000,0
13.1000,41.6741,0.2592,35.6780,40.9345,0.0000,-40.9345,0.533623,0.0000,0.00000,0
13.2000,41.7826,0.2592,35.3848,40.6133,0.0000,-40.6133,0.533518,0.0000,0.00000,0
13.3000,41.8894,0.2592,34.9843,40.1752,0.0000,-40.1752,0.533414,0.0000,0.00000,0
13.4000,41.9932,0.2592,34.3783,39.5133,0.0000,-39.5133,0.533312,0.0000,0.00000,0
13.5000,42.0937,0.2592,33.6137,38.6788,0.0000,-38.6788,0.533212,0.0000,0.00000,0
13.6000,42.1898,0.2593,32.6161,37.5904,0.0000,-37.5904,0.533115,0.0000,0.00000,0
13.7000,42.2805,0.2593,31.2771,36.1345,0.0000,-36.1345,0.533021,0.0000,0.00000,0
13.8000,42.3640,0.2593,30.0133,34.7618,0.0000,-34.7618,0.532932,0.0000,0.00000,0
13.9000,42.4428,0.2593,29.4759,34.1779,0.0000,-34.1779,0.532843,0.0000,0.00000,0
14.0000,42.5209,0.2593,29.1758,33.8516,0.0000,-33.8516,0.532756,0.0000,0.00000,0
14.1000,42.5964,0.2593,28.6847,33.3181,0.0000,-33.3181,0.532670,0.0000,0.00000,0
14.2000,42.6696,0.2593,28.6148,33.2418,0.0000,-33.2418,0.532584,0.0000,0.00000,0
14.3000,42.7440,0.2593,28.8037,33.4465,0.0000,-33.4465,0.532498,0.0000,0.00000,0
14.4000,42.8183,0.2593,28.4334,33.0442,0.0000,-33.0442,0.532412,0.0000,0.00000,0
14.5000,42.8889,0.2593,27.8597,32.4223,0.0000,-32.4223,0.532328,0.0000,0.00000,0
14.6000,42.9576,0.2593,27.5673,32.1062,0.0000,-32.1062,0.532245,0.0000,0.00000,0
14.7000,43.0252,0.2593,27.0805,31.5800,0.0000,-31.5800,0.532164,0.0000,0.00000,0
14.8000,43.0892,0.2593,26.5271,30.9820,0.0000,-30.9820,0.532084,0.0000,0.00000,0
14.9000,43.1514,0.2593,25.9840,30.3951,0.0000,-30.3951,0.532005,0.0000,0.00000,0
15.0000,43.2103,0.2592,25.3256,29.6837,0.0000,-29.6837,0.531929,0.0000,0.00000,0
15.1000,43.2664,0.2592,24.7344,29.0449,0.0000,-29.0449,0.531854,0.0000,0.00000,0
15.2000,43.3197,0.2592,24.1756,28.4412,0.0000,-28.4412,0.531780,0.0000,0.00000,0
15.3000,43.3706,0.2592,23.5943,27.8137,0.0000,-27.8137,0.531708,0.0000,0.00000,0
15.4000,43.4186,0.2592,23.2235,27.4153,0.0000,-27.4153,0.531637,0.0000,0.00000,0
15.5000,43.4660,0.2591,23.2286,27.4211,0.0000,-27.4211,0.531566,0.0000,0.00000,0
15.6000,43.5137,0.2591,23.2122,27.4037,0.0000,-27.4037,0.531496,0.0000,0.00000,0
15.7000,43.5607,0.2591,23.0982,27.2814,0.0000,-27.2814,0.531425,0.0000,0.00000,0
15.8000,43.6072,0.2591,22.7615,26.9197,0.0000,-26.9197,0.531356,0.0000,0.00000,0
15.9000,43.6510,0.2590,22.0334,26.1373,0.0000,-26.1373,0.531288,0.0000,0.00000,0
16.0000,43.6908,0.2590,20.9592,24.9829,0.0000,-24.9829,0.531224,0.0000,0.00000,0
16.1000,43.7251,0.2590,19.5646,23.4841,0.0000,-23.4841,0.531163,0.0000,0.00000,0
16.2000,43.7528,0.2589,17.9695,21.7774,0.0000,-21.7774,0.531107,0.0000,0.00000,0
16.3000,43.7732,0.2589,16.3429,20.0399,0.0000,-20.0399,0.531055,0.0000,0.00000,0
16.4000,43.7867,0.2589,14.8853,18.4829,0.0000,-18.4829,0.531007,0.0000,0.00000,0
16.5000,43.7945,0.2588,13.6307,17.1482,0.0000,-17.1482,0.530963,0.0000,0.00000,0
16.6000,43.7972,0.2588,12.8278,16.2967,0.0000,-16.2967,0.530921,0.0000,0.00000,0
16.7000,43.7980,0.2588,12.2565,15.6909,0.0000,-15.6909,0.530880,0.0000,0.00000,0
16.8000,43.7958,0.2587,11.7159,15.1175,0.0000,-15.1175,0.530841,0.0000,0.00000,0
16.9000,43.7920,0.2587,11.5433,14.9344,0.0000,-14.9344,0.530802,0.0000,0.00000,0
17.0000,43.7882,0.2586,11.7404,15.1434,0.0000,-15.1434,0.530763,0.0000,0.00000,0
17.1000,43.7861,0.2586,12.1665,15.5952,0.0000,-15.5952,0.530723,0.0000,0.00000,0
17.2000,43.7861,0.2585,12.7063,16.1678,0.0000,-16.1678,0.530681,0.0000,0.00000,0
17.3000,43.7887,0.2585,13.2479,16.7422,0.0000,-16.7422,0.530638,0.0000,0.00000,0
17.4000,43.7933,0.2584,13.6797,17.2002,0.0000,-17.2002,0.530594,0.0000,0.00000,0
17.5000,43.7996,0.2584,13.9890,17.5283,0.0000,-17.5283,0.530548,0.0000,0.00000,0
17.6000,43.8069,0.2583,14.0680,17.6122,0.0000,-17.6122,0.530503,0.0000,0.00000,0
17.7000,43.8138,0.2583,14.2223,17.7760,0.0000,-17.7760,0.530457,0.0000,0.00000,0
17.8000,43.8224,0.2582,14.7084,18.2943,0.0000,-18.2943,0.530410,0.0000,0.00000,0
17.9000,43.8334,0.2581,15.0926,18.7049,0.0000,-18.7049,0.530361,0.0000,0.00000,0
18.0000,43.8453,0.2581,15.1678,18.7854,0.0000,-18.7854,0.530313,0.0000,0.00000,0
18.1000,43.8570,0.2580,15.2049,18.8252,0.0000,-18.8252,0.530264,0.0000,0.00000,0
18.2000,43.8691,0.2580,15.2301,18.8523,0.0000,-18.8523,0.530215,0.0000,0.00000,0
18.3000,43.8810,0.2579,15.2990,18.9259,0.0000,-18.9259,0.530166,0.0000,0.00000,0
18.4000,43.8936,0.2578,15.2069,18.8277,0.0000,-18.8277,0.530118,0.0000,0.00000,0
18.5000,43.9046,0.2578,14.7641,18.3548,0.0000,-18.3548,0.530070,0.0000,0.00000,0
18.6000,43.9135,0.2577,14.3966,17.9623,0.0000,-17.9623,0.530024,0.0000,0.00000,0
18.7000,43.9213,0.2576,14.3364,17.8986,0.0000,-17.8986,0.529978,0.0000,0.00000,0
18.8000,43.9296,0.2575,14.4843,18.0563,0.0000,-18.0563,0.529931,0.0000,0.00000,0
18.9000,43.9386,0.2575,15.0762,18.6886,0.0000,-18.6886,0.529883,0.0000,0.00000,0
19.0000,43.9520,0.2574,15.9368,19.6081,0.0000,-19.6081,0.529832,0.0000,0.00000,0
19.1000,43.9684,0.2573,16.3335,20.0321,0.0000,-20.0321,0.529780,0.0000,0.00000,0
19.2000,43.9850,0.2572,16.4952,20.2050,0.0000,-20.2050,0.529728,0.0000,0.00000,0
19.3000,44.0028,0.2572,16.2850,19.9806,0.0000,-19.9806,0.529677,0.0000,0.00000,0
19.4000,44.0176,0.2571,15.4762,19.1169,0.0000,-19.1169,0.529627,0.0000,0.00000,0
19.5000,44.0283,0.2570,14.4776,18.0503,0.0000,-18.0503,0.529581,0.0000,0.00000,0
19.6000,44.0345,0.2569,13.4476,16.9577,0.0000,-16.9577,0.529537,0.0000,0.00000,0
19.7000,44.0363,0.2568,12.1923,15.6266,0.0000,-15.6266,0.529496,0.0000,0.00000,0
19.8000,44.0318,0.2567,11.0605,14.4262,0.0000,-14.4262,0.529459,0.0000,0.00000,0
19.9000,44.0239,0.2567,10.3351,13.6568,0.0000,-13.6568,0.529424,0.0000,0.00000,0
20.0000,44.0132,0.2566,10.1367,13.4462,0.0000,-13.4462,0.529389,0.0000,0.00000,0
20.1000,44.0037,0.2565,10.5868,13.9234,0.0000,-13.9234,0.529353,0.0000,0.00000,0
20.2000,43.9968,0.2564,11.1728,14.5447,0.0000,-14.5447,0.529316,0.0000,0.00000,0
20.3000,43.9924,0.2563,11.5071,14.8992,0.0000,-14.8992,0.529277,0.0000,0.00000,0
20.4000,43.9884,0.2562,11.5146,14.9071,0.0000,-14.9071,0.529238,0.0000,0.00000,0
20.5000,43.9841,0.2561,11.2082,14.5821,0.0000,-14.5821,0.529201,0.0000,0.00000,0
20.6000,43.9775,0.2560,10.8806,14.2346,0.0000,-14.2346,0.529164,0.0000,0.00000,0
20.7000,43.9704,0.2559,10.7966,14.1454,0.0000,-14.1454,0.529127,0.0000,0.00000,0
20.8000,43.9631,0.2558,10.7548,14.1009,0.0000,-14.1009,0.529091,0.0000,0.00000,0
20.9000,43.9557,0.2557,10.9096,14.2649,0.0000,-14.2649,0.529054,0.0000,0.00000,0
21.0000,43.9498,0.2556,11.1689,14.5398,0.0000,-14.5398,0.529017,0.0000,0.00000,0
21.1000,43.9446,0.2555,10.9288,14.2851,0.0000,-14.2851,0.528980,0.0000,0.00000,0
21.2000,43.9366,0.2554,10.0607,13.3643,0.0000,-13.3643,0.528945,0.0000,0.00000,0
21.3000,43.9240,0.2553,9.1280,12.3793,0.0000,-12.3793,0.528913,0.0000,0.00000,0
21.4000,43.9081,0.2552,8.5879,11.8111,0.0000,-11.8111,0.528883,0.0000,0.00000,0
21.5000,43.8909,0.2551,8.5284,11.7483,0.0000,-11.7483,0.528852,0.0000,0.00000,0
21.6000,43.8745,0.2550,8.9743,12.2167,0.0000,-12.2167,0.528821,0.0000,0.00000,0
21.7000,43.8612,0.2549,9.9515,13.2473,0.0000,-13.2473,0.528787,0.0000,0.00000,0
21.8000,43.8533,0.2548,11.2475,14.6217,0.0000,-14.6217,0.528749,0.0000,0.00000,0
21.9000,43.8512,0.2547,12.4913,15.9408,0.0000,-15.9408,0.528708,0.0000,0.00000,0
22.0000,43.8540,0.2546,13.4356,16.9423,0.0000,-16.9423,0.528664,0.0000,0.00000,0
22.1000,43.8600,0.2545,14.0629,17.6076,0.0000,-17.6076,0.528618,0.0000,0.00000,0
22.2000,43.8682,0.2544,14.4810,18.0519,0.0000,-18.0519,0.528572,0.0000,0.00000,0
22.3000,43.8778,0.2542,14.8874,18.4862,0.0000,-18.4862,0.528524,0.0000,0.00000,0
22.4000,43.8894,0.2541,15.0996,18.7130,0.0000,-18.7130,0.528476,0.0000,0.00000,0
22.5000,43.9008,0.2540,15.1358,18.7519,0.0000,-18.7519,0.528427,0.0000,0.00000,0
22.6000,43.9127,0.2539,15.3520,18.9829,0.0000,-18.9829,0.528378,0.0000,0.00000,0
22.7000,43.9259,0.2538,15.8089,19.4712,0.0000,-19.4712,0.528328,0.0000,0.00000,0
22.8000,43.9417,0.2537,16.3584,20.0584,0.0000,-20.0584,0.528276,0.0000,0.00000,0
22.9000,43.9596,0.2536,16.8888,20.6251,0.0000,-20.6251,0.528223,0.0000,0.00000,0
23.0000,43.9799,0.2534,17.2872,21.0510,0.0000,-21.0510,0.528168,0.0000,0.00000,0
23.1000,44.0010,0.2533,17.3194,21.0856,0.0000,-21.0856,0.528114,0.0000,0.00000,0
23.2000,44.0215,0.2532,17.0064,20.7514,0.0000,-20.7514,0.528060,0.0000,0.00000,0
23.3000,44.0399,0.2531,16.2845,19.9806,0.0000,-19.9806,0.528009,0.0000,0.00000,0
23.4000,44.0541,0.2530,15.3427,18.9747,0.0000,-18.9747,0.527960,0.0000,0.00000,0
23.5000,44.0644,0.2528,14.4364,18.0068,0.0000,-18.0068,0.527913,0.0000,0.00000,0
23.6000,44.0708,0.2527,13.4873,17.0004,0.0000,-17.0004,0.527869,0.0000,0.00000,0
23.7000,44.0729,0.2526,12.6101,16.0701,0.0000,-16.0701,0.527828,0.0000,0.00000,0
23.8000,44.0719,0.2525,11.9277,15.3465,0.0000,-15.3465,0.527788,0.0000,0.00000,0
23.9000,44.0681,0.2523,11.4252,14.8136,0.0000,-14.8136,0.527750,0.0000,0.00000,0
24.0000,44.0628,0.2522,11.3360,14.7189,0.0000,-14.7189,0.527712,0.0000,0.00000,0
24.1000,44.0583,0.2521,11.9104,15.3279,0.0000,-15.3279,0.527672,0.0000,0.00000,0
24.2000,44.0579,0.2520,12.7773,16.2473,0.0000,-16.2473,0.527630,0.0000,0.00000,0
24.3000,44.0609,0.2518,13.8037,17.3358,0.0000,-17.3358,0.527585,0.0000,0.00000,0
24.4000,44.0692,0.2517,15.0311,18.6420,0.0000,-18.6420,0.527537,0.0000,0.00000,0
24.5000,44.0827,0.2516,16.3309,20.0306,0.0000,-20.0306,0.527485,0.0000,0.00000,0
24.6000,44.1022,0.2514,17.6950,21.4879,0.0000,-21.4879,0.527430,0.0000,0.00000,0
24.7000,44.1272,0.2513,19.1455,23.0375,0.0000,-23.0375,0.527370,0.0000,0.00000,0
24.8000,44.1590,0.2512,20.5212,24.5152,0.0000,-24.5152,0.527307,0.0000,0.00000,0
24.9000,44.1957,0.2510,21.6023,25.6772,0.0000,-25.6772,0.527241,0.0000,0.00000,0
25.0000,44.2365,0.2509,22.3091,26.4370,0.0000,-26.4370,0.527172,0.0000,0.00000,0
25.1000,44.2790,0.2508,22.4929,26.6348,0.0000,-26.6348,0.527103,0.0000,0.00000,0
25.2000,44.3211,0.2506,22.2430,26.3664,0.0000,-26.3664,0.527035,0.0000,0.00000,0
25.3000,44.3613,0.2505,21.9317,26.0322,0.0000,-26.0322,0.526968,0.0000,0.00000,0
25.4000,44.4006,0.2504,21.6136,25.6906,0.0000,-25.6906,0.526902,0.0000,0.00000,0
25.5000,44.4378,0.2502,20.8113,24.8288,0.0000,-24.8288,0.526838,0.0000,0.00000,0
25.6000,44.4701,0.2501,19.5470,23.4705,0.0000,-23.4705,0.526777,0.0000,0.00000,0
25.7000,44.4964,0.2500,18.0715,21.8943,0.0000,-21.8943,0.526720,0.0000,0.00000,0
