# Project Volt WS4 - R34 10 Hz trace. One file per ORDERED CASE at the reference seed; see results_ws4.json -> series_duty_v2 -> _trace_files -> r34_interpretation.
# series_duty_v2 / cda_5.4 / mode (b) pure series at the pinned point / VOLT-REG seed 23
# delivered pack 11.083608 kWh usable at the bus; R16 acceptance 130.752 kW bus at 25.0 C cells; WS2 r4 662 V map chain; all electrical quantities bus-side (R12)
# SOC is fraction of USABLE bus energy, not of nameplate
t_s,v_kmh,grade_pct,P_wheel_kW,P_bus_load_kW,P_gen_bus_kW,P_batt_bus_kW,SOC,P_shaft_eng_kW,fuel_g_per_s,engine_on
0.0000,0.2280,0.2524,0.3226,4.3271,0.0000,-4.3271,0.549989,0.0000,0.00000,0
0.1000,0.4560,0.2524,0.7369,5.1516,0.0000,-5.1516,0.549976,0.0000,0.00000,0
0.2000,0.7600,0.2524,1.5341,6.8078,0.0000,-6.8078,0.549958,0.0000,0.00000,0
0.3000,1.1400,0.2524,2.5306,8.2685,0.0000,-8.2685,0.549937,0.0000,0.00000,0
0.4000,1.5200,0.2524,3.3742,9.1444,0.0000,-9.1444,0.549913,0.0000,0.00000,0
0.5000,1.8999,0.2524,4.2178,10.0328,0.0000,-10.0328,0.549887,0.0000,0.00000,0
0.6000,2.2799,0.2524,5.0615,10.9213,0.0000,-10.9213,0.549859,0.0000,0.00000,0
0.7000,2.6599,0.2525,5.9051,11.8097,0.0000,-11.8097,0.549828,0.0000,0.00000,0
0.8000,3.0398,0.2525,6.7488,12.6985,0.0000,-12.6985,0.549795,0.0000,0.00000,0
0.9000,3.4197,0.2525,7.5924,13.5874,0.0000,-13.5874,0.549760,0.0000,0.00000,0
1.0000,3.7996,0.2525,8.4359,14.4761,0.0000,-14.4761,0.549723,0.0000,0.00000,0
1.1000,4.1795,0.2525,9.2793,15.3647,0.0000,-15.3647,0.549683,0.0000,0.00000,0
1.2000,4.5593,0.2525,10.1226,16.2535,0.0000,-16.2535,0.549641,0.0000,0.00000,0
1.3000,4.9391,0.2525,10.9655,17.1421,0.0000,-17.1421,0.549597,0.0000,0.00000,0
1.4000,5.3188,0.2526,11.8082,18.0302,0.0000,-18.0302,0.549550,0.0000,0.00000,0
1.5000,5.6984,0.2526,12.6504,18.9180,0.0000,-18.9180,0.549502,0.0000,0.00000,0
1.6000,6.0780,0.2526,13.4922,19.8055,0.0000,-19.8055,0.549450,0.0000,0.00000,0
1.7000,6.4574,0.2526,14.3334,20.6924,0.0000,-20.6924,0.549397,0.0000,0.00000,0
1.8000,6.8368,0.2527,15.1739,21.5784,0.0000,-21.5784,0.549341,0.0000,0.00000,0
1.9000,7.2160,0.2527,16.0136,22.4639,0.0000,-22.4639,0.549283,0.0000,0.00000,0
2.0000,7.5951,0.2527,16.8524,23.3484,0.0000,-23.3484,0.549223,0.0000,0.00000,0
2.1000,7.9741,0.2528,17.6902,24.2318,0.0000,-24.2318,0.549160,0.0000,0.00000,0
2.2000,8.3529,0.2528,18.5269,25.1137,0.0000,-25.1137,0.549095,0.0000,0.00000,0
2.3000,8.7316,0.2528,19.3622,25.9947,0.0000,-25.9947,0.549028,0.0000,0.00000,0
2.4000,9.1100,0.2529,20.1961,26.8740,0.0000,-26.8740,0.548959,0.0000,0.00000,0
2.5000,9.4882,0.2529,21.0285,27.7515,0.0000,-27.7515,0.548887,0.0000,0.00000,0
2.6000,9.8663,0.2529,21.8590,28.6271,0.0000,-28.6271,0.548813,0.0000,0.00000,0
2.7000,10.2440,0.2530,22.6877,29.5009,0.0000,-29.5009,0.548737,0.0000,0.00000,0
2.8000,10.6215,0.2530,23.5143,30.3724,0.0000,-30.3724,0.548658,0.0000,0.00000,0
2.9000,10.9987,0.2531,24.3386,31.2412,0.0000,-31.2412,0.548578,0.0000,0.00000,0
3.0000,11.3757,0.2531,25.1604,32.1076,0.0000,-32.1076,0.548495,0.0000,0.00000,0
3.1000,11.7523,0.2531,25.9797,32.9711,0.0000,-32.9711,0.548409,0.0000,0.00000,0
3.2000,12.1285,0.2532,26.7960,33.8314,0.0000,-33.8314,0.548322,0.0000,0.00000,0
3.3000,12.5044,0.2532,27.6093,34.6883,0.0000,-34.6883,0.548232,0.0000,0.00000,0
3.4000,12.8799,0.2533,28.4194,35.5419,0.0000,-35.5419,0.548141,0.0000,0.00000,0
3.5000,13.2549,0.2533,29.2260,36.3917,0.0000,-36.3917,0.548047,0.0000,0.00000,0
3.6000,13.6296,0.2534,30.0289,37.2374,0.0000,-37.2374,0.547950,0.0000,0.00000,0
3.7000,14.0037,0.2534,30.8279,38.0788,0.0000,-38.0788,0.547852,0.0000,0.00000,0
3.8000,14.3774,0.2535,31.6228,38.9159,0.0000,-38.9159,0.547751,0.0000,0.00000,0
3.9000,14.7505,0.2536,32.4132,39.7481,0.0000,-39.7481,0.547649,0.0000,0.00000,0
4.0000,15.1231,0.2536,33.1991,40.5752,0.0000,-40.5752,0.547544,0.0000,0.00000,0
4.1000,15.4952,0.2537,33.9800,41.3970,0.0000,-41.3970,0.547437,0.0000,0.00000,0
4.2000,15.8666,0.2537,34.7559,42.2135,0.0000,-42.2135,0.547328,0.0000,0.00000,0
4.3000,16.2374,0.2538,35.5264,43.0240,0.0000,-43.0240,0.547217,0.0000,0.00000,0
4.4000,16.6075,0.2538,36.2913,43.8283,0.0000,-43.8283,0.547103,0.0000,0.00000,0
4.5000,16.9770,0.2539,37.0503,44.6264,0.0000,-44.6264,0.546988,0.0000,0.00000,0
4.6000,17.3457,0.2540,37.8031,45.4178,0.0000,-45.4178,0.546871,0.0000,0.00000,0
4.7000,17.7137,0.2540,38.5496,46.2022,0.0000,-46.2022,0.546751,0.0000,0.00000,0
4.8000,18.0809,0.2541,39.2894,46.9792,0.0000,-46.9792,0.546630,0.0000,0.00000,0
4.9000,18.4473,0.2542,40.0222,47.7490,0.0000,-47.7490,0.546507,0.0000,0.00000,0
5.0000,18.8129,0.2542,40.7479,48.5110,0.0000,-48.5110,0.546381,0.0000,0.00000,0
5.1000,19.1776,0.2543,41.4661,49.2646,0.0000,-49.2646,0.546254,0.0000,0.00000,0
5.2000,19.5413,0.2544,42.1766,50.0098,0.0000,-50.0098,0.546125,0.0000,0.00000,0
5.3000,19.9042,0.2544,42.8791,50.7466,0.0000,-50.7466,0.545994,0.0000,0.00000,0
5.4000,20.2660,0.2545,43.5733,51.4743,0.0000,-51.4743,0.545861,0.0000,0.00000,0
5.5000,20.6269,0.2546,44.2589,52.1926,0.0000,-52.1926,0.545726,0.0000,0.00000,0
5.6000,20.9867,0.2546,44.9358,52.9013,0.0000,-52.9013,0.545589,0.0000,0.00000,0
5.7000,21.3455,0.2547,45.6036,53.6004,0.0000,-53.6004,0.545451,0.0000,0.00000,0
5.8000,21.7031,0.2548,46.2620,54.2893,0.0000,-54.2893,0.545310,0.0000,0.00000,0
5.9000,22.0596,0.2548,46.9109,54.9676,0.0000,-54.9676,0.545168,0.0000,0.00000,0
6.0000,22.4150,0.2549,47.5499,55.6352,0.0000,-55.6352,0.545025,0.0000,0.00000,0
6.1000,22.7691,0.2550,48.1787,56.2922,0.0000,-56.2922,0.544879,0.0000,0.00000,0
6.2000,23.1220,0.2551,48.7973,56.9377,0.0000,-56.9377,0.544732,0.0000,0.00000,0
6.3000,23.4736,0.2551,49.4052,57.5717,0.0000,-57.5717,0.544583,0.0000,0.00000,0
6.4000,23.8239,0.2552,50.0022,58.1938,0.0000,-58.1938,0.544433,0.0000,0.00000,0
6.5000,24.1728,0.2553,50.5882,58.8041,0.0000,-58.8041,0.544281,0.0000,0.00000,0
6.6000,24.5204,0.2554,51.1628,59.4021,0.0000,-59.4021,0.544128,0.0000,0.00000,0
6.7000,24.8665,0.2554,51.7259,59.9873,0.0000,-59.9873,0.543973,0.0000,0.00000,0
6.8000,25.2112,0.2555,52.2772,60.5599,0.0000,-60.5599,0.543816,0.0000,0.00000,0
6.9000,25.5544,0.2556,52.8165,61.1199,0.0000,-61.1199,0.543658,0.0000,0.00000,0
7.0000,25.8961,0.2557,53.3436,61.6666,0.0000,-61.6666,0.543499,0.0000,0.00000,0
7.1000,26.2362,0.2557,53.8583,62.1998,0.0000,-62.1998,0.543338,0.0000,0.00000,0
7.2000,26.5747,0.2558,54.3604,62.7192,0.0000,-62.7192,0.543176,0.0000,0.00000,0
7.3000,26.9116,0.2559,54.8497,63.2251,0.0000,-63.2251,0.543013,0.0000,0.00000,0
7.4000,27.2469,0.2560,55.3260,63.7168,0.0000,-63.7168,0.542848,0.0000,0.00000,0
7.5000,27.5804,0.2560,55.7892,64.1942,0.0000,-64.1942,0.542682,0.0000,0.00000,0
7.6000,27.9122,0.2561,56.2391,64.6572,0.0000,-64.6572,0.542515,0.0000,0.00000,0
7.7000,28.2423,0.2562,56.6755,65.1058,0.0000,-65.1058,0.542347,0.0000,0.00000,0
7.8000,28.5706,0.2563,57.0983,65.5397,0.0000,-65.5397,0.542178,0.0000,0.00000,0
7.9000,28.8971,0.2563,57.5074,65.9586,0.0000,-65.9586,0.542007,0.0000,0.00000,0
8.0000,29.2217,0.2564,57.9026,66.3624,0.0000,-66.3624,0.541836,0.0000,0.00000,0
8.1000,29.5444,0.2565,58.2838,66.7514,0.0000,-66.7514,0.541663,0.0000,0.00000,0
8.2000,29.8652,0.2566,58.6510,67.1252,0.0000,-67.1252,0.541490,0.0000,0.00000,0
8.3000,30.1841,0.2566,59.0040,67.4839,0.0000,-67.4839,0.541316,0.0000,0.00000,0
8.4000,30.5009,0.2567,59.3427,67.8271,0.0000,-67.8271,0.541140,0.0000,0.00000,0
8.5000,30.8158,0.2568,59.6670,68.1549,0.0000,-68.1549,0.540964,0.0000,0.00000,0
8.6000,31.1286,0.2569,59.9770,68.4672,0.0000,-68.4672,0.540787,0.0000,0.00000,0
8.7000,31.4394,0.2569,60.2725,68.7639,0.0000,-68.7639,0.540610,0.0000,0.00000,0
8.8000,31.7481,0.2570,60.5536,69.0449,0.0000,-69.0449,0.540431,0.0000,0.00000,0
8.9000,32.0546,0.2571,60.8201,69.3102,0.0000,-69.3102,0.540252,0.0000,0.00000,0
9.0000,32.3590,0.2572,61.0721,69.5600,0.0000,-69.5600,0.540072,0.0000,0.00000,0
9.1000,32.6613,0.2572,61.3095,69.7941,0.0000,-69.7941,0.539892,0.0000,0.00000,0
9.2000,32.9613,0.2573,61.5324,70.0125,0.0000,-70.0125,0.539711,0.0000,0.00000,0
9.3000,33.2591,0.2574,61.7408,70.2151,0.0000,-70.2151,0.539530,0.0000,0.00000,0
9.4000,33.5547,0.2574,61.9346,70.4027,0.0000,-70.4027,0.539348,0.0000,0.00000,0
9.5000,33.8480,0.2575,62.1140,70.5748,0.0000,-70.5748,0.539166,0.0000,0.00000,0
9.6000,34.1390,0.2576,62.2790,70.7314,0.0000,-70.7314,0.538983,0.0000,0.00000,0
9.7000,34.4277,0.2576,62.4297,70.8724,0.0000,-70.8724,0.538800,0.0000,0.00000,0
9.8000,34.7141,0.2577,62.5661,70.9980,0.0000,-70.9980,0.538616,0.0000,0.00000,0
9.9000,34.9981,0.2578,62.6883,71.1084,0.0000,-71.1084,0.538433,0.0000,0.00000,0
10.0000,35.2797,0.2578,62.7963,71.2037,0.0000,-71.2037,0.538249,0.0000,0.00000,0
10.1000,35.5590,0.2579,62.8904,71.2839,0.0000,-71.2839,0.538064,0.0000,0.00000,0
10.2000,35.8358,0.2580,62.9706,71.3492,0.0000,-71.3492,0.537880,0.0000,0.00000,0
10.3000,36.1102,0.2580,63.0370,71.3997,0.0000,-71.3997,0.537696,0.0000,0.00000,0
10.4000,36.3822,0.2581,63.0898,71.4361,0.0000,-71.4361,0.537511,0.0000,0.00000,0
10.5000,36.6517,0.2581,63.1291,71.4581,0.0000,-71.4581,0.537326,0.0000,0.00000,0
10.6000,36.9187,0.2582,63.1550,71.4658,0.0000,-71.4658,0.537142,0.0000,0.00000,0
10.7000,37.1833,0.2582,63.1678,71.4593,0.0000,-71.4593,0.536957,0.0000,0.00000,0
10.8000,37.4453,0.2583,63.1676,71.4388,0.0000,-71.4388,0.536773,0.0000,0.00000,0
10.9000,37.7048,0.2584,63.1545,71.4044,0.0000,-71.4044,0.536588,0.0000,0.00000,0
11.0000,37.9619,0.2584,63.1288,71.3567,0.0000,-71.3567,0.536404,0.0000,0.00000,0
11.1000,38.2163,0.2585,63.0906,71.2957,0.0000,-71.2957,0.536219,0.0000,0.00000,0
11.2000,38.4683,0.2585,63.0402,71.2214,0.0000,-71.2214,0.536035,0.0000,0.00000,0
11.3000,38.7177,0.2586,62.9778,71.1349,0.0000,-71.1349,0.535852,0.0000,0.00000,0
11.4000,38.9645,0.2586,62.9035,71.0358,0.0000,-71.0358,0.535668,0.0000,0.00000,0
11.5000,39.2088,0.2587,62.8176,70.9244,0.0000,-70.9244,0.535485,0.0000,0.00000,0
11.6000,39.4505,0.2587,62.7204,70.8008,0.0000,-70.8008,0.535302,0.0000,0.00000,0
11.7000,39.6897,0.2587,60.7746,68.6274,0.0000,-68.6274,0.535125,0.0000,0.00000,0
11.8000,39.9088,0.2588,56.8717,64.2932,0.0000,-64.2932,0.534959,0.0000,0.00000,0
11.9000,40.1073,0.2588,52.9386,59.9363,0.0000,-59.9363,0.534804,0.0000,0.00000,0
12.0000,40.2863,0.2589,48.8905,55.4634,0.0000,-55.4634,0.534660,0.0000,0.00000,0
12.1000,40.4443,0.2589,44.6846,50.8290,0.0000,-50.8290,0.534529,0.0000,0.00000,0
12.2000,40.5819,0.2589,42.1646,48.0579,0.0000,-48.0579,0.534405,0.0000,0.00000,0
12.3000,40.7148,0.2590,41.3936,47.2082,0.0000,-47.2082,0.534283,0.0000,0.00000,0
12.4000,40.8437,0.2590,40.7273,46.4737,0.0000,-46.4737,0.534163,0.0000,0.00000,0
12.5000,40.9689,0.2590,40.2859,45.9862,0.0000,-45.9862,0.534044,0.0000,0.00000,0
12.6000,41.0922,0.2591,39.9507,45.6168,0.0000,-45.6168,0.533926,0.0000,0.00000,0
12.7000,41.2130,0.2591,39.6777,45.3155,0.0000,-45.3155,0.533809,0.0000,0.00000,0
12.8000,41.3325,0.2591,39.4612,45.0762,0.0000,-45.0762,0.533693,0.0000,0.00000,0
12.9000,41.4500,0.2591,38.9588,44.5243,0.0000,-44.5243,0.533578,0.0000,0.00000,0
13.0000,41.5637,0.2592,38.3182,43.8213,0.0000,-43.8213,0.533464,0.0000,0.00000,0
13.1000,41.6741,0.2592,37.8681,43.3269,0.0000,-43.3269,0.533352,0.0000,0.00000,0
13.2000,41.7826,0.2592,37.5920,43.0229,0.0000,-43.0229,0.533241,0.0000,0.00000,0
13.3000,41.8894,0.2592,37.2084,42.6015,0.0000,-42.6015,0.533131,0.0000,0.00000,0
13.4000,41.9932,0.2592,36.6190,41.9555,0.0000,-41.9555,0.533023,0.0000,0.00000,0
13.5000,42.0937,0.2592,35.8706,41.1384,0.0000,-41.1384,0.532916,0.0000,0.00000,0
13.6000,42.1898,0.2593,34.8884,40.0668,0.0000,-40.0668,0.532813,0.0000,0.00000,0
13.7000,42.2805,0.2593,33.5641,38.6225,0.0000,-38.6225,0.532713,0.0000,0.00000,0
13.8000,42.3640,0.2593,32.3139,37.2595,0.0000,-37.2595,0.532617,0.0000,0.00000,0
13.9000,42.4428,0.2593,31.7894,36.6895,0.0000,-36.6895,0.532522,0.0000,0.00000,0
14.0000,42.5209,0.2593,31.5020,36.3769,0.0000,-36.3769,0.532428,0.0000,0.00000,0
14.1000,42.5964,0.2593,31.0233,35.8568,0.0000,-35.8568,0.532335,0.0000,0.00000,0
14.2000,42.6696,0.2593,30.9655,35.7935,0.0000,-35.7935,0.532243,0.0000,0.00000,0
14.3000,42.7440,0.2593,31.1668,36.0115,0.0000,-36.0115,0.532150,0.0000,0.00000,0
14.4000,42.8183,0.2593,30.8088,35.6224,0.0000,-35.6224,0.532058,0.0000,0.00000,0
14.5000,42.8889,0.2593,30.2469,35.0120,0.0000,-35.0120,0.531967,0.0000,0.00000,0
14.6000,42.9576,0.2593,29.9660,34.7068,0.0000,-34.7068,0.531878,0.0000,0.00000,0
14.7000,43.0252,0.2593,29.4905,34.1903,0.0000,-34.1903,0.531789,0.0000,0.00000,0
14.8000,43.0892,0.2593,28.9479,33.6012,0.0000,-33.6012,0.531703,0.0000,0.00000,0
14.9000,43.1514,0.2593,28.4153,33.0229,0.0000,-33.0229,0.531617,0.0000,0.00000,0
15.0000,43.2103,0.2592,27.7668,32.3215,0.0000,-32.3215,0.531534,0.0000,0.00000,0
15.1000,43.2664,0.2592,27.1852,31.6930,0.0000,-31.6930,0.531452,0.0000,0.00000,0
15.2000,43.3197,0.2592,26.6354,31.0990,0.0000,-31.0990,0.531372,0.0000,0.00000,0
15.3000,43.3706,0.2592,26.0628,30.4803,0.0000,-30.4803,0.531293,0.0000,0.00000,0
15.4000,43.4186,0.2592,25.7002,30.0885,0.0000,-30.0885,0.531215,0.0000,0.00000,0
15.5000,43.4660,0.2591,25.7135,30.1029,0.0000,-30.1029,0.531137,0.0000,0.00000,0
15.6000,43.5137,0.2591,25.7053,30.0941,0.0000,-30.0941,0.531060,0.0000,0.00000,0
15.7000,43.5607,0.2591,25.5993,29.9797,0.0000,-29.9797,0.530982,0.0000,0.00000,0
15.8000,43.6072,0.2591,25.2706,29.6246,0.0000,-29.6246,0.530906,0.0000,0.00000,0
15.9000,43.6510,0.2590,24.5501,28.8463,0.0000,-28.8463,0.530831,0.0000,0.00000,0
16.0000,43.6908,0.2590,23.4828,27.6955,0.0000,-27.6955,0.530759,0.0000,0.00000,0
16.1000,43.7251,0.2590,22.0941,26.2030,0.0000,-26.2030,0.530692,0.0000,0.00000,0
16.2000,43.7528,0.2589,20.5039,24.4939,0.0000,-24.4939,0.530628,0.0000,0.00000,0
16.3000,43.7732,0.2589,18.8808,22.7511,0.0000,-22.7511,0.530570,0.0000,0.00000,0
16.4000,43.7867,0.2589,17.4255,21.1966,0.0000,-21.1966,0.530515,0.0000,0.00000,0
16.5000,43.7945,0.2588,16.1722,19.8578,0.0000,-19.8578,0.530464,0.0000,0.00000,0
16.6000,43.7972,0.2588,15.3698,19.0006,0.0000,-19.0006,0.530415,0.0000,0.00000,0
16.7000,43.7980,0.2588,14.7987,18.3905,0.0000,-18.3905,0.530367,0.0000,0.00000,0
16.8000,43.7958,0.2587,14.2577,17.8133,0.0000,-17.8133,0.530321,0.0000,0.00000,0
16.9000,43.7920,0.2587,14.0844,17.6294,0.0000,-17.6294,0.530275,0.0000,0.00000,0
17.0000,43.7882,0.2586,14.2809,17.8378,0.0000,-17.8378,0.530229,0.0000,0.00000,0
17.1000,43.7861,0.2586,14.7066,18.2920,0.0000,-18.2920,0.530182,0.0000,0.00000,0
17.2000,43.7861,0.2585,15.2464,18.8687,0.0000,-18.8687,0.530133,0.0000,0.00000,0
17.3000,43.7887,0.2585,15.7885,19.4478,0.0000,-19.4478,0.530083,0.0000,0.00000,0
17.4000,43.7933,0.2584,16.2211,19.9099,0.0000,-19.9099,0.530032,0.0000,0.00000,0
17.5000,43.7996,0.2584,16.5314,20.2416,0.0000,-20.2416,0.529979,0.0000,0.00000,0
17.6000,43.8069,0.2583,16.6117,20.3274,0.0000,-20.3274,0.529927,0.0000,0.00000,0
17.7000,43.8138,0.2583,16.7672,20.4937,0.0000,-20.4937,0.529874,0.0000,0.00000,0
17.8000,43.8224,0.2582,17.2548,21.0146,0.0000,-21.0146,0.529820,0.0000,0.00000,0
17.9000,43.8334,0.2581,17.6410,21.4273,0.0000,-21.4273,0.529764,0.0000,0.00000,0
18.0000,43.8453,0.2581,17.7182,21.5099,0.0000,-21.5099,0.529709,0.0000,0.00000,0
18.1000,43.8570,0.2580,17.7574,21.5519,0.0000,-21.5519,0.529653,0.0000,0.00000,0
18.2000,43.8691,0.2580,17.7847,21.5812,0.0000,-21.5812,0.529597,0.0000,0.00000,0
18.3000,43.8810,0.2579,17.8557,21.6571,0.0000,-21.6571,0.529541,0.0000,0.00000,0
18.4000,43.8936,0.2578,17.7658,21.5612,0.0000,-21.5612,0.529486,0.0000,0.00000,0
18.5000,43.9046,0.2578,17.3249,21.0904,0.0000,-21.0904,0.529431,0.0000,0.00000,0
18.6000,43.9135,0.2577,16.9589,20.6996,0.0000,-20.6996,0.529378,0.0000,0.00000,0
18.7000,43.9213,0.2576,16.9001,20.6368,0.0000,-20.6368,0.529324,0.0000,0.00000,0
18.8000,43.9296,0.2575,17.0495,20.7965,0.0000,-20.7965,0.529270,0.0000,0.00000,0
18.9000,43.9386,0.2575,17.6430,21.4305,0.0000,-21.4305,0.529215,0.0000,0.00000,0
19.0000,43.9520,0.2574,18.5059,22.3524,0.0000,-22.3524,0.529157,0.0000,0.00000,0
19.1000,43.9684,0.2573,18.9055,22.7795,0.0000,-22.7795,0.529099,0.0000,0.00000,0
19.2000,43.9850,0.2572,19.0701,22.9555,0.0000,-22.9555,0.529039,0.0000,0.00000,0
19.3000,44.0028,0.2572,18.8630,22.7344,0.0000,-22.7344,0.528980,0.0000,0.00000,0
19.4000,44.0176,0.2571,18.0568,21.8735,0.0000,-21.8735,0.528924,0.0000,0.00000,0
19.5000,44.0283,0.2570,17.0601,20.8089,0.0000,-20.8089,0.528870,0.0000,0.00000,0
19.6000,44.0345,0.2569,16.0312,19.7099,0.0000,-19.7099,0.528819,0.0000,0.00000,0
19.7000,44.0363,0.2568,14.7763,18.3694,0.0000,-18.3694,0.528772,0.0000,0.00000,0
19.8000,44.0318,0.2567,13.6437,17.1656,0.0000,-17.1656,0.528727,0.0000,0.00000,0
19.9000,44.0239,0.2567,12.9169,16.3947,0.0000,-16.3947,0.528685,0.0000,0.00000,0
20.0000,44.0132,0.2566,12.7165,16.1821,0.0000,-16.1821,0.528643,0.0000,0.00000,0
20.1000,44.0037,0.2565,13.1649,16.6575,0.0000,-16.6575,0.528600,0.0000,0.00000,0
20.2000,43.9968,0.2564,13.7498,17.2776,0.0000,-17.2776,0.528556,0.0000,0.00000,0
20.3000,43.9924,0.2563,14.0833,17.6312,0.0000,-17.6312,0.528510,0.0000,0.00000,0
20.4000,43.9884,0.2562,14.0901,17.6384,0.0000,-17.6384,0.528464,0.0000,0.00000,0
20.5000,43.9841,0.2561,13.7829,17.3126,0.0000,-17.3126,0.528420,0.0000,0.00000,0
20.6000,43.9775,0.2560,13.4542,16.9639,0.0000,-16.9639,0.528376,0.0000,0.00000,0
20.7000,43.9704,0.2559,13.3689,16.8733,0.0000,-16.8733,0.528332,0.0000,0.00000,0
20.8000,43.9631,0.2558,13.3258,16.8275,0.0000,-16.8275,0.528289,0.0000,0.00000,0
20.9000,43.9557,0.2557,13.4793,16.9902,0.0000,-16.9902,0.528245,0.0000,0.00000,0
21.0000,43.9498,0.2556,13.7376,17.2640,0.0000,-17.2640,0.528200,0.0000,0.00000,0
21.1000,43.9446,0.2555,13.4966,17.0083,0.0000,-17.0083,0.528156,0.0000,0.00000,0
21.2000,43.9366,0.2554,12.6271,16.0861,0.0000,-16.0861,0.528115,0.0000,0.00000,0
21.3000,43.9240,0.2553,11.6923,15.0945,0.0000,-15.0945,0.528076,0.0000,0.00000,0
21.4000,43.9081,0.2552,11.1493,14.5184,0.0000,-14.5184,0.528038,0.0000,0.00000,0
21.5000,43.8909,0.2551,11.0868,14.4519,0.0000,-14.4519,0.528001,0.0000,0.00000,0
21.6000,43.8745,0.2550,11.5298,14.9214,0.0000,-14.9214,0.527962,0.0000,0.00000,0
21.7000,43.8612,0.2549,12.5047,15.9551,0.0000,-15.9551,0.527921,0.0000,0.00000,0
21.8000,43.8533,0.2548,13.7993,17.3280,0.0000,-17.3280,0.527876,0.0000,0.00000,0
21.9000,43.8512,0.2547,15.0428,18.6519,0.0000,-18.6519,0.527828,0.0000,0.00000,0
22.0000,43.8540,0.2546,15.9876,19.6612,0.0000,-19.6612,0.527777,0.0000,0.00000,0
22.1000,43.8600,0.2545,16.6159,20.3325,0.0000,-20.3325,0.527725,0.0000,0.00000,0
22.2000,43.8682,0.2544,17.0354,20.7807,0.0000,-20.7807,0.527671,0.0000,0.00000,0
22.3000,43.8778,0.2542,17.4435,21.2168,0.0000,-21.2168,0.527616,0.0000,0.00000,0
22.4000,43.8894,0.2541,17.6577,21.4457,0.0000,-21.4457,0.527561,0.0000,0.00000,0
22.5000,43.9008,0.2540,17.6960,21.4867,0.0000,-21.4867,0.527505,0.0000,0.00000,0
22.6000,43.9127,0.2539,17.9142,21.7200,0.0000,-21.7200,0.527449,0.0000,0.00000,0
22.7000,43.9259,0.2538,18.3735,22.2107,0.0000,-22.2107,0.527392,0.0000,0.00000,0
22.8000,43.9417,0.2537,18.9257,22.8008,0.0000,-22.8008,0.527333,0.0000,0.00000,0
22.9000,43.9596,0.2536,19.4592,23.3726,0.0000,-23.3726,0.527273,0.0000,0.00000,0
23.0000,43.9799,0.2534,19.8612,23.8047,0.0000,-23.8047,0.527211,0.0000,0.00000,0
23.1000,44.0010,0.2533,19.8971,23.8435,0.0000,-23.8435,0.527150,0.0000,0.00000,0
23.2000,44.0215,0.2532,19.5877,23.5110,0.0000,-23.5110,0.527089,0.0000,0.00000,0
23.3000,44.0399,0.2531,18.8691,22.7413,0.0000,-22.7413,0.527030,0.0000,0.00000,0
23.4000,44.0541,0.2530,17.9298,21.7381,0.0000,-21.7381,0.526974,0.0000,0.00000,0
23.5000,44.0644,0.2528,17.0253,20.7721,0.0000,-20.7721,0.526920,0.0000,0.00000,0
23.6000,44.0708,0.2527,16.0773,19.7596,0.0000,-19.7596,0.526869,0.0000,0.00000,0
23.7000,44.0729,0.2526,15.2005,18.8230,0.0000,-18.8230,0.526821,0.0000,0.00000,0
23.8000,44.0719,0.2525,14.5179,18.0939,0.0000,-18.0939,0.526774,0.0000,0.00000,0
23.9000,44.0681,0.2523,14.0148,17.5597,0.0000,-17.5597,0.526728,0.0000,0.00000,0
24.0000,44.0628,0.2522,13.9246,17.4640,0.0000,-17.4640,0.526683,0.0000,0.00000,0
24.1000,44.0583,0.2521,14.4982,18.0727,0.0000,-18.0727,0.526637,0.0000,0.00000,0
24.2000,44.0579,0.2520,15.3650,18.9986,0.0000,-18.9986,0.526588,0.0000,0.00000,0
24.3000,44.0609,0.2518,16.3920,20.0956,0.0000,-20.0956,0.526536,0.0000,0.00000,0
24.4000,44.0692,0.2517,17.6208,21.4083,0.0000,-21.4083,0.526480,0.0000,0.00000,0
24.5000,44.0827,0.2516,18.9231,22.7994,0.0000,-22.7994,0.526421,0.0000,0.00000,0
24.6000,44.1022,0.2514,20.2906,24.2670,0.0000,-24.2670,0.526359,0.0000,0.00000,0
24.7000,44.1272,0.2513,21.7455,25.8307,0.0000,-25.8307,0.526292,0.0000,0.00000,0
24.8000,44.1590,0.2512,23.1267,27.3152,0.0000,-27.3152,0.526221,0.0000,0.00000,0
24.9000,44.1957,0.2510,24.2143,28.4846,0.0000,-28.4846,0.526148,0.0000,0.00000,0
25.0000,44.2365,0.2509,24.9284,29.2558,0.0000,-29.2558,0.526072,0.0000,0.00000,0
25.1000,44.2790,0.2508,25.1198,29.4626,0.0000,-29.4626,0.525996,0.0000,0.00000,0
25.2000,44.3211,0.2506,24.8774,29.2008,0.0000,-29.2008,0.525921,0.0000,0.00000,0
25.3000,44.3613,0.2505,24.5733,28.8725,0.0000,-28.8725,0.525846,0.0000,0.00000,0
25.4000,44.4006,0.2504,24.2622,28.5366,0.0000,-28.5366,0.525772,0.0000,0.00000,0
25.5000,44.4378,0.2502,23.4665,27.6819,0.0000,-27.6819,0.525701,0.0000,0.00000,0
25.6000,44.4701,0.2501,22.2080,26.3298,0.0000,-26.3298,0.525633,0.0000,0.00000,0
25.7000,44.4964,0.2500,20.7373,24.7496,0.0000,-24.7496,0.525569,0.0000,0.00000,0
