t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
3600.0000,95.4853,1.7766,101.8719,6.6984
3600.1000,95.5056,1.7793,104.1041,6.8262
3600.2000,95.5290,1.7821,105.1146,6.8843
3600.3000,95.5528,1.7848,105.2944,6.8949
3600.4000,95.5766,1.7875,105.3520,6.8986
3600.5000,95.6002,1.7903,105.4096,6.9023
3600.6000,95.6238,1.7930,105.4642,6.9058
3600.7000,95.6474,1.7958,105.5189,6.9093
3600.8000,95.6708,1.7985,105.1325,6.8876
3600.9000,95.6924,1.8013,104.3984,6.8461
3601.0000,95.7126,1.8040,103.9042,6.8182
3601.1000,95.7319,1.8067,102.9240,6.7625
3601.2000,95.7478,1.8095,101.1809,6.6632
3601.3000,95.7600,1.8122,100.0550,6.5991
3601.4000,95.7712,1.8149,99.2832,6.5552
3601.5000,95.7800,1.8177,97.5643,6.4572
3601.6000,95.7842,1.8204,95.7658,6.3546
3601.7000,95.7857,1.8231,94.8255,6.3009
3601.8000,95.7860,1.8258,94.0387,6.2560
3601.9000,95.7842,1.8285,93.3882,6.2188
3602.0000,95.7818,1.8312,93.4645,6.2231
3602.1000,95.7801,1.8339,93.9133,6.2487
3602.2000,95.7793,1.8366,93.7923,6.2418
3602.3000,95.7770,1.8393,93.2080,6.2084
3602.4000,95.7737,1.8420,92.0803,6.1439
3602.5000,95.7667,1.8447,90.1296,6.0324
3602.6000,95.7556,1.8473,87.6848,5.8926
3602.7000,95.7390,1.8500,84.6553,5.7193
3602.8000,95.7158,1.8526,81.1745,5.5201
3602.9000,95.6854,1.8553,78.3051,5.3557
3603.0000,95.6510,1.8579,76.4887,5.2515
3603.1000,95.6135,1.8605,76.1303,5.2304
3603.2000,95.5778,1.8631,77.4329,5.3042
3603.3000,95.5455,1.8657,78.8946,5.3872
3603.4000,95.5156,1.8683,79.9975,5.4497
3603.5000,95.4877,1.8708,81.1424,5.5146
3603.6000,95.4624,1.8734,81.6753,5.5447
3603.7000,95.4366,1.8759,81.3976,5.5284
3603.8000,95.4102,1.8785,81.5399,5.5361
3603.9000,95.3850,1.8810,82.3630,5.5827
3604.0000,95.3618,1.8835,83.1756,5.6287
3604.1000,95.3399,1.8859,83.5489,5.6497
3604.2000,95.3182,1.8884,84.2524,5.6895
3604.3000,95.2990,1.8909,85.5705,5.7645
3604.4000,95.2825,1.8933,86.3758,5.8102
3604.5000,95.2665,1.8957,86.9891,5.8450
3604.6000,95.2524,1.8981,88.1486,5.9109
3604.7000,95.2409,1.9005,89.5562,5.9911
3604.8000,95.2323,1.9029,90.6244,6.0520
3604.9000,95.2249,1.9052,91.2331,6.0866
3605.0000,95.2187,1.9075,91.2974,6.0902
3605.1000,95.2115,1.9099,91.3716,6.0943
3605.2000,95.2054,1.9122,91.0734,6.0772
3605.3000,95.1969,1.9144,90.7714,6.0598
3605.4000,95.1895,1.9167,91.8933,6.1237
3605.5000,95.1853,1.9189,93.7135,6.2276
3605.6000,95.1851,1.9211,94.9833,6.3001
3605.7000,95.1858,1.9233,95.9264,6.3540
3605.8000,95.1891,1.9255,96.4407,6.3834
3605.9000,95.1917,1.9276,95.6460,6.3381
3606.0000,95.1917,1.9298,94.5601,6.2761
3606.1000,95.1899,1.9319,94.1651,6.2535
3606.2000,95.1882,1.9340,94.1548,6.2529
3606.3000,95.1861,1.9360,94.3581,6.2644
3606.4000,95.1851,1.9380,94.7440,6.2864
3606.5000,95.1845,1.9401,94.7169,6.2849
3606.6000,95.1833,1.9420,94.4638,6.2704
3606.7000,95.1815,1.9440,94.3758,6.2654
3606.8000,95.1798,1.9459,93.8712,6.2365
3606.9000,95.1759,1.9478,93.2169,6.1991
3607.0000,95.1715,1.9497,92.6591,6.1672
3607.1000,95.1653,1.9516,91.5282,6.1025
3607.2000,95.1563,1.9534,90.8255,6.0622
3607.3000,95.1473,1.9552,90.9159,6.0673
3607.4000,95.1386,1.9570,90.5705,6.0474
3607.5000,95.1282,1.9587,90.0235,6.0160
3607.6000,95.1173,1.9605,90.0010,6.0145
3607.7000,95.1068,1.9621,89.7877,6.0022
3607.8000,95.0950,1.9638,89.8417,6.0051
3607.9000,95.0846,1.9654,91.3095,6.0887
3608.0000,95.0786,1.9670,93.8959,6.2363
3608.1000,95.0785,1.9686,96.4124,6.3800
3608.2000,95.0824,1.9701,98.2243,6.4835
3608.3000,95.0893,1.9716,99.8193,6.5747
3608.4000,95.0994,1.9731,101.6286,6.6781
3608.5000,95.1133,1.9746,103.2301,6.7698
3608.6000,95.1295,1.9760,104.6954,6.8537
3608.7000,95.1490,1.9773,105.9042,6.9231
3608.8000,95.1698,1.9787,106.3166,6.9470
3608.9000,95.1907,1.9800,105.9336,6.9254
3609.0000,95.2097,1.9813,105.0546,6.8756
3609.1000,95.2268,1.9825,104.4445,6.8410
3609.2000,95.2432,1.9837,104.6285,6.8518
3609.3000,95.2608,1.9849,104.8352,6.8639
3609.4000,95.2778,1.9860,104.3255,6.8351
3609.5000,95.2932,1.9871,103.3111,6.7774
3609.6000,95.3059,1.9882,102.0867,6.7077
3609.7000,95.3163,1.9893,101.4881,6.6737
3609.8000,95.3265,1.9902,102.0043,6.7033
3609.9000,95.3388,1.9912,103.3898,6.7826
3610.0000,95.3543,1.9921,105.4241,6.8991
3610.1000,95.3744,1.9930,107.4589,7.0219
3610.2000,95.3978,1.9939,108.5714,7.1068
3610.3000,95.4221,1.9947,108.8578,7.1287
3610.4000,95.4463,1.9954,108.8663,7.1294
3610.5000,95.4704,1.9962,108.7865,7.1232
3610.6000,95.4940,1.9969,108.4429,7.0969
3610.7000,95.5165,1.9975,108.1406,7.0738
3610.8000,95.5387,1.9981,107.7049,7.0405
3610.9000,95.5593,1.9987,106.6120,6.9703
3611.0000,95.5770,1.9992,105.3415,6.8980
3611.1000,95.5923,1.9997,103.9297,6.8177
3611.2000,95.6042,2.0002,102.2218,6.7203
3611.3000,95.6127,2.0006,101.3020,6.6679
3611.4000,95.6209,2.0009,101.7385,6.6930
3611.5000,95.6310,2.0013,102.2045,6.7198
3611.6000,95.6410,2.0015,102.5294,6.7385
3611.7000,95.6522,2.0018,102.9895,6.7650
3611.8000,95.6639,2.0020,102.9217,6.7613
3611.9000,95.6748,2.0021,102.4983,6.7373
3612.0000,95.6847,2.0022,102.8799,6.7592
3612.1000,95.6970,2.0023,104.2825,6.8395
3612.2000,95.7124,2.0023,105.8777,6.9309
3612.3000,95.7308,2.0023,107.3431,7.0149
3612.4000,95.7518,2.0022,108.4753,7.0992
3612.5000,95.7746,2.0021,109.0352,7.1421
3612.6000,95.7975,2.0019,109.1164,7.1483
3612.7000,95.8205,2.0017,109.1210,7.1486
3612.8000,95.8433,2.0015,109.1248,7.1489
3612.9000,95.8660,2.0012,109.1278,7.1491
3613.0000,95.8887,2.0008,109.1299,7.1493
3613.1000,95.9113,2.0004,109.1312,7.1493
3613.2000,95.9338,2.0000,109.1317,7.1494
3613.3000,95.9562,1.9995,109.1312,7.1493
3613.4000,95.9786,1.9990,109.1300,7.1492
3613.5000,96.0009,1.9984,109.1279,7.1490
3613.6000,96.0231,1.9978,109.1249,7.1488
3613.7000,96.0452,1.9971,109.1211,7.1485
3613.8000,96.0672,1.9964,109.1164,7.1481
3613.9000,96.0892,1.9956,109.1108,7.1477
3614.0000,96.1111,1.9948,109.1043,7.1472
3614.1000,96.1329,1.9939,109.0970,7.1466
3614.2000,96.1547,1.9930,109.0888,7.1460
3614.3000,96.1763,1.9920,109.0796,7.1453
3614.4000,96.1979,1.9910,109.0696,7.1445
3614.5000,96.2194,1.9899,109.0587,7.1436
3614.6000,96.2409,1.9888,109.0469,7.1427
3614.7000,96.2622,1.9876,109.0342,7.1418
3614.8000,96.2835,1.9864,109.0205,7.1407
3614.9000,96.3047,1.9851,109.0060,7.1396
3615.0000,96.3259,1.9838,108.9905,7.1384
3615.1000,96.3469,1.9824,108.9741,7.1371
3615.2000,96.3679,1.9810,108.9568,7.1358
3615.3000,96.3888,1.9795,108.9386,7.1344
3615.4000,96.4097,1.9779,108.9194,7.1329
3615.5000,96.4305,1.9764,108.8993,7.1314
3615.6000,96.4512,1.9747,108.8783,7.1298
3615.7000,96.4718,1.9730,108.8563,7.1281
3615.8000,96.4924,1.9713,108.8333,7.1264
3615.9000,96.5128,1.9695,108.8095,7.1245
3616.0000,96.5333,1.9677,108.7847,7.1226
3616.1000,96.5536,1.9658,108.7589,7.1207
3616.2000,96.5739,1.9638,108.7322,7.1186
3616.3000,96.5941,1.9618,108.7045,7.1165
3616.4000,96.6142,1.9598,108.6758,7.1143
