t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
1500.0000,80.4027,0.7649,81.8470,5.3468
1500.1000,80.4723,0.7680,81.8845,5.3497
1500.2000,80.5416,0.7711,81.9224,5.3527
1500.3000,80.6106,0.7742,81.9606,5.3557
1500.4000,80.6793,0.7774,81.9992,5.3587
1500.5000,80.7477,0.7805,82.0381,5.3617
1500.6000,80.8158,0.7836,82.0773,5.3647
1500.7000,80.8837,0.7867,82.1168,5.3678
1500.8000,80.9512,0.7899,82.1567,5.3708
1500.9000,81.0185,0.7930,82.1968,5.3739
1501.0000,81.0855,0.7962,82.2373,5.3770
1501.1000,81.1522,0.7994,82.2780,5.3801
1501.2000,81.2186,0.8025,82.3191,5.3833
1501.3000,81.2848,0.8057,82.3604,5.3864
1501.4000,81.3506,0.8089,82.4020,5.3896
1501.5000,81.4162,0.8120,82.4439,5.3927
1501.6000,81.4816,0.8152,82.4861,5.3959
1501.7000,81.5466,0.8184,82.5285,5.3991
1501.8000,81.6114,0.8216,82.5711,5.4023
1501.9000,81.6759,0.8247,82.6141,5.4055
1502.0000,81.7402,0.8279,82.6572,5.4088
1502.1000,81.8041,0.8311,82.7006,5.4120
1502.2000,81.8679,0.8343,82.7442,5.4153
1502.3000,81.9313,0.8375,82.7881,5.4185
1502.4000,81.9945,0.8407,82.8322,5.4218
1502.5000,82.0575,0.8439,82.8765,5.4251
1502.6000,82.1201,0.8471,82.9210,5.4284
1502.7000,82.1826,0.8503,82.9657,5.4317
1502.8000,82.2447,0.8534,83.0106,5.4350
1502.9000,82.3067,0.8566,83.0556,5.4383
1503.0000,82.3683,0.8598,83.1009,5.4416
1503.1000,82.4297,0.8630,83.1464,5.4450
1503.2000,82.4909,0.8662,83.1920,5.4483
1503.3000,82.5518,0.8694,83.2378,5.4517
1503.4000,82.6125,0.8725,83.2837,5.4550
1503.5000,82.6730,0.8757,83.3298,5.4584
1503.6000,82.7331,0.8789,83.3760,5.4618
1503.7000,82.7931,0.8820,83.4224,5.4652
1503.8000,82.8528,0.8852,83.4689,5.4685
1503.9000,82.9123,0.8884,83.5155,5.4719
1504.0000,82.9715,0.8915,83.5623,5.4753
1504.1000,83.0305,0.8947,83.6091,5.4787
1504.2000,83.0893,0.8978,83.6561,5.4821
1504.3000,83.1478,0.9009,83.7032,5.4855
1504.4000,83.2061,0.9041,83.7503,5.4890
1504.5000,83.2642,0.9072,83.7976,5.4924
1504.6000,83.3220,0.9103,83.8449,5.4958
1504.7000,83.3796,0.9134,83.8923,5.4992
1504.8000,83.4370,0.9165,83.9398,5.5026
1504.9000,83.4941,0.9196,83.9873,5.5060
1505.0000,83.5511,0.9227,84.0349,5.5095
1505.1000,83.6078,0.9258,84.0825,5.5129
1505.2000,83.6643,0.9289,84.1302,5.5163
1505.3000,83.7205,0.9319,84.1779,5.5197
1505.4000,83.7766,0.9350,84.2256,5.5232
1505.5000,83.8324,0.9380,84.2734,5.5266
1505.6000,83.8880,0.9411,84.3211,5.5300
1505.7000,83.9434,0.9441,84.3689,5.5334
1505.8000,83.9986,0.9471,84.4167,5.5369
1505.9000,84.0536,0.9501,84.4644,5.5403
1506.0000,84.1083,0.9531,84.5122,5.5437
1506.1000,84.1629,0.9560,84.5599,5.5471
1506.2000,84.2172,0.9590,84.6076,5.5505
1506.3000,84.2713,0.9620,84.6552,5.5539
1506.4000,84.3253,0.9649,84.7028,5.5573
1506.5000,84.3790,0.9678,84.7504,5.5607
1506.6000,84.4325,0.9707,84.7979,5.5641
1506.7000,84.4858,0.9736,84.8454,5.5675
1506.8000,84.5389,0.9765,84.8927,5.5709
1506.9000,84.5918,0.9794,84.9400,5.5742
1507.0000,84.6445,0.9822,84.9873,5.5776
1507.1000,84.6970,0.9851,85.0344,5.5810
1507.2000,84.7493,0.9879,85.0814,5.5843
1507.3000,84.8014,0.9907,85.1284,5.5876
1507.4000,84.8533,0.9935,85.1752,5.5910
1507.5000,84.9050,0.9962,85.2219,5.5943
1507.6000,84.9565,0.9990,87.2548,5.7107
1507.7000,85.0166,1.0017,91.2850,5.9408
1507.8000,85.0854,1.0044,95.3198,6.1714
1507.9000,85.1627,1.0071,99.3601,6.4437
1508.0000,85.2485,1.0098,103.4073,6.9120
1508.1000,85.3428,1.0125,105.4671,7.0318
1508.2000,85.4368,1.0151,105.5245,7.0374
1508.3000,85.5303,1.0178,105.5816,7.0429
1508.4000,85.6235,1.0204,105.6385,7.0484
1508.5000,85.7162,1.0229,105.6951,7.0538
1508.6000,85.8086,1.0255,105.7514,7.0593
1508.7000,85.9007,1.0281,105.8074,7.0647
1508.8000,85.9923,1.0306,105.8631,7.0701
1508.9000,86.0836,1.0331,105.9185,7.0755
1509.0000,86.1745,1.0356,105.9341,7.0786
1509.1000,86.2649,1.0380,105.9491,7.0817
1509.2000,86.3549,1.0405,105.7678,7.0735
1509.3000,86.4436,1.0429,105.4081,7.0551
1509.4000,86.5311,1.0453,105.2835,7.0502
1509.5000,86.6182,1.0477,105.2129,7.0483
1509.6000,86.7044,1.0500,104.3196,6.9993
1509.7000,86.7868,1.0523,102.6004,6.6770
1509.8000,86.8647,1.0546,100.2869,6.4990
1509.9000,86.9361,1.0569,97.1357,6.2996
1510.0000,86.9995,1.0592,93.5506,6.0963
1510.1000,87.0547,1.0614,90.4268,5.9192
1510.2000,87.1040,1.0636,88.2681,5.7970
1510.3000,87.1493,1.0658,87.0870,5.7303
1510.4000,87.1930,1.0679,86.5645,5.7012
1510.5000,87.2355,1.0700,85.9923,5.6692
1510.6000,87.2762,1.0721,85.4281,5.6376
1510.7000,87.3158,1.0741,85.3597,5.6342
1510.8000,87.3558,1.0762,85.5338,5.6447
1510.9000,87.3957,1.0782,85.7038,5.6549
1511.0000,87.4360,1.0801,86.1968,5.6836
1511.1000,87.4776,1.0821,86.4689,5.6996
1511.2000,87.5186,1.0840,85.7356,5.6584
1511.3000,87.5566,1.0858,84.1163,5.5667
1511.4000,87.5901,1.0877,82.5136,5.4759
1511.5000,87.6208,1.0895,81.3761,5.4116
1511.6000,87.6491,1.0913,80.7092,5.3740
1511.7000,87.6766,1.0930,80.3685,5.3550
1511.8000,87.7031,1.0947,80.2494,5.3485
1511.9000,87.7298,1.0964,80.0444,5.3372
1512.0000,87.7551,1.0981,79.4592,5.3042
1512.1000,87.7790,1.0997,79.0127,5.2792
1512.2000,87.8021,1.1013,78.6867,5.2609
1512.3000,87.8242,1.1028,78.2771,5.2379
1512.4000,87.8453,1.1043,77.8890,5.2161
1512.5000,87.8656,1.1058,78.0757,5.2270
1512.6000,87.8872,1.1072,79.0108,5.2805
1512.7000,87.9112,1.1086,80.4971,5.3655
1512.8000,87.9389,1.1100,82.2238,5.4642
1512.9000,87.9700,1.1113,83.4381,5.5338
1513.0000,88.0027,1.1126,83.5610,5.5412
1513.1000,88.0340,1.1139,82.5708,5.4853
1513.2000,88.0620,1.1151,80.7767,5.3835
1513.3000,88.0853,1.1163,78.8375,5.2734
1513.4000,88.1048,1.1175,76.7329,5.1538
1513.5000,88.1189,1.1186,74.8000,5.0439
1513.6000,88.1299,1.1197,73.5256,4.9715
1513.7000,88.1383,1.1207,72.4310,4.9092
1513.8000,88.1445,1.1217,71.3550,4.8480
1513.9000,88.1483,1.1227,71.4799,4.8552
1514.0000,88.1549,1.1236,72.3374,4.9041
1514.1000,88.1622,1.1245,72.6562,4.9224
1514.2000,88.1701,1.1253,73.2480,4.9562
1514.3000,88.1798,1.1261,73.9816,4.9981
1514.4000,88.1907,1.1269,74.0984,5.0049
1514.5000,88.2008,1.1276,73.5469,4.9736
1514.6000,88.2092,1.1283,72.2945,4.9024
1514.7000,88.2139,1.1289,70.9214,4.8243
1514.8000,88.2163,1.1296,69.6937,4.7544
1514.9000,88.2156,1.1301,68.7299,4.6995
1515.0000,88.2140,1.1306,68.2069,4.6697
1515.1000,88.2110,1.1311,68.2708,4.6733
1515.2000,88.2096,1.1316,68.2698,4.6732
1515.3000,88.2066,1.1320,68.0919,4.6630
1515.4000,88.2044,1.1323,67.8430,4.6488
1515.5000,88.2003,1.1326,67.6673,4.6388
1515.6000,88.1974,1.1329,67.6749,4.6392
1515.7000,88.1934,1.1332,67.5234,4.6305
1515.8000,88.1898,1.1333,67.9217,4.6531
1515.9000,88.1875,1.1335,68.9984,4.7144
1516.0000,88.1885,1.1336,70.6710,4.8097
1516.1000,88.1934,1.1337,72.8060,4.9313
1516.2000,88.2035,1.1337,75.1571,5.0654
1516.3000,88.2184,1.1337,76.6360,5.1498
1516.4000,88.2347,1.1336,76.5790,5.1468
1516.5000,88.2492,1.1335,75.3425,5.0766
1516.6000,88.2602,1.1334,74.4689,5.0270
1516.7000,88.2708,1.1332,74.0452,5.0030
1516.8000,88.2799,1.1329,73.6749,4.9820
1516.9000,88.2890,1.1326,74.0866,5.0056
1517.0000,88.2998,1.1323,74.5729,5.0334
1517.1000,88.3109,1.1319,74.0821,5.0056
1517.2000,88.3195,1.1315,73.5769,4.9770
1517.3000,88.3284,1.1311,74.0452,5.0038
1517.4000,88.3390,1.1306,75.1666,5.0678
1517.5000,88.3526,1.1300,76.8765,5.1654
1517.6000,88.3705,1.1294,78.9552,5.2840
1517.7000,88.3929,1.1288,80.1853,5.3544
1517.8000,88.4159,1.1281,79.9844,5.3433
1517.9000,88.4373,1.1274,78.8127,5.2768
1518.0000,88.4552,1.1266,77.2359,5.1873
1518.1000,88.4699,1.1258,75.7403,5.1023
1518.2000,88.4813,1.1250,74.6500,5.0403
1518.3000,88.4912,1.1241,74.3116,5.0212
1518.4000,88.5012,1.1231,74.1844,5.0141
1518.5000,88.5106,1.1221,73.6288,4.9826
1518.6000,88.5183,1.1211,72.9193,4.9423
1518.7000,88.5246,1.1200,72.9281,4.9429
1518.8000,88.5323,1.1189,73.3852,4.9690
1518.9000,88.5407,1.1177,73.8973,4.9983
1519.0000,88.5506,1.1165,74.8206,5.0510
1519.1000,88.5629,1.1152,75.5577,5.0932
1519.2000,88.5759,1.1139,75.6231,5.0971
1519.3000,88.5885,1.1126,74.4236,5.0289
1519.4000,88.5964,1.1112,71.5832,4.8672
1519.5000,88.5969,1.1097,68.3608,4.6837
1519.6000,88.5912,1.1082,65.4976,4.5205
1519.7000,88.5797,1.1067,62.6461,4.3580
1519.8000,88.5620,1.1051,60.3809,4.2287
1519.9000,88.5410,1.1035,59.5399,4.1805
1520.0000,88.5199,1.1018,59.6169,4.1846
1520.1000,88.4995,1.1001,59.4992,4.1776
1520.2000,88.4783,1.0983,59.3687,4.1699
1520.3000,88.4575,1.0965,59.6818,4.1874
1520.4000,88.4379,1.0946,59.7128,4.1889
1520.5000,88.4175,1.0927,59.3566,4.1684
1520.6000,88.3966,1.0908,59.0279,4.1494
1520.7000,88.3751,1.0888,58.2464,4.1046
1520.8000,88.3511,1.0868,57.2444,4.0472
1520.9000,88.3256,1.0847,56.3491,3.9958
1521.0000,88.2981,1.0826,55.5759,3.9514
1521.1000,88.2697,1.0804,54.7887,3.9062
1521.2000,88.2391,1.0782,54.0738,3.8651
1521.3000,88.2079,1.0759,53.7888,3.8484
1521.4000,88.1765,1.0737,54.2644,3.8751
1521.5000,88.1477,1.0713,54.6801,3.8984
1521.6000,88.1184,1.0689,55.2978,3.9332
1521.7000,88.0926,1.0665,56.8620,4.0219
1521.8000,88.0703,1.0640,58.2933,4.1031
1521.9000,88.0510,1.0615,59.3854,4.1651
1522.0000,88.0336,1.0589,60.9064,4.2515
1522.1000,88.0211,1.0563,62.5801,4.3466
1522.2000,88.0112,1.0537,63.3167,4.3884
1522.3000,88.0021,1.0510,63.2033,4.3818
1522.4000,87.9920,1.0483,62.2025,4.3247
1522.5000,87.9788,1.0455,60.7681,4.2428
1522.6000,87.9628,1.0427,59.5049,4.1707
1522.7000,87.9445,1.0398,58.3816,4.1065
1522.8000,87.9240,1.0369,57.5555,4.0591
1522.9000,87.9025,1.0340,57.6630,4.0650
1523.0000,87.8828,1.0310,58.1909,4.0948
1523.1000,87.8639,1.0279,58.2561,4.0982
1523.2000,87.8448,1.0249,58.1308,4.0909
1523.3000,87.8257,1.0218,57.5459,4.0573
1523.4000,87.8044,1.0186,56.8536,4.0176
1523.5000,87.7826,1.0154,56.4513,3.9944
1523.6000,87.7600,1.0122,56.0883,3.9734
1523.7000,87.7370,1.0089,56.1700,3.9777
1523.8000,87.7151,1.0056,57.5055,4.0535
1523.9000,87.6983,1.0022,59.8536,4.1870
1524.0000,87.6868,0.9988,62.4832,4.3366
1524.1000,87.6816,0.9953,65.2803,4.4958
1524.2000,87.6824,0.9919,67.8109,4.6399
1524.3000,87.6883,0.9883,70.0730,4.7688
1524.4000,87.6991,0.9848,72.0176,4.8797
1524.5000,87.7135,0.9812,73.7008,4.9758
1524.6000,87.7317,0.9775,75.3791,5.0716
1524.7000,87.7535,0.9738,77.0971,5.1697
1524.8000,87.7791,0.9701,78.3937,5.2439
1524.9000,87.8066,0.9663,78.9955,5.2785
1525.0000,87.8349,0.9625,78.8357,5.2698
1525.1000,87.8617,0.9586,77.8267,5.2127
1525.2000,87.8857,0.9547,76.4719,5.1359
1525.3000,87.9068,0.9508,75.1606,5.0615
1525.4000,87.9252,0.9468,73.6726,4.9770
1525.5000,87.9401,0.9428,71.8426,4.8730
1525.6000,87.9509,0.9387,70.6293,4.8041
1525.7000,87.9607,0.9347,70.0697,4.7723
1525.8000,87.9693,0.9305,68.9829,4.7106
1525.9000,87.9746,0.9263,67.4551,4.6236
1526.0000,87.9769,0.9221,65.8008,4.5294
1526.1000,87.9755,0.9179,63.9800,4.4257
1526.2000,87.9702,0.9136,62.3427,4.3324
1526.3000,87.9621,0.9093,61.2679,4.2711
1526.4000,87.9526,0.9049,61.1060,4.2617
1526.5000,87.9441,0.9005,62.2262,4.3254
1526.6000,87.9397,0.8961,63.8269,4.4165
1526.7000,87.9384,0.8916,65.3859,4.5053
1526.8000,87.9411,0.8871,67.2006,4.6087
1526.9000,87.9479,0.8826,68.8583,4.7032
1527.0000,87.9580,0.8780,69.9567,4.7659
1527.1000,87.9697,0.8734,70.5333,4.7989
1527.2000,87.9824,0.8687,70.3843,4.7905
1527.3000,87.9938,0.8640,69.6218,4.7473
1527.4000,88.0035,0.8593,68.5645,4.6872
1527.5000,88.0105,0.8546,67.2719,4.6137
1527.6000,88.0150,0.8498,66.4818,4.5687
1527.7000,88.0189,0.8450,66.3227,4.5597
1527.8000,88.0230,0.8401,66.6510,4.5785
1527.9000,88.0287,0.8352,67.0982,4.6040
1528.0000,88.0350,0.8303,67.0239,4.5999
1528.1000,88.0406,0.8253,66.4618,4.5679
1528.2000,88.0448,0.8203,65.8551,4.5334
1528.3000,88.0481,0.8153,65.1513,4.4934
1528.4000,88.0496,0.8102,64.4790,4.4551
1528.5000,88.0504,0.8052,64.1739,4.4378
1528.6000,88.0509,0.8000,64.0600,4.4313
1528.7000,88.0515,0.7949,63.9542,4.4253
1528.8000,88.0519,0.7897,63.8878,4.4215
1528.9000,88.0526,0.7845,63.4182,4.3948
1529.0000,88.0513,0.7792,63.0215,4.3722
1529.1000,88.0507,0.7740,62.7869,4.3588
1529.2000,88.0488,0.7687,62.3425,4.3335
1529.3000,88.0466,0.7633,61.9303,4.3099
1529.4000,88.0433,0.7580,62.0822,4.3186
