t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
4800.0000,84.4879,-3.5278,-8.5677,0.0000
4800.1000,84.4857,-3.5298,-7.9485,0.0000
4800.2000,84.4853,-3.5316,-7.4593,0.0000
4800.3000,84.4854,-3.5335,-7.2302,0.0000
4800.4000,84.4861,-3.5353,-7.4921,0.0000
4800.5000,84.4852,-3.5371,-7.8741,0.0000
4800.6000,84.4843,-3.5388,-7.7861,0.0000
4800.7000,84.4839,-3.5405,-7.3677,0.0000
4800.8000,84.4850,-3.5421,-6.5064,0.0000
4800.9000,84.4886,-3.5437,-4.5714,0.0000
4801.0000,84.4985,-3.5453,-2.1217,0.0000
4801.1000,84.5130,-3.5468,-0.0983,0.0000
4801.2000,84.5320,-3.5483,2.0376,0.8963
4801.3000,84.5561,-3.5497,3.5376,0.9845
4801.4000,84.5818,-3.5511,3.6937,0.9940
4801.5000,84.6067,-3.5525,3.0045,0.9540
4801.6000,84.6292,-3.5538,2.5059,0.9250
4801.7000,84.6519,-3.5550,2.3406,0.9156
4801.8000,84.6737,-3.5563,2.2285,0.9093
4801.9000,84.6959,-3.5575,2.2806,0.9126
4802.0000,84.7180,-3.5586,2.4370,0.9221
4802.1000,84.7408,-3.5597,1.9060,0.8912
4802.2000,84.7605,-3.5608,0.6710,0.8188
4802.3000,84.7778,-3.5618,-0.9924,0.0000
4802.4000,84.7901,-3.5628,-2.9535,0.0000
4802.5000,84.7988,-3.5637,-4.8451,0.0000
4802.6000,84.8027,-3.5646,-6.7103,0.0000
4802.7000,84.8031,-3.5655,-8.7616,0.0000
4802.8000,84.7979,-3.5663,-11.2475,0.0000
4802.9000,84.7873,-3.5671,-13.6777,0.0000
4803.0000,84.7714,-3.5678,-16.0546,0.0000
4803.1000,84.7503,-3.5685,-18.1827,0.0000
4803.2000,84.7250,-3.5692,-20.3336,0.0000
4803.3000,84.6944,-3.5698,-21.8525,0.0000
4803.4000,84.6625,-3.5704,-22.4108,0.0000
4803.5000,84.6295,-3.5709,-22.4839,0.0000
4803.6000,84.5973,-3.5714,-22.3074,0.0000
4803.7000,84.5653,-3.5718,-21.5599,0.0000
4803.8000,84.5365,-3.5723,-19.8926,0.0000
4803.9000,84.5120,-3.5726,-18.0457,0.0000
4804.0000,84.4916,-3.5730,-16.1658,0.0000
4804.1000,84.4756,-3.5733,-14.2393,0.0000
4804.2000,84.4639,-3.5735,-12.6814,0.0000
4804.3000,84.4548,-3.5738,-11.5850,0.0000
4804.4000,84.4481,-3.5739,-10.8824,0.0000
4804.5000,84.4422,-3.5741,-10.7003,0.0000
4804.6000,84.4363,-3.5742,-10.8110,0.0000
4804.7000,84.4299,-3.5743,-10.8226,0.0000
