t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
4500.0000,93.3665,-1.6173,31.6235,2.7099
4500.1000,93.3644,-1.6196,29.9902,2.6186
4500.2000,93.3589,-1.6219,28.4317,2.5312
4500.3000,93.3507,-1.6241,27.1580,2.4596
4500.4000,93.3402,-1.6263,25.8779,2.3873
4500.5000,93.3270,-1.6285,24.4409,2.3060
4500.6000,93.3109,-1.6306,23.1795,2.2344
4500.7000,93.2928,-1.6327,22.6134,2.2021
4500.8000,93.2746,-1.6347,21.9138,2.1621
4500.9000,93.2540,-1.6367,21.3492,2.1297
4501.0000,93.2337,-1.6386,21.4430,2.1348
4501.1000,93.2137,-1.6405,21.4381,2.1342
4501.2000,93.1937,-1.6423,21.0152,2.1099
4501.3000,93.1721,-1.6441,20.5381,2.0824
4501.4000,93.1504,-1.6459,20.1801,2.0617
4501.5000,93.1276,-1.6476,19.6853,2.0332
4501.6000,93.1041,-1.6492,19.0924,1.9990
4501.7000,93.0791,-1.6509,18.7366,1.9784
4501.8000,93.0543,-1.6524,18.5601,1.9679
4501.9000,93.0289,-1.6539,17.6606,1.9162
4502.0000,93.0007,-1.6554,15.9677,1.8188
4502.1000,92.9686,-1.6568,14.4719,1.7324
4502.2000,92.9346,-1.6582,12.9366,1.6434
4502.3000,92.8965,-1.6596,11.0418,1.5334
4502.4000,92.8551,-1.6608,10.1527,1.4813
4502.5000,92.8136,-1.6621,9.9305,1.4678
4502.6000,92.7715,-1.6633,9.8018,1.4598
4502.7000,92.7298,-1.6644,9.9665,1.4687
4502.8000,92.6886,-1.6655,10.8914,1.5217
4502.9000,92.6509,-1.6666,12.4584,1.6118
4503.0000,92.6164,-1.6676,14.7911,1.7457
4503.1000,92.5884,-1.6685,17.5936,1.9059
4503.2000,92.5655,-1.6694,20.2163,2.0553
4503.3000,92.5484,-1.6703,22.4399,2.1813
4503.4000,92.5346,-1.6711,24.1497,2.2779
4503.5000,92.5246,-1.6718,26.3111,2.3996
4503.6000,92.5198,-1.6725,28.2341,2.5076
4503.7000,92.5177,-1.6732,29.2322,2.5636
4503.8000,92.5170,-1.6738,30.1631,2.6156
4503.9000,92.5188,-1.6743,31.5533,2.6933
4504.0000,92.5238,-1.6749,32.6408,2.7539
4504.1000,92.5300,-1.6753,33.7568,2.8161
4504.2000,92.5396,-1.6757,35.8449,2.9320
4504.3000,92.5543,-1.6761,38.3774,3.0721
4504.4000,92.5742,-1.6764,40.3157,3.1790
4504.5000,92.5967,-1.6767,41.8145,3.2615
4504.6000,92.6226,-1.6769,43.6671,3.3632
4504.7000,92.6525,-1.6770,45.5609,3.4668
4504.8000,92.6859,-1.6772,46.5501,3.5211
4504.9000,92.7197,-1.6772,46.2705,3.5065
4505.0000,92.7518,-1.6772,44.7284,3.4231
4505.1000,92.7791,-1.6772,42.0196,3.2755
4505.2000,92.8000,-1.6771,38.5352,3.0845
4505.3000,92.8131,-1.6770,34.6862,2.8719
4505.4000,92.8182,-1.6768,31.4035,2.6894
4505.5000,92.8179,-1.6765,29.1304,2.5623
4505.6000,92.8138,-1.6762,27.5994,2.4764
4505.7000,92.8072,-1.6759,26.3710,2.4072
4505.8000,92.7981,-1.6755,25.8540,2.3779
4505.9000,92.7894,-1.6750,26.2771,2.4016
4506.0000,92.7820,-1.6746,26.5618,2.4176
4506.1000,92.7745,-1.6740,26.2643,2.4007
4506.2000,92.7659,-1.6734,26.0886,2.3907
4506.3000,92.7577,-1.6728,26.1440,2.3937
4506.4000,92.7494,-1.6721,25.2386,2.3425
4506.5000,92.7374,-1.6713,24.3850,2.2942
4506.6000,92.7256,-1.6705,24.4495,2.2976
4506.7000,92.7140,-1.6696,24.7972,2.3171
4506.8000,92.7035,-1.6687,25.2982,2.3452
4506.9000,92.6939,-1.6678,26.0104,2.3852
4507.0000,92.6864,-1.6668,26.6239,2.4196
4507.1000,92.6792,-1.6657,27.3339,2.4595
4507.2000,92.6746,-1.6646,28.3333,2.5155
4507.3000,92.6714,-1.6634,29.0234,2.5541
4507.4000,92.6695,-1.6622,29.8377,2.5997
4507.5000,92.6696,-1.6610,30.7475,2.6506
4507.6000,92.6713,-1.6596,31.2182,2.6769
4507.7000,92.6733,-1.6583,31.3787,2.6858
4507.8000,92.6755,-1.6569,31.5699,2.6965
4507.9000,92.6781,-1.6554,31.2817,2.6805
4508.0000,92.6791,-1.6539,30.6004,2.6425
4508.1000,92.6788,-1.6523,29.7956,2.5975
4508.2000,92.6764,-1.6507,28.8136,2.5425
4508.3000,92.6720,-1.6490,28.4256,2.5206
4508.4000,92.6679,-1.6473,29.1090,2.5589
4508.5000,92.6662,-1.6455,30.0901,2.6138
4508.6000,92.6660,-1.6437,30.3600,2.6289
4508.7000,92.6653,-1.6418,30.5658,2.6403
4508.8000,92.6658,-1.6399,31.0150,2.6654
4508.9000,92.6668,-1.6380,31.5179,2.6935
4509.0000,92.6692,-1.6359,32.0951,2.7257
4509.1000,92.6724,-1.6339,32.8901,2.7700
4509.2000,92.6779,-1.6317,33.8031,2.8209
4509.3000,92.6846,-1.6296,34.1837,2.8421
4509.4000,92.6915,-1.6273,34.0408,2.8343
4509.5000,92.6975,-1.6251,33.3195,2.7943
4509.6000,92.7012,-1.6228,31.9172,2.7163
4509.7000,92.7013,-1.6204,30.2811,2.6250
4509.8000,92.6982,-1.6180,28.9187,2.5487
4509.9000,92.6926,-1.6155,27.3147,2.4586
4510.0000,92.6828,-1.6130,25.4456,2.3532
4510.1000,92.6695,-1.6104,24.1685,2.2809
4510.2000,92.6544,-1.6078,23.0606,2.2180
4510.3000,92.6364,-1.6052,22.0429,2.1601
