t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
3900.0000,99.9958,1.6625,100.1867,6.6796
3900.1000,99.9959,1.6623,100.1793,6.6792
3900.2000,99.9961,1.6621,100.1711,6.6787
3900.3000,99.9963,1.6618,100.1621,6.6782
3900.4000,99.9965,1.6614,100.1524,6.6777
3900.5000,99.9966,1.6611,100.1418,6.6771
3900.6000,99.9968,1.6606,100.1304,6.6764
3900.7000,99.9969,1.6601,100.1182,6.6757
3900.8000,99.9971,1.6596,100.1052,6.6750
3900.9000,99.9972,1.6590,100.0913,6.6742
3901.0000,99.9973,1.6583,100.0767,6.6733
3901.1000,99.9974,1.6576,100.0611,6.6725
3901.2000,99.9976,1.6568,100.0447,6.6715
3901.3000,99.9977,1.6560,100.0275,6.6705
3901.4000,99.9978,1.6551,100.0094,6.6695
3901.5000,99.9979,1.6542,99.9904,6.6684
3901.6000,99.9980,1.6532,99.9705,6.6673
3901.7000,99.9981,1.6521,99.9498,6.6661
3901.8000,99.9981,1.6511,99.9282,6.6649
3901.9000,99.9982,1.6499,99.9057,6.6636
3902.0000,99.9983,1.6487,99.8823,6.6622
3902.1000,99.9984,1.6475,99.8581,6.6608
3902.2000,99.9985,1.6461,99.8329,6.6594
3902.3000,99.9985,1.6448,99.8069,6.6579
3902.4000,99.9986,1.6434,99.7799,6.6564
3902.5000,99.9987,1.6419,99.7521,6.6548
3902.6000,99.9987,1.6404,99.7233,6.6531
3902.7000,99.9988,1.6388,99.6937,6.6514
3902.8000,99.9988,1.6372,99.6632,6.6497
3902.9000,99.9989,1.6355,99.6317,6.6479
3903.0000,99.9989,1.6337,99.5994,6.6461
3903.1000,99.9990,1.6320,99.5662,6.6441
3903.2000,99.9990,1.6301,99.5320,6.6422
3903.3000,99.9991,1.6282,99.4970,6.6402
3903.4000,99.9991,1.6263,99.4610,6.6381
3903.5000,99.9992,1.6243,99.4242,6.6360
3903.6000,99.9992,1.6222,99.3864,6.6339
