t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
5700.0000,70.7054,-1.4512,14.0494,1.4307
5700.1000,70.7086,-1.4512,12.0125,1.3143
5700.2000,70.7050,-1.4513,10.0456,1.2014
5700.3000,70.6977,-1.4513,8.6616,1.1215
5700.4000,70.6867,-1.4513,7.7721,1.0700
5700.5000,70.6747,-1.4513,7.7728,1.0699
5700.6000,70.6638,-1.4512,8.6257,1.1191
5700.7000,70.6564,-1.4512,9.4241,1.1650
5700.8000,70.6498,-1.4512,10.0171,1.1991
5700.9000,70.6456,-1.4512,10.2370,1.2117
5701.0000,70.6402,-1.4511,9.6338,1.1769
5701.1000,70.6327,-1.4511,8.7411,1.1254
5701.2000,70.6226,-1.4510,8.3912,1.1051
5701.3000,70.6133,-1.4509,8.5332,1.1132
5701.4000,70.6039,-1.4509,8.7002,1.1227
5701.5000,70.5955,-1.4508,8.9364,1.1363
5701.6000,70.5874,-1.4507,8.8471,1.1310
5701.7000,70.5786,-1.4506,8.5324,1.1128
5701.8000,70.5689,-1.4504,8.3186,1.1003
5701.9000,70.5590,-1.4503,8.2550,1.0965
5702.0000,70.5489,-1.4502,8.1141,1.0883
5702.1000,70.5382,-1.4500,8.3340,1.1009
5702.2000,70.5294,-1.4499,8.6672,1.1200
5702.3000,70.5205,-1.4497,7.9598,1.0790
5702.4000,70.5079,-1.4496,6.4537,0.9916
5702.5000,70.4910,-1.4494,5.0593,0.9104
5702.6000,70.4710,-1.4492,3.7157,0.8318
5702.7000,70.4469,-1.4490,2.5345,0.7624
5702.8000,70.4206,-1.4488,2.1886,0.7419
5702.9000,70.3948,-1.4485,2.5089,0.7604
5703.0000,70.3702,-1.4483,3.1433,0.7973
5703.1000,70.3479,-1.4481,4.0069,0.8475
5703.2000,70.3280,-1.4478,-8.8310,0.0000
5703.3000,70.2368,-1.4475,-35.3162,0.0000
5703.4000,70.0747,-1.4472,-61.6299,0.0000
5703.5000,69.8417,-1.4469,-87.9919,0.0000
5703.6000,69.5366,-1.4466,-114.2897,0.0000
5703.7000,69.1595,-1.4463,-127.0550,0.0000
5703.8000,68.7824,-1.4460,-126.5515,0.0000
5703.9000,68.4053,-1.4457,-126.0447,0.0000
5704.0000,68.0282,-1.4453,-125.5347,0.0000
5704.1000,67.6511,-1.4450,-125.0215,0.0000
5704.2000,67.2740,-1.4446,-124.5051,0.0000
5704.3000,66.8969,-1.4442,-123.9855,0.0000
5704.4000,66.5198,-1.4439,-123.4628,0.0000
5704.5000,66.1427,-1.4435,-122.9369,0.0000
5704.6000,65.7656,-1.4431,-122.4079,0.0000
5704.7000,65.3885,-1.4426,-121.8759,0.0000
5704.8000,65.0114,-1.4422,-121.3408,0.0000
5704.9000,64.6343,-1.4418,-120.8026,0.0000
5705.0000,64.2572,-1.4414,-120.2614,0.0000
5705.1000,63.8801,-1.4409,-119.7172,0.0000
5705.2000,63.5030,-1.4405,-119.1701,0.0000
5705.3000,63.1259,-1.4400,-118.6199,0.0000
5705.4000,62.7488,-1.4395,-118.0668,0.0000
5705.5000,62.3717,-1.4390,-117.5108,0.0000
5705.6000,61.9946,-1.4385,-116.9519,0.0000
5705.7000,61.6175,-1.4380,-116.3901,0.0000
5705.8000,61.2404,-1.4375,-115.8254,0.0000
5705.9000,60.8633,-1.4370,-115.2579,0.0000
5706.0000,60.4862,-1.4365,-114.6875,0.0000
5706.1000,60.1091,-1.4359,-114.1144,0.0000
5706.2000,59.7320,-1.4354,-113.5385,0.0000
5706.3000,59.3549,-1.4349,-112.9598,0.0000
5706.4000,58.9778,-1.4343,-112.3784,0.0000
5706.5000,58.6008,-1.4337,-111.7942,0.0000
5706.6000,58.2237,-1.4332,-111.2074,0.0000
5706.7000,57.8466,-1.4326,-110.6179,0.0000
5706.8000,57.4695,-1.4320,-110.0257,0.0000
5706.9000,57.0924,-1.4314,-109.4309,0.0000
5707.0000,56.7153,-1.4308,-108.8334,0.0000
5707.1000,56.3382,-1.4302,-108.2334,0.0000
5707.2000,55.9611,-1.4296,-107.6307,0.0000
5707.3000,55.5840,-1.4290,-107.0256,0.0000
5707.4000,55.2069,-1.4283,-106.4178,0.0000
5707.5000,54.8298,-1.4277,-105.8076,0.0000
5707.6000,54.4527,-1.4271,-105.1949,0.0000
5707.7000,54.0756,-1.4264,-104.5796,0.0000
5707.8000,53.6985,-1.4258,-103.9620,0.0000
5707.9000,53.3214,-1.4251,-103.3418,0.0000
5708.0000,52.9443,-1.4245,-102.7193,0.0000
5708.1000,52.5672,-1.4238,-102.0944,0.0000
5708.2000,52.1901,-1.4231,-101.4671,0.0000
5708.3000,51.8130,-1.4225,-100.8374,0.0000
5708.4000,51.4359,-1.4218,-100.2054,0.0000
5708.5000,51.0588,-1.4211,-99.5710,0.0000
5708.6000,50.6817,-1.4204,-98.9344,0.0000
5708.7000,50.3046,-1.4197,-98.2955,0.0000
5708.8000,49.9275,-1.4190,-97.6543,0.0000
5708.9000,49.5504,-1.4183,-97.0109,0.0000
5709.0000,49.1733,-1.4176,-96.3653,0.0000
5709.1000,48.7962,-1.4169,-95.7175,0.0000
5709.2000,48.4191,-1.4162,-95.0674,0.0000
5709.3000,48.0420,-1.4155,-94.4153,0.0000
5709.4000,47.6649,-1.4148,-93.7609,0.0000
5709.5000,47.2878,-1.4141,-93.1045,0.0000
5709.6000,46.9107,-1.4133,-92.4459,0.0000
5709.7000,46.5336,-1.4126,-91.7853,0.0000
5709.8000,46.1565,-1.4119,-91.1226,0.0000
5709.9000,45.7794,-1.4112,-90.4579,0.0000
5710.0000,45.4023,-1.4104,-89.7911,0.0000
5710.1000,45.0252,-1.4097,-89.1223,0.0000
5710.2000,44.6481,-1.4090,-88.4515,0.0000
5710.3000,44.2710,-1.4082,-87.7788,0.0000
5710.4000,43.8939,-1.4075,-87.1041,0.0000
5710.5000,43.5168,-1.4067,-86.4275,0.0000
5710.6000,43.1397,-1.4060,-85.7489,0.0000
5710.7000,42.7626,-1.4053,-85.0685,0.0000
5710.8000,42.3855,-1.4045,-84.3862,0.0000
5710.9000,42.0084,-1.4038,-83.7020,0.0000
5711.0000,41.6313,-1.4030,-83.0160,0.0000
5711.1000,41.2542,-1.4023,-82.3282,0.0000
5711.2000,40.8771,-1.4016,-81.6386,0.0000
5711.3000,40.5000,-1.4008,-80.9472,0.0000
5711.4000,40.1229,-1.4001,-80.2540,0.0000
5711.5000,39.7458,-1.3993,-79.5591,0.0000
5711.6000,39.3687,-1.3986,-78.8625,0.0000
5711.7000,38.9916,-1.3979,-78.1641,0.0000
5711.8000,38.6145,-1.3971,-77.4641,0.0000
5711.9000,38.2374,-1.3964,-76.7624,0.0000
5712.0000,37.8603,-1.3956,-76.0590,0.0000
5712.1000,37.4832,-1.3949,-75.3540,0.0000
5712.2000,37.1061,-1.3942,-74.6474,0.0000
5712.3000,36.7290,-1.3934,-73.9392,0.0000
5712.4000,36.3519,-1.3927,-73.2294,0.0000
5712.5000,35.9748,-1.3920,-72.5180,0.0000
5712.6000,35.5977,-1.3913,-71.8051,0.0000
5712.7000,35.2206,-1.3905,-71.0907,0.0000
5712.8000,34.8435,-1.3898,-70.3748,0.0000
5712.9000,34.4664,-1.3891,-69.6573,0.0000
5713.0000,34.0893,-1.3884,-68.9384,0.0000
5713.1000,33.7122,-1.3877,-68.2181,0.0000
5713.2000,33.3351,-1.3870,-67.4963,0.0000
5713.3000,32.9580,-1.3863,-66.7731,0.0000
5713.4000,32.5809,-1.3856,-66.0485,0.0000
5713.5000,32.2038,-1.3849,-65.3225,0.0000
5713.6000,31.8267,-1.3842,-64.5951,0.0000
5713.7000,31.4496,-1.3835,-63.8664,0.0000
5713.8000,31.0726,-1.3828,-63.1363,0.0000
5713.9000,30.6955,-1.3821,-62.4049,0.0000
5714.0000,30.3184,-1.3814,-61.6723,0.0000
5714.1000,29.9413,-1.3808,-60.9383,0.0000
5714.2000,29.5642,-1.3801,-60.2031,0.0000
5714.3000,29.1871,-1.3794,-59.4666,0.0000
5714.4000,28.8100,-1.3788,-58.7289,0.0000
5714.5000,28.4329,-1.3781,-57.9900,0.0000
