t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
5100.0000,85.0698,-1.3479,31.2148,2.5684
5100.1000,85.0801,-1.3517,30.3181,2.5188
5100.2000,85.0874,-1.3553,29.4569,2.4710
5100.3000,85.0941,-1.3590,29.2032,2.4569
5100.4000,85.1005,-1.3626,29.2109,2.4574
5100.5000,85.1074,-1.3661,29.4863,2.4729
5100.6000,85.1152,-1.3697,30.6311,2.5366
5100.7000,85.1275,-1.3731,32.0479,2.6154
5100.8000,85.1417,-1.3766,32.4639,2.6386
5100.9000,85.1559,-1.3800,31.9846,2.6122
5101.0000,85.1682,-1.3833,31.4840,2.5847
5101.1000,85.1804,-1.3866,30.6249,2.5372
5101.2000,85.1890,-1.3899,28.9929,2.4465
5101.3000,85.1942,-1.3931,27.8126,2.3807
5101.4000,85.1978,-1.3963,27.3502,2.3549
5101.5000,85.2011,-1.3995,27.1672,2.3447
5101.6000,85.2040,-1.4026,27.1143,2.3418
5101.7000,85.2073,-1.4056,27.2972,2.3521
5101.8000,85.2113,-1.4087,27.2903,2.3518
5101.9000,85.2147,-1.4116,26.9707,2.3339
5102.0000,85.2174,-1.4146,26.2838,2.2955
5102.1000,85.2180,-1.4175,25.6460,2.2598
5102.2000,85.2181,-1.4203,25.4244,2.2474
5102.3000,85.2179,-1.4231,25.3127,2.2411
5102.4000,85.2177,-1.4259,25.1282,2.2307
5102.5000,85.2168,-1.4286,24.5702,2.1994
5102.6000,85.2143,-1.4313,23.6674,2.1486
5102.7000,85.2096,-1.4339,22.9309,2.1070
5102.8000,85.2041,-1.4365,22.4631,2.0806
5102.9000,85.1976,-1.4390,22.0182,2.0554
5103.0000,85.1903,-1.4415,22.2238,2.0669
5103.1000,85.1848,-1.4440,22.6547,2.0911
5103.2000,85.1796,-1.4464,22.5312,2.0841
5103.3000,85.1738,-1.4488,22.1780,2.0641
5103.4000,85.1672,-1.4511,21.9743,2.0525
5103.5000,85.1607,-1.4534,21.7315,2.0387
5103.6000,85.1533,-1.4557,21.4648,2.0235
5103.7000,85.1458,-1.4578,21.5713,2.0294
5103.8000,85.1389,-1.4600,21.5999,2.0310
5103.9000,85.1318,-1.4621,20.9037,1.9915
5104.0000,85.1220,-1.4642,19.9035,1.9347
5104.1000,85.1106,-1.4662,19.5210,1.9129
5104.2000,85.0993,-1.4682,19.3722,1.9043
5104.3000,85.0874,-1.4701,19.4150,1.9065
5104.4000,85.0766,-1.4720,21.0152,1.9971
5104.5000,85.0719,-1.4739,23.4725,2.1357
5104.6000,85.0721,-1.4757,25.4464,2.2467
5104.7000,85.0763,-1.4775,27.4358,2.3581
5104.8000,85.0855,-1.4792,29.3036,2.4624
5104.9000,85.0981,-1.4809,29.7836,2.4893
5105.0000,85.1094,-1.4825,29.0089,2.4463
5105.1000,85.1186,-1.4841,28.2151,2.4022
5105.2000,85.1264,-1.4856,27.5554,2.3654
5105.3000,85.1328,-1.4871,27.1604,2.3435
5105.4000,85.1390,-1.4886,27.1760,2.3444
