t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
900.0000,27.8854,0.0000,22.3948,0.0000,0.6775
900.1000,27.9960,0.0000,21.7789,0.0000,0.6774
900.2000,28.1021,0.0000,21.0644,0.0000,0.6773
900.3000,28.2018,0.0000,20.2150,0.0000,0.6773
900.4000,28.2954,0.0000,19.2907,0.0000,0.6772
900.5000,28.3818,0.0000,18.3740,0.0000,0.6771
900.6000,28.4623,0.0000,17.5878,0.0000,0.6771
900.7000,28.5375,0.0000,17.0391,0.0000,0.6770
900.8000,28.6101,0.0000,16.6040,0.0000,0.6770
900.9000,28.6789,0.0000,16.1039,0.0000,0.6769
901.0000,28.7442,0.0000,15.5877,0.0000,0.6769
901.1000,28.8057,0.0000,14.9545,0.0000,0.6768
901.2000,28.8622,0.0000,14.1820,0.0000,0.6768
901.3000,28.9131,0.0000,13.4642,0.0000,0.6767
901.4000,28.9599,0.0000,12.9066,0.0000,0.6767
901.5000,29.0032,0.0000,12.3869,0.0000,0.6767
901.6000,29.0429,0.0000,11.9851,0.0000,0.6766
901.7000,29.0807,0.0000,11.6492,0.0000,0.6766
901.8000,29.1158,0.0000,11.4091,0.0000,0.6766
901.9000,29.1502,0.0000,11.3209,0.0000,0.6765
902.0000,29.1840,0.0000,11.3861,0.0000,0.6765
902.1000,29.2191,0.0000,11.5550,0.0000,0.6764
902.2000,29.2548,0.0000,11.6993,0.0000,0.6764
902.3000,29.2915,0.0000,11.7850,0.0000,0.6764
902.4000,29.3281,0.0000,11.7231,0.0000,0.6763
902.5000,29.3638,0.0000,11.3986,0.0000,0.6763
902.6000,29.3960,0.0000,10.8951,0.0000,0.6762
902.7000,29.4250,0.0000,10.4560,0.0000,0.6762
902.8000,29.4514,0.0000,10.0110,0.0000,0.6762
902.9000,29.4745,0.0000,9.5349,0.0000,0.6761
903.0000,29.4947,0.0000,9.0908,0.0000,0.6761
903.1000,29.5120,0.0000,8.6808,0.0000,0.6761
903.2000,29.5269,0.0000,8.2064,0.0000,0.6761
903.3000,29.5381,0.0000,7.8308,0.0000,0.6760
903.4000,29.5481,0.0000,7.6727,0.0000,0.6760
903.5000,29.5572,0.0000,7.6907,0.0000,0.6760
903.6000,29.5674,0.0000,7.7494,0.0000,0.6759
903.7000,29.5772,0.0000,7.8297,0.0000,0.6759
903.8000,29.5884,0.0000,7.8962,0.0000,0.6759
903.9000,29.5990,0.0000,7.8955,0.0000,0.6759
904.0000,29.6101,0.0000,7.9588,0.0000,0.6758
904.1000,29.6215,0.0000,7.9822,0.0000,0.6758
904.2000,29.6328,0.0000,8.0310,0.0000,0.6758
904.3000,29.6448,0.0000,8.0371,0.0000,0.6757
904.4000,29.6562,0.0000,7.9697,0.0000,0.6757
904.5000,29.6673,0.0000,7.8642,0.0000,0.6757
904.6000,29.6772,0.0000,7.7279,0.0000,0.6757
904.7000,29.6865,0.0000,7.5979,0.0000,0.6756
904.8000,29.6948,0.0000,7.5530,0.0000,0.6756
904.9000,29.7034,0.0000,7.4520,0.0000,0.6756
905.0000,29.7104,0.0000,7.1352,0.0000,0.6756
905.1000,29.7150,0.0000,6.9052,0.0000,0.6755
905.2000,29.7190,0.0000,6.6567,0.0000,0.6755
905.3000,29.7204,0.0000,6.2024,0.0000,0.6755
905.4000,29.7187,0.0000,5.9114,0.0000,0.6755
905.5000,29.7164,0.0000,5.8400,0.0000,0.6754
905.6000,29.7137,0.0000,5.7621,0.0000,0.6754
905.7000,29.7105,0.0000,5.8128,0.0000,0.6754
905.8000,29.7085,0.0000,6.1269,0.0000,0.6754
905.9000,29.7093,0.0000,6.4884,0.0000,0.6753
906.0000,29.7118,0.0000,6.6335,0.0000,0.6753
906.1000,29.7144,0.0000,6.5807,0.0000,0.6753
906.2000,29.7163,0.0000,6.5217,0.0000,0.6753
906.3000,29.7182,0.0000,6.3916,0.0000,0.6752
906.4000,29.7184,0.0000,6.2084,0.0000,0.6752
906.5000,29.7179,0.0000,6.3055,0.0000,0.6752
906.6000,29.7194,0.0000,6.5473,0.0000,0.6752
906.7000,29.7220,0.0000,6.6786,0.0000,0.6752
906.8000,29.7251,0.0000,6.9585,0.0000,0.6751
906.9000,29.7312,0.0000,7.2436,0.0000,0.6751
907.0000,29.7380,0.0000,7.3554,0.0000,0.6751
907.1000,29.7455,0.0000,7.5092,0.0000,0.6750
907.2000,29.7541,0.0000,7.5963,0.0000,0.6750
907.3000,29.7627,0.0000,7.4609,0.0000,0.6750
907.4000,29.7696,0.0000,7.2842,0.0000,0.6750
907.5000,29.7759,0.0000,7.1877,0.0000,0.6749
907.6000,29.7815,0.0000,7.1609,0.0000,0.6749
907.7000,29.7875,0.0000,7.4354,0.0000,0.6749
907.8000,29.7966,0.0000,7.8292,0.0000,0.6749
907.9000,29.8075,0.0000,7.9423,0.0000,0.6748
908.0000,29.8179,0.0000,7.8905,0.0000,0.6748
908.1000,29.8282,0.0000,7.8547,0.0000,0.6748
908.2000,29.8381,0.0000,7.5364,0.0000,0.6747
908.3000,29.8443,0.0000,7.1561,0.0000,0.6747
908.4000,29.8494,0.0000,7.0859,0.0000,0.6747
908.5000,29.8546,0.0000,6.9595,0.0000,0.6747
908.6000,29.8581,0.0000,6.7110,0.0000,0.6746
908.7000,29.8602,0.0000,6.6444,0.0000,0.6746
908.8000,29.8628,0.0000,6.7808,0.0000,0.6746
908.9000,29.8666,0.0000,6.8960,0.0000,0.6746
909.0000,29.8707,0.0000,6.9542,0.0000,0.6745
909.1000,29.8752,0.0000,6.9683,0.0000,0.6745
909.2000,29.8794,0.0000,6.8508,0.0000,0.6745
909.3000,29.8824,0.0000,6.4801,0.0000,0.6745
909.4000,29.8820,0.0000,6.0085,0.0000,0.6744
909.5000,29.8790,0.0000,5.5995,0.0000,0.6744
909.6000,29.8734,0.0000,5.1763,0.0000,0.6744
909.7000,29.8651,0.0000,4.8455,0.0000,0.6744
909.8000,29.8554,0.0000,4.6791,0.0000,0.6744
909.9000,29.8450,0.0000,4.5886,0.0000,0.6743
910.0000,29.8341,0.0000,4.6609,0.0000,0.6743
910.1000,29.8247,0.0000,4.9479,0.0000,0.6743
910.2000,29.8175,0.0000,5.1963,0.0000,0.6743
910.3000,29.8113,0.0000,5.2604,0.0000,0.6743
910.4000,29.8049,0.0000,5.2894,0.0000,0.6742
910.5000,29.7991,0.0000,5.5352,0.0000,0.6742
910.6000,29.7958,0.0000,5.9177,0.0000,0.6742
910.7000,29.7948,0.0000,6.2347,0.0000,0.6742
910.8000,29.7956,0.0000,6.5216,0.0000,0.6742
