t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
600.0000,42.8207,0.0000,43.0237,1.8750,0.5386
600.1000,42.9604,0.0000,42.8801,1.8750,0.5385
600.2000,43.0988,0.0000,42.7374,1.8750,0.5385
600.3000,43.2359,0.0000,42.5956,1.8750,0.5384
600.4000,43.3716,0.0000,42.4547,1.8750,0.5384
600.5000,43.5060,0.0000,42.3146,1.8750,0.5383
600.6000,43.6392,0.0000,42.1754,1.8750,0.5382
600.7000,43.7710,0.0000,42.0371,1.8750,0.5382
600.8000,43.9016,0.0000,41.8997,1.8750,0.5381
600.9000,44.0310,0.0000,41.7631,1.8750,0.5381
601.0000,44.1591,0.0000,41.6274,1.8750,0.5380
601.1000,44.2861,0.0000,41.4926,1.8750,0.5380
601.2000,44.4118,0.0000,41.3587,1.8750,0.5379
601.3000,44.5364,0.0000,41.2256,1.8750,0.5379
601.4000,44.6598,0.0000,41.0933,1.8750,0.5378
601.5000,44.7820,0.0000,40.9620,1.8750,0.5378
601.6000,44.9032,0.0000,40.8315,1.8750,0.5377
601.7000,45.0232,0.0000,40.7018,1.8750,0.5377
601.8000,45.1421,0.0000,40.5730,1.8750,0.5376
601.9000,45.2599,0.0000,40.4451,1.8750,0.5376
602.0000,45.3766,0.0000,40.3180,1.8750,0.5376
602.1000,45.4923,0.0000,40.1918,1.8750,0.5375
602.2000,45.6069,0.0000,40.8507,1.8750,0.5375
602.3000,45.7270,0.0000,42.2580,1.8750,0.5374
602.4000,45.8521,0.0000,43.3520,1.8750,0.5374
602.5000,45.9800,0.0000,44.1937,1.8750,0.5373
602.6000,46.1108,0.0000,45.0041,1.8750,0.5372
602.7000,46.2441,0.0000,45.0081,1.8750,0.5372
602.8000,46.3736,0.0000,44.2103,1.8750,0.5371
602.9000,46.4991,0.0000,43.2114,1.8750,0.5371
603.0000,46.6193,0.0000,41.9746,1.8750,0.5370
603.1000,46.7336,0.0000,40.5643,1.8750,0.5370
603.2000,46.8414,0.0000,38.8820,1.8750,0.5369
603.3000,46.9412,0.0000,36.9859,1.8750,0.5369
603.4000,47.0329,0.0000,35.3390,1.8750,0.5368
603.5000,47.1187,0.0000,33.8681,1.8750,0.5368
603.6000,47.1979,0.0000,32.5272,1.8750,0.5368
603.7000,47.2724,0.0000,31.5630,1.8750,0.5368
603.8000,47.3433,0.0000,30.7260,1.8750,0.5367
603.9000,47.4106,0.0000,29.9402,1.8750,0.5367
604.0000,47.4748,0.0000,29.4523,1.8750,0.5367
604.1000,47.5378,0.0000,29.1102,1.8750,0.5367
604.2000,47.5988,0.0000,28.6519,1.8750,0.5367
604.3000,47.6578,0.0000,28.1163,1.8750,0.5367
604.4000,47.7142,0.0000,27.5345,1.8750,0.5367
