t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3000.0000,39.5856,0.0000,8.3167,0.0000,0.5396
3000.1000,39.5789,0.0000,8.2445,0.0000,0.5395
3000.2000,39.5712,0.0000,8.0513,0.0000,0.5395
3000.3000,39.5627,0.0000,8.1227,0.0000,0.5395
3000.4000,39.5557,0.0000,8.1953,0.0000,0.5395
3000.5000,39.5479,0.0000,7.8499,0.0000,0.5394
3000.6000,39.5376,0.0000,7.2817,0.0000,0.5394
3000.7000,39.5244,0.0000,6.5897,0.0000,0.5394
3000.8000,39.5076,0.0000,5.7245,0.0000,0.5394
3000.9000,39.4862,0.0000,4.9604,0.0000,0.5393
3001.0000,39.4621,0.0000,4.4952,0.0000,0.5393
3001.1000,39.4363,0.0000,4.1947,0.0000,0.5393
3001.2000,39.4094,0.0000,4.1806,0.0000,0.5393
3001.3000,39.3836,0.0000,4.4201,0.0000,0.5393
3001.4000,39.3590,0.0000,-2.7056,0.0000,0.5393
3001.5000,39.2649,0.0000,-17.1842,0.0000,0.5393
3001.6000,39.1012,0.0000,-31.5873,0.0000,0.5394
3001.7000,38.8675,0.0000,-45.9051,0.0000,0.5395
3001.8000,38.5633,0.0000,-60.0589,0.0000,0.5396
3001.9000,38.1880,0.0000,-66.7130,0.0000,0.5397
3002.0000,37.8127,0.0000,-66.1156,0.0000,0.5399
3002.1000,37.4374,0.0000,-65.5166,0.0000,0.5400
3002.2000,37.0621,0.0000,-64.9158,0.0000,0.5401
3002.3000,36.6869,0.0000,-64.3133,0.0000,0.5403
3002.4000,36.3116,0.0000,-63.7091,0.0000,0.5404
3002.5000,35.9363,0.0000,-63.1033,0.0000,0.5406
3002.6000,35.5610,0.0000,-62.4959,0.0000,0.5407
3002.7000,35.1857,0.0000,-61.8868,0.0000,0.5408
3002.8000,34.8105,0.0000,-61.2761,0.0000,0.5409
3002.9000,34.4352,0.0000,-60.6639,0.0000,0.5411
3003.0000,34.0599,0.0000,-60.0500,0.0000,0.5412
3003.1000,33.6846,0.0000,-59.4347,0.0000,0.5413
3003.2000,33.3093,0.0000,-58.8177,0.0000,0.5415
3003.3000,32.9341,0.0000,-58.1993,0.0000,0.5416
3003.4000,32.5588,0.0000,-57.5793,0.0000,0.5417
3003.5000,32.1835,0.0000,-56.9579,0.0000,0.5418
3003.6000,31.8082,0.0000,-56.3350,0.0000,0.5419
3003.7000,31.4329,0.0000,-55.7106,0.0000,0.5421
3003.8000,31.0577,0.0000,-55.0848,0.0000,0.5422
3003.9000,30.6824,0.0000,-54.4576,0.0000,0.5423
3004.0000,30.3071,0.0000,-53.8290,0.0000,0.5424
3004.1000,29.9318,0.0000,-53.1990,0.0000,0.5425
3004.2000,29.5565,0.0000,-52.5676,0.0000,0.5426
3004.3000,29.1813,0.0000,-51.9349,0.0000,0.5427
3004.4000,28.8060,0.0000,-51.3009,0.0000,0.5428
3004.5000,28.4307,0.0000,-50.6655,0.0000,0.5429
3004.6000,28.0554,0.0000,-50.0289,0.0000,0.5430
