t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3300.0000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.1000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.2000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.3000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.4000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.5000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.6000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.7000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.8000,0.0000,0.0000,0.0000,0.0000,0.4891
3300.9000,0.0000,0.0000,0.0000,0.0000,0.4891
3301.0000,0.0000,0.0000,0.0000,0.0000,0.4891
3301.1000,0.0000,0.0000,0.0000,0.0000,0.4891
3301.2000,0.0000,0.0000,0.0000,0.0000,0.4891
3301.3000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.4000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.5000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.6000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.7000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.8000,0.0000,0.0000,0.0000,0.0000,0.4890
3301.9000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.0000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.1000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.2000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.3000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.4000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.5000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.6000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.7000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.8000,0.0000,0.0000,0.0000,0.0000,0.4890
3302.9000,0.0000,0.0000,0.0000,0.0000,0.4890
3303.0000,0.0000,0.0000,0.0000,0.0000,0.4890
3303.1000,0.0000,0.0000,0.0000,0.0000,0.4890
3303.2000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.3000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.4000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.5000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.6000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.7000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.8000,0.0000,0.0000,0.0000,0.0000,0.4889
3303.9000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.0000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.1000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.2000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.3000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.4000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.5000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.6000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.7000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.8000,0.0000,0.0000,0.0000,0.0000,0.4889
3304.9000,0.0000,0.0000,0.0000,0.0000,0.4889
3305.0000,0.0000,0.0000,0.0000,0.0000,0.4889
3305.1000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.2000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.3000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.4000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.5000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.6000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.7000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.8000,0.0000,0.0000,0.0000,0.0000,0.4888
3305.9000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.0000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.1000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.2000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.3000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.4000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.5000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.6000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.7000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.8000,0.0000,0.0000,0.0000,0.0000,0.4888
3306.9000,0.0000,0.0000,0.0000,0.0000,0.4888
3307.0000,0.0000,0.0000,0.0000,0.0000,0.4888
3307.1000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.2000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.3000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.4000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.5000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.6000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.7000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.8000,0.0000,0.0000,0.0000,0.0000,0.4887
3307.9000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.0000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.1000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.2000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.3000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.4000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.5000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.6000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.7000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.8000,0.0000,0.0000,0.0000,0.0000,0.4887
3308.9000,0.0000,0.0000,0.0000,0.0000,0.4887
3309.0000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.1000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.2000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.3000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.4000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.5000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.6000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.7000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.8000,0.0000,0.0000,0.0000,0.0000,0.4886
3309.9000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.0000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.1000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.2000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.3000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.4000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.5000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.6000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.7000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.8000,0.0000,0.0000,0.0000,0.0000,0.4886
3310.9000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.0000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.1000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.2000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.3000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.4000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.5000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.6000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.7000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.8000,0.0000,0.0000,0.0000,0.0000,0.4885
3311.9000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.0000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.1000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.2000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.3000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.4000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.5000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.6000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.7000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.8000,0.0000,0.0000,0.0000,0.0000,0.4885
3312.9000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.0000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.1000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.2000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.3000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.4000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.5000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.6000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.7000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.8000,0.0000,0.0000,0.0000,0.0000,0.4884
3313.9000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.0000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.1000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.2000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.3000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.4000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.5000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.6000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.7000,0.0000,0.0000,0.0000,0.0000,0.4884
3314.8000,0.0000,0.0000,0.0000,0.0000,0.4883
3314.9000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.0000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.1000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.2000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.3000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.4000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.5000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.6000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.7000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.8000,0.0000,0.0000,0.0000,0.0000,0.4883
3315.9000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.0000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.1000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.2000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.3000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.4000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.5000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.6000,0.0000,0.0000,0.0000,0.0000,0.4883
3316.7000,0.0000,0.0000,0.0000,0.0000,0.4882
3316.8000,0.0000,0.0000,0.0000,0.0000,0.4882
3316.9000,0.0000,0.0000,0.0000,0.0000,0.4882
3317.0000,0.0000,0.0000,0.0000,0.0000,0.4882
3317.1000,0.0000,0.0000,0.0000,0.0000,0.4882
3317.2000,0.0000,0.0000,0.0000,0.0000,0.4882
