t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
6600,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5688,26.8809,0,-2
6600.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5683,26.8807,0,-2
6600.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5678,26.8805,0,-2
6600.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5673,26.8803,0,-2
6600.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5667,26.8801,0,-2
6600.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5662,26.8799,0,-2
6600.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5657,26.8797,0,-2
6600.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5652,26.8795,0,-2
6600.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5647,26.8793,0,-2
6600.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5642,26.8792,0,-2
6601,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5636,26.879,0,-2
6601.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5631,26.8788,0,-2
6601.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5626,26.8786,0,-2
6601.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5621,26.8784,0,-2
6601.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5616,26.8782,0,-2
6601.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5611,26.878,0,-2
6601.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5605,26.8778,0,-2
6601.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.56,26.8776,0,-2
6601.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5595,26.8774,0,-2
6601.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.559,26.8772,0,-2
6602,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5585,26.877,0,-2
6602.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.558,26.8768,0,-2
6602.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5574,26.8766,0,-2
6602.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5569,26.8765,0,-2
6602.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5564,26.8763,0,-2
6602.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5559,26.8761,0,-2
6602.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5554,26.8759,0,-2
6602.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5549,26.8757,0,-2
6602.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5543,26.8755,0,-2
6602.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5538,26.8753,0,-2
6603,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5533,26.8751,0,-2
6603.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5528,26.8749,0,-2
6603.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5523,26.8747,0,-2
6603.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5518,26.8745,0,-2
6603.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5512,26.8743,0,-2
6603.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5507,26.8741,0,-2
6603.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5502,26.874,0,-2
6603.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5497,26.8738,0,-2
6603.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5492,26.8736,0,-2
6603.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5487,26.8734,0,-2
6604,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5481,26.8732,0,-2
6604.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5476,26.873,0,-2
6604.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5471,26.8728,0,-2
6604.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5466,26.8726,0,-2
6604.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5461,26.8724,0,-2
6604.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5455,26.8722,0,-2
6604.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.545,26.872,0,-2
6604.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5445,26.8718,0,-2
6604.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.544,26.8716,0,-2
6604.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5435,26.8714,0,-2
6605,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.543,26.8713,0,-2
6605.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5424,26.8711,0,-2
6605.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5419,26.8709,0,-2
6605.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5414,26.8707,0,-2
6605.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5409,26.8705,0,-2
6605.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5404,26.8703,0,-2
6605.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5399,26.8701,0,-2
6605.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5393,26.8699,0,-2
6605.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5388,26.8697,0,-2
6605.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5383,26.8695,0,-2
6606,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5378,26.8693,0,-2
6606.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5373,26.8691,0,-2
6606.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5368,26.869,0,-2
6606.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5362,26.8688,0,-2
6606.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5357,26.8686,0,-2
6606.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5352,26.8684,0,-2
6606.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5347,26.8682,0,-2
6606.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5342,26.868,0,-2
6606.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5337,26.8678,0,-2
6606.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5331,26.8676,0,-2
6607,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5326,26.8674,0,-2
6607.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5321,26.8672,0,-2
6607.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5316,26.867,0,-2
6607.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5311,26.8668,0,-2
6607.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5306,26.8666,0,-2
6607.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.53,26.8665,0,-2
6607.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5295,26.8663,0,-2
6607.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.529,26.8661,0,-2
6607.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5285,26.8659,0,-2
6607.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.528,26.8657,0,-2
6608,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5275,26.8655,0,-2
6608.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5269,26.8653,0,-2
6608.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5264,26.8651,0,-2
6608.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5259,26.8649,0,-2
6608.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5254,26.8647,0,-2
6608.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5249,26.8645,0,-2
6608.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5244,26.8643,0,-2
6608.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5238,26.8642,0,-2
6608.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5233,26.864,0,-2
6608.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5228,26.8638,0,-2
6609,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5223,26.8636,0,-2
6609.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5218,26.8634,0,-2
6609.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5213,26.8632,0,-2
6609.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5207,26.863,0,-2
6609.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5202,26.8628,0,-2
6609.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5197,26.8626,0,-2
6609.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5192,26.8624,0,-2
6609.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5187,26.8622,0,-2
6609.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5182,26.8621,0,-2
6609.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5176,26.8619,0,-2
6610,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5171,26.8617,0,-2
6610.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5166,26.8615,0,-2
6610.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5161,26.8613,0,-2
6610.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5156,26.8611,0,-2
6610.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5151,26.8609,0,-2
6610.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5145,26.8607,0,-2
6610.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.514,26.8605,0,-2
6610.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5135,26.8603,0,-2
6610.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.513,26.8601,0,-2
6610.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5125,26.8599,0,-2
6611,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.512,26.8598,0,-2
6611.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5114,26.8596,0,-2
6611.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5109,26.8594,0,-2
6611.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5104,26.8592,0,-2
6611.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5099,26.859,0,-2
6611.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5094,26.8588,0,-2
6611.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5089,26.8586,0,-2
6611.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5083,26.8584,0,-2
6611.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5078,26.8582,0,-2
6611.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5073,26.858,0,-2
6612,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5068,26.8578,0,-2
6612.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5063,26.8577,0,-2
6612.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5058,26.8575,0,-2
6612.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5052,26.8573,0,-2
6612.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5047,26.8571,0,-2
6612.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5042,26.8569,0,-2
6612.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5037,26.8567,0,-2
6612.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5032,26.8565,0,-2
6612.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5027,26.8563,0,-2
6612.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5021,26.8561,0,-2
6613,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5016,26.8559,0,-2
6613.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5011,26.8558,0,-2
6613.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5006,26.8556,0,-2
6613.3,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.5001,26.8554,0,-2
6613.4,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4996,26.8552,0,-2
6613.5,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.499,26.855,0,-2
6613.6,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4985,26.8548,0,-2
6613.7,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.498,26.8546,0,-2
6613.8,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4975,26.8544,0,-2
6613.9,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.497,26.8542,0,-2
6614,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4965,26.854,0,-2
6614.1,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4959,26.8538,0,-2
6614.2,131959,0,-0.40144,-1.19894e-05,-0,0,18998.3,0,0,0,0,0,0,0,2,0,0,0,0,0,58.4954,26.8537,0,-2
