t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
6000,128450,0,0.268485,-3.05539,0,1.54628,18823,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,66.9762,26.735,2,22.4756
6000.1,128450,0,0.268485,-3.05539,0,1.54628,18823.1,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,66.9817,26.735,2,22.4756
6000.2,128450,0,0.268485,-3.05539,0,1.54628,18823.3,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,66.9871,26.735,2,22.4756
6000.3,128450,0,0.268485,-3.05539,0,1.54628,18823.4,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,66.9926,26.735,2,22.4756
6000.4,128450,0,0.268485,-3.05539,0,1.54628,18823.6,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,66.998,26.735,2,22.4756
6000.5,128450,0,0.268485,-3.05539,0,1.54628,18823.7,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0035,26.735,2,22.4756
6000.6,128450,0,0.268485,-3.05539,0,1.54628,18823.9,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.009,26.735,2,22.4756
6000.7,128450,0,0.268485,-3.05539,0,1.54628,18824.1,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0144,26.735,2,22.4756
6000.8,128450,0,0.268485,-3.05539,0,1.54628,18824.2,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0199,26.735,2,22.4756
6000.9,128450,0,0.268485,-3.05539,0,1.54628,18824.4,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0254,26.735,2,22.4756
6001,128450,0,0.268485,-3.05539,0,1.54628,18824.5,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0308,26.735,2,22.4756
6001.1,128450,0,0.268485,-3.05539,0,1.54628,18824.7,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0363,26.735,2,22.4756
6001.2,128450,0,0.268485,-3.05539,0,1.54628,18824.8,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0418,26.735,2,22.4756
6001.3,128450,0,0.268485,-3.05539,0,1.54628,18825,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0472,26.735,2,22.4756
6001.4,128450,0,0.268485,-3.05539,0,1.54628,18825.1,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0527,26.735,2,22.4756
6001.5,128450,0,0.268485,-3.05539,0,1.54628,18825.3,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0581,26.735,2,22.4756
6001.6,128450,0,0.268485,-3.05539,0,1.54628,18825.4,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0636,26.735,2,22.4756
6001.7,128450,0,0.268485,-3.05539,0,1.54628,18825.6,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0691,26.735,2,22.4756
6001.8,128450,0,0.268485,-3.05539,0,1.54628,18825.8,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0745,26.735,2,22.4756
6001.9,128450,0,0.268485,-3.05539,0,1.54628,18825.9,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.08,26.735,2,22.4756
6002,128450,0,0.268485,-3.05539,0,1.54628,18826.1,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0855,26.735,2,22.4756
6002.1,128450,0,0.268485,-3.05539,0,1.54628,18826.2,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0909,26.735,2,22.4756
6002.2,128450,0,0.268485,-3.05539,0,1.54628,18826.4,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.0964,26.735,2,22.4756
6002.3,128450,0,0.268485,-3.05539,0,1.54628,18826.5,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.1019,26.735,2,22.4756
6002.4,128450,0,0.268485,-3.05539,0,1.54628,18826.7,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.1073,26.7349,2,22.4756
6002.5,128450,0,0.268485,-3.05539,0,1.54628,18826.8,0,0,700,353.827,25.9368,2,24.4756,2,0,0,0,0,0,67.1128,26.7349,2,22.4756
