t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
5100,112989,85.0698,-1.34793,27.2713,31.2148,2.26199,16944.3,0,0,785.477,474.588,39.0372,2,36.7894,36.6244,34.6244,31.2148,0,0,0,55.4583,27.2016,2,0.165051
5100.1,112991,85.0801,-1.35166,27.2394,30.3181,2.20057,16944.6,0,0,770.835,469.961,37.936,2,35.7345,35.6734,33.6734,30.3181,0,0,0,55.4583,27.2014,2,0.061064
5100.2,112993,85.0874,-1.35534,27.2074,29.4569,2.15041,16944.8,0,0,763.001,463.352,37.0225,2,34.8721,34.76,32.76,29.4569,0,0,0,55.4583,27.2011,2,0.112087
5100.3,112996,85.0941,-1.35898,27.1753,29.2032,2.13523,16945,0,0,760.323,461.527,36.7472,2,34.6113,34.491,32.491,29.2032,0,0,0,55.4584,27.2009,2,0.120323
5100.4,112998,85.1005,-1.36258,27.1432,29.2109,2.13575,16945.2,0,0,760.45,461.568,36.7566,2,34.6204,34.4993,32.4993,29.2109,0,0,0,55.4584,27.2007,2,0.121056
5100.5,113000,85.1074,-1.36614,27.1109,29.4863,2.15209,16945.4,0,0,763.244,463.589,37.0532,2,34.901,34.7917,32.7917,29.4863,0,0,0,55.4584,27.2005,2,0.109362
5100.6,113003,85.1152,-1.36966,27.0786,30.6311,2.22218,16945.6,0,0,775.957,471.629,38.3236,2,36.1056,36.0063,34.0063,30.6311,0,0,0,55.4584,27.2002,2,0.0993159
5100.7,113005,85.1275,-1.37314,27.0461,32.0479,2.31052,16945.9,0,0,799.1,476.807,39.8999,2,37.6224,37.5096,35.5096,32.0479,0,0,0,55.4585,27.2,2,0.112845
5100.8,113007,85.1417,-1.37658,27.0136,32.4639,2.33503,16946.1,0,0,802.95,479.835,40.3468,2,38.0449,37.9513,35.9513,32.4639,0,0,0,55.4585,27.1998,2,0.0936491
5100.9,113010,85.1559,-1.37997,26.981,31.9846,2.30686,16946.3,0,0,798.076,476.64,39.8349,2,37.5596,37.4431,35.4431,31.9846,0,0,0,55.4585,27.1996,2,0.116449
5101,113012,85.1682,-1.38333,26.9483,31.484,2.27773,16946.6,0,0,789.904,475.309,39.3169,2,37.0595,36.9124,34.9124,31.484,0,0,0,55.4586,27.1993,2,0.147067
5101.1,113015,85.1804,-1.38664,26.9156,30.6249,2.22185,16946.8,0,0,775.878,471.603,38.3176,2,36.0999,36.0014,34.0014,30.6249,0,0,0,55.4586,27.1991,2,0.0984804
5101.2,113017,85.189,-1.38991,26.8827,28.9929,2.12113,16947,0,0,756.919,460.419,36.4948,2,34.3697,34.2703,32.2703,28.9929,0,0,0,55.4586,27.1989,2,0.0993612
5101.3,113019,85.1942,-1.39314,26.8498,27.8126,2.04783,16947.2,0,0,737.655,455.529,35.1883,2,33.1147,33.0191,31.0191,27.8126,0,0,0,55.4586,27.1986,2,0.095601
5101.4,113022,85.1978,-1.39633,26.8168,27.3502,2.02171,16947.4,0,0,730.151,454.106,34.7215,2,32.6648,32.5318,30.5318,27.3502,0,0,0,55.4587,27.1984,2,0.133078
5101.5,113024,85.2011,-1.39947,26.7837,27.1672,2.00753,16947.6,0,0,727.181,452.655,34.4698,2,32.4253,32.3389,30.3389,27.1672,0,0,0,55.4587,27.1982,2,0.0864229
5101.6,113026,85.204,-1.40258,26.7505,27.1143,2.0035,16947.8,0,0,726.323,452.236,34.3973,2,32.3563,32.2832,30.2832,27.1143,0,0,0,55.4587,27.198,2,0.0731031
5101.7,113029,85.2073,-1.40564,26.7173,27.2972,2.01756,16948,0,0,729.293,453.687,34.6487,2,32.5956,32.4762,30.4762,27.2972,0,0,0,55.4587,27.1977,2,0.119417
5101.8,113031,85.2113,-1.40866,26.684,27.2903,2.01703,16948.2,0,0,729.182,453.633,34.6393,2,32.5866,32.469,30.469,27.2903,0,0,0,55.4588,27.1975,2,0.117615
