t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
4800,105889,84.4879,-3.52781,49.4168,-8.56768,1.54628,15981.3,0,0,700,353.827,25.9368,2,24.4756,-4.35436,-6.35436,-8.56768,6.35436,0,0,52.2658,27.8947,2,28.8299
4800.1,105892,84.4857,-3.52975,49.3339,-7.94854,1.54628,15981.4,0,0,700,353.827,25.9368,2,24.4756,-3.75794,-5.75794,-7.94854,5.75794,0,0,52.2727,27.8947,2,28.2335
4800.2,105894,84.4853,-3.53165,49.2511,-7.45934,1.54628,15981.6,0,0,700,353.827,25.9368,2,24.4756,-3.28665,-5.28665,-7.45934,5.28665,0,0,52.2794,27.8947,2,27.7622
4800.3,105896,84.4854,-3.5335,49.1682,-7.23016,1.54628,15981.7,0,0,700,353.827,25.9368,2,24.4756,-3.06585,-5.06585,-7.23016,5.06585,0,0,52.2861,27.8947,2,27.5414
4800.4,105899,84.4861,-3.53531,49.0852,-7.49212,1.54628,15981.9,0,0,700,353.827,25.9368,2,24.4756,-3.31821,-5.31821,-7.49212,5.31821,0,0,52.2929,27.8946,2,27.7938
4800.5,105901,84.4852,-3.53708,49.0023,-7.87411,1.54628,15982,0,0,700,353.827,25.9368,2,24.4756,-3.68625,-5.68625,-7.87411,5.68625,0,0,52.2997,27.8946,2,28.1618
4800.6,105903,84.4843,-3.53881,48.9192,-7.78614,1.54628,15982.2,0,0,700,353.827,25.9368,2,24.4756,-3.60152,-5.60152,-7.78614,5.60152,0,0,52.3066,27.8946,2,28.0771
4800.7,105906,84.4839,-3.54049,48.8362,-7.36767,1.54628,15982.3,0,0,700,353.827,25.9368,2,24.4756,-3.19837,-5.19837,-7.36767,5.19837,0,0,52.3133,27.8946,2,27.674
4800.8,105908,84.485,-3.54214,48.753,-6.50637,1.54628,15982.5,0,0,700,353.827,25.9368,2,24.4756,-2.36856,-4.36856,-6.50637,4.36856,0,0,52.3198,27.8945,2,26.8441
4800.9,105910,84.4886,-3.54374,48.6699,-4.57143,1.54628,15982.7,0,0,700,353.827,25.9368,2,24.4756,-0.504294,-2.50429,-4.57143,2.50429,0,0,52.3259,27.8944,2,24.9799
4801,105913,84.4985,-3.5453,48.5867,-2.12169,1.54628,15982.8,0,0,700,353.827,25.9368,2,24.4756,1.85613,-0.143874,-2.12169,0.143874,0,0,52.3314,27.8943,2,22.6195
4801.1,105915,84.513,-3.54681,48.5035,-0.0983327,1.54628,15983,0,0,700,353.827,25.9368,2,24.4756,2,-0,-0.0983327,0,0,0,52.3368,27.8942,2,22.4756
4801.2,105917,84.532,-3.54829,48.4202,2.03765,1.54628,15983.1,0,0,700,353.827,25.9368,2,24.4756,6.01616,4.01616,2.03765,0,0,0,52.3413,27.894,2,18.4594
4801.3,105920,84.5561,-3.54972,48.3368,3.5376,1.54628,15983.3,0,0,700,353.827,25.9368,2,24.4756,7.57375,5.57375,3.5376,0,0,0,52.3454,27.8938,2,16.9018
4801.4,105922,84.5818,-3.55111,48.2534,3.6937,1.54628,15983.4,0,0,700,353.827,25.9368,2,24.4756,7.73657,5.73657,3.6937,0,0,0,52.3495,27.8936,2,16.739
4801.5,105925,84.6067,-3.55247,48.17,3.00452,1.54628,15983.6,0,0,700,353.827,25.9368,2,24.4756,7.02202,5.02202,3.00452,0,0,0,52.3538,27.8934,2,17.4536
4801.6,105927,84.6292,-3.55378,48.0864,2.50593,1.54628,15983.7,0,0,700,353.827,25.9368,2,24.4756,6.50523,4.50523,2.50593,0,0,0,52.3581,27.8933,2,17.9704
4801.7,105929,84.6519,-3.55505,48.0029,2.34061,1.54628,15983.9,0,0,700,353.827,25.9368,2,24.4756,6.33434,4.33434,2.34061,0,0,0,52.3625,27.8931,2,18.1413
4801.8,105932,84.6737,-3.55627,47.9193,2.22854,1.54628,15984,0,0,700,353.827,25.9368,2,24.4756,6.21869,4.21869,2.22854,0,0,0,52.367,27.8929,2,18.2569
4801.9,105934,84.6959,-3.55746,47.8356,2.28056,1.54628,15984.2,0,0,700,353.827,25.9368,2,24.4756,6.27338,4.27338,2.28056,0,0,0,52.3714,27.8927,2,18.2022
4802,105936,84.718,-3.55861,47.7519,2.43701,1.54628,15984.4,0,0,700,353.827,25.9368,2,24.4756,6.43645,4.43645,2.43701,0,0,0,52.3758,27.8925,2,18.0391
4802.1,105939,84.7408,-3.55971,47.6681,1.90597,1.54628,15984.5,0,0,700,353.827,25.9368,2,24.4756,5.88598,3.88598,1.90597,0,0,0,52.3803,27.8924,2,18.5896
4802.2,105941,84.7605,-3.56077,47.5843,0.671036,1.54628,15984.7,0,0,700,353.827,25.9368,2,24.4756,4.60483,2.60483,0.671036,0,0,0,52.3851,27.8922,2,19.8708
4802.3,105943,84.7778,-3.5618,47.5004,-0.992361,1.54628,15984.8,0,0,700,353.827,25.9368,2,24.4756,2,-0,-0.992361,0,0,0,52.3906,27.8921,2,22.4756
4802.4,105946,84.7901,-3.56278,47.4165,-2.95352,1.54628,15985,0,0,700,353.827,25.9368,2,24.4756,1.06378,-0.936221,-2.95352,0.936221,0,0,52.3963,27.892,2,23.4118
4802.5,105948,84.7988,-3.56372,47.3326,-4.84513,1.54628,15985.1,0,0,700,353.827,25.9368,2,24.4756,-0.758368,-2.75837,-4.84513,2.75837,0,0,52.4024,27.8919,2,25.234
4802.6,105950,84.8027,-3.56462,47.2486,-6.71031,1.54628,15985.3,0,0,700,353.827,25.9368,2,24.4756,-2.55521,-4.55521,-6.71031,4.55521,0,0,52.409,27.8919,2,27.0308
4802.7,105953,84.8031,-3.56548,47.1647,-8.76164,1.54628,15985.4,0,0,700,353.827,25.9368,2,24.4756,-4.53149,-6.53149,-8.76164,6.53149,0,0,52.416,27.8919,2,29.0071
4802.8,105955,84.7979,-3.5663,47.0807,-11.2475,1.54628,15985.6,0,0,700,353.827,25.9368,2,24.4756,-6.91524,-8.91524,-11.2475,8.91524,0,0,52.4237,27.8919,2,31.3908
4802.9,105957,84.7873,-3.56708,46.9967,-13.6777,1.54628,15985.7,0,0,700,353.827,25.9368,2,24.4756,-9.2371,-11.2371,-13.6777,11.2371,0,0,52.4319,27.892,2,33.7127
4803,105960,84.7714,-3.56781,46.9127,-16.0546,1.54628,15985.9,0,0,700,353.827,25.9368,2,24.4756,-11.5083,-13.5083,-16.0546,13.5083,0,0,52.4406,27.8922,2,35.9839
4803.1,105962,84.7503,-3.56851,46.8286,-18.1827,1.54628,15986.1,0,0,700,353.827,25.9368,2,24.4756,-13.5419,-15.5419,-18.1827,15.5419,0,0,52.4499,27.8924,2,38.0175
4803.2,105965,84.725,-3.56917,46.7446,-20.3336,1.54628,15986.2,0,0,700,353.827,25.9368,2,24.4756,-15.5926,-17.5926,-20.3336,17.5926,0,0,52.4596,27.8926,2,40.0682
4803.3,105967,84.6944,-3.56978,46.6606,-21.8525,1.54628,15986.4,0,0,700,353.827,25.9368,2,24.4756,-17.0334,-19.0334,-21.8525,19.0334,0,0,52.4697,27.8929,2,41.509
4803.4,105969,84.6625,-3.57036,46.5767,-22.4108,1.54628,15986.5,0,0,700,353.827,25.9368,2,24.4756,-17.5637,-19.5637,-22.4108,19.5637,0,0,52.4799,27.8932,2,42.0393
4803.5,105972,84.6295,-3.5709,46.4927,-22.4839,1.54628,15986.7,0,0,700,353.827,25.9368,2,24.4756,-17.6339,-19.6339,-22.4839,19.6339,0,0,52.4901,27.8935,2,42.1095
4803.6,105974,84.5973,-3.57139,46.4088,-22.3074,1.54628,15986.8,0,0,700,353.827,25.9368,2,24.4756,-17.4674,-19.4674,-22.3074,19.4674,0,0,52.5003,27.8938,2,41.943
4803.7,105976,84.5653,-3.57185,46.3249,-21.5599,1.54628,15987,0,0,700,353.827,25.9368,2,24.4756,-16.7597,-18.7597,-21.5599,18.7597,0,0,52.5104,27.8941,2,41.2352
4803.8,105979,84.5365,-3.57226,46.241,-19.8926,1.54628,15987.1,0,0,700,353.827,25.9368,2,24.4756,-15.1798,-17.1798,-19.8926,17.1798,0,0,52.52,27.8944,2,39.6554
4803.9,105981,84.512,-3.57264,46.1571,-18.0457,1.54628,15987.3,0,0,700,353.827,25.9368,2,24.4756,-13.4181,-15.4181,-18.0457,15.4181,0,0,52.5292,27.8946,2,37.8937
4804,105983,84.4916,-3.57298,46.0732,-16.1658,1.54628,15987.4,0,0,700,353.827,25.9368,2,24.4756,-11.6228,-13.6228,-16.1658,13.6228,0,0,52.538,27.8947,2,36.0984
4804.1,105986,84.4756,-3.57328,45.9894,-14.2393,1.54628,15987.6,0,0,700,353.827,25.9368,2,24.4756,-9.78286,-11.7829,-14.2393,11.7829,0,0,52.5463,27.8948,2,34.2585
4804.2,105988,84.4639,-3.57354,45.9055,-12.6814,1.54628,15987.8,0,0,700,353.827,25.9368,2,24.4756,-8.29494,-10.2949,-12.6814,10.2949,0,0,52.5543,27.8949,2,32.7705
4804.3,105990,84.4548,-3.57376,45.8217,-11.585,1.54628,15987.9,0,0,700,353.827,25.9368,2,24.4756,-7.24783,-9.24783,-11.585,9.24783,0,0,52.562,27.895,2,31.7234
4804.4,105993,84.4481,-3.57394,45.7379,-10.8824,1.54628,15988.1,0,0,700,353.827,25.9368,2,24.4756,-6.57691,-8.57691,-10.8824,8.57691,0,0,52.5696,27.895,2,31.0525
4804.5,105995,84.4422,-3.57409,45.654,-10.7003,1.54628,15988.2,0,0,700,353.827,25.9368,2,24.4756,-6.40312,-8.40312,-10.7003,8.40312,0,0,52.5771,27.895,2,30.8787
4804.6,105997,84.4363,-3.5742,45.5702,-10.811,1.54628,15988.4,0,0,700,353.827,25.9368,2,24.4756,-6.50897,-8.50897,-10.811,8.50897,0,0,52.5846,27.8951,2,30.9846
4804.7,106000,84.4299,-3.57426,45.4864,-10.8226,1.54628,15988.5,0,0,700,353.827,25.9368,2,24.4756,-6.52029,-8.52029,-10.8226,8.52029,0,0,52.5921,27.8951,2,30.9959
4804.8,106002,84.424,-3.57429,45.4025,-10.7887,1.54628,15988.7,0,0,700,353.827,25.9368,2,24.4756,-6.48812,-8.48812,-10.7887,8.48812,0,0,52.5997,27.8952,2,30.9637
4804.9,106004,84.4178,-3.57428,45.3187,-10.2974,1.54628,15988.8,0,0,700,353.827,25.9368,2,24.4756,-6.01891,-8.01891,-10.2974,8.01891,0,0,52.6071,27.8952,2,30.4945
4805,106007,84.4141,-3.57424,45.2349,-9.10743,1.54628,15989,0,0,700,353.827,25.9368,2,24.4756,-4.87664,-6.87664,-9.10743,6.87664,0,0,52.6142,27.8952,2,29.3522
4805.1,106009,84.4132,-3.57415,45.1511,-7.57837,1.54628,15989.1,0,0,700,353.827,25.9368,2,24.4756,-3.40355,-5.40355,-7.57837,5.40355,0,0,52.621,27.8952,2,27.8791
4805.2,106012,84.4163,-3.57403,45.0673,-6.205,1.54628,15989.3,0,0,700,353.827,25.9368,2,24.4756,-2.08034,-4.08034,-6.205,4.08034,0,0,52.6274,27.8951,2,26.5559
4805.3,106014,84.4216,-3.57387,44.9835,-5.34513,1.54628,15989.5,0,0,700,353.827,25.9368,2,24.4756,-1.25176,-3.25176,-5.34513,3.25176,0,0,52.6337,27.895,2,25.7274
4805.4,106016,84.4286,-3.57368,44.8997,-5.64838,1.54628,15989.6,0,0,700,353.827,25.9368,2,24.4756,-1.54371,-3.54371,-5.64838,3.54371,0,0,52.64,27.895,2,26.0193
4805.5,106019,84.4324,-3.57345,44.8159,-7.02661,1.54628,15989.8,0,0,700,353.827,25.9368,2,24.4756,-2.87138,-4.87138,-7.02661,4.87138,0,0,52.6467,27.895,2,27.347
4805.6,106021,84.4332,-3.57317,44.732,-8.48257,1.54628,15989.9,0,0,700,353.827,25.9368,2,24.4756,-4.27406,-6.27406,-8.48257,6.27406,0,0,52.6537,27.8949,2,28.7496
4805.7,106023,84.4305,-3.57287,44.6483,-9.53508,1.54628,15990.1,0,0,700,353.827,25.9368,2,24.4756,-5.28814,-7.28814,-9.53508,7.28814,0,0,52.6609,27.895,2,29.7637
4805.8,106026,84.4265,-3.57252,44.5645,-10.3404,1.54628,15990.2,0,0,700,353.827,25.9368,2,24.4756,-6.05974,-8.05974,-10.3404,8.05974,0,0,52.6683,27.895,2,30.5353
4805.9,106028,84.4203,-3.57214,44.4807,-10.6883,1.54628,15990.4,0,0,700,353.827,25.9368,2,24.4756,-6.39225,-8.39225,-10.6883,8.39225,0,0,52.6758,27.895,2,30.8678
4806,106030,84.4147,-3.57173,44.3969,-10.25,1.54628,15990.5,0,0,700,353.827,25.9368,2,24.4756,-5.97373,-7.97373,-10.25,7.97373,0,0,52.6832,27.895,2,30.4493
4806.1,106033,84.4104,-3.57127,44.3132,-9.75154,1.54628,15990.7,0,0,700,353.827,25.9368,2,24.4756,-5.4973,-7.4973,-9.75154,7.4973,0,0,52.6905,27.8951,2,29.9729
4806.2,106035,84.4071,-3.57078,44.2295,-9.32683,1.54628,15990.8,0,0,700,353.827,25.9368,2,24.4756,-5.08823,-7.08823,-9.32683,7.08823,0,0,52.6977,27.8951,2,29.5638
4806.3,106037,84.4047,-3.57026,44.1457,-8.75879,1.54628,15991,0,0,700,353.827,25.9368,2,24.4756,-4.54105,-6.54105,-8.75879,6.54105,0,0,52.7047,27.8951,2,29.0166
4806.4,106040,84.4038,-3.56969,44.062,-8.32135,1.54628,15991.2,0,0,700,353.827,25.9368,2,24.4756,-4.11964,-6.11964,-8.32135,6.11964,0,0,52.7117,27.8951,2,28.5952
4806.5,106042,84.4033,-3.5691,43.9784,-8.65993,1.54628,15991.3,0,0,700,353.827,25.9368,2,24.4756,-4.44585,-6.44585,-8.65993,6.44585,0,0,52.7187,27.895,2,28.9214
4806.6,106044,84.4009,-3.56846,43.8947,-9.94437,1.54628,15991.5,0,0,700,353.827,25.9368,2,24.4756,-5.68218,-7.68218,-9.94437,7.68218,0,0,52.7261,27.8951,2,30.1578
4806.7,106047,84.3947,-3.56779,43.811,-11.6554,1.54628,15991.6,0,0,700,353.827,25.9368,2,24.4756,-7.31691,-9.31691,-11.6554,9.31691,0,0,52.7338,27.8951,2,31.7925
4806.8,106049,84.3846,-3.56709,43.7274,-12.9102,1.54628,15991.8,0,0,700,353.827,25.9368,2,24.4756,-8.51593,-10.5159,-12.9102,10.5159,0,0,52.7418,27.8952,2,32.9915
4806.9,106051,84.3727,-3.56635,43.6438,-13.7404,1.54628,15991.9,0,0,700,353.827,25.9368,2,24.4756,-9.30932,-11.3093,-13.7404,11.3093,0,0,52.75,27.8953,2,33.7849
4807,106054,84.3589,-3.56557,43.5602,-14.0938,1.54628,15992.1,0,0,700,353.827,25.9368,2,24.4756,-9.64736,-11.6474,-14.0938,11.6474,0,0,52.7583,27.8954,2,34.123
4807.1,106056,84.3454,-3.56476,43.4767,-13.8796,1.54628,15992.2,0,0,700,353.827,25.9368,2,24.4756,-9.44317,-11.4432,-13.8796,11.4432,0,0,52.7666,27.8955,2,33.9188
4807.2,106058,84.3325,-3.56392,43.3932,-13.382,1.54628,15992.4,0,0,700,353.827,25.9368,2,24.4756,-8.96818,-10.9682,-13.382,10.9682,0,0,52.7747,27.8956,2,33.4438
4807.3,106061,84.3212,-3.56304,43.3097,-13.1554,1.54628,15992.6,0,0,700,353.827,25.9368,2,24.4756,-8.75206,-10.7521,-13.1554,10.7521,0,0,52.7828,27.8957,2,33.2276
4807.4,106063,84.3093,-3.56212,43.2263,-13.2761,1.54628,15992.7,0,0,700,353.827,25.9368,2,24.4756,-8.8677,-10.8677,-13.2761,10.8677,0,0,52.7909,27.8958,2,33.3433
4807.5,106065,84.2974,-3.56118,43.1429,-13.8476,1.54628,15992.9,0,0,700,353.827,25.9368,2,24.4756,-9.41403,-11.414,-13.8476,11.414,0,0,52.7991,27.8959,2,33.8896
4807.6,106068,84.283,-3.56019,43.0595,-14.8655,1.54628,15993,0,0,700,353.827,25.9368,2,24.4756,-10.3868,-12.3868,-14.8655,12.3868,0,0,52.8076,27.896,2,34.8624
4807.7,106070,84.2665,-3.55918,42.9762,-15.4717,1.54628,15993.2,0,0,700,353.827,25.9368,2,24.4756,-10.9665,-12.9665,-15.4717,12.9665,0,0,52.8162,27.8961,2,35.442
4807.8,106072,84.2493,-3.55813,42.8929,-15.341,1.54628,15993.3,0,0,700,353.827,25.9368,2,24.4756,-10.8421,-12.8421,-15.341,12.8421,0,0,52.8248,27.8963,2,35.3177
4807.9,106075,84.2334,-3.55705,42.8096,-14.5678,1.54628,15993.5,0,0,700,353.827,25.9368,2,24.4756,-10.1039,-12.1039,-14.5678,12.1039,0,0,52.8332,27.8964,2,34.5795
