t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
4500,97913,93.3665,-1.61728,46.4308,31.6235,3.79699,14412.8,0,0,1088.94,586.078,66.8326,2,63.388,37.2788,35.2788,31.6235,0,0,0,39.9263,28.5143,2,26.1091
4500.1,97915.6,93.3644,-1.6196,46.3889,29.9902,3.69566,14413.2,0,0,1067.86,581.274,65.0018,2,61.6248,35.5505,33.5505,29.9902,0,0,0,39.9327,28.5142,2,26.0742
4500.2,97918.2,93.3589,-1.62189,46.3468,28.4317,3.59375,14413.5,0,0,1048.74,575.069,63.1561,2,59.8547,33.9077,31.9077,28.4317,0,0,0,39.939,28.5141,2,25.9469
4500.3,97920.8,93.3507,-1.62413,46.3047,27.158,3.53179,14413.9,0,0,1037.03,571.211,62.032,2,58.777,32.5651,30.5651,27.158,0,0,0,39.9453,28.514,2,26.2119
4500.4,97923.4,93.3402,-1.62633,46.2626,25.8779,3.45137,14414.2,0,0,1022.35,565.763,60.5705,2,57.378,31.2155,29.2155,25.8779,0,0,0,39.9517,28.5138,2,26.1625
4500.5,97926,93.327,-1.62848,46.2204,24.4409,3.36326,14414.6,0,0,1006.55,559.433,58.9677,2,55.8454,29.7006,27.7006,24.4409,0,0,0,39.9581,28.5137,2,26.1448
4500.6,97928.6,93.3109,-1.63059,46.1782,23.1795,3.28138,14414.9,0,0,989.111,555.032,57.4899,2,54.4242,28.3706,26.3706,23.1795,0,0,0,39.9644,28.5136,2,26.0537
4500.7,97931.2,93.2928,-1.63266,46.1359,22.6134,3.24882,14415.2,0,0,984.252,551.985,56.8934,2,53.8575,27.7734,25.7734,22.6134,0,0,0,39.9707,28.5135,2,26.0841
4500.8,97933.7,93.2746,-1.63468,46.0936,21.9138,3.19094,14415.5,0,0,972.728,548.232,55.8451,2,52.8525,27.0355,25.0355,21.9138,0,0,0,39.977,28.5134,2,25.817
4500.9,97936.3,93.254,-1.63666,46.0512,21.3492,3.15893,14415.9,0,0,966.314,546.144,55.2654,2,52.2969,26.4398,24.4398,21.3492,0,0,0,39.9833,28.5133,2,25.8571
4501,97938.9,93.2337,-1.63859,46.0088,21.443,3.1623,14416.2,0,0,966.989,546.364,55.3264,2,52.3553,26.538,24.538,21.443,0,0,0,39.9896,28.5131,2,25.8173
4501.1,97941.5,93.2137,-1.64048,45.9663,21.4381,3.16168,14416.5,0,0,966.865,546.323,55.3151,2,52.3445,26.5323,24.5323,21.4381,0,0,0,39.9958,28.513,2,25.8122
4501.2,97944.1,93.1937,-1.64232,45.9238,21.0152,3.14419,14416.8,0,0,963.349,545.178,54.9985,2,52.041,26.0859,24.0859,21.0152,0,0,0,40.0022,28.5129,2,25.955
4501.3,97946.7,93.1721,-1.64412,45.8813,20.5381,3.11393,14417.1,0,0,957.245,543.19,54.4508,2,51.516,25.5824,23.5824,20.5381,0,0,0,40.0085,28.5128,2,25.9336
4501.4,97949.3,93.1504,-1.64587,45.8387,20.1801,3.08452,14417.4,0,0,951.286,541.25,53.9184,2,51.0058,25.2058,23.2058,20.1801,0,0,0,40.0147,28.5127,2,25.8
4501.5,97951.9,93.1276,-1.64758,45.7961,19.6853,3.05199,14417.7,0,0,944.648,539.088,53.3284,2,50.4402,24.6873,22.6873,19.6853,0,0,0,40.021,28.5125,2,25.7529
4501.6,97954.5,93.1041,-1.64924,45.7535,19.0924,3.02879,14418,0,0,939.787,537.505,52.8982,2,50.0279,24.0662,22.0662,19.0924,0,0,0,40.0273,28.5124,2,25.9617
4501.7,97957,93.0791,-1.65086,45.7108,18.7366,3.00824,14418.3,0,0,936.834,535.484,52.5337,2,49.6821,23.6931,21.6931,18.7366,0,0,0,40.0336,28.5123,2,25.989
4501.8,97959.6,93.0543,-1.65242,45.6681,18.5601,2.99581,14418.6,0,0,935.326,534.01,52.3047,2,49.466,23.5077,21.5077,18.5601,0,0,0,40.0399,28.5122,2,25.9584
4501.9,97962.2,93.0289,-1.65395,45.6254,17.6606,2.93635,14418.9,0,0,925.22,528.655,51.2207,2,48.434,22.5658,20.5658,17.6606,0,0,0,40.0462,28.5121,2,25.8683
4502,97964.8,93.0007,-1.65542,45.5826,15.9677,2.82679,14419.2,0,0,905.467,519.176,49.2284,2,46.5348,20.7936,18.7936,15.9677,0,0,0,40.0525,28.5119,2,25.7413
4502.1,97967.4,92.9686,-1.65685,45.5398,14.4719,2.74071,14419.5,0,0,886.752,513.415,47.676,2,45.0461,19.2275,17.2275,14.4719,0,0,0,40.0588,28.5118,2,25.8186
4502.2,97970,92.9346,-1.65823,45.497,12.9366,2.64813,14419.8,0,0,866.605,506.953,46.0064,2,43.4461,17.62,15.62,12.9366,0,0,0,40.065,28.5117,2,25.8261
4502.3,97972.5,92.8965,-1.65956,45.4542,11.0418,2.53182,14420,0,0,843.562,496.967,43.9008,2,41.4369,15.6363,13.6363,11.0418,0,0,0,40.0713,28.5116,2,25.8006
4502.4,97975.1,92.8551,-1.66085,45.4114,10.1527,2.47762,14420.3,0,0,834.161,491.283,42.9151,2,40.5009,14.7048,12.7048,10.1527,0,0,0,40.0776,28.5114,2,25.7962
4502.5,97977.7,92.8136,-1.66209,45.3686,9.93052,2.46388,14420.5,0,0,830.428,490.675,42.6702,2,40.2644,14.4727,12.4727,9.93052,0,0,0,40.0838,28.5113,2,25.7917
4502.6,97980.3,92.7715,-1.66328,45.3257,9.80183,2.45566,14420.7,0,0,828.19,490.311,42.5236,2,40.1229,14.3378,12.3378,9.80183,0,0,0,40.0901,28.5112,2,25.7851
4502.7,97982.9,92.7298,-1.66442,45.2828,9.96648,2.46466,14421,0,0,830.639,490.71,42.6841,2,40.2778,14.5073,12.5073,9.96648,0,0,0,40.0964,28.5111,2,25.7705
4502.8,97985.4,92.6886,-1.66551,45.24,10.8914,2.51929,14421.2,0,0,841.898,495.341,43.6709,2,41.2201,15.4723,13.4723,10.8914,0,0,0,40.1026,28.511,2,25.7479
4502.9,97988,92.6509,-1.66656,45.1971,12.4584,2.61364,14421.5,0,0,862.123,502.574,45.3731,2,42.8487,17.1107,15.1107,12.4584,0,0,0,40.1089,28.5108,2,25.738
4503,97990.6,92.6164,-1.66756,45.1542,14.7911,2.75175,14421.8,0,0,888.514,514.563,47.8775,2,45.2373,19.5503,17.5503,14.7911,0,0,0,40.1151,28.5107,2,25.6871
4503.1,97993.1,92.5884,-1.66851,45.1113,17.5936,2.89607,14422.1,0,0,915.225,526.897,50.499,2,47.7373,22.4816,20.4816,17.5936,0,0,0,40.1213,28.5106,2,25.2557
4503.2,97995.7,92.5655,-1.66941,45.0683,20.2163,3.04076,14422.4,0,0,942.297,538.323,53.1201,2,50.2406,25.225,23.225,20.2163,0,0,0,40.1274,28.5104,2,25.0156
4503.3,97998.3,92.5484,-1.67026,45.0254,22.4399,3.18455,14422.7,0,0,971.451,547.817,55.7294,2,52.7416,27.5681,25.5681,22.4399,0,0,0,40.1335,28.5103,2,25.1735
4503.4,98000.9,92.5346,-1.67106,44.9825,24.1497,3.32221,14423,0,0,996.809,557.847,58.2312,2,55.1338,29.3698,27.3698,24.1497,0,0,0,40.1397,28.5102,2,25.7639
4503.5,98003.4,92.5246,-1.67182,44.9395,26.3111,3.45854,14423.4,0,0,1024.02,566.036,60.6992,2,57.5023,31.6476,29.6476,26.3111,0,0,0,40.146,28.5101,2,25.8547
