t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
6300,130044,47.4149,0.339482,2.9584,15.0021,0,18998.3,0,0,0,0,0,0,0,18.6585,16.6585,15.0021,0,0,0,64.6821,26.8048,0,-18.6585
6300.1,130046,47.4094,0.339447,2.96287,14.56,0,18998.3,0,0,0,0,0,0,0,18.1901,16.1901,14.56,0,0,0,64.6774,26.8047,0,-18.1901
6300.2,130047,47.4008,0.33941,2.96734,13.8854,0,18998.3,0,0,0,0,0,0,0,17.4753,15.4753,13.8854,0,0,0,64.6729,26.8047,0,-17.4753
6300.3,130048,47.39,0.33937,2.97181,13.4662,0,18998.3,0,0,0,0,0,0,0,17.031,15.031,13.4662,0,0,0,64.6685,26.8046,0,-17.031
6300.4,130050,47.3781,0.339329,2.97628,13.4253,0,18998.3,0,0,0,0,0,0,0,16.9874,14.9874,13.4253,0,0,0,64.6641,26.8045,0,-16.9874
6300.5,130051,47.367,0.339285,2.98074,13.219,0,18998.3,0,0,0,0,0,0,0,16.7688,14.7688,13.219,0,0,0,64.6598,26.8044,0,-16.7688
6300.6,130052,47.3536,0.33924,2.98521,12.794,0,18998.3,0,0,0,0,0,0,0,16.3182,14.3182,12.794,0,0,0,64.6556,26.8043,0,-16.3182
6300.7,130053,47.3392,0.339192,2.98967,12.5006,0,18998.3,0,0,0,0,0,0,0,16.0072,14.0072,12.5006,0,0,0,64.6514,26.8043,0,-16.0072
6300.8,130055,47.3234,0.339142,2.99413,11.924,0,18998.3,0,0,0,0,0,0,0,15.3961,13.3961,11.924,0,0,0,64.6475,26.8042,0,-15.3961
6300.9,130056,47.3045,0.33909,2.99858,11.0542,0,18998.3,0,0,0,0,0,0,0,14.4743,12.4743,11.0542,0,0,0,64.6437,26.804,0,-14.4743
6301,130057,47.2819,0.339036,3.00304,10.287,0,18998.3,0,0,0,0,0,0,0,13.6615,11.6615,10.287,0,0,0,64.6402,26.8039,0,-13.6615
6301.1,130059,47.2569,0.338979,3.00749,9.6697,0,18998.3,0,0,0,0,0,0,0,13.0125,11.0125,9.6697,0,0,0,64.6368,26.8038,0,-13.0125
6301.2,130060,47.2295,0.33892,3.01194,9.0506,0,18998.3,0,0,0,0,0,0,0,12.3616,10.3616,9.0506,0,0,0,64.6336,26.8037,0,-12.3616
6301.3,130061,47.1996,0.33886,3.01638,8.79235,0,18998.3,0,0,0,0,0,0,0,12.0897,10.0897,8.79235,0,0,0,64.6305,26.8035,0,-12.0897
6301.4,130063,47.1702,0.338797,3.02082,8.72282,0,18998.3,0,0,0,0,0,0,0,12.016,10.016,8.72282,0,0,0,64.6274,26.8034,0,-12.016
6301.5,130064,47.1399,0.338731,3.02526,8.69963,0,18998.3,0,0,0,0,0,0,0,11.9911,9.99107,8.69963,0,0,0,64.6243,26.8033,0,-11.9911
6301.6,130065,47.1105,0.338664,3.02969,8.91997,0,18998.3,0,0,0,0,0,0,0,12.222,10.222,8.91997,0,0,0,64.6211,26.8031,0,-12.222
6301.7,130067,47.0821,0.338594,3.03412,9.21238,0,18998.3,0,0,0,0,0,0,0,12.5286,10.5286,9.21238,0,0,0,64.6179,26.803,0,-12.5286
6301.8,130068,47.055,0.338522,3.03855,9.38603,0,18998.3,0,0,0,0,0,0,0,12.7105,10.7105,9.38603,0,0,0,64.6146,26.8029,0,-12.7105
6301.9,130069,47.0281,0.338448,3.04297,9.68675,0,18998.3,0,0,0,0,0,0,0,13.026,11.026,9.68675,0,0,0,64.6113,26.8028,0,-13.026
6302,130071,47.0036,0.338371,3.04739,9.984,0,18998.3,0,0,0,0,0,0,0,13.3378,11.3378,9.984,0,0,0,64.6078,26.8026,0,-13.3378
6302.1,130072,46.9791,0.338293,3.05181,9.94169,0,18998.3,0,0,0,0,0,0,0,13.2929,11.2929,9.94169,0,0,0,64.6044,26.8025,0,-13.2929
6302.2,130073,46.9544,0.338211,3.05622,9.71415,0,18998.3,0,0,0,0,0,0,0,13.0533,11.0533,9.71415,0,0,0,64.601,26.8024,0,-13.0533
6302.3,130074,46.9282,0.338128,3.06063,9.30766,0,18998.3,0,0,0,0,0,0,0,12.6257,10.6257,9.30766,0,0,0,64.5977,26.8023,0,-12.6257
6302.4,130076,46.9003,0.338042,3.06504,8.73149,0,18998.3,0,0,0,0,0,0,0,12.0198,10.0198,8.73149,0,0,0,64.5946,26.8021,0,-12.0198
6302.5,130077,46.8696,0.337955,3.06944,8.34617,0,18998.3,0,0,0,0,0,0,0,11.6144,9.61437,8.34617,0,0,0,64.5916,26.802,0,-11.6144
6302.6,130078,46.8386,0.337864,3.07384,8.38466,0,18998.3,0,0,0,0,0,0,0,11.6542,9.65419,8.38466,0,0,0,64.5886,26.8019,0,-11.6542
6302.7,130080,46.8083,0.337772,3.07823,8.64151,0,18998.3,0,0,0,0,0,0,0,11.9235,9.92347,8.64151,0,0,0,64.5855,26.8017,0,-11.9235
6302.8,130081,46.7796,0.337677,3.08262,9.13208,0,18998.3,0,0,0,0,0,0,0,12.4383,10.4383,9.13208,0,0,0,64.5823,26.8016,0,-12.4383
6302.9,130082,46.7534,0.33758,3.08701,9.85359,0,18998.3,0,0,0,0,0,0,0,13.1959,11.1959,9.85359,0,0,0,64.5789,26.8015,0,-13.1959
6303,130084,46.7306,0.33748,3.09139,10.8572,0,18998.3,0,0,0,0,0,0,0,14.2558,12.2558,10.8572,0,0,0,64.5752,26.8014,0,-14.2558
6303.1,130085,46.7125,0.337378,3.09577,11.918,0,18998.3,0,0,0,0,0,0,0,15.3794,13.3794,11.918,0,0,0,64.5713,26.8013,0,-15.3794
6303.2,130086,46.6984,0.337274,3.10015,12.9045,0,18998.3,0,0,0,0,0,0,0,16.4244,14.4244,12.9045,0,0,0,64.567,26.8012,0,-16.4244
6303.3,130087,46.6884,0.337167,3.10452,14.1311,0,18998.3,0,0,0,0,0,0,0,17.7239,15.7239,14.1311,0,0,0,64.5624,26.8011,0,-17.7239
6303.4,130089,46.6842,0.337058,3.10889,15.3023,0,18998.3,0,0,0,0,0,0,0,18.9648,16.9648,15.3023,0,0,0,64.5575,26.8011,0,-18.9648
6303.5,130090,46.6837,0.336946,3.11326,16.1231,0,18998.3,0,0,0,0,0,0,0,19.8408,17.8408,16.1231,0,0,0,64.5524,26.801,0,-19.8408
6303.6,130091,46.6861,0.336832,3.11763,16.9995,0,18998.3,0,0,0,0,0,0,0,20.776,18.776,16.9995,0,0,0,64.5471,26.801,0,-20.776
6303.7,130093,46.6927,0.336716,3.122,18.063,0,18998.3,0,0,0,0,0,0,0,21.9109,19.9109,18.063,0,0,0,64.5414,26.801,0,-21.9109
