t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
2700,52864,99.9955,-0.961851,234.354,53.0022,3.80504,8474.24,0,0,1090.42,586.561,66.9788,2,63.5281,59.8626,57.8626,53.0022,0,0,0,53.3889,25.8821,2,3.66554
2700.1,52866.8,99.9957,-0.96594,234.327,52.924,3.80155,8474.62,0,0,1089.78,586.351,66.9154,2,63.4673,59.7805,57.7805,52.924,0,0,0,53.3898,25.882,2,3.68678
2700.2,52869.6,99.9959,-0.970002,234.3,52.8466,3.79809,8475,0,0,1089.14,586.144,66.8526,2,63.4071,59.6992,57.6992,52.8466,0,0,0,53.3907,25.882,2,3.70785
2700.3,52872.4,99.9961,-0.974035,234.273,52.7699,3.79466,8475.38,0,0,1088.51,585.938,66.7904,2,63.3474,59.6187,57.6187,52.7699,0,0,0,53.3916,25.8819,2,3.72873
2700.4,52875.1,99.9963,-0.978038,234.246,52.6939,3.79126,8475.76,0,0,1087.89,585.734,66.7287,2,63.2883,59.5389,57.5389,52.6939,0,0,0,53.3925,25.8818,2,3.74943
2700.5,52877.9,99.9964,-0.982013,234.219,52.6186,3.7879,8476.14,0,0,1087.27,585.532,66.6677,2,63.2297,59.4598,57.4598,52.6186,0,0,0,53.3934,25.8817,2,3.76995
2700.6,52880.7,99.9966,-0.985958,234.192,52.544,3.78456,8476.52,0,0,1086.65,585.332,66.6072,2,63.1718,59.3815,57.3815,52.544,0,0,0,53.3943,25.8816,2,3.79028
2700.7,52883.5,99.9968,-0.989872,234.164,52.4701,3.78126,8476.9,0,0,1086.04,585.134,66.5473,2,63.1143,59.3039,57.3039,52.4701,0,0,0,53.3953,25.8815,2,3.81043
2700.8,52886.3,99.9969,-0.993756,234.137,52.3969,3.778,8477.27,0,0,1085.44,584.937,66.488,2,63.0574,59.2271,57.2271,52.3969,0,0,0,53.3962,25.8814,2,3.83039
2700.9,52889,99.997,-0.997609,234.109,52.3245,3.77476,8477.65,0,0,1084.84,584.743,66.4293,2,63.0011,59.151,57.151,52.3245,0,0,0,53.3971,25.8814,2,3.85016
2701,52891.8,99.9972,-1.00143,234.081,52.2527,3.77029,8478.03,0,0,1083.88,584.55,66.3488,2,62.9235,59.0756,57.0756,52.2527,0,0,0,53.3981,25.8813,2,3.84787
2701.1,52894.6,99.9973,-1.00522,234.054,52.1816,3.76508,8478.41,0,0,1082.71,584.359,66.2554,2,62.8332,59.001,57.001,52.1816,0,0,0,53.399,25.8812,2,3.8322
2701.2,52897.4,99.9974,-1.00898,234.026,52.1113,3.75993,8478.78,0,0,1081.55,584.17,66.1629,2,62.7439,58.9272,56.9272,52.1113,0,0,0,53.3999,25.8811,2,3.81671
2701.3,52900.1,99.9975,-1.0127,233.997,52.0417,3.75484,8479.16,0,0,1080.4,583.983,66.0715,2,62.6555,58.8541,56.8541,52.0417,0,0,0,53.4009,25.881,2,3.80142
2701.4,52902.9,99.9976,-1.01639,233.969,51.9728,3.7498,8479.53,0,0,1079.26,583.798,65.981,2,62.568,58.7817,56.7817,51.9728,0,0,0,53.4018,25.8809,2,3.78632
2701.5,52905.7,99.9978,-1.02005,233.941,51.9046,3.74481,8479.91,0,0,1078.14,583.614,65.8914,2,62.4815,58.7101,56.7101,51.9046,0,0,0,53.4027,25.8808,2,3.7714
2701.6,52908.5,99.9979,-1.02367,233.913,51.8371,3.73988,8480.28,0,0,1077.02,583.433,65.8029,2,62.3959,58.6393,56.6393,51.8371,0,0,0,53.4036,25.8807,2,3.75667
2701.7,52911.3,99.998,-1.02726,233.884,51.7704,3.735,8480.65,0,0,1075.92,583.253,65.7153,2,62.3113,58.5692,56.5692,51.7704,0,0,0,53.4045,25.8807,2,3.74213
2701.8,52914,99.998,-1.03082,233.856,51.7044,3.73018,8481.03,0,0,1074.83,583.076,65.6287,2,62.2276,58.4998,56.4998,51.7044,0,0,0,53.4054,25.8806,2,3.72777
2701.9,52916.8,99.9981,-1.03434,233.827,51.6391,3.72541,8481.4,0,0,1073.75,582.9,65.5431,2,62.1449,58.4313,56.4313,51.6391,0,0,0,53.4063,25.8805,2,3.71359
2702,52919.6,99.9982,-1.03782,233.798,51.5745,3.72089,8481.77,0,0,1072.69,582.726,65.4584,2,62.0631,58.3635,56.3635,51.5745,0,0,0,53.4072,25.8804,2,3.6996
