t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
3300,68745.3,84.5307,-1.3141,305.269,31.3395,2.25194,11282.1,0,0,782.972,473.913,38.8574,2,36.6168,36.7431,34.7431,31.3395,0,0,0,55.6275,25.4848,2,-0.126299
3300.1,68747.6,84.5417,-1.31435,305.238,31.0204,2.22984,11282.3,0,0,777.766,472.218,38.4609,2,36.2371,36.4048,34.4048,31.0204,0,0,0,55.6274,25.4847,2,-0.167733
3300.2,68750,84.5516,-1.3146,305.207,30.4815,2.1929,11282.5,0,0,769.1,469.311,37.7983,2,35.6029,35.8334,33.8334,30.4815,0,0,0,55.6274,25.4847,2,-0.230572
3300.3,68752.3,84.5601,-1.31488,305.176,29.5606,2.14058,11282.7,0,0,761.583,461.966,36.8431,2,34.7031,34.8568,32.8568,29.5606,0,0,0,55.6273,25.4846,2,-0.153649
3300.4,68754.7,84.566,-1.31517,305.146,28.6074,2.0765,11282.9,0,0,746.061,456.898,35.6962,2,33.6051,33.8456,31.8456,28.6074,0,0,0,55.6273,25.4846,2,-0.240546
3300.5,68757,84.5702,-1.31548,305.115,27.7136,2.02686,11283.1,0,0,731.467,454.522,34.8159,2,32.7552,32.8976,30.8976,27.7136,0,0,0,55.6272,25.4845,2,-0.14233
3300.6,68759.4,84.5721,-1.31581,305.084,27.571,2.0169,11283.3,0,0,729.155,453.62,34.637,2,32.5844,32.7474,30.7474,27.571,0,0,0,55.6272,25.4845,2,-0.162935
3300.7,68761.7,84.5757,-1.31615,305.053,27.7691,2.0299,11283.5,0,0,732.378,454.67,34.8707,2,32.8081,32.9566,30.9566,27.7691,0,0,0,55.6271,25.4844,2,-0.148531
3300.8,68764.1,84.5784,-1.31651,305.022,27.5514,2.01538,11283.7,0,0,728.841,453.466,34.6104,2,32.5591,32.7268,30.7268,27.5514,0,0,0,55.6271,25.4844,2,-0.16774
3300.9,68766.4,84.5811,-1.31689,304.991,27.8801,2.03606,11283.9,0,0,734.194,454.966,34.9799,2,32.9135,33.0745,31.0745,27.8801,0,0,0,55.6271,25.4843,2,-0.160934
