t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
1800,29428.4,98.9956,1.72034,0.603286,104.911,6.89475,3874.32,0,0,1928.52,587.419,118.631,2,113.891,115.006,113.006,104.911,0,0,0,56.4148,25.869,3,-1.11506
1800.1,29431.2,99.0074,1.72579,0.650671,105.461,6.93258,3875.02,0,0,1938.37,587.174,119.188,2,114.433,115.597,113.597,105.461,0,0,0,56.4145,25.8689,3,-1.16395
1800.2,29433.9,99.0196,1.73123,0.698212,105.328,6.92338,3875.71,0,0,1936.17,587.174,119.053,2,114.302,115.454,113.454,105.328,0,0,0,56.4142,25.8688,3,-1.15209
1800.3,29436.7,99.0304,1.73666,0.745907,104.797,6.88734,3876.4,0,0,1925.73,587.721,118.521,2,113.783,114.884,112.884,104.797,0,0,0,56.4139,25.8687,3,-1.10134
1800.4,29439.4,99.0401,1.74208,0.793757,104.612,6.87516,3877.08,0,0,1921.16,588.217,118.339,2,113.605,114.686,112.686,104.612,0,0,0,56.4137,25.8686,3,-1.08114
1800.5,29442.2,99.0498,1.74749,0.84176,104.578,6.87297,3877.77,0,0,1920.33,588.307,118.307,2,113.573,114.65,112.65,104.578,0,0,0,56.4134,25.8685,3,-1.07717
1800.6,29444.9,99.0589,1.75288,0.889917,104.325,6.85626,3878.46,0,0,1914.06,588.987,118.057,2,113.327,114.378,112.378,104.325,0,0,0,56.4131,25.8685,3,-1.05058
1800.7,29447.7,99.0672,1.75826,0.938226,104.234,6.85026,3879.14,0,0,1911.81,589.232,117.967,2,113.239,114.28,112.28,104.234,0,0,0,56.4128,25.8684,3,-1.04096
1800.8,29450.4,99.0756,1.76362,0.986686,104.652,6.87793,3879.83,0,0,1922.19,588.105,118.381,2,113.645,114.729,112.729,104.652,0,0,0,56.4126,25.8683,3,-1.08375
1800.9,29453.2,99.085,1.76897,1.0353,105.103,6.90805,3880.52,0,0,1932.51,587.174,118.828,2,114.083,115.213,113.213,105.103,0,0,0,56.4123,25.8682,3,-1.1299
1801,29455.9,99.0946,1.7743,1.08406,105.402,6.92875,3881.21,0,0,1937.45,587.174,119.132,2,114.379,115.534,113.534,105.402,0,0,0,56.412,25.8681,3,-1.15498
1801.1,29458.7,99.1047,1.77962,1.13298,105.258,6.91879,3881.91,0,0,1935.08,587.174,118.985,2,114.237,115.379,113.379,105.258,0,0,0,56.4117,25.868,3,-1.14219
1801.2,29461.4,99.1134,1.78493,1.18205,105.208,6.91538,3882.6,0,0,1934.27,587.174,118.935,2,114.188,115.325,113.325,105.208,0,0,0,56.4114,25.8679,3,-1.13749
1801.3,29464.2,99.1229,1.79021,1.23126,105.569,6.94045,3883.29,0,0,1940.24,587.174,119.303,2,114.545,115.713,113.713,105.569,0,0,0,56.4111,25.8678,3,-1.16794
1801.4,29467,99.1325,1.79548,1.28063,105.704,6.94987,3883.99,0,0,1942.48,587.174,119.441,2,114.679,115.858,113.858,105.704,0,0,0,56.4108,25.8677,3,-1.17905
1801.5,29469.7,99.1421,1.80073,1.33015,105.777,6.95498,3884.68,0,0,1943.7,587.174,119.516,2,114.752,115.937,113.937,105.777,0,0,0,56.4105,25.8677,3,-1.18484
1801.6,29472.5,99.1515,1.80596,1.37981,106.544,7.00835,3885.38,0,0,1956.38,587.174,120.295,2,115.51,116.76,114.76,106.544,0,0,0,56.4101,25.8676,3,-1.25003
1801.7,29475.2,99.1636,1.81118,1.42963,107.581,7.08628,3886.09,0,0,1961.54,591.077,121.414,2,116.584,117.873,115.873,107.581,0,0,0,56.4098,25.8675,3,-1.28883
1801.8,29478,99.1766,1.81637,1.47959,108.153,7.1384,3886.81,0,0,1976.71,590.208,122.173,2,117.325,118.487,116.487,108.153,0,0,0,56.4095,25.8674,3,-1.16238
1801.9,29480.7,99.1903,1.82154,1.5297,108.481,7.17069,3887.52,0,0,1990.31,588.436,122.645,2,117.789,118.84,116.84,108.481,0,0,0,56.4092,25.8673,3,-1.05115
1802,29483.5,99.2041,1.8267,1.57997,108.651,7.18739,3888.24,0,0,1997.37,587.516,122.888,2,118.028,119.023,117.023,108.651,0,0,0,56.409,25.8672,3,-0.995236
1802.1,29486.2,99.218,1.83183,1.63038,108.821,7.20209,3888.96,0,0,2000,587.752,123.098,2,118.232,119.206,117.206,108.821,0,0,0,56.4087,25.8671,3,-0.974087
1802.2,29489,99.232,1.83694,1.68094,108.916,7.20973,3889.68,0,0,2000,588.272,123.207,2,118.336,119.31,117.31,108.916,0,0,0,56.4085,25.867,3,-0.973262
1802.3,29491.7,99.2458,1.84203,1.73165,109.012,7.21735,3890.4,0,0,2000,588.79,123.316,2,118.44,119.413,117.413,109.012,0,0,0,56.4082,25.8669,3,-0.972441
1802.4,29494.5,99.2596,1.8471,1.7825,109.107,7.22495,3891.13,0,0,2000,589.306,123.424,2,118.543,119.515,117.515,109.107,0,0,0,56.408,25.8668,3,-0.971626
1802.5,29497.3,99.2734,1.85214,1.8335,109.216,7.23368,3891.85,0,0,2000,589.899,123.548,2,118.662,119.633,117.633,109.216,0,0,0,56.4077,25.8668,3,-0.970755
