t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
0,0,0.227994,0.252415,0,0.322564,0,0,0,0,0,0,0,0,0,4.32709,2.32709,0.322564,0,0,0,54.9989,25,0,-4.32709
0.1,0.00949977,0.455989,0.252416,2.39789e-05,0.736901,0,0,0,0,0,0,0,0,0,5.1516,3.1516,0.736901,0,0,0,54.9976,25,0,-5.1516
0.2,0.0263882,0.75998,0.252419,6.66083e-05,1.53408,0,0,0,0,0,0,0,0,0,6.80776,4.80776,1.53408,0,0,0,54.9958,25,0,-6.80776
0.3,0.0527764,1.13997,0.252423,0.000133218,2.53057,0,0,0,0,0,0,0,0,0,8.26846,6.26846,2.53057,0,0,0,54.9937,25.0001,0,-8.26846
0.4,0.0897198,1.51995,0.252428,0.000226472,3.37413,0,0,0,0,0,0,0,0,0,9.14429,7.14429,3.37413,0,0,0,54.9913,25.0001,0,-9.14429
0.5,0.137218,1.89993,0.252435,0.000346373,4.21771,0,0,0,0,0,0,0,0,0,10.0326,8.03259,4.21771,0,0,0,54.9887,25.0001,0,-10.0326
0.6,0.195272,2.2799,0.252444,0.000492923,5.06129,0,0,0,0,0,0,0,0,0,10.9209,8.92089,5.06129,0,0,0,54.9859,25.0002,0,-10.9209
0.7,0.263879,2.65986,0.252454,0.000666123,5.90485,0,0,0,0,0,0,0,0,0,11.8092,9.80916,5.90485,0,0,0,54.9828,25.0002,0,-11.8092
0.8,0.343042,3.03981,0.252466,0.000865975,6.74836,0,0,0,0,0,0,0,0,0,12.6977,10.6977,6.74836,0,0,0,54.9795,25.0003,0,-12.6977
0.9,0.432757,3.41973,0.252479,0.00109248,7.5918,0,0,0,0,0,0,0,0,0,13.5863,11.5863,7.5918,0,0,0,54.976,25.0004,0,-13.5863
1,0.533026,3.79962,0.252494,0.00134565,8.4351,0,0,0,0,0,0,0,0,0,14.4747,12.4747,8.4351,0,0,0,54.9723,25.0004,0,-14.4747
1.1,0.643847,4.17948,0.25251,0.00162547,9.27822,0,0,0,0,0,0,0,0,0,15.3629,13.3629,9.27822,0,0,0,54.9683,25.0005,0,-15.3629
1.2,0.765218,4.55929,0.252528,0.00193196,10.1211,0,0,0,0,0,0,0,0,0,16.2513,14.2513,10.1211,0,0,0,54.9641,25.0006,0,-16.2513
1.3,0.89714,4.93906,0.252548,0.00226511,10.9637,0,0,0,0,0,0,0,0,0,17.1393,15.1393,10.9637,0,0,0,54.9597,25.0007,0,-17.1393
1.4,1.03961,5.31876,0.252569,0.00262493,11.8058,0,0,0,0,0,0,0,0,0,18.0268,16.0268,11.8058,0,0,0,54.955,25.0009,0,-18.0268
1.5,1.19263,5.6984,0.252591,0.00301142,12.6476,0,0,0,0,0,0,0,0,0,18.9139,16.9139,12.6476,0,0,0,54.9502,25.001,0,-18.9139
1.6,1.35619,6.07795,0.252615,0.00342458,13.4887,0,0,0,0,0,0,0,0,0,19.8007,17.8007,13.4887,0,0,0,54.945,25.0012,0,-19.8007
1.7,1.53029,6.45741,0.252641,0.00386441,14.3292,0,0,0,0,0,0,0,0,0,20.6866,18.6866,14.3292,0,0,0,54.9397,25.0013,0,-20.6866
1.8,1.71493,6.83677,0.252668,0.00433091,15.169,0,0,0,0,0,0,0,0,0,21.5717,19.5717,15.169,0,0,0,54.9341,25.0015,0,-21.5717
1.9,1.91011,7.21602,0.252696,0.00482409,16.0078,0,0,0,0,0,0,0,0,0,22.456,20.456,16.0078,0,0,0,54.9283,25.0017,0,-22.456
2,2.11582,7.59513,0.252726,0.00534394,16.8457,0,0,0,0,0,0,0,0,0,23.3394,21.3394,16.8457,0,0,0,54.9223,25.0019,0,-23.3394
2.1,2.33206,7.9741,0.252757,0.00589047,17.6824,0,0,0,0,0,0,0,0,0,24.2214,22.2214,17.6824,0,0,0,54.916,25.0021,0,-24.2214
2.2,2.55882,8.35292,0.25279,0.00646367,18.5179,0,0,0,0,0,0,0,0,0,25.1019,23.1019,18.5179,0,0,0,54.9095,25.0024,0,-25.1019
2.3,2.79611,8.73155,0.252824,0.00706354,19.352,0,0,0,0,0,0,0,0,0,25.9813,23.9813,19.352,0,0,0,54.9028,25.0026,0,-25.9813
2.4,3.04391,9.11,0.25286,0.00769008,20.1845,0,0,0,0,0,0,0,0,0,26.8589,24.8589,20.1845,0,0,0,54.8959,25.0029,0,-26.8589
2.5,3.30221,9.48824,0.252897,0.00834329,21.0153,0,0,0,0,0,0,0,0,0,27.7346,25.7346,21.0153,0,0,0,54.8887,25.0032,0,-27.7346
2.6,3.57103,9.86625,0.252935,0.00902316,21.8442,0,0,0,0,0,0,0,0,0,28.6082,26.6082,21.8442,0,0,0,54.8813,25.0035,0,-28.6082
2.7,3.85034,10.244,0.252975,0.00972969,22.6711,0,0,0,0,0,0,0,0,0,29.4799,27.4799,22.6711,0,0,0,54.8737,25.0039,0,-29.4799
2.8,4.14014,10.6215,0.253016,0.0104629,23.4958,0,0,0,0,0,0,0,0,0,30.3491,28.3491,23.4958,0,0,0,54.8659,25.0042,0,-30.3491
2.9,4.44042,10.9987,0.253059,0.0112227,24.3181,0,0,0,0,0,0,0,0,0,31.2155,29.2155,24.3181,0,0,0,54.8578,25.0046,0,-31.2155
3,4.75117,11.3757,0.253102,0.0120092,25.1377,0,0,0,0,0,0,0,0,0,32.0793,30.0793,25.1377,0,0,0,54.8495,25.005,0,-32.0793
