t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
600,4975.16,69.8428,-0.229161,12.7614,25.0065,2.40237,511.969,0,0,815.225,486.921,41.5686,2,39.2055,29.6851,27.6851,25.0065,0,0,0,49.8239,26.4538,2,9.52032
600.1,4977.1,69.8391,-0.230605,12.7569,25.9647,2.46536,512.216,0,0,830.831,490.741,42.6966,2,40.2899,30.7026,28.7026,25.9647,0,0,0,49.8263,26.4537,2,9.5873
600.2,4979.04,69.8382,-0.232042,12.7524,26.741,2.51225,512.467,0,0,840.962,494.426,43.5419,2,41.0984,31.527,29.527,26.741,0,0,0,49.8286,26.4536,2,9.57137
600.3,4980.98,69.8388,-0.233472,12.7479,27.3779,2.55129,512.722,0,0,846.139,499.484,44.2581,2,41.7737,32.2034,30.2034,27.3779,0,0,0,49.8309,26.4535,2,9.57032
600.4,4982.92,69.8415,-0.234897,12.7433,28.0129,2.59,512.981,0,0,856.449,501.175,44.9489,2,42.4409,32.8779,30.8779,28.0129,0,0,0,49.8332,26.4534,2,9.56306
600.5,4984.86,69.8456,-0.236315,12.7388,28.3922,2.6132,513.243,0,0,862.065,502.518,45.3649,2,42.841,33.2807,31.2807,28.3922,0,0,0,49.8356,26.4533,2,9.56031
600.6,4986.8,69.8504,-0.237726,12.7342,28.6201,2.62728,513.505,0,0,863.899,504.309,45.6235,2,43.085,33.5228,31.5228,28.6201,0,0,0,49.8379,26.4531,2,9.56213
600.7,4988.74,69.8559,-0.239131,12.7296,28.8733,2.643,513.77,0,0,865.94,506.303,45.9121,2,43.3572,33.7918,31.7918,28.8733,0,0,0,49.8402,26.453,2,9.56534
600.8,4990.68,69.8621,-0.24053,12.7249,29.1202,2.65836,514.036,0,0,867.93,508.247,46.1943,2,43.6233,34.0542,32.0542,29.1202,0,0,0,49.8425,26.4529,2,9.56914
600.9,4992.62,69.8689,-0.241923,12.7202,29.7091,2.69507,514.305,0,0,876.199,510.653,46.8552,2,44.2575,34.6797,32.6797,29.7091,0,0,0,49.8449,26.4528,2,9.57775
601,4994.56,69.8784,-0.243309,12.7155,31.0058,2.76736,514.582,0,0,891,516.182,48.1625,2,45.5078,36.0596,34.0596,31.0058,0,0,0,49.8472,26.4527,2,9.44814
601.1,4996.5,69.8923,-0.244689,12.7108,32.8539,2.88499,514.87,0,0,913.853,525.557,50.295,2,47.5448,38.0329,36.0329,32.8539,0,0,0,49.8495,26.4526,2,9.51196
601.2,4998.45,69.9118,-0.246062,12.706,34.9369,3.02331,515.173,0,0,938.637,537.131,52.7966,2,49.9306,40.2571,38.2571,34.9369,0,0,0,49.8518,26.4524,2,9.67348
601.3,5000.39,69.9369,-0.247429,12.7012,36.966,3.14235,515.487,0,0,962.978,545.058,54.9652,2,52.0091,42.4238,40.4238,36.966,0,0,0,49.8542,26.4523,2,9.58522
601.4,5002.33,69.9673,-0.248791,12.6964,38.6114,3.24629,515.812,0,0,983.749,551.821,56.8475,2,53.8134,44.1829,42.1829,38.6114,0,0,0,49.8565,26.4522,2,9.63051
601.5,5004.27,70.0012,-0.250146,12.6915,39.1881,3.28004,516.14,0,0,988.916,554.905,57.4654,2,54.401,44.8018,42.8018,39.1881,0,0,0,49.8588,26.4521,2,9.59914
601.6,5006.22,70.0346,-0.251495,12.6867,38.7267,3.25384,516.465,0,0,985.081,552.407,56.9849,2,53.9446,44.3075,42.3075,38.7267,0,0,0,49.8612,26.452,2,9.63713
601.7,5008.17,70.0659,-0.252837,12.6818,37.9109,3.18756,516.784,0,0,972.052,548.012,55.7839,2,52.7938,43.4349,41.4349,37.9109,0,0,0,49.8635,26.4519,2,9.35896
601.8,5010.11,70.0949,-0.254174,12.6768,36.5382,3.11337,517.095,0,0,957.132,543.154,54.4406,2,51.5062,41.9699,39.9699,36.5382,0,0,0,49.8658,26.4517,2,9.53638
601.9,5012.06,70.1187,-0.255504,12.6719,34.598,2.99865,517.395,0,0,935.671,534.347,52.357,2,49.5154,39.8988,37.8988,34.598,0,0,0,49.8681,26.4516,2,9.61656
602,5014.01,70.1371,-0.256828,12.6669,32.7124,2.87372,517.682,0,0,912.455,524.191,50.0875,2,47.3491,37.8861,35.8861,32.7124,0,0,0,49.8704,26.4515,2,9.46298
602.1,5015.96,70.1508,-0.258146,12.6619,31.4066,2.78875,517.961,0,0,895.699,517.586,48.5482,2,45.8778,36.4923,34.4923,31.4066,0,0,0,49.8727,26.4514,2,9.3855
602.2,5017.91,70.1622,-0.259456,12.6568,30.9573,2.76285,518.237,0,0,890.284,515.715,48.0803,2,45.4297,36.0128,34.0128,30.9573,0,0,0,49.875,26.4513,2,9.41692
602.3,5019.85,70.1735,-0.26076,12.6517,31.2653,2.77931,518.515,0,0,893.267,517.19,48.3793,2,45.7147,36.3419,34.3419,31.2653,0,0,0,49.8773,26.4511,2,9.37277
602.4,5021.8,70.1866,-0.262058,12.6466,31.7652,2.81104,518.796,0,0,901.429,518.519,48.9468,2,46.2628,36.8758,34.8758,31.7652,0,0,0,49.8796,26.451,2,9.387
602.5,5023.75,70.2006,-0.263348,12.6415,32.0299,2.8278,519.079,0,0,905.725,519.218,49.2465,2,46.5522,37.1587,35.1587,32.0299,0,0,0,49.8818,26.4509,2,9.39357
602.6,5025.7,70.2152,-0.264632,12.6364,32.3452,2.84814,519.364,0,0,909.273,521.082,49.6168,2,46.9048,37.4955,35.4955,32.3452,0,0,0,49.8841,26.4508,2,9.40933
602.7,5027.65,70.2309,-0.265909,12.6312,32.8469,2.88108,519.652,0,0,913.368,525.084,50.223,2,47.4769,38.0314,36.0314,32.8469,0,0,0,49.8864,26.4507,2,9.44558
602.8,5029.61,70.2481,-0.26718,12.626,33.4682,2.92162,519.944,0,0,921.51,528.051,50.9571,2,48.1793,38.695,36.695,33.4682,0,0,0,49.8887,26.4506,2,9.48435
602.9,5031.56,70.2672,-0.268444,12.6208,33.9901,2.9555,520.24,0,0,930.034,529.439,51.5636,2,48.7652,39.2525,37.2525,33.9901,0,0,0,49.891,26.4504,2,9.51276
603,5033.51,70.2872,-0.269701,12.6155,34.8048,3.01018,520.541,0,0,937.07,535.714,52.5695,2,49.7159,40.1226,38.1226,34.8048,0,0,0,49.8934,26.4503,2,9.59333
603.1,5035.46,70.3106,-0.270951,12.6102,35.3441,3.03683,520.845,0,0,941.475,538.055,53.0474,2,50.1709,40.6987,38.6987,35.3441,0,0,0,49.8957,26.4502,2,9.4722
603.2,5037.42,70.3335,-0.272195,12.6049,34.5842,2.99481,521.144,0,0,935.204,533.891,52.2863,2,49.4486,39.8879,37.8879,34.5842,0,0,0,49.898,26.4501,2,9.5607
603.3,5039.37,70.3527,-0.273431,12.5996,33.4439,2.91897,521.436,0,0,920.842,527.942,50.9096,2,48.1335,38.6709,36.6709,33.4439,0,0,0,49.9003,26.45,2,9.46268
603.4,5041.32,70.3695,-0.274661,12.5942,32.86,2.88043,521.724,0,0,913.288,525.005,50.2111,2,47.4657,38.0478,36.0478,32.86,0,0,0,49.9026,26.4499,2,9.41787
603.5,5043.28,70.3856,-0.275885,12.5889,32.4156,2.85083,522.009,0,0,909.608,521.41,49.6664,2,46.9516,37.5736,35.5736,32.4156,0,0,0,49.9049,26.4497,2,9.37799
