# Project Volt WS11 - R34 10 Hz trace
# V1 pure series (mode b) / VOLT-SUB / cold_-10C / seed 11
# mass 6600 kg, payload 2712 kg; delivered pack 11.083608 kWh usable; R16 acceptance 66.985 kW bus; WS2 r4 662 V map chain; all electrical quantities bus-side (R12)
t_s,v_kmh,grade_pct,P_wheel_kW,P_bus_load_kW,P_gen_bus_kW,P_batt_bus_kW,SOC,P_shaft_eng_kW,fuel_g_per_s,engine_on
0.0000,0.2384,0.0000,0.3396,4.3635,0.0000,-4.3635,0.5500,0.0000,0.0000,0.0000
0.1000,0.4768,0.0000,0.7796,5.2335,0.0000,-5.2335,0.5500,0.0000,0.0000,0.0000
0.2000,0.7947,0.0000,1.6338,6.9901,0.0000,-6.9901,0.5500,0.0000,0.0000,0.0000
0.3000,1.1920,0.0000,2.7016,8.5463,0.0000,-8.5463,0.5499,0.0000,0.0000,0.0000
0.4000,1.5894,0.0000,3.6022,9.4845,0.0000,-9.4845,0.5499,0.0000,0.0000,0.0000
0.5000,1.9867,0.0000,4.5028,10.4330,0.0000,-10.4330,0.5499,0.0000,0.0000,0.0000
0.6000,2.3840,0.0000,5.4035,11.3815,0.0000,-11.3815,0.5499,0.0000,0.0000,0.0000
0.7000,2.7813,0.0000,6.3042,12.3300,0.0000,-12.3300,0.5498,0.0000,0.0000,0.0000
0.8000,3.1787,0.0000,7.2049,13.2790,0.0000,-13.2790,0.5498,0.0000,0.0000,0.0000
0.9000,3.5759,0.0000,8.1056,14.2281,0.0000,-14.2281,0.5498,0.0000,0.0000,0.0000
1.0000,3.9732,0.0000,9.0062,15.1770,0.0000,-15.1770,0.5497,0.0000,0.0000,0.0000
1.1000,4.3704,0.0000,9.9067,16.1260,0.0000,-16.1260,0.5497,0.0000,0.0000,0.0000
1.2000,4.7676,0.0000,10.8070,17.0752,0.0000,-17.0752,0.5496,0.0000,0.0000,0.0000
1.3000,5.1648,0.0000,11.7072,18.0241,0.0000,-18.0241,0.5496,0.0000,0.0000,0.0000
1.4000,5.5619,0.0000,12.6071,18.9726,0.0000,-18.9726,0.5495,0.0000,0.0000,0.0000
1.5000,5.9589,0.0000,13.5066,19.9213,0.0000,-19.9213,0.5495,0.0000,0.0000,0.0000
1.6000,6.3559,0.0000,14.4058,20.8694,0.0000,-20.8694,0.5494,0.0000,0.0000,0.0000
1.7000,6.7527,0.0000,15.3044,21.8170,0.0000,-21.8170,0.5494,0.0000,0.0000,0.0000
1.8000,7.1495,0.0000,16.2025,22.7641,0.0000,-22.7641,0.5493,0.0000,0.0000,0.0000
1.9000,7.5462,0.0000,17.0998,23.7107,0.0000,-23.7107,0.5492,0.0000,0.0000,0.0000
2.0000,7.9428,0.0000,17.9964,24.6564,0.0000,-24.6564,0.5492,0.0000,0.0000,0.0000
2.1000,8.3393,0.0000,18.8921,25.6010,0.0000,-25.6010,0.5491,0.0000,0.0000,0.0000
2.2000,8.7356,0.0000,19.7868,26.5449,0.0000,-26.5449,0.5491,0.0000,0.0000,0.0000
2.3000,9.1317,0.0000,20.6803,27.4876,0.0000,-27.4876,0.5490,0.0000,0.0000,0.0000
2.4000,9.5277,0.0000,21.5726,28.4288,0.0000,-28.4288,0.5489,0.0000,0.0000,0.0000
2.5000,9.9236,0.0000,22.4635,29.3686,0.0000,-29.3686,0.5488,0.0000,0.0000,0.0000
2.6000,10.3192,0.0000,23.3528,30.3070,0.0000,-30.3070,0.5488,0.0000,0.0000,0.0000
2.7000,10.7146,0.0000,24.2404,31.2434,0.0000,-31.2434,0.5487,0.0000,0.0000,0.0000
2.8000,11.1098,0.0000,25.1262,32.1777,0.0000,-32.1777,0.5486,0.0000,0.0000,0.0000
2.9000,11.5047,0.0000,26.0100,33.1102,0.0000,-33.1102,0.5485,0.0000,0.0000,0.0000
3.0000,11.8994,0.0000,26.8915,34.0403,0.0000,-34.0403,0.5484,0.0000,0.0000,0.0000
3.1000,12.2937,0.0000,27.7708,34.9677,0.0000,-34.9677,0.5483,0.0000,0.0000,0.0000
3.2000,12.6878,0.0000,28.6475,35.8924,0.0000,-35.8924,0.5482,0.0000,0.0000,0.0000
3.3000,13.0816,0.0000,29.5214,36.8144,0.0000,-36.8144,0.5481,0.0000,0.0000,0.0000
3.4000,13.4750,0.0000,30.3925,37.7332,0.0000,-37.7332,0.5480,0.0000,0.0000,0.0000
3.5000,13.8680,0.0000,31.2604,38.6485,0.0000,-38.6485,0.5479,0.0000,0.0000,0.0000
3.6000,14.2607,0.0000,32.1251,39.5604,0.0000,-39.5604,0.5478,0.0000,0.0000,0.0000
3.7000,14.6529,0.0000,32.9862,40.4686,0.0000,-40.4686,0.5477,0.0000,0.0000,0.0000
3.8000,15.0447,0.0000,33.8436,41.3725,0.0000,-41.3725,0.5476,0.0000,0.0000,0.0000
3.9000,15.4361,0.0000,34.6970,42.2723,0.0000,-42.2723,0.5475,0.0000,0.0000,0.0000
4.0000,15.8270,0.0000,35.5463,43.1678,0.0000,-43.1678,0.5474,0.0000,0.0000,0.0000
4.1000,16.2174,0.0000,36.3912,44.0584,0.0000,-44.0584,0.5473,0.0000,0.0000,0.0000
4.2000,16.6072,0.0000,37.2315,44.9438,0.0000,-44.9438,0.5472,0.0000,0.0000,0.0000
4.3000,16.9966,0.0000,38.0669,45.8243,0.0000,-45.8243,0.5471,0.0000,0.0000,0.0000
4.4000,17.3853,0.0000,38.8972,46.6992,0.0000,-46.6992,0.5469,0.0000,0.0000,0.0000
4.5000,17.7734,0.0000,39.7223,47.5683,0.0000,-47.5683,0.5468,0.0000,0.0000,0.0000
4.6000,18.1609,0.0000,40.5417,48.4312,0.0000,-48.4312,0.5467,0.0000,0.0000,0.0000
4.7000,18.5478,0.0000,41.3553,49.2881,0.0000,-49.2881,0.5466,0.0000,0.0000,0.0000
4.8000,18.9339,0.0000,42.1629,50.1384,0.0000,-50.1384,0.5464,0.0000,0.0000,0.0000
4.9000,19.3194,0.0000,42.9641,50.9817,0.0000,-50.9817,0.5463,0.0000,0.0000,0.0000
5.0000,19.7041,0.0000,43.7588,51.8179,0.0000,-51.8179,0.5462,0.0000,0.0000,0.0000
5.1000,20.0880,0.0000,44.5467,52.6469,0.0000,-52.6469,0.5460,0.0000,0.0000,0.0000
5.2000,20.4712,0.0000,45.3275,53.4681,0.0000,-53.4681,0.5459,0.0000,0.0000,0.0000
5.3000,20.8535,0.0000,46.1009,54.2813,0.0000,-54.2813,0.5458,0.0000,0.0000,0.0000
5.4000,21.2349,0.0000,46.8668,55.0865,0.0000,-55.0865,0.5456,0.0000,0.0000,0.0000
5.5000,21.6155,0.0000,47.6248,55.8832,0.0000,-55.8832,0.5455,0.0000,0.0000,0.0000
5.6000,21.9952,0.0000,48.3747,56.6710,0.0000,-56.6710,0.5453,0.0000,0.0000,0.0000
5.7000,22.3739,0.0000,49.1162,57.4496,0.0000,-57.4496,0.5452,0.0000,0.0000,0.0000
5.8000,22.7516,0.0000,49.8492,58.2192,0.0000,-58.2192,0.5450,0.0000,0.0000,0.0000
5.9000,23.1283,0.0000,50.5732,58.9791,0.0000,-58.9791,0.5449,0.0000,0.0000,0.0000
6.0000,23.5040,0.0000,51.2881,59.7290,0.0000,-59.7290,0.5447,0.0000,0.0000,0.0000
6.1000,23.8786,0.0000,51.9467,60.4151,0.0000,-60.4151,0.5446,0.0000,0.0000,0.0000
6.2000,24.2514,0.0000,52.4673,60.9440,0.0000,-60.9440,0.5444,0.0000,0.0000,0.0000
6.3000,24.6210,0.0000,52.8153,61.2767,0.0000,-61.2767,0.5442,0.0000,0.0000,0.0000
6.4000,24.9865,0.0000,52.9900,61.4128,0.0000,-61.4128,0.5441,0.0000,0.0000,0.0000
6.5000,25.3465,0.0000,52.9909,61.3531,0.0000,-61.3531,0.5439,0.0000,0.0000,0.0000
6.6000,25.7002,0.0000,52.8686,61.1561,0.0000,-61.1561,0.5438,0.0000,0.0000,0.0000
6.7000,26.0472,0.0000,52.7102,60.9214,0.0000,-60.9214,0.5436,0.0000,0.0000,0.0000
6.8000,26.3878,0.0000,52.5520,60.6896,0.0000,-60.6896,0.5435,0.0000,0.0000,0.0000
6.9000,26.7222,0.0000,52.3939,60.4608,0.0000,-60.4608,0.5433,0.0000,0.0000,0.0000
7.0000,27.0507,0.0000,52.2359,60.2357,0.0000,-60.2357,0.5431,0.0000,0.0000,0.0000
7.1000,27.3736,0.0000,52.0780,60.0128,0.0000,-60.0128,0.5430,0.0000,0.0000,0.0000
7.2000,27.6910,0.0000,51.9203,59.7920,0.0000,-59.7920,0.5428,0.0000,0.0000,0.0000
7.3000,28.0030,0.0000,51.7627,59.5736,0.0000,-59.5736,0.5427,0.0000,0.0000,0.0000
7.4000,28.3100,0.0000,51.6052,59.3582,0.0000,-59.3582,0.5425,0.0000,0.0000,0.0000
7.5000,28.6120,0.0000,51.4478,59.1445,0.0000,-59.1445,0.5424,0.0000,0.0000,0.0000
7.6000,28.9092,0.0000,51.2906,58.9325,0.0000,-58.9325,0.5422,0.0000,0.0000,0.0000
7.7000,29.2018,0.0000,51.1335,58.7221,0.0000,-58.7221,0.5421,0.0000,0.0000,0.0000
7.8000,29.4899,0.0000,50.9766,58.5143,0.0000,-58.5143,0.5419,0.0000,0.0000,0.0000
7.9000,29.7736,0.0000,50.8199,58.3082,0.0000,-58.3082,0.5418,0.0000,0.0000,0.0000
8.0000,30.0531,0.0000,50.6634,58.1036,0.0000,-58.1036,0.5416,0.0000,0.0000,0.0000
8.1000,30.3285,0.0000,50.5070,57.9002,0.0000,-57.9002,0.5415,0.0000,0.0000,0.0000
8.2000,30.5998,0.0000,50.3509,57.6982,0.0000,-57.6982,0.5413,0.0000,0.0000,0.0000
8.3000,30.8673,0.0000,50.1951,57.4983,0.0000,-57.4983,0.5412,0.0000,0.0000,0.0000
8.4000,31.1311,0.0000,50.0395,57.3002,0.0000,-57.3002,0.5410,0.0000,0.0000,0.0000
8.5000,31.3911,0.0000,49.8842,57.1031,0.0000,-57.1031,0.5409,0.0000,0.0000,0.0000
8.6000,31.6476,0.0000,49.7292,56.9073,0.0000,-56.9073,0.5407,0.0000,0.0000,0.0000
8.7000,31.9005,0.0000,49.5744,56.7126,0.0000,-56.7126,0.5406,0.0000,0.0000,0.0000
8.8000,32.1501,0.0000,49.4201,56.5190,0.0000,-56.5190,0.5404,0.0000,0.0000,0.0000
8.9000,32.3963,0.0000,49.2660,56.3272,0.0000,-56.3272,0.5403,0.0000,0.0000,0.0000
9.0000,32.6393,0.0000,49.1123,56.1370,0.0000,-56.1370,0.5401,0.0000,0.0000,0.0000
9.1000,32.8791,0.0000,48.9589,55.9478,0.0000,-55.9478,0.5400,0.0000,0.0000,0.0000
9.2000,33.1158,0.0000,48.8060,55.7597,0.0000,-55.7597,0.5399,0.0000,0.0000,0.0000
9.3000,33.3495,0.0000,48.6534,55.5726,0.0000,-55.5726,0.5397,0.0000,0.0000,0.0000
9.4000,33.5802,0.0000,48.5013,55.3866,0.0000,-55.3866,0.5396,0.0000,0.0000,0.0000
9.5000,33.8081,0.0000,48.3496,55.2017,0.0000,-55.2017,0.5394,0.0000,0.0000,0.0000
9.6000,34.0331,0.0000,48.1983,55.0181,0.0000,-55.0181,0.5393,0.0000,0.0000,0.0000
9.7000,34.2553,0.0000,48.0475,54.8362,0.0000,-54.8362,0.5391,0.0000,0.0000,0.0000
9.8000,34.4749,0.0000,47.8971,54.6553,0.0000,-54.6553,0.5390,0.0000,0.0000,0.0000
9.9000,34.6917,0.0000,47.7473,54.4753,0.0000,-54.4753,0.5389,0.0000,0.0000,0.0000
10.0000,34.9060,0.0000,47.5979,54.2963,0.0000,-54.2963,0.5387,0.0000,0.0000,0.0000
10.1000,35.1178,0.0000,47.4490,54.1185,0.0000,-54.1185,0.5386,0.0000,0.0000,0.0000
10.2000,35.3270,0.0000,47.3006,53.9416,0.0000,-53.9416,0.5384,0.0000,0.0000,0.0000
10.3000,35.5338,0.0000,47.1528,53.7656,0.0000,-53.7656,0.5383,0.0000,0.0000,0.0000
10.4000,35.7382,0.0000,47.0055,53.5906,0.0000,-53.5906,0.5382,0.0000,0.0000,0.0000
10.5000,35.9402,0.0000,46.8588,53.4171,0.0000,-53.4171,0.5380,0.0000,0.0000,0.0000
10.6000,36.1399,0.0000,46.7126,53.2449,0.0000,-53.2449,0.5379,0.0000,0.0000,0.0000
10.7000,36.3374,0.0000,46.5670,53.0737,0.0000,-53.0737,0.5377,0.0000,0.0000,0.0000
10.8000,36.5326,0.0000,46.4219,52.9036,0.0000,-52.9036,0.5376,0.0000,0.0000,0.0000
10.9000,36.7257,0.0000,46.2774,52.7343,0.0000,-52.7343,0.5375,0.0000,0.0000,0.0000
11.0000,36.9166,0.0000,46.1336,52.5660,0.0000,-52.5660,0.5373,0.0000,0.0000,0.0000
11.1000,37.1054,0.0000,45.9903,52.3986,0.0000,-52.3986,0.5372,0.0000,0.0000,0.0000
11.2000,37.2921,0.0000,45.8477,52.2322,0.0000,-52.2322,0.5371,0.0000,0.0000,0.0000
11.3000,37.4768,0.0000,45.7056,52.0667,0.0000,-52.0667,0.5369,0.0000,0.0000,0.0000
11.4000,37.6595,0.0000,45.5642,51.9021,0.0000,-51.9021,0.5368,0.0000,0.0000,0.0000
11.5000,37.8402,0.0000,45.4235,51.7387,0.0000,-51.7387,0.5367,0.0000,0.0000,0.0000
11.6000,38.0190,0.0000,45.2833,51.5770,0.0000,-51.5770,0.5365,0.0000,0.0000,0.0000
11.7000,38.1959,0.0000,45.1438,51.4162,0.0000,-51.4162,0.5364,0.0000,0.0000,0.0000
11.8000,38.3710,0.0000,45.0050,51.2563,0.0000,-51.2563,0.5363,0.0000,0.0000,0.0000
11.9000,38.5441,0.0000,44.8668,51.0973,0.0000,-51.0973,0.5361,0.0000,0.0000,0.0000
12.0000,38.7155,0.0000,44.7293,50.9393,0.0000,-50.9393,0.5360,0.0000,0.0000,0.0000
12.1000,38.8851,0.0000,44.5924,50.7821,0.0000,-50.7821,0.5359,0.0000,0.0000,0.0000
12.2000,39.0530,0.0000,44.4563,50.6259,0.0000,-50.6259,0.5357,0.0000,0.0000,0.0000
12.3000,39.2191,0.0000,44.3208,50.4707,0.0000,-50.4707,0.5356,0.0000,0.0000,0.0000
12.4000,39.3835,0.0000,44.1859,50.3164,0.0000,-50.3164,0.5355,0.0000,0.0000,0.0000
12.5000,39.5463,0.0000,44.0518,50.1630,0.0000,-50.1630,0.5354,0.0000,0.0000,0.0000
12.6000,39.7074,0.0000,43.9183,50.0105,0.0000,-50.0105,0.5352,0.0000,0.0000,0.0000
12.7000,39.8668,0.0000,43.7856,49.8589,0.0000,-49.8589,0.5351,0.0000,0.0000,0.0000
12.8000,40.0247,0.0000,43.6535,49.7085,0.0000,-49.7085,0.5350,0.0000,0.0000,0.0000
12.9000,40.1811,0.0000,43.5222,49.5595,0.0000,-49.5595,0.5348,0.0000,0.0000,0.0000
13.0000,40.3358,0.0000,43.3915,49.4115,0.0000,-49.4115,0.5347,0.0000,0.0000,0.0000
13.1000,40.4891,0.0000,43.2615,49.2644,0.0000,-49.2644,0.5346,0.0000,0.0000,0.0000
13.2000,40.6408,0.0000,43.1323,49.1182,0.0000,-49.1182,0.5345,0.0000,0.0000,0.0000
13.3000,40.7910,0.0000,43.0037,48.9730,0.0000,-48.9730,0.5343,0.0000,0.0000,0.0000
13.4000,40.9398,0.0000,42.8759,48.8286,0.0000,-48.8286,0.5342,0.0000,0.0000,0.0000
13.5000,41.0872,0.0000,42.7487,48.6851,0.0000,-48.6851,0.5341,0.0000,0.0000,0.0000
13.6000,41.2331,0.0000,42.6223,48.5425,0.0000,-48.5425,0.5340,0.0000,0.0000,0.0000
13.7000,41.3776,0.0000,42.4966,48.4008,0.0000,-48.4008,0.5338,0.0000,0.0000,0.0000
13.8000,41.5208,0.0000,42.3716,48.2600,0.0000,-48.2600,0.5337,0.0000,0.0000,0.0000
13.9000,41.6626,0.0000,42.2473,48.1201,0.0000,-48.1201,0.5336,0.0000,0.0000,0.0000
14.0000,41.8030,0.0000,42.1238,47.9810,0.0000,-47.9810,0.5335,0.0000,0.0000,0.0000
14.1000,41.9421,0.0000,42.0009,47.8429,0.0000,-47.8429,0.5333,0.0000,0.0000,0.0000
14.2000,42.0799,0.0000,41.8788,47.7057,0.0000,-47.7057,0.5332,0.0000,0.0000,0.0000
14.3000,42.2164,0.0000,41.7574,47.5693,0.0000,-47.5693,0.5331,0.0000,0.0000,0.0000
14.4000,42.3517,0.0000,41.6367,47.4338,0.0000,-47.4338,0.5330,0.0000,0.0000,0.0000
14.5000,42.4856,0.0000,41.5167,47.2999,0.0000,-47.2999,0.5328,0.0000,0.0000,0.0000
14.6000,42.6184,0.0000,41.3975,47.1669,0.0000,-47.1669,0.5327,0.0000,0.0000,0.0000
14.7000,42.7499,0.0000,41.2789,47.0348,0.0000,-47.0348,0.5326,0.0000,0.0000,0.0000
14.8000,42.8802,0.0000,41.1611,46.9034,0.0000,-46.9034,0.5325,0.0000,0.0000,0.0000
14.9000,43.0093,0.0000,41.0440,46.7730,0.0000,-46.7730,0.5324,0.0000,0.0000,0.0000
15.0000,43.1373,0.0000,40.9276,46.6434,0.0000,-46.6434,0.5322,0.0000,0.0000,0.0000
15.1000,43.2641,0.0000,40.8120,46.5146,0.0000,-46.5146,0.5321,0.0000,0.0000,0.0000
15.2000,43.3897,0.0000,40.6970,46.3868,0.0000,-46.3868,0.5320,0.0000,0.0000,0.0000
15.3000,43.5142,0.0000,40.5827,46.2598,0.0000,-46.2598,0.5319,0.0000,0.0000,0.0000
15.4000,43.6376,0.0000,40.4692,46.1336,0.0000,-46.1336,0.5318,0.0000,0.0000,0.0000
15.5000,43.7598,0.0000,40.3564,46.0083,0.0000,-46.0083,0.5316,0.0000,0.0000,0.0000
15.6000,43.8810,0.0000,40.2442,45.8838,0.0000,-45.8838,0.5315,0.0000,0.0000,0.0000
15.7000,44.0011,0.0000,40.1328,45.7601,0.0000,-45.7601,0.5314,0.0000,0.0000,0.0000
15.8000,44.1202,0.0000,40.0221,45.6372,0.0000,-45.6372,0.5313,0.0000,0.0000,0.0000
15.9000,44.2382,0.0000,39.9121,45.5152,0.0000,-45.5152,0.5312,0.0000,0.0000,0.0000
16.0000,44.3551,0.0000,39.8028,45.3940,0.0000,-45.3940,0.5310,0.0000,0.0000,0.0000
16.1000,44.4711,0.0000,39.6942,45.2735,0.0000,-45.2735,0.5309,0.0000,0.0000,0.0000
16.2000,44.5860,0.0000,39.5863,45.1539,0.0000,-45.1539,0.5308,0.0000,0.0000,0.0000
16.3000,44.6999,0.0000,39.4791,45.0352,0.0000,-45.0352,0.5307,0.0000,0.0000,0.0000
16.4000,44.8128,0.0000,39.3726,44.9173,0.0000,-44.9173,0.5306,0.0000,0.0000,0.0000
16.5000,44.9247,0.0000,39.2667,44.8001,0.0000,-44.8001,0.5305,0.0000,0.0000,0.0000
16.6000,45.0357,0.0000,39.1616,44.6844,0.0000,-44.6844,0.5303,0.0000,0.0000,0.0000
16.7000,45.1457,0.0000,39.0572,44.5696,0.0000,-44.5696,0.5302,0.0000,0.0000,0.0000
16.8000,45.2548,0.0000,38.9534,44.4555,0.0000,-44.4555,0.5301,0.0000,0.0000,0.0000
16.9000,45.3629,0.0000,38.8503,44.3422,0.0000,-44.3422,0.5300,0.0000,0.0000,0.0000
17.0000,45.4702,0.0000,38.7479,44.2296,0.0000,-44.2296,0.5299,0.0000,0.0000,0.0000
17.1000,45.5765,0.0000,38.6462,44.1179,0.0000,-44.1179,0.5298,0.0000,0.0000,0.0000
17.2000,45.6819,0.0000,38.5451,44.0069,0.0000,-44.0069,0.5297,0.0000,0.0000,0.0000
17.3000,45.7864,0.0000,38.4447,43.8966,0.0000,-43.8966,0.5295,0.0000,0.0000,0.0000
17.4000,45.8900,0.0000,38.3450,43.7871,0.0000,-43.7871,0.5294,0.0000,0.0000,0.0000
17.5000,45.9928,0.0000,38.2460,43.6784,0.0000,-43.6784,0.5293,0.0000,0.0000,0.0000
17.6000,46.0947,0.0000,38.1476,43.5705,0.0000,-43.5705,0.5292,0.0000,0.0000,0.0000
17.7000,46.1957,0.0000,38.0499,43.4633,0.0000,-43.4633,0.5291,0.0000,0.0000,0.0000
17.8000,46.2959,0.0000,39.0876,44.5905,0.0000,-44.5905,0.5290,0.0000,0.0000,0.0000
17.9000,46.4045,0.0000,41.2985,46.9954,0.0000,-46.9954,0.5289,0.0000,0.0000,0.0000
18.0000,46.5218,0.0000,43.5714,49.4720,0.0000,-49.4720,0.5287,0.0000,0.0000,0.0000
18.1000,46.6477,0.0000,45.7668,51.8637,0.0000,-51.8637,0.5286,0.0000,0.0000,0.0000
18.2000,46.7815,0.0000,47.7292,54.0060,0.0000,-54.0060,0.5285,0.0000,0.0000,0.0000
18.3000,46.9220,0.0000,48.2994,54.6264,0.0000,-54.6264,0.5283,0.0000,0.0000,0.0000
18.4000,47.0589,0.0000,47.4448,53.6897,0.0000,-53.6897,0.5282,0.0000,0.0000,0.0000
18.5000,47.1911,0.0000,46.3013,52.4378,0.0000,-52.4378,0.5280,0.0000,0.0000,0.0000
18.6000,47.3175,0.0000,45.0209,51.0403,0.0000,-51.0403,0.5279,0.0000,0.0000,0.0000
18.7000,47.4382,0.0000,43.7716,49.6770,0.0000,-49.6770,0.5278,0.0000,0.0000,0.0000
18.8000,47.5535,0.0000,42.5720,48.3683,0.0000,-48.3683,0.5277,0.0000,0.0000,0.0000
18.9000,47.6636,0.0000,41.4207,47.1130,0.0000,-47.1130,0.5275,0.0000,0.0000,0.0000
19.0000,47.7687,0.0000,40.3158,45.9118,0.0000,-45.9118,0.5274,0.0000,0.0000,0.0000
19.1000,47.8691,0.0000,39.2362,44.7382,0.0000,-44.7382,0.5273,0.0000,0.0000,0.0000
19.2000,47.9649,0.0000,38.2006,43.6125,0.0000,-43.6125,0.5272,0.0000,0.0000,0.0000
19.3000,48.0563,0.0000,37.2271,42.5543,0.0000,-42.5543,0.5271,0.0000,0.0000,0.0000
19.4000,48.1436,0.0000,36.2937,41.5418,0.0000,-41.5418,0.5270,0.0000,0.0000,0.0000
19.5000,48.2270,0.0000,35.3989,40.5731,0.0000,-40.5731,0.5269,0.0000,0.0000,0.0000
19.6000,48.3066,0.0000,34.5204,39.6220,0.0000,-39.6220,0.5268,0.0000,0.0000,0.0000
19.7000,48.3825,0.0000,33.6735,38.7052,0.0000,-38.7052,0.5267,0.0000,0.0000,0.0000
19.8000,48.4549,0.0000,32.8831,37.8496,0.0000,-37.8496,0.5266,0.0000,0.0000,0.0000
19.9000,48.5241,0.0000,32.1309,37.0354,0.0000,-37.0354,0.5265,0.0000,0.0000,0.0000
20.0000,48.5902,0.0000,31.4104,36.2576,0.0000,-36.2576,0.5264,0.0000,0.0000,0.0000
20.1000,48.6532,0.0000,30.7614,35.5582,0.0000,-35.5582,0.5263,0.0000,0.0000,0.0000
20.2000,48.7138,0.0000,30.1452,34.8943,0.0000,-34.8943,0.5262,0.0000,0.0000,0.0000
20.3000,48.7717,0.0000,29.5142,34.2144,0.0000,-34.2144,0.5261,0.0000,0.0000,0.0000
20.4000,48.8270,0.0000,28.9052,33.5582,0.0000,-33.5582,0.5260,0.0000,0.0000,0.0000
20.5000,48.8797,0.0000,28.3222,32.9302,0.0000,-32.9302,0.5259,0.0000,0.0000,0.0000
20.6000,48.9302,0.0000,27.7643,32.3291,0.0000,-32.3291,0.5259,0.0000,0.0000,0.0000
20.7000,48.9783,0.0000,27.2303,31.7539,0.0000,-31.7539,0.5258,0.0000,0.0000,0.0000
20.8000,49.0243,0.0000,26.7194,31.2038,0.0000,-31.2038,0.5257,0.0000,0.0000,0.0000
20.9000,49.0682,0.0000,26.2305,30.6798,0.0000,-30.6798,0.5256,0.0000,0.0000,0.0000
21.0000,49.1101,0.0000,25.7628,30.1786,0.0000,-30.1786,0.5255,0.0000,0.0000,0.0000
21.1000,49.1502,0.0000,25.3153,29.6990,0.0000,-29.6990,0.5255,0.0000,0.0000,0.0000
21.2000,49.1884,0.0000,24.8873,29.2403,0.0000,-29.2403,0.5254,0.0000,0.0000,0.0000
21.3000,49.2249,0.0000,24.4779,28.8016,0.0000,-28.8016,0.5253,0.0000,0.0000,0.0000
21.4000,49.2598,0.0000,24.0863,28.3820,0.0000,-28.3820,0.5252,0.0000,0.0000,0.0000
21.5000,49.2931,0.0000,23.7118,27.9807,0.0000,-27.9807,0.5252,0.0000,0.0000,0.0000
21.6000,49.3249,0.0000,23.3537,27.5969,0.0000,-27.5969,0.5251,0.0000,0.0000,0.0000
21.7000,49.3553,0.0000,23.0113,27.2300,0.0000,-27.2300,0.5250,0.0000,0.0000,0.0000
21.8000,49.3843,0.0000,22.6838,26.8791,0.0000,-26.8791,0.5249,0.0000,0.0000,0.0000
21.9000,49.4120,0.0000,22.3708,26.5437,0.0000,-26.5437,0.5249,0.0000,0.0000,0.0000
22.0000,49.4385,0.0000,22.0714,26.2230,0.0000,-26.2230,0.5248,0.0000,0.0000,0.0000
22.1000,49.4637,0.0000,21.7853,25.9164,0.0000,-25.9164,0.5247,0.0000,0.0000,0.0000
22.2000,49.4879,0.0000,21.3866,25.4905,0.0000,-25.4905,0.5247,0.0000,0.0000,0.0000
22.3000,49.5100,0.0000,20.6963,24.7549,0.0000,-24.7549,0.5246,0.0000,0.0000,0.0000
22.4000,49.5287,0.0000,19.7384,23.7340,0.0000,-23.7340,0.5246,0.0000,0.0000,0.0000
22.5000,49.5434,0.0000,18.8099,22.7442,0.0000,-22.7442,0.5245,0.0000,0.0000,0.0000
22.6000,49.5550,0.0000,18.2267,22.1227,0.0000,-22.1227,0.5244,0.0000,0.0000,0.0000
22.7000,49.5652,0.0000,17.9954,21.8762,0.0000,-21.8762,0.5244,0.0000,0.0000,0.0000
22.8000,49.5749,0.0000,18.1995,22.0940,0.0000,-22.0940,0.5243,0.0000,0.0000,0.0000
22.9000,49.5866,0.0000,18.7937,22.7277,0.0000,-22.7277,0.5243,0.0000,0.0000,0.0000
23.0000,49.6009,0.0000,19.1247,23.0807,0.0000,-23.0807,0.5242,0.0000,0.0000,0.0000
23.1000,49.6150,0.0000,18.9224,22.8652,0.0000,-22.8652,0.5241,0.0000,0.0000,0.0000
23.2000,49.6276,0.0000,18.6017,22.5235,0.0000,-22.5235,0.5241,0.0000,0.0000,0.0000
23.3000,49.6393,0.0000,18.1826,22.0768,0.0000,-22.0768,0.5240,0.0000,0.0000,0.0000
23.4000,49.6486,0.0000,17.6663,21.5266,0.0000,-21.5266,0.5240,0.0000,0.0000,0.0000
23.5000,49.6563,0.0000,17.5307,21.3822,0.0000,-21.3822,0.5239,0.0000,0.0000,0.0000
23.6000,49.6646,0.0000,17.5809,21.4358,0.0000,-21.4358,0.5239,0.0000,0.0000,0.0000
23.7000,49.6726,0.0000,17.2712,21.1057,0.0000,-21.1057,0.5238,0.0000,0.0000,0.0000
23.8000,49.6785,0.0000,16.7666,20.5679,0.0000,-20.5679,0.5238,0.0000,0.0000,0.0000
23.9000,49.6826,0.0000,16.2483,20.0157,0.0000,-20.0157,0.5237,0.0000,0.0000,0.0000
24.0000,49.6846,0.0000,15.5792,19.3073,0.0000,-19.3073,0.5237,0.0000,0.0000,0.0000
24.1000,49.6836,0.0000,15.0538,18.7511,0.0000,-18.7511,0.5236,0.0000,0.0000,0.0000
24.2000,49.6816,0.0000,15.1686,18.8725,0.0000,-18.8725,0.5236,0.0000,0.0000,0.0000
24.3000,49.6815,0.0000,15.6446,19.3765,0.0000,-19.3765,0.5235,0.0000,0.0000,0.0000
24.4000,49.6831,0.0000,16.1851,19.9488,0.0000,-19.9488,0.5235,0.0000,0.0000,0.0000
