# Project Volt WS11 - R34 10 Hz trace
# V1 pure series (mode b) / VOLT-SUB / nominal / seed 11
# mass 6600 kg, payload 2712 kg; delivered pack 11.083608 kWh usable; R16 acceptance 130.752 kW bus; WS2 r4 662 V map chain; all electrical quantities bus-side (R12)
t_s,v_kmh,grade_pct,P_wheel_kW,P_bus_load_kW,P_gen_bus_kW,P_batt_bus_kW,SOC,P_shaft_eng_kW,fuel_g_per_s,engine_on
0.0000,0.2384,0.0000,0.3396,4.3635,0.0000,-4.3635,0.5500,0.0000,0.0000,0.0000
0.1000,0.4768,0.0000,0.7796,5.2335,0.0000,-5.2335,0.5500,0.0000,0.0000,0.0000
0.2000,0.7947,0.0000,1.6338,6.9901,0.0000,-6.9901,0.5500,0.0000,0.0000,0.0000
0.3000,1.1920,0.0000,2.7016,8.5463,0.0000,-8.5463,0.5499,0.0000,0.0000,0.0000
0.4000,1.5894,0.0000,3.6022,9.4845,0.0000,-9.4845,0.5499,0.0000,0.0000,0.0000
0.5000,1.9867,0.0000,4.5028,10.4329,0.0000,-10.4329,0.5499,0.0000,0.0000,0.0000
0.6000,2.3840,0.0000,5.4034,11.3813,0.0000,-11.3813,0.5499,0.0000,0.0000,0.0000
0.7000,2.7813,0.0000,6.3041,12.3297,0.0000,-12.3297,0.5498,0.0000,0.0000,0.0000
0.8000,3.1787,0.0000,7.2047,13.2787,0.0000,-13.2787,0.5498,0.0000,0.0000,0.0000
0.9000,3.5759,0.0000,8.1053,14.2276,0.0000,-14.2276,0.5498,0.0000,0.0000,0.0000
1.0000,3.9732,0.0000,9.0058,15.1764,0.0000,-15.1764,0.5497,0.0000,0.0000,0.0000
1.1000,4.3704,0.0000,9.9062,16.1252,0.0000,-16.1252,0.5497,0.0000,0.0000,0.0000
1.2000,4.7676,0.0000,10.8064,17.0741,0.0000,-17.0741,0.5496,0.0000,0.0000,0.0000
1.3000,5.1648,0.0000,11.7063,18.0228,0.0000,-18.0228,0.5496,0.0000,0.0000,0.0000
1.4000,5.5619,0.0000,12.6060,18.9710,0.0000,-18.9710,0.5495,0.0000,0.0000,0.0000
1.5000,5.9589,0.0000,13.5053,19.9193,0.0000,-19.9193,0.5495,0.0000,0.0000,0.0000
1.6000,6.3559,0.0000,14.4041,20.8672,0.0000,-20.8672,0.5494,0.0000,0.0000,0.0000
1.7000,6.7527,0.0000,15.3024,21.8143,0.0000,-21.8143,0.5494,0.0000,0.0000,0.0000
1.8000,7.1495,0.0000,16.2001,22.7610,0.0000,-22.7610,0.5493,0.0000,0.0000,0.0000
1.9000,7.5462,0.0000,17.0971,23.7070,0.0000,-23.7070,0.5492,0.0000,0.0000,0.0000
2.0000,7.9428,0.0000,17.9932,24.6521,0.0000,-24.6521,0.5492,0.0000,0.0000,0.0000
2.1000,8.3393,0.0000,18.8884,25.5961,0.0000,-25.5961,0.5491,0.0000,0.0000,0.0000
2.2000,8.7356,0.0000,19.7825,26.5394,0.0000,-26.5394,0.5491,0.0000,0.0000,0.0000
2.3000,9.1317,0.0000,20.6755,27.4813,0.0000,-27.4813,0.5490,0.0000,0.0000,0.0000
2.4000,9.5277,0.0000,21.5671,28.4217,0.0000,-28.4217,0.5489,0.0000,0.0000,0.0000
2.5000,9.9236,0.0000,22.4572,29.3607,0.0000,-29.3607,0.5488,0.0000,0.0000,0.0000
2.6000,10.3192,0.0000,23.3458,30.2981,0.0000,-30.2981,0.5488,0.0000,0.0000,0.0000
2.7000,10.7146,0.0000,24.2326,31.2336,0.0000,-31.2336,0.5487,0.0000,0.0000,0.0000
2.8000,11.1098,0.0000,25.1175,32.1668,0.0000,-32.1668,0.5486,0.0000,0.0000,0.0000
2.9000,11.5047,0.0000,26.0003,33.0982,0.0000,-33.0982,0.5485,0.0000,0.0000,0.0000
3.0000,11.8994,0.0000,26.8808,34.0270,0.0000,-34.0270,0.5484,0.0000,0.0000,0.0000
3.1000,12.2937,0.0000,27.7589,34.9531,0.0000,-34.9531,0.5483,0.0000,0.0000,0.0000
3.2000,12.6878,0.0000,28.6344,35.8764,0.0000,-35.8764,0.5482,0.0000,0.0000,0.0000
3.3000,13.0816,0.0000,29.5072,36.7970,0.0000,-36.7970,0.5481,0.0000,0.0000,0.0000
3.4000,13.4750,0.0000,30.3769,37.7142,0.0000,-37.7142,0.5480,0.0000,0.0000,0.0000
3.5000,13.8680,0.0000,31.2434,38.6279,0.0000,-38.6279,0.5479,0.0000,0.0000,0.0000
3.6000,14.2607,0.0000,32.1066,39.5381,0.0000,-39.5381,0.5478,0.0000,0.0000,0.0000
3.7000,14.6529,0.0000,32.9661,40.4444,0.0000,-40.4444,0.5477,0.0000,0.0000,0.0000
3.8000,15.0447,0.0000,33.8219,41.3465,0.0000,-41.3465,0.5476,0.0000,0.0000,0.0000
3.9000,15.4361,0.0000,34.6736,42.2442,0.0000,-42.2442,0.5475,0.0000,0.0000,0.0000
4.0000,15.8270,0.0000,35.5210,43.1376,0.0000,-43.1376,0.5474,0.0000,0.0000,0.0000
4.1000,16.2174,0.0000,36.3640,44.0260,0.0000,-44.0260,0.5473,0.0000,0.0000,0.0000
4.2000,16.6072,0.0000,37.2023,44.9092,0.0000,-44.9092,0.5472,0.0000,0.0000,0.0000
4.3000,16.9966,0.0000,38.0356,45.7872,0.0000,-45.7872,0.5471,0.0000,0.0000,0.0000
4.4000,17.3853,0.0000,38.8638,46.6597,0.0000,-46.6597,0.5469,0.0000,0.0000,0.0000
4.5000,17.7734,0.0000,39.6865,47.5261,0.0000,-47.5261,0.5468,0.0000,0.0000,0.0000
4.6000,18.1609,0.0000,40.5035,48.3863,0.0000,-48.3863,0.5467,0.0000,0.0000,0.0000
4.7000,18.5478,0.0000,41.3147,49.2404,0.0000,-49.2404,0.5466,0.0000,0.0000,0.0000
4.8000,18.9339,0.0000,42.1196,50.0877,0.0000,-50.0877,0.5464,0.0000,0.0000,0.0000
4.9000,19.3194,0.0000,42.9182,50.9279,0.0000,-50.9279,0.5463,0.0000,0.0000,0.0000
5.0000,19.7041,0.0000,43.7101,51.7610,0.0000,-51.7610,0.5462,0.0000,0.0000,0.0000
5.1000,20.0880,0.0000,44.4950,52.5867,0.0000,-52.5867,0.5460,0.0000,0.0000,0.0000
5.2000,20.4712,0.0000,45.2728,53.4045,0.0000,-53.4045,0.5459,0.0000,0.0000,0.0000
5.3000,20.8535,0.0000,46.0431,54.2141,0.0000,-54.2141,0.5458,0.0000,0.0000,0.0000
5.4000,21.2349,0.0000,46.8058,55.0157,0.0000,-55.0157,0.5456,0.0000,0.0000,0.0000
5.5000,21.6155,0.0000,47.5604,55.8087,0.0000,-55.8087,0.5455,0.0000,0.0000,0.0000
5.6000,21.9952,0.0000,48.3069,56.5925,0.0000,-56.5925,0.5453,0.0000,0.0000,0.0000
5.7000,22.3739,0.0000,49.0448,57.3672,0.0000,-57.3672,0.5452,0.0000,0.0000,0.0000
5.8000,22.7516,0.0000,49.7741,58.1327,0.0000,-58.1327,0.5450,0.0000,0.0000,0.0000
5.9000,23.1283,0.0000,50.4943,58.8883,0.0000,-58.8883,0.5449,0.0000,0.0000,0.0000
6.0000,23.5040,0.0000,51.2053,59.6339,0.0000,-59.6339,0.5447,0.0000,0.0000,0.0000
6.1000,23.8786,0.0000,51.8599,60.3155,0.0000,-60.3155,0.5446,0.0000,0.0000,0.0000
6.2000,24.2514,0.0000,52.3764,60.8398,0.0000,-60.8398,0.5444,0.0000,0.0000,0.0000
6.3000,24.6210,0.0000,52.7202,61.1677,0.0000,-61.1677,0.5442,0.0000,0.0000,0.0000
6.4000,24.9865,0.0000,52.8906,61.2991,0.0000,-61.2991,0.5441,0.0000,0.0000,0.0000
6.5000,25.3465,0.0000,52.8871,61.2345,0.0000,-61.2345,0.5439,0.0000,0.0000,0.0000
6.6000,25.7002,0.0000,52.7604,61.0327,0.0000,-61.0327,0.5438,0.0000,0.0000,0.0000
6.7000,26.0472,0.0000,52.5976,60.7931,0.0000,-60.7931,0.5436,0.0000,0.0000,0.0000
6.8000,26.3878,0.0000,52.4348,60.5563,0.0000,-60.5563,0.5435,0.0000,0.0000,0.0000
6.9000,26.7222,0.0000,52.2722,60.3227,0.0000,-60.3227,0.5433,0.0000,0.0000,0.0000
7.0000,27.0507,0.0000,52.1097,60.0925,0.0000,-60.0925,0.5431,0.0000,0.0000,0.0000
7.1000,27.3736,0.0000,51.9473,59.8645,0.0000,-59.8645,0.5430,0.0000,0.0000,0.0000
7.2000,27.6910,0.0000,51.7849,59.6386,0.0000,-59.6386,0.5428,0.0000,0.0000,0.0000
7.3000,28.0030,0.0000,51.6227,59.4154,0.0000,-59.4154,0.5427,0.0000,0.0000,0.0000
7.4000,28.3100,0.0000,51.4605,59.1947,0.0000,-59.1947,0.5425,0.0000,0.0000,0.0000
7.5000,28.6120,0.0000,51.2985,58.9759,0.0000,-58.9759,0.5424,0.0000,0.0000,0.0000
7.6000,28.9092,0.0000,51.1366,58.7586,0.0000,-58.7586,0.5422,0.0000,0.0000,0.0000
7.7000,29.2018,0.0000,50.9748,58.5431,0.0000,-58.5431,0.5421,0.0000,0.0000,0.0000
7.8000,29.4899,0.0000,50.8131,58.3302,0.0000,-58.3302,0.5419,0.0000,0.0000,0.0000
7.9000,29.7736,0.0000,50.6516,58.1189,0.0000,-58.1189,0.5418,0.0000,0.0000,0.0000
8.0000,30.0531,0.0000,50.4903,57.9090,0.0000,-57.9090,0.5416,0.0000,0.0000,0.0000
8.1000,30.3285,0.0000,50.3292,57.7003,0.0000,-57.7003,0.5415,0.0000,0.0000,0.0000
8.2000,30.5998,0.0000,50.1683,57.4930,0.0000,-57.4930,0.5413,0.0000,0.0000,0.0000
8.3000,30.8673,0.0000,50.0076,57.2881,0.0000,-57.2881,0.5412,0.0000,0.0000,0.0000
8.4000,31.1311,0.0000,49.8472,57.0846,0.0000,-57.0846,0.5410,0.0000,0.0000,0.0000
8.5000,31.3911,0.0000,49.6870,56.8822,0.0000,-56.8822,0.5409,0.0000,0.0000,0.0000
8.6000,31.6476,0.0000,49.5271,56.6810,0.0000,-56.6810,0.5407,0.0000,0.0000,0.0000
8.7000,31.9005,0.0000,49.3675,56.4809,0.0000,-56.4809,0.5406,0.0000,0.0000,0.0000
8.8000,32.1501,0.0000,49.2082,56.2819,0.0000,-56.2819,0.5404,0.0000,0.0000,0.0000
8.9000,32.3963,0.0000,49.0493,56.0852,0.0000,-56.0852,0.5403,0.0000,0.0000,0.0000
9.0000,32.6393,0.0000,48.8906,55.8896,0.0000,-55.8896,0.5402,0.0000,0.0000,0.0000
9.1000,32.8791,0.0000,48.7324,55.6950,0.0000,-55.6950,0.5400,0.0000,0.0000,0.0000
9.2000,33.1158,0.0000,48.5745,55.5014,0.0000,-55.5014,0.5399,0.0000,0.0000,0.0000
9.3000,33.3495,0.0000,48.4170,55.3089,0.0000,-55.3089,0.5397,0.0000,0.0000,0.0000
9.4000,33.5802,0.0000,48.2599,55.1175,0.0000,-55.1175,0.5396,0.0000,0.0000,0.0000
9.5000,33.8081,0.0000,48.1032,54.9272,0.0000,-54.9272,0.5394,0.0000,0.0000,0.0000
9.6000,34.0331,0.0000,47.9470,54.7386,0.0000,-54.7386,0.5393,0.0000,0.0000,0.0000
9.7000,34.2553,0.0000,47.7912,54.5513,0.0000,-54.5513,0.5392,0.0000,0.0000,0.0000
9.8000,34.4749,0.0000,47.6359,54.3649,0.0000,-54.3649,0.5390,0.0000,0.0000,0.0000
9.9000,34.6917,0.0000,47.4811,54.1795,0.0000,-54.1795,0.5389,0.0000,0.0000,0.0000
10.0000,34.9060,0.0000,47.3268,53.9951,0.0000,-53.9951,0.5387,0.0000,0.0000,0.0000
10.1000,35.1178,0.0000,47.1729,53.8118,0.0000,-53.8118,0.5386,0.0000,0.0000,0.0000
10.2000,35.3270,0.0000,47.0196,53.6295,0.0000,-53.6295,0.5385,0.0000,0.0000,0.0000
10.3000,35.5338,0.0000,46.8668,53.4481,0.0000,-53.4481,0.5383,0.0000,0.0000,0.0000
10.4000,35.7382,0.0000,46.7145,53.2680,0.0000,-53.2680,0.5382,0.0000,0.0000,0.0000
10.5000,35.9402,0.0000,46.5628,53.0894,0.0000,-53.0894,0.5381,0.0000,0.0000,0.0000
10.6000,36.1399,0.0000,46.4117,52.9118,0.0000,-52.9118,0.5379,0.0000,0.0000,0.0000
10.7000,36.3374,0.0000,46.2611,52.7352,0.0000,-52.7352,0.5378,0.0000,0.0000,0.0000
10.8000,36.5326,0.0000,46.1111,52.5596,0.0000,-52.5596,0.5376,0.0000,0.0000,0.0000
10.9000,36.7257,0.0000,45.9617,52.3849,0.0000,-52.3849,0.5375,0.0000,0.0000,0.0000
11.0000,36.9166,0.0000,45.8129,52.2112,0.0000,-52.2112,0.5374,0.0000,0.0000,0.0000
11.1000,37.1054,0.0000,45.6647,52.0385,0.0000,-52.0385,0.5372,0.0000,0.0000,0.0000
11.2000,37.2921,0.0000,45.5171,51.8666,0.0000,-51.8666,0.5371,0.0000,0.0000,0.0000
11.3000,37.4768,0.0000,45.3701,51.6957,0.0000,-51.6957,0.5370,0.0000,0.0000,0.0000
11.4000,37.6595,0.0000,45.2238,51.5258,0.0000,-51.5258,0.5368,0.0000,0.0000,0.0000
11.5000,37.8402,0.0000,45.0781,51.3578,0.0000,-51.3578,0.5367,0.0000,0.0000,0.0000
11.6000,38.0190,0.0000,44.9330,51.1907,0.0000,-51.1907,0.5366,0.0000,0.0000,0.0000
11.7000,38.1959,0.0000,44.7886,51.0246,0.0000,-51.0246,0.5364,0.0000,0.0000,0.0000
11.8000,38.3710,0.0000,44.6449,50.8594,0.0000,-50.8594,0.5363,0.0000,0.0000,0.0000
11.9000,38.5441,0.0000,44.5018,50.6950,0.0000,-50.6950,0.5362,0.0000,0.0000,0.0000
12.0000,38.7155,0.0000,44.3594,50.5317,0.0000,-50.5317,0.5360,0.0000,0.0000,0.0000
12.1000,38.8851,0.0000,44.2176,50.3692,0.0000,-50.3692,0.5359,0.0000,0.0000,0.0000
12.2000,39.0530,0.0000,44.0766,50.2076,0.0000,-50.2076,0.5358,0.0000,0.0000,0.0000
12.3000,39.2191,0.0000,43.9362,50.0471,0.0000,-50.0471,0.5357,0.0000,0.0000,0.0000
12.4000,39.3835,0.0000,43.7965,49.8876,0.0000,-49.8876,0.5355,0.0000,0.0000,0.0000
12.5000,39.5463,0.0000,43.6576,49.7289,0.0000,-49.7289,0.5354,0.0000,0.0000,0.0000
12.6000,39.7074,0.0000,43.5193,49.5711,0.0000,-49.5711,0.5353,0.0000,0.0000,0.0000
12.7000,39.8668,0.0000,43.3817,49.4148,0.0000,-49.4148,0.5351,0.0000,0.0000,0.0000
12.8000,40.0247,0.0000,43.2448,49.2597,0.0000,-49.2597,0.5350,0.0000,0.0000,0.0000
12.9000,40.1811,0.0000,43.1086,49.1056,0.0000,-49.1056,0.5349,0.0000,0.0000,0.0000
13.0000,40.3358,0.0000,42.9732,48.9523,0.0000,-48.9523,0.5348,0.0000,0.0000,0.0000
13.1000,40.4891,0.0000,42.8384,48.8000,0.0000,-48.8000,0.5346,0.0000,0.0000,0.0000
13.2000,40.6408,0.0000,42.7044,48.6486,0.0000,-48.6486,0.5345,0.0000,0.0000,0.0000
13.3000,40.7910,0.0000,42.5711,48.4982,0.0000,-48.4982,0.5344,0.0000,0.0000,0.0000
13.4000,40.9398,0.0000,42.4385,48.3487,0.0000,-48.3487,0.5343,0.0000,0.0000,0.0000
13.5000,41.0872,0.0000,42.3066,48.2001,0.0000,-48.2001,0.5341,0.0000,0.0000,0.0000
13.6000,41.2331,0.0000,42.1754,48.0523,0.0000,-48.0523,0.5340,0.0000,0.0000,0.0000
13.7000,41.3776,0.0000,42.0450,47.9055,0.0000,-47.9055,0.5339,0.0000,0.0000,0.0000
13.8000,41.5208,0.0000,41.9153,47.7596,0.0000,-47.7596,0.5338,0.0000,0.0000,0.0000
13.9000,41.6626,0.0000,41.7864,47.6146,0.0000,-47.6146,0.5336,0.0000,0.0000,0.0000
14.0000,41.8030,0.0000,41.6581,47.4705,0.0000,-47.4705,0.5335,0.0000,0.0000,0.0000
14.1000,41.9421,0.0000,41.5306,47.3273,0.0000,-47.3273,0.5334,0.0000,0.0000,0.0000
14.2000,42.0799,0.0000,41.4038,47.1850,0.0000,-47.1850,0.5333,0.0000,0.0000,0.0000
14.3000,42.2164,0.0000,41.2778,47.0443,0.0000,-47.0443,0.5332,0.0000,0.0000,0.0000
14.4000,42.3517,0.0000,41.1525,46.9045,0.0000,-46.9045,0.5330,0.0000,0.0000,0.0000
14.5000,42.4856,0.0000,41.0279,46.7656,0.0000,-46.7656,0.5329,0.0000,0.0000,0.0000
14.6000,42.6184,0.0000,40.9040,46.6276,0.0000,-46.6276,0.5328,0.0000,0.0000,0.0000
14.7000,42.7499,0.0000,40.7809,46.4905,0.0000,-46.4905,0.5327,0.0000,0.0000,0.0000
14.8000,42.8802,0.0000,40.6585,46.3543,0.0000,-46.3543,0.5326,0.0000,0.0000,0.0000
14.9000,43.0093,0.0000,40.5369,46.2189,0.0000,-46.2189,0.5324,0.0000,0.0000,0.0000
15.0000,43.1373,0.0000,40.4159,46.0844,0.0000,-46.0844,0.5323,0.0000,0.0000,0.0000
15.1000,43.2641,0.0000,40.2957,45.9507,0.0000,-45.9507,0.5322,0.0000,0.0000,0.0000
15.2000,43.3897,0.0000,40.1763,45.8180,0.0000,-45.8180,0.5321,0.0000,0.0000,0.0000
15.3000,43.5142,0.0000,40.0575,45.6861,0.0000,-45.6861,0.5320,0.0000,0.0000,0.0000
15.4000,43.6376,0.0000,39.9395,45.5551,0.0000,-45.5551,0.5318,0.0000,0.0000,0.0000
15.5000,43.7598,0.0000,39.8222,45.4249,0.0000,-45.4249,0.5317,0.0000,0.0000,0.0000
15.6000,43.8810,0.0000,39.7056,45.2956,0.0000,-45.2956,0.5316,0.0000,0.0000,0.0000
15.7000,44.0011,0.0000,39.5898,45.1671,0.0000,-45.1671,0.5315,0.0000,0.0000,0.0000
15.8000,44.1202,0.0000,39.4746,45.0395,0.0000,-45.0395,0.5314,0.0000,0.0000,0.0000
15.9000,44.2382,0.0000,39.3602,44.9127,0.0000,-44.9127,0.5313,0.0000,0.0000,0.0000
16.0000,44.3551,0.0000,39.2465,44.7867,0.0000,-44.7867,0.5311,0.0000,0.0000,0.0000
16.1000,44.4711,0.0000,39.1336,44.6615,0.0000,-44.6615,0.5310,0.0000,0.0000,0.0000
16.2000,44.5860,0.0000,39.0213,44.5372,0.0000,-44.5372,0.5309,0.0000,0.0000,0.0000
16.3000,44.6999,0.0000,38.9097,44.4143,0.0000,-44.4143,0.5308,0.0000,0.0000,0.0000
16.4000,44.8128,0.0000,38.7989,44.2924,0.0000,-44.2924,0.5307,0.0000,0.0000,0.0000
16.5000,44.9247,0.0000,38.6888,44.1713,0.0000,-44.1713,0.5306,0.0000,0.0000,0.0000
16.6000,45.0357,0.0000,38.5793,44.0510,0.0000,-44.0510,0.5305,0.0000,0.0000,0.0000
16.7000,45.1457,0.0000,38.4706,43.9315,0.0000,-43.9315,0.5303,0.0000,0.0000,0.0000
16.8000,45.2548,0.0000,38.3626,43.8128,0.0000,-43.8128,0.5302,0.0000,0.0000,0.0000
16.9000,45.3629,0.0000,38.2553,43.6949,0.0000,-43.6949,0.5301,0.0000,0.0000,0.0000
17.0000,45.4702,0.0000,38.1486,43.5778,0.0000,-43.5778,0.5300,0.0000,0.0000,0.0000
17.1000,45.5765,0.0000,38.0427,43.4615,0.0000,-43.4615,0.5299,0.0000,0.0000,0.0000
17.2000,45.6819,0.0000,37.9374,43.3460,0.0000,-43.3460,0.5298,0.0000,0.0000,0.0000
17.3000,45.7864,0.0000,37.8329,43.2312,0.0000,-43.2312,0.5297,0.0000,0.0000,0.0000
17.4000,45.8900,0.0000,37.7290,43.1173,0.0000,-43.1173,0.5296,0.0000,0.0000,0.0000
17.5000,45.9928,0.0000,37.6258,43.0041,0.0000,-43.0041,0.5294,0.0000,0.0000,0.0000
17.6000,46.0947,0.0000,37.5233,42.8916,0.0000,-42.8916,0.5293,0.0000,0.0000,0.0000
17.7000,46.1957,0.0000,37.4215,42.7800,0.0000,-42.7800,0.5292,0.0000,0.0000,0.0000
17.8000,46.2959,0.0000,38.4551,43.9029,0.0000,-43.9029,0.5291,0.0000,0.0000,0.0000
17.9000,46.4045,0.0000,40.6615,46.3008,0.0000,-46.3008,0.5290,0.0000,0.0000,0.0000
18.0000,46.5218,0.0000,42.9295,48.7722,0.0000,-48.7722,0.5289,0.0000,0.0000,0.0000
18.1000,46.6477,0.0000,45.1197,51.1583,0.0000,-51.1583,0.5287,0.0000,0.0000,0.0000
18.2000,46.7815,0.0000,47.0766,53.2926,0.0000,-53.2926,0.5286,0.0000,0.0000,0.0000
18.3000,46.9220,0.0000,47.6408,53.9067,0.0000,-53.9067,0.5285,0.0000,0.0000,0.0000
18.4000,47.0589,0.0000,46.7805,52.9637,0.0000,-52.9637,0.5283,0.0000,0.0000,0.0000
18.5000,47.1911,0.0000,45.6314,51.7076,0.0000,-51.7076,0.5282,0.0000,0.0000,0.0000
18.6000,47.3175,0.0000,44.3455,50.3043,0.0000,-50.3043,0.5281,0.0000,0.0000,0.0000
18.7000,47.4382,0.0000,43.0910,48.9354,0.0000,-48.9354,0.5279,0.0000,0.0000,0.0000
18.8000,47.5535,0.0000,41.8865,47.6213,0.0000,-47.6213,0.5278,0.0000,0.0000,0.0000
18.9000,47.6636,0.0000,40.7304,46.3631,0.0000,-46.3631,0.5277,0.0000,0.0000,0.0000
19.0000,47.7687,0.0000,39.6209,45.1569,0.0000,-45.1569,0.5276,0.0000,0.0000,0.0000
19.1000,47.8691,0.0000,38.5370,43.9786,0.0000,-43.9786,0.5275,0.0000,0.0000,0.0000
19.2000,47.9649,0.0000,37.4972,42.8483,0.0000,-42.8483,0.5273,0.0000,0.0000,0.0000
19.3000,48.0563,0.0000,36.5196,41.7867,0.0000,-41.7867,0.5272,0.0000,0.0000,0.0000
19.4000,48.1436,0.0000,35.5823,40.7719,0.0000,-40.7719,0.5271,0.0000,0.0000,0.0000
19.5000,48.2270,0.0000,34.6839,39.7991,0.0000,-39.7991,0.5270,0.0000,0.0000,0.0000
19.6000,48.3066,0.0000,33.8019,38.8443,0.0000,-38.8443,0.5269,0.0000,0.0000,0.0000
19.7000,48.3825,0.0000,32.9515,37.9238,0.0000,-37.9238,0.5268,0.0000,0.0000,0.0000
19.8000,48.4549,0.0000,32.1579,37.0647,0.0000,-37.0647,0.5267,0.0000,0.0000,0.0000
19.9000,48.5241,0.0000,31.4025,36.2489,0.0000,-36.2489,0.5266,0.0000,0.0000,0.0000
20.0000,48.5902,0.0000,30.6791,35.4693,0.0000,-35.4693,0.5265,0.0000,0.0000,0.0000
20.1000,48.6532,0.0000,30.0272,34.7669,0.0000,-34.7669,0.5265,0.0000,0.0000,0.0000
20.2000,48.7138,0.0000,29.4083,34.1001,0.0000,-34.1001,0.5264,0.0000,0.0000,0.0000
20.3000,48.7717,0.0000,28.7747,33.4174,0.0000,-33.4174,0.5263,0.0000,0.0000,0.0000
20.4000,48.8270,0.0000,28.1632,32.7585,0.0000,-32.7585,0.5262,0.0000,0.0000,0.0000
20.5000,48.8797,0.0000,27.5778,32.1279,0.0000,-32.1279,0.5261,0.0000,0.0000,0.0000
20.6000,48.9302,0.0000,27.0175,31.5244,0.0000,-31.5244,0.5260,0.0000,0.0000,0.0000
20.7000,48.9783,0.0000,26.4814,30.9482,0.0000,-30.9482,0.5260,0.0000,0.0000,0.0000
20.8000,49.0243,0.0000,25.9683,30.3983,0.0000,-30.3983,0.5259,0.0000,0.0000,0.0000
20.9000,49.0682,0.0000,25.4774,29.8722,0.0000,-29.8722,0.5258,0.0000,0.0000,0.0000
21.0000,49.1101,0.0000,25.0077,29.3688,0.0000,-29.3688,0.5257,0.0000,0.0000,0.0000
21.1000,49.1502,0.0000,24.5584,28.8873,0.0000,-28.8873,0.5256,0.0000,0.0000,0.0000
21.2000,49.1884,0.0000,24.1286,28.4267,0.0000,-28.4267,0.5256,0.0000,0.0000,0.0000
21.3000,49.2249,0.0000,23.7175,27.9862,0.0000,-27.9862,0.5255,0.0000,0.0000,0.0000
21.4000,49.2598,0.0000,23.3244,27.5649,0.0000,-27.5649,0.5254,0.0000,0.0000,0.0000
21.5000,49.2931,0.0000,22.9483,27.1619,0.0000,-27.1619,0.5254,0.0000,0.0000,0.0000
21.6000,49.3249,0.0000,22.5887,26.7766,0.0000,-26.7766,0.5253,0.0000,0.0000,0.0000
21.7000,49.3553,0.0000,22.2449,26.4081,0.0000,-26.4081,0.5252,0.0000,0.0000,0.0000
21.8000,49.3843,0.0000,21.9161,26.0558,0.0000,-26.0558,0.5252,0.0000,0.0000,0.0000
21.9000,49.4120,0.0000,21.6017,25.7190,0.0000,-25.7190,0.5251,0.0000,0.0000,0.0000
22.0000,49.4385,0.0000,21.3012,25.3988,0.0000,-25.3988,0.5250,0.0000,0.0000,0.0000
22.1000,49.4637,0.0000,21.0138,25.0928,0.0000,-25.0928,0.5250,0.0000,0.0000,0.0000
22.2000,49.4879,0.0000,20.6140,24.6669,0.0000,-24.6669,0.5249,0.0000,0.0000,0.0000
22.3000,49.5100,0.0000,19.9226,23.9301,0.0000,-23.9301,0.5248,0.0000,0.0000,0.0000
22.4000,49.5287,0.0000,18.9639,22.9083,0.0000,-22.9083,0.5248,0.0000,0.0000,0.0000
22.5000,49.5434,0.0000,18.0347,21.9178,0.0000,-21.9178,0.5247,0.0000,0.0000,0.0000
22.6000,49.5550,0.0000,17.4509,21.2957,0.0000,-21.2957,0.5247,0.0000,0.0000,0.0000
22.7000,49.5652,0.0000,17.2191,21.0487,0.0000,-21.0487,0.5246,0.0000,0.0000,0.0000
22.8000,49.5749,0.0000,17.4228,21.2660,0.0000,-21.2660,0.5246,0.0000,0.0000,0.0000
22.9000,49.5866,0.0000,18.0165,21.8991,0.0000,-21.8991,0.5245,0.0000,0.0000,0.0000
23.0000,49.6009,0.0000,18.3468,22.2514,0.0000,-22.2514,0.5244,0.0000,0.0000,0.0000
23.1000,49.6150,0.0000,18.1439,22.0352,0.0000,-22.0352,0.5244,0.0000,0.0000,0.0000
23.2000,49.6276,0.0000,17.8226,21.6929,0.0000,-21.6929,0.5243,0.0000,0.0000,0.0000
23.3000,49.6393,0.0000,17.4029,21.2456,0.0000,-21.2456,0.5243,0.0000,0.0000,0.0000
23.4000,49.6486,0.0000,16.8862,20.6950,0.0000,-20.6950,0.5242,0.0000,0.0000,0.0000
23.5000,49.6563,0.0000,16.7502,20.5501,0.0000,-20.5501,0.5242,0.0000,0.0000,0.0000
23.6000,49.6646,0.0000,16.8000,20.6033,0.0000,-20.6033,0.5241,0.0000,0.0000,0.0000
23.7000,49.6726,0.0000,16.4899,20.2729,0.0000,-20.2729,0.5241,0.0000,0.0000,0.0000
23.8000,49.6785,0.0000,15.9850,19.7369,0.0000,-19.7369,0.5240,0.0000,0.0000,0.0000
23.9000,49.6826,0.0000,15.4666,19.1880,0.0000,-19.1880,0.5240,0.0000,0.0000,0.0000
24.0000,49.6846,0.0000,14.7973,18.4795,0.0000,-18.4795,0.5239,0.0000,0.0000,0.0000
24.1000,49.6836,0.0000,14.2720,17.9234,0.0000,-17.9234,0.5239,0.0000,0.0000,0.0000
24.2000,49.6816,0.0000,14.3869,18.0449,0.0000,-18.0449,0.5238,0.0000,0.0000,0.0000
24.3000,49.6815,0.0000,14.8629,18.5489,0.0000,-18.5489,0.5238,0.0000,0.0000,0.0000
24.4000,49.6831,0.0000,15.4034,19.1211,0.0000,-19.1211,0.5237,0.0000,0.0000,0.0000
24.5000,49.6871,0.0000,16.1866,19.9504,0.0000,-19.9504,0.5237,0.0000,0.0000,0.0000
