# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-SUB / nominal / seed 11
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
1735.5000,49.9998,0.0000,14.8476,5.0000,1.0000,1257.2285,143.9034,18.9458,1.3739
1735.6000,49.9998,0.0000,14.8474,5.0000,1.0000,1257.2287,143.9024,18.9457,1.3739
1735.7000,49.9998,0.0000,14.8473,5.0000,1.0000,1257.2290,143.9014,18.9456,1.3739
1735.8000,49.9998,0.0000,14.8472,5.0000,1.0000,1257.2292,143.9004,18.9455,1.3739
1735.9000,49.9998,0.0000,14.8471,5.0000,1.0000,1257.2295,143.8995,18.9453,1.3739
1736.0000,49.9998,0.0000,14.8470,5.0000,1.0000,1257.2297,143.8986,18.9452,1.3739
1736.1000,49.9998,0.0000,14.8469,5.0000,1.0000,1257.2299,143.8978,18.9451,1.3739
1736.2000,49.9998,0.0000,14.8468,5.0000,1.0000,1257.2301,143.8970,18.9450,1.3739
1736.3000,49.9998,0.0000,14.8467,5.0000,1.0000,1257.2303,143.8962,18.9449,1.3739
1736.4000,49.9998,0.0000,14.8466,5.0000,1.0000,1257.2305,143.8955,18.9448,1.3739
1736.5000,49.9999,0.0000,14.8465,5.0000,1.0000,1257.2307,143.8948,18.9447,1.3738
1736.6000,49.9999,0.0000,14.8465,5.0000,1.0000,1257.2308,143.8941,18.9447,1.3738
1736.7000,49.9999,0.0000,14.8464,5.0000,1.0000,1257.2310,143.8935,18.9446,1.3738
1736.8000,49.9999,0.0000,14.8463,5.0000,1.0000,1257.2312,143.8929,18.9445,1.3738
1736.9000,49.9999,0.0000,14.8462,5.0000,1.0000,1257.2313,143.8923,18.9444,1.3738
1737.0000,49.9999,0.0000,14.8462,5.0000,1.0000,1257.2314,143.8918,18.9444,1.3738
1737.1000,49.9999,0.0000,14.8461,5.0000,1.0000,1257.2316,143.8912,18.9443,1.3738
1737.2000,49.9999,0.0000,14.8461,5.0000,1.0000,1257.2317,143.8907,18.9442,1.3738
1737.3000,49.9999,0.0000,14.8088,5.0000,1.0000,1257.2318,143.5839,18.9038,1.3717
1737.4000,49.9996,0.0000,14.6061,5.0000,1.0000,1257.2249,141.9141,18.6839,1.3603
1737.5000,49.9981,0.0000,14.0000,5.0000,1.0000,1257.1865,136.9242,18.0264,1.3261
1737.6000,49.9932,0.0000,13.0643,5.0000,1.0000,1257.0647,129.2254,17.0112,1.2733
1737.7000,49.9847,0.0000,12.4259,5.0000,1.0000,1256.8491,123.9844,16.3184,1.2370
1737.8000,49.9750,0.0000,12.3748,5.0000,1.0000,1256.6068,123.5857,16.2628,1.2340
1737.9000,49.9661,0.0000,12.6848,5.0000,1.0000,1256.3825,126.1622,16.5989,1.2515
1738.0000,49.9589,0.0000,13.3737,5.0000,1.0000,1256.2000,131.8611,17.3462,1.2903
1738.1000,49.9552,0.0000,14.2282,5.0000,1.0000,1256.1073,138.9178,18.2731,1.3385
1738.2000,49.9544,0.0000,14.5590,5.0000,1.0000,1256.0876,141.6487,18.6321,1.3571
1738.3000,49.9532,0.0000,14.2939,5.0000,1.0000,1256.0579,139.4653,18.3444,1.3422
1738.4000,49.9504,0.0000,14.0292,5.0000,1.0000,1255.9879,137.2890,18.0572,1.3272
1738.5000,49.9473,0.0000,13.9529,5.0000,1.0000,1255.9082,136.6679,17.9743,1.3229
1738.6000,49.9439,0.0000,14.1075,5.0000,1.0000,1255.8241,137.9520,18.1420,1.3316
1738.7000,49.9419,0.0000,14.5467,5.0000,1.0000,1255.7741,141.5806,18.6185,1.3563
1738.8000,49.9419,0.0000,14.8488,5.0000,1.0000,1255.7736,144.0728,18.9462,1.3733
1738.9000,49.9422,0.0000,14.8184,5.0000,1.0000,1255.7811,143.8213,18.9132,1.3716
1739.0000,49.9420,0.0000,14.7938,5.0000,1.0000,1255.7748,143.6188,18.8865,1.3702
1739.1000,49.9421,0.0000,14.8408,5.0000,1.0000,1255.7776,144.0067,18.9376,1.3728
1739.2000,49.9422,0.0000,14.8396,5.0000,1.0000,1255.7803,143.9962,18.9362,1.3728
1739.3000,49.9423,0.0000,15.0159,5.0000,1.0000,1255.7829,145.4505,19.1275,1.3827
1739.4000,49.9437,0.0000,15.3232,5.0000,1.0000,1255.8191,147.9816,19.4609,1.4000
1739.5000,49.9461,0.0000,15.4549,5.0000,1.0000,1255.8799,149.0608,19.6038,1.4074
1739.6000,49.9486,0.0000,15.4425,5.0000,1.0000,1255.9409,148.9519,19.5904,1.4067
1739.7000,49.9509,0.0000,15.4156,5.0000,1.0000,1255.9991,148.7237,19.5613,1.4053
1739.8000,49.9531,0.0000,15.3900,5.0000,1.0000,1256.0547,148.5057,19.5335,1.4038
1739.9000,49.9552,0.0000,15.3655,5.0000,1.0000,1256.1077,148.2976,19.5070,1.4025
1740.0000,49.9572,0.0000,15.3421,5.0000,1.0000,1256.1584,148.0988,19.4816,1.4012
1740.1000,49.9591,0.0000,15.3197,5.0000,1.0000,1256.2069,147.9089,19.4574,1.4000
1740.2000,49.9610,0.0000,15.2983,5.0000,1.0000,1256.2531,147.7276,19.4342,1.3988
1740.3000,49.9627,0.0000,15.2590,5.0000,1.0000,1256.2973,147.3980,19.3916,1.3966
1740.4000,49.9643,0.0000,15.0924,5.0000,1.0000,1256.3358,146.0204,19.2109,1.3873
1740.5000,49.9648,0.0000,14.9300,5.0000,1.0000,1256.3482,144.6793,19.0347,1.3781
1740.6000,49.9651,0.0000,14.9036,5.0000,1.0000,1256.3558,144.4609,19.0060,1.3766
1740.7000,49.9653,0.0000,14.9002,5.0000,1.0000,1256.3631,144.4323,19.0024,1.3765
1740.8000,49.9656,0.0000,14.9160,5.0000,1.0000,1256.3701,144.5615,19.0195,1.3774
1740.9000,49.9660,0.0000,15.0600,5.0000,1.0000,1256.3803,145.7477,19.1757,1.3855
1741.0000,49.9674,0.0000,15.2009,5.0000,1.0000,1256.4146,146.9059,19.3286,1.3934
1741.1000,49.9689,0.0000,15.2067,5.0000,1.0000,1256.4515,146.9497,19.3349,1.3937
1741.2000,49.9703,0.0000,15.1904,5.0000,1.0000,1256.4867,146.8116,19.3173,1.3928
1741.3000,49.9716,0.0000,15.1749,5.0000,1.0000,1256.5204,146.6796,19.3005,1.3920
1741.4000,49.9729,0.0000,15.1600,5.0000,1.0000,1256.5525,146.5537,19.2844,1.3912
1741.5000,49.9741,0.0000,15.0277,5.0000,1.0000,1256.5832,145.4590,19.1408,1.3837
1741.6000,49.9744,0.0000,14.9008,5.0000,1.0000,1256.5901,144.4120,19.0031,1.3766
1741.7000,49.9746,0.0000,14.8977,5.0000,1.0000,1256.5966,144.3863,18.9999,1.3764
1741.8000,49.9749,0.0000,14.8949,5.0000,1.0000,1256.6029,144.3618,18.9967,1.3763
1741.9000,49.9751,0.0000,14.8921,5.0000,1.0000,1256.6088,144.3384,18.9937,1.3761
1742.0000,49.9753,0.0000,15.0076,5.0000,1.0000,1256.6145,145.2904,19.1191,1.3826
1742.1000,49.9765,0.0000,15.1185,5.0000,1.0000,1256.6424,146.2012,19.2394,1.3889
1742.2000,49.9775,0.0000,15.1062,5.0000,1.0000,1256.6691,146.0968,19.2261,1.3882
1742.3000,49.9785,0.0000,15.0944,5.0000,1.0000,1256.6945,145.9970,19.2133,1.3875
1742.4000,49.9795,0.0000,15.0832,5.0000,1.0000,1256.7188,145.9017,19.2011,1.3869
1742.5000,49.9804,0.0000,15.0725,5.0000,1.0000,1256.7420,145.8108,19.1895,1.3863
1742.6000,49.9813,0.0000,15.0622,5.0000,1.0000,1256.7642,145.7239,19.1784,1.3858
1742.7000,49.9821,0.0000,15.0525,5.0000,1.0000,1256.7853,145.6409,19.1678,1.3852
1742.8000,49.9829,0.0000,15.0431,5.0000,1.0000,1256.8055,145.5617,19.1577,1.3847
1742.9000,49.9837,0.0000,15.0342,5.0000,1.0000,1256.8248,145.4860,19.1480,1.3842
1743.0000,49.9844,0.0000,15.0257,5.0000,1.0000,1256.8433,145.4137,19.1388,1.3837
1743.1000,49.9851,0.0000,14.9477,5.0000,1.0000,1256.8609,144.7690,19.0542,1.3794
1743.2000,49.9853,0.0000,14.6107,5.0000,1.0000,1256.8644,141.9914,18.6887,1.3604
1743.3000,49.9834,0.0000,13.9867,5.0000,1.0000,1256.8180,136.8521,18.0116,1.3252
1743.4000,49.9789,0.0000,13.4985,5.0000,1.0000,1256.7032,132.8399,17.4820,1.2976
1743.5000,49.9734,0.0000,13.2570,5.0000,1.0000,1256.5645,130.8626,17.2198,1.2839
1743.6000,49.9670,0.0000,13.1898,5.0000,1.0000,1256.4044,130.3243,17.1468,1.2800
1743.7000,49.9610,0.0000,13.4073,5.0000,1.0000,1256.2535,132.1331,17.3827,1.2923
1743.8000,49.9563,0.0000,13.9752,5.0000,1.0000,1256.1354,136.8287,17.9987,1.3243
1743.9000,49.9546,0.0000,14.5359,5.0000,1.0000,1256.0930,141.4572,18.6070,1.3558
1744.0000,49.9541,0.0000,14.8468,5.0000,1.0000,1256.0815,144.0232,18.9443,1.3733
1744.1000,49.9548,0.0000,15.0503,5.0000,1.0000,1256.0983,145.6993,19.1650,1.3848
1744.2000,49.9559,0.0000,15.2252,5.0000,1.0000,1256.1255,147.1390,19.3548,1.3946
1744.3000,49.9579,0.0000,15.3342,5.0000,1.0000,1256.1754,148.0325,19.4731,1.4008
1744.4000,49.9598,0.0000,15.3122,5.0000,1.0000,1256.2230,147.8456,19.4493,1.3996
1744.5000,49.9616,0.0000,15.2912,5.0000,1.0000,1256.2685,147.6671,19.4265,1.3984
1744.6000,49.9633,0.0000,15.2711,5.0000,1.0000,1256.3120,147.4967,19.4048,1.3973
1744.7000,49.9650,0.0000,15.2520,5.0000,1.0000,1256.3535,147.3340,19.3840,1.3962
1744.8000,49.9665,0.0000,15.2337,5.0000,1.0000,1256.3932,147.1785,19.3642,1.3952
1744.9000,49.9680,0.0000,15.2162,5.0000,1.0000,1256.4310,147.0301,19.3452,1.3943
1745.0000,49.9695,0.0000,15.1995,5.0000,1.0000,1256.4672,146.8883,19.3271,1.3933
1745.1000,49.9709,0.0000,15.1835,5.0000,1.0000,1256.5017,146.7530,19.3098,1.3925
1745.2000,49.9722,0.0000,15.1683,5.0000,1.0000,1256.5347,146.6237,19.2933,1.3916
1745.3000,49.9734,0.0000,15.1537,5.0000,1.0000,1256.5662,146.5002,19.2776,1.3908
1745.4000,49.9746,0.0000,15.1398,5.0000,1.0000,1256.5962,146.3823,19.2625,1.3900
1745.5000,49.9758,0.0000,15.1266,5.0000,1.0000,1256.6249,146.2697,19.2481,1.3893
1745.6000,49.9769,0.0000,15.1139,5.0000,1.0000,1256.6524,146.1622,19.2344,1.3886
1745.7000,49.9779,0.0000,15.1018,5.0000,1.0000,1256.6786,146.0595,19.2213,1.3879
1745.8000,49.9789,0.0000,15.0902,5.0000,1.0000,1256.7036,145.9614,19.2088,1.3873
1745.9000,49.9798,0.0000,15.0792,5.0000,1.0000,1256.7275,145.8677,19.1968,1.3867
1746.0000,49.9807,0.0000,15.0686,5.0000,1.0000,1256.7503,145.7783,19.1854,1.3861
1746.1000,49.9816,0.0000,15.0586,5.0000,1.0000,1256.7721,145.6929,19.1745,1.3856
1746.2000,49.9824,0.0000,15.0490,5.0000,1.0000,1256.7929,145.6113,19.1641,1.3850
1746.3000,49.9832,0.0000,15.0398,5.0000,1.0000,1256.8127,145.5334,19.1541,1.3845
1746.4000,49.9840,0.0000,15.0310,5.0000,1.0000,1256.8317,145.4590,19.1446,1.3840
1746.5000,49.9847,0.0000,15.0226,5.0000,1.0000,1256.8498,145.3879,19.1355,1.3836
1746.6000,49.9854,0.0000,15.0146,5.0000,1.0000,1256.8672,145.3201,19.1269,1.3831
1746.7000,49.9861,0.0000,15.0070,5.0000,1.0000,1256.8837,145.2553,19.1186,1.3827
1746.8000,49.9867,0.0000,14.9997,5.0000,1.0000,1256.8995,145.1934,19.1107,1.3823
1746.9000,49.9873,0.0000,14.9927,5.0000,1.0000,1256.9145,145.1343,19.1031,1.3819
1747.0000,49.9879,0.0000,14.9861,5.0000,1.0000,1256.9289,145.0778,19.0959,1.3816
1747.1000,49.9884,0.0000,14.9797,5.0000,1.0000,1256.9427,145.0239,19.0890,1.3812
1747.2000,49.9889,0.0000,14.9736,5.0000,1.0000,1256.9558,144.9725,19.0824,1.3809
1747.3000,49.9894,0.0000,14.9678,5.0000,1.0000,1256.9683,144.9233,19.0762,1.3805
1747.4000,49.9899,0.0000,14.9623,5.0000,1.0000,1256.9803,144.8763,19.0702,1.3802
1747.5000,49.9903,0.0000,14.9570,5.0000,1.0000,1256.9918,144.8315,19.0644,1.3800
1747.6000,49.9908,0.0000,14.9520,5.0000,1.0000,1257.0027,144.7887,19.0590,1.3797
1747.7000,49.9912,0.0000,14.9471,5.0000,1.0000,1257.0131,144.7478,19.0537,1.3794
1747.8000,49.9916,0.0000,14.9425,5.0000,1.0000,1257.0231,144.7088,19.0488,1.3792
1747.9000,49.9920,0.0000,14.9381,5.0000,1.0000,1257.0326,144.6715,19.0440,1.3789
1748.0000,49.9923,0.0000,14.9339,5.0000,1.0000,1257.0417,144.6358,19.0394,1.3787
1748.1000,49.9927,0.0000,14.9299,5.0000,1.0000,1257.0503,144.6018,19.0351,1.3785
1748.2000,49.9930,0.0000,14.9261,5.0000,1.0000,1257.0586,144.5694,19.0309,1.3782
1748.3000,49.9933,0.0000,14.9224,5.0000,1.0000,1257.0665,144.5383,19.0270,1.3780
1748.4000,49.9936,0.0000,14.9190,5.0000,1.0000,1257.0741,144.5087,19.0232,1.3778
1748.5000,49.9939,0.0000,14.9156,5.0000,1.0000,1257.0813,144.4804,19.0196,1.3777
1748.6000,49.9942,0.0000,14.9124,5.0000,1.0000,1257.0882,144.4534,19.0161,1.3775
1748.7000,49.9944,0.0000,14.9094,5.0000,1.0000,1257.0948,144.4276,19.0128,1.3773
1748.8000,49.9947,0.0000,14.9065,5.0000,1.0000,1257.1011,144.4030,19.0097,1.3772
1748.9000,49.9949,0.0000,14.9037,5.0000,1.0000,1257.1071,144.3794,19.0067,1.3770
1749.0000,49.9952,0.0000,14.8984,5.0000,1.0000,1257.1128,144.3353,19.0010,1.3767
1749.1000,49.9954,0.0000,14.8320,5.0000,1.0000,1257.1178,143.7872,18.9289,1.3730
1749.2000,49.9951,0.0000,14.6998,5.0000,1.0000,1257.1109,142.6986,18.7855,1.3655
1749.3000,49.9943,0.0000,14.2735,5.0000,1.0000,1257.0908,139.1873,18.3229,1.3415
1749.4000,49.9908,0.0000,13.4818,5.0000,1.0000,1257.0030,132.6721,17.4640,1.2968
1749.5000,49.9840,0.0000,12.6870,5.0000,1.0000,1256.8329,126.1376,16.6016,1.2518
1749.6000,49.9746,0.0000,11.9965,5.0000,1.0000,1256.5948,120.4678,15.8524,1.2126
1749.7000,49.9626,0.0000,11.5368,5.0000,1.0000,1256.2944,116.7043,15.3535,1.1863
1749.8000,49.9497,0.0000,11.6774,5.0000,1.0000,1255.9701,117.8928,15.5058,1.1942
1749.9000,49.9389,0.0000,12.4357,5.0000,1.0000,1255.6977,124.1731,16.3283,1.2370
1750.0000,49.9318,0.0000,13.1880,5.0000,1.0000,1255.5187,130.3971,17.1443,1.2795
1750.1000,49.9266,0.0000,13.6345,5.0000,1.0000,1255.3900,134.0945,17.6286,1.3047
1750.2000,49.9229,0.0000,13.8543,5.0000,1.0000,1255.2964,135.9178,17.8670,1.3170
1750.3000,49.9195,0.0000,13.8840,5.0000,1.0000,1255.2099,136.1719,17.8992,1.3187
1750.4000,49.9160,0.0000,13.6678,5.0000,1.0000,1255.1223,134.3965,17.6646,1.3064
1750.5000,49.9109,0.0000,13.3810,5.0000,1.0000,1254.9951,132.0416,17.3533,1.2902
1750.6000,49.9053,0.0000,13.2256,5.0000,1.0000,1254.8534,130.7732,17.1846,1.2813
1750.7000,49.8991,0.0000,12.9761,5.0000,1.0000,1254.6972,128.7287,16.9139,1.2672
1750.8000,49.8916,0.0000,12.6263,5.0000,1.0000,1254.5087,125.8582,16.5342,1.2473
1750.9000,49.8828,0.0000,12.5154,5.0000,1.0000,1254.2867,124.9635,16.4138,1.2409
1751.0000,49.8745,0.0000,12.7414,5.0000,1.0000,1254.0779,126.8505,16.6589,1.2536
1751.1000,49.8674,0.0000,13.2750,5.0000,1.0000,1253.8998,131.2762,17.2376,1.2837
1751.2000,49.8631,0.0000,14.0745,5.0000,1.0000,1253.7933,137.8926,18.1049,1.3288
1751.3000,49.8621,0.0000,14.9165,5.0000,1.0000,1253.7678,144.8525,19.0183,1.3762
1751.4000,49.8643,0.0000,15.5610,5.0000,1.0000,1253.8218,150.1723,19.7176,1.4124
1751.5000,49.8681,0.0000,15.9383,5.0000,1.0000,1253.9188,153.2783,20.1270,1.4336
1751.6000,49.8731,0.0000,16.1270,5.0000,1.0000,1254.0442,154.8222,20.3318,1.4442
1751.7000,49.8784,0.0000,5.5544,6.0000,0.0000,1077.0783,80.4663,9.0759,0.7834
1751.8000,49.8033,0.0000,-15.7209,5.0000,1.0000,1252.2888,0.0000,0.0000,0.0000
1751.9000,49.6475,0.0000,-36.9402,5.0000,1.0000,1248.3704,0.0000,0.0000,0.0000
1752.0000,49.4109,0.0000,-57.9388,5.0000,1.0000,1242.4228,0.0000,0.0000,0.0000
1752.1000,49.0938,0.0000,-78.6132,5.0000,1.0000,1234.4473,0.0000,0.0000,0.0000
1752.2000,48.6960,0.0000,-88.4722,5.0000,1.0000,1224.4452,0.0000,0.0000,0.0000
1752.3000,48.2982,0.0000,-87.8502,5.0000,1.0000,1214.4431,0.0000,0.0000,0.0000
1752.4000,47.9004,0.0000,-87.2256,5.0000,1.0000,1204.4410,0.0000,0.0000,0.0000
1752.5000,47.5026,0.0000,-86.5987,5.0000,1.0000,1194.4389,0.0000,0.0000,0.0000
1752.6000,47.1048,0.0000,-85.9692,5.0000,1.0000,1184.4368,0.0000,0.0000,0.0000
1752.7000,46.7071,0.0000,-85.3374,5.0000,1.0000,1174.4347,0.0000,0.0000,0.0000
1752.8000,46.3093,0.0000,-84.7032,5.0000,1.0000,1164.4325,0.0000,0.0000,0.0000
1752.9000,45.9115,0.0000,-84.0666,5.0000,1.0000,1154.4304,0.0000,0.0000,0.0000
1753.0000,45.5137,0.0000,-83.4276,5.0000,1.0000,1144.4283,0.0000,0.0000,0.0000
1753.1000,45.1159,0.0000,-82.7863,5.0000,1.0000,1134.4262,0.0000,0.0000,0.0000
1753.2000,44.7182,0.0000,-82.1427,5.0000,1.0000,1124.4241,0.0000,0.0000,0.0000
1753.3000,44.3204,0.0000,-81.4968,5.0000,1.0000,1114.4220,0.0000,0.0000,0.0000
1753.4000,43.9226,0.0000,-80.8486,5.0000,1.0000,1104.4199,0.0000,0.0000,0.0000
1753.5000,43.5248,0.0000,-80.1982,4.0000,1.0000,1421.3218,0.0000,0.0000,0.0000
1753.6000,43.1270,0.0000,-79.5455,4.0000,1.0000,1408.3320,0.0000,0.0000,0.0000
1753.7000,42.7292,0.0000,-78.8907,4.0000,1.0000,1395.3423,0.0000,0.0000,0.0000
1753.8000,42.3315,0.0000,-78.2336,4.0000,1.0000,1382.3525,0.0000,0.0000,0.0000
1753.9000,41.9337,0.0000,-77.5744,4.0000,1.0000,1369.3628,0.0000,0.0000,0.0000
1754.0000,41.5359,0.0000,-76.9130,4.0000,1.0000,1356.3730,0.0000,0.0000,0.0000
1754.1000,41.1381,0.0000,-76.2495,4.0000,1.0000,1343.3833,0.0000,0.0000,0.0000
1754.2000,40.7403,0.0000,-75.5839,4.0000,1.0000,1330.3935,0.0000,0.0000,0.0000
1754.3000,40.3426,0.0000,-74.9162,4.0000,1.0000,1317.4038,0.0000,0.0000,0.0000
1754.4000,39.9448,0.0000,-74.2464,4.0000,1.0000,1304.4140,0.0000,0.0000,0.0000
1754.5000,39.5470,0.0000,-73.5746,4.0000,1.0000,1291.4243,0.0000,0.0000,0.0000
1754.6000,39.1492,0.0000,-72.9007,4.0000,1.0000,1278.4345,0.0000,0.0000,0.0000
1754.7000,38.7514,0.0000,-72.2248,4.0000,1.0000,1265.4447,0.0000,0.0000,0.0000
1754.8000,38.3536,0.0000,-71.5470,4.0000,1.0000,1252.4550,0.0000,0.0000,0.0000
1754.9000,37.9559,0.0000,-70.8672,4.0000,1.0000,1239.4652,0.0000,0.0000,0.0000
1755.0000,37.5581,0.0000,-70.1854,4.0000,1.0000,1226.4755,0.0000,0.0000,0.0000
1755.1000,37.1603,0.0000,-69.5017,4.0000,1.0000,1213.4857,0.0000,0.0000,0.0000
1755.2000,36.7625,0.0000,-68.8161,4.0000,1.0000,1200.4960,0.0000,0.0000,0.0000
1755.3000,36.3647,0.0000,-68.1287,4.0000,1.0000,1187.5062,0.0000,0.0000,0.0000
1755.4000,35.9669,0.0000,-67.4393,4.0000,1.0000,1174.5165,0.0000,0.0000,0.0000
1755.5000,35.5692,0.0000,-66.7481,4.0000,1.0000,1161.5267,0.0000,0.0000,0.0000
1755.6000,35.1714,0.0000,-66.0551,4.0000,1.0000,1148.5370,0.0000,0.0000,0.0000
1755.7000,34.7736,0.0000,-65.3603,4.0000,1.0000,1135.5472,0.0000,0.0000,0.0000
1755.8000,34.3758,0.0000,-64.6637,4.0000,1.0000,1122.5575,0.0000,0.0000,0.0000
1755.9000,33.9780,0.0000,-63.9653,4.0000,1.0000,1109.5677,0.0000,0.0000,0.0000
1756.0000,33.5803,0.0000,-63.2652,3.0000,1.0000,1469.4145,0.0000,0.0000,0.0000
1756.1000,33.1825,0.0000,-62.5634,3.0000,1.0000,1452.0082,0.0000,0.0000,0.0000
1756.2000,32.7847,0.0000,-61.8599,3.0000,1.0000,1434.6019,0.0000,0.0000,0.0000
1756.3000,32.3869,0.0000,-61.1547,3.0000,1.0000,1417.1956,0.0000,0.0000,0.0000
1756.4000,31.9891,0.0000,-60.4478,3.0000,1.0000,1399.7894,0.0000,0.0000,0.0000
1756.5000,31.5913,0.0000,-59.7393,3.0000,1.0000,1382.3831,0.0000,0.0000,0.0000
1756.6000,31.1936,0.0000,-59.0292,3.0000,1.0000,1364.9768,0.0000,0.0000,0.0000
1756.7000,30.7958,0.0000,-58.3174,3.0000,1.0000,1347.5706,0.0000,0.0000,0.0000
1756.8000,30.3980,0.0000,-57.6041,3.0000,1.0000,1330.1643,0.0000,0.0000,0.0000
1756.9000,30.0002,0.0000,-56.8893,3.0000,1.0000,1312.7580,0.0000,0.0000,0.0000
1757.0000,29.6024,0.0000,-56.1729,3.0000,1.0000,1295.3518,0.0000,0.0000,0.0000
1757.1000,29.2046,0.0000,-55.4549,3.0000,1.0000,1277.9455,0.0000,0.0000,0.0000
1757.2000,28.8069,0.0000,-54.7355,3.0000,1.0000,1260.5392,0.0000,0.0000,0.0000
1757.3000,28.4091,0.0000,-54.0146,3.0000,1.0000,1243.1329,0.0000,0.0000,0.0000
1757.4000,28.0113,0.0000,-53.2923,3.0000,1.0000,1225.7267,0.0000,0.0000,0.0000
1757.5000,27.6135,0.0000,-52.5685,3.0000,1.0000,1208.3204,0.0000,0.0000,0.0000
1757.6000,27.2157,0.0000,-51.8433,3.0000,1.0000,1190.9141,0.0000,0.0000,0.0000
1757.7000,26.8180,0.0000,-51.1167,3.0000,1.0000,1173.5079,0.0000,0.0000,0.0000
1757.8000,26.4202,0.0000,-50.3887,3.0000,1.0000,1156.1016,0.0000,0.0000,0.0000
1757.9000,26.0224,0.0000,-49.6594,3.0000,1.0000,1138.6953,0.0000,0.0000,0.0000
1758.0000,25.6246,0.0000,-48.9287,3.0000,1.0000,1121.2891,0.0000,0.0000,0.0000
1758.1000,25.2268,0.0000,-48.1967,3.0000,1.0000,1103.8828,0.0000,0.0000,0.0000
1758.2000,24.8290,0.0000,-47.4634,2.0000,1.0000,1589.1746,0.0000,0.0000,0.0000
1758.3000,24.4313,0.0000,-46.7289,2.0000,1.0000,1563.7147,0.0000,0.0000,0.0000
1758.4000,24.0335,0.0000,-45.9931,2.0000,1.0000,1538.2548,0.0000,0.0000,0.0000
1758.5000,23.6357,0.0000,-45.2561,2.0000,1.0000,1512.7949,0.0000,0.0000,0.0000
1758.6000,23.2379,0.0000,-44.5178,2.0000,1.0000,1487.3349,0.0000,0.0000,0.0000
1758.7000,22.8401,0.0000,-43.7784,2.0000,1.0000,1461.8750,0.0000,0.0000,0.0000
1758.8000,22.4424,0.0000,-43.0378,2.0000,1.0000,1436.4151,0.0000,0.0000,0.0000
1758.9000,22.0446,0.0000,-42.2960,2.0000,1.0000,1410.9552,0.0000,0.0000,0.0000
1759.0000,21.6468,0.0000,-41.5531,2.0000,1.0000,1385.4953,0.0000,0.0000,0.0000
1759.1000,21.2490,0.0000,-40.8091,2.0000,1.0000,1360.0354,0.0000,0.0000,0.0000
1759.2000,20.8512,0.0000,-40.0640,2.0000,1.0000,1334.5754,0.0000,0.0000,0.0000
1759.3000,20.4534,0.0000,-39.3179,2.0000,1.0000,1309.1155,0.0000,0.0000,0.0000
1759.4000,20.0557,0.0000,-38.5707,2.0000,1.0000,1283.6556,0.0000,0.0000,0.0000
1759.5000,19.6579,0.0000,-37.8224,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1759.6000,19.2601,0.0000,-37.0732,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1759.7000,18.8623,0.0000,-36.3230,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1759.8000,18.4645,0.0000,-35.5718,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1759.9000,18.0667,0.0000,-34.8196,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.0000,17.6690,0.0000,-34.0666,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.1000,17.2712,0.0000,-33.3126,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.2000,16.8734,0.0000,-32.5577,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.3000,16.4756,0.0000,-31.8020,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.4000,16.0778,0.0000,-31.0454,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.5000,15.6801,0.0000,-30.2880,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.6000,15.2823,0.0000,-29.5298,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.7000,14.8845,0.0000,-28.7708,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.8000,14.4867,0.0000,-28.0111,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1760.9000,14.0889,0.0000,-27.2506,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.0000,13.6911,0.0000,-26.4894,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.1000,13.2934,0.0000,-25.7275,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.2000,12.8956,0.0000,-24.9649,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.3000,12.4978,0.0000,-24.2016,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.4000,12.1000,0.0000,-23.4377,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.5000,11.7022,0.0000,-22.6732,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.6000,11.3044,0.0000,-21.9081,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.7000,10.9067,0.0000,-21.1424,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
1761.8000,10.5089,0.0000,-20.3761,1.0000,0.0000,700.0000,33.6499,2.0000,0.2778
