t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
1500,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8899,26.5869,0,-2
1500.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8894,26.5867,0,-2
1500.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8889,26.5865,0,-2
1500.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8884,26.5864,0,-2
1500.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8878,26.5862,0,-2
1500.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8873,26.5861,0,-2
1500.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8868,26.5859,0,-2
1500.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8863,26.5857,0,-2
1500.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8858,26.5856,0,-2
1500.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8853,26.5854,0,-2
1501,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8847,26.5852,0,-2
1501.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8842,26.5851,0,-2
1501.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8837,26.5849,0,-2
1501.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8832,26.5848,0,-2
1501.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8827,26.5846,0,-2
1501.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8822,26.5844,0,-2
1501.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8816,26.5843,0,-2
1501.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8811,26.5841,0,-2
1501.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8806,26.5839,0,-2
1501.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8801,26.5838,0,-2
1502,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8796,26.5836,0,-2
1502.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8791,26.5835,0,-2
1502.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8785,26.5833,0,-2
1502.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.878,26.5831,0,-2
1502.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8775,26.583,0,-2
1502.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.877,26.5828,0,-2
1502.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8765,26.5826,0,-2
1502.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.876,26.5825,0,-2
1502.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8754,26.5823,0,-2
1502.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8749,26.5822,0,-2
1503,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8744,26.582,0,-2
1503.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8739,26.5818,0,-2
1503.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8734,26.5817,0,-2
1503.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8729,26.5815,0,-2
1503.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8723,26.5813,0,-2
1503.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8718,26.5812,0,-2
1503.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8713,26.581,0,-2
1503.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8708,26.5809,0,-2
1503.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8703,26.5807,0,-2
1503.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8698,26.5805,0,-2
1504,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8692,26.5804,0,-2
1504.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8687,26.5802,0,-2
1504.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8682,26.58,0,-2
1504.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8677,26.5799,0,-2
1504.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8672,26.5797,0,-2
1504.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8667,26.5796,0,-2
1504.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8661,26.5794,0,-2
1504.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8656,26.5792,0,-2
1504.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8651,26.5791,0,-2
1504.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8646,26.5789,0,-2
1505,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8641,26.5788,0,-2
1505.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8636,26.5786,0,-2
1505.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.863,26.5784,0,-2
1505.3,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8625,26.5783,0,-2
1505.4,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.862,26.5781,0,-2
1505.5,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8615,26.5779,0,-2
1505.6,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.861,26.5778,0,-2
1505.7,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8605,26.5776,0,-2
1505.8,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8599,26.5775,0,-2
1505.9,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8594,26.5773,0,-2
1506,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8589,26.5771,0,-2
1506.1,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8584,26.577,0,-2
1506.2,7747.49,0,0,0,0,0,929.177,0,0,0,0,0,0,0,2,0,0,0,0,0,54.8579,26.5768,0,-2
