t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
3000,17669.1,39.5856,0,0,8.31671,0,2003.31,0,0,0,0,0,0,0,11.4473,9.44731,8.31671,0,0,0,51.8688,27.4923,0,-11.4473
3000.1,17670.2,39.5789,0,0,8.24451,0,2003.31,0,0,0,0,0,0,0,11.3712,9.37118,8.24451,0,0,0,51.8658,27.4921,0,-11.3712
3000.2,17671.3,39.5712,0,0,8.05132,0,2003.31,0,0,0,0,0,0,0,11.1677,9.16766,8.05132,0,0,0,51.863,27.4919,0,-11.1677
3000.3,17672.4,39.5627,0,0,8.12267,0,2003.31,0,0,0,0,0,0,0,11.2426,9.24262,8.12267,0,0,0,51.8601,27.4917,0,-11.2426
3000.4,17673.5,39.5557,0,0,8.19529,0,2003.31,0,0,0,0,0,0,0,11.319,9.31895,8.19529,0,0,0,51.8571,27.4915,0,-11.319
3000.5,17674.6,39.5479,0,0,7.84986,0,2003.31,0,0,0,0,0,0,0,10.9552,8.95516,7.84986,0,0,0,51.8543,27.4913,0,-10.9552
3000.6,17675.7,39.5376,0,0,7.28168,0,2003.31,0,0,0,0,0,0,0,10.3568,8.35679,7.28168,0,0,0,51.8516,27.4911,0,-10.3568
3000.7,17676.8,39.5244,0,0,6.58967,0,2003.31,0,0,0,0,0,0,0,9.62801,7.62801,6.58967,0,0,0,51.8491,27.4908,0,-9.62801
3000.8,17677.9,39.5076,0,0,5.72451,0,2003.31,0,0,0,0,0,0,0,8.71686,6.71686,5.72451,0,0,0,51.8469,27.4906,0,-8.71686
3000.9,17679,39.4862,0,0,4.96043,0,2003.31,0,0,0,0,0,0,0,7.91203,5.91203,4.96043,0,0,0,51.8448,27.4904,0,-7.91203
3001,17680.1,39.4621,0,0,4.49515,0,2003.31,0,0,0,0,0,0,0,7.42173,5.42173,4.49515,0,0,0,51.8429,27.4901,0,-7.42173
3001.1,17681.2,39.4363,0,0,4.19473,0,2003.31,0,0,0,0,0,0,0,7.10618,5.10618,4.19473,0,0,0,51.8411,27.4899,0,-7.10618
3001.2,17682.3,39.4094,0,0,4.18064,0,2003.31,0,0,0,0,0,0,0,7.09096,5.09096,4.18064,0,0,0,51.8393,27.4897,0,-7.09096
3001.3,17683.4,39.3836,0,0,4.42013,0,2003.31,0,0,0,0,0,0,0,7.34127,5.34127,4.42013,0,0,0,51.8374,27.4894,0,-7.34127
3001.4,17684.5,39.359,0,0,-2.70564,0,2003.31,0,0,0,0,0,0,0,0.13748,-1.86252,-2.70564,1.86252,0,0,51.8373,27.4892,0,-0.13748
3001.5,17685.5,39.2649,0,0,-17.1842,0,2003.31,0,0,0,0,0,0,0,-13.5287,-15.5287,-17.1842,15.5287,0,0,51.8406,27.489,0,13.5287
3001.6,17686.6,39.1012,0,0,-31.5873,0,2003.31,0,0,0,0,0,0,0,-26.8081,-28.8081,-31.5873,28.8081,0,0,51.8471,27.489,0,26.8081
3001.7,17687.7,38.8675,0,0,-45.9051,0,2003.31,0,0,0,0,0,0,0,-39.8159,-41.8159,-45.9051,41.8159,0,0,51.8568,27.4893,0,39.8159
3001.8,17688.8,38.5633,0,0,-60.0589,0,2003.31,0,0,0,0,0,0,0,-52.5464,-54.5464,-60.0589,54.5464,0,0,51.8696,27.4899,0,52.5464
3001.9,17689.9,38.188,0,0,-66.713,0,2003.31,0,0,0,0,0,0,0,-58.4819,-60.4819,-66.713,60.4819,0,0,51.8838,27.4909,0,58.4819
3002,17690.9,37.8127,0,0,-66.1156,0,2003.31,0,0,0,0,0,0,0,-57.921,-59.921,-66.1156,59.921,0,0,51.8979,27.4917,0,57.921
3002.1,17692,37.4374,0,0,-65.5166,0,2003.31,0,0,0,0,0,0,0,-57.3583,-59.3583,-65.5166,59.3583,0,0,51.9118,27.4926,0,57.3583
3002.2,17693,37.0621,0,0,-64.9158,0,2003.31,0,0,0,0,0,0,0,-56.7939,-58.7939,-64.9158,58.7939,0,0,51.9256,27.4934,0,56.7939
3002.3,17694,36.6869,0,0,-64.3133,0,2003.31,0,0,0,0,0,0,0,-56.2279,-58.2279,-64.3133,58.2279,0,0,51.9393,27.4943,0,56.2279
3002.4,17695,36.3116,0,0,-63.7091,0,2003.31,0,0,0,0,0,0,0,-55.6604,-57.6604,-63.7091,57.6604,0,0,51.9528,27.4951,0,55.6604
3002.5,17696,35.9363,0,0,-63.1033,0,2003.31,0,0,0,0,0,0,0,-55.091,-57.091,-63.1033,57.091,0,0,51.9662,27.4958,0,55.091
3002.6,17697,35.561,0,0,-62.4959,0,2003.31,0,0,0,0,0,0,0,-54.5201,-56.5201,-62.4959,56.5201,0,0,51.9795,27.4966,0,54.5201
3002.7,17698,35.1857,0,0,-61.8868,0,2003.31,0,0,0,0,0,0,0,-53.9477,-55.9477,-61.8868,55.9477,0,0,51.9926,27.4973,0,53.9477
3002.8,17699,34.8105,0,0,-61.2761,0,2003.31,0,0,0,0,0,0,0,-53.3737,-55.3737,-61.2761,55.3737,0,0,52.0056,27.498,0,53.3737
3002.9,17699.9,34.4352,0,0,-60.6639,0,2003.31,0,0,0,0,0,0,0,-52.798,-54.798,-60.6639,54.798,0,0,52.0184,27.4987,0,52.798
3003,17700.9,34.0599,0,0,-60.05,0,2003.31,0,0,0,0,0,0,0,-52.2208,-54.2208,-60.05,54.2208,0,0,52.0311,27.4994,0,52.2208
3003.1,17701.8,33.6846,0,0,-59.4347,0,2003.31,0,0,0,0,0,0,0,-51.6422,-53.6422,-59.4347,53.6422,0,0,52.0437,27.5001,0,51.6422
3003.2,17702.8,33.3093,0,0,-58.8177,0,2003.31,0,0,0,0,0,0,0,-51.062,-53.062,-58.8177,53.062,0,0,52.0561,27.5007,0,51.062
3003.3,17703.7,32.9341,0,0,-58.1993,0,2003.31,0,0,0,0,0,0,0,-50.4802,-52.4802,-58.1993,52.4802,0,0,52.0683,27.5013,0,50.4802
3003.4,17704.6,32.5588,0,0,-57.5793,0,2003.31,0,0,0,0,0,0,0,-49.897,-51.897,-57.5793,51.897,0,0,52.0805,27.5019,0,49.897
3003.5,17705.5,32.1835,0,0,-56.9579,0,2003.31,0,0,0,0,0,0,0,-49.3125,-51.3125,-56.9579,51.3125,0,0,52.0925,27.5025,0,49.3125
3003.6,17706.4,31.8082,0,0,-56.335,0,2003.31,0,0,0,0,0,0,0,-48.7263,-50.7263,-56.335,50.7263,0,0,52.1043,27.5031,0,48.7263
3003.7,17707.3,31.4329,0,0,-55.7106,0,2003.31,0,0,0,0,0,0,0,-48.1388,-50.1388,-55.7106,50.1388,0,0,52.116,27.5036,0,48.1388
3003.8,17708.1,31.0577,0,0,-55.0848,0,2003.31,0,0,0,0,0,0,0,-47.5499,-49.5499,-55.0848,49.5499,0,0,52.1276,27.5041,0,47.5499
3003.9,17709,30.6824,0,0,-54.4576,0,2003.31,0,0,0,0,0,0,0,-46.9597,-48.9597,-54.4576,48.9597,0,0,52.139,27.5046,0,46.9597
3004,17709.8,30.3071,0,0,-53.829,0,2003.31,0,0,0,0,0,0,0,-46.3678,-48.3678,-53.829,48.3678,0,0,52.1502,27.5051,0,46.3678
3004.1,17710.7,29.9318,0,0,-53.199,0,2003.31,0,0,0,0,0,0,0,-45.7746,-47.7746,-53.199,47.7746,0,0,52.1614,27.5056,0,45.7746
3004.2,17711.5,29.5565,0,0,-52.5676,0,2003.31,0,0,0,0,0,0,0,-45.1802,-47.1802,-52.5676,47.1802,0,0,52.1724,27.506,0,45.1802
3004.3,17712.3,29.1813,0,0,-51.9349,0,2003.31,0,0,0,0,0,0,0,-44.5844,-46.5844,-51.9349,46.5844,0,0,52.1832,27.5064,0,44.5844
3004.4,17713.1,28.806,0,0,-51.3009,0,2003.31,0,0,0,0,0,0,0,-43.9871,-45.9871,-51.3009,45.9871,0,0,52.1939,27.5068,0,43.9871
3004.5,17713.9,28.4307,0,0,-50.6655,0,2003.31,0,0,0,0,0,0,0,-43.3887,-45.3887,-50.6655,45.3887,0,0,52.2044,27.5072,0,43.3887
3004.6,17714.7,28.0554,0,0,-50.0289,0,2003.31,0,0,0,0,0,0,0,-42.789,-44.789,-50.0289,44.789,0,0,52.2148,27.5076,0,42.789
3004.7,17715.5,27.6801,0,0,-49.3909,0,2003.31,0,0,0,0,0,0,0,-42.1879,-44.1879,-49.3909,44.1879,0,0,52.2251,27.508,0,42.1879
3004.8,17716.2,27.3049,0,0,-48.7518,0,2003.31,0,0,0,0,0,0,0,-41.5856,-43.5856,-48.7518,43.5856,0,0,52.2352,27.5083,0,41.5856
3004.9,17717,26.9296,0,0,-48.1113,0,2003.31,0,0,0,0,0,0,0,-40.9821,-42.9821,-48.1113,42.9821,0,0,52.2452,27.5086,0,40.9821
3005,17717.7,26.5543,0,0,-47.4696,0,2003.31,0,0,0,0,0,0,0,-40.3774,-42.3774,-47.4696,42.3774,0,0,52.255,27.5089,0,40.3774
3005.1,17718.5,26.179,0,0,-46.8267,0,2003.31,0,0,0,0,0,0,0,-39.7713,-41.7713,-46.8267,41.7713,0,0,52.2647,27.5092,0,39.7713
3005.2,17719.2,25.8037,0,0,-46.1827,0,2003.31,0,0,0,0,0,0,0,-39.1641,-41.1641,-46.1827,41.1641,0,0,52.2742,27.5095,0,39.1641
3005.3,17719.9,25.4285,0,0,-45.5374,0,2003.31,0,0,0,0,0,0,0,-38.5558,-40.5558,-45.5374,40.5558,0,0,52.2835,27.5098,0,38.5558
3005.4,17720.6,25.0532,0,0,-44.891,0,2003.31,0,0,0,0,0,0,0,-37.9464,-39.9464,-44.891,39.9464,0,0,52.2928,27.51,0,37.9464
3005.5,17721.3,24.6779,0,0,-44.2434,0,2003.31,0,0,0,0,0,0,0,-37.3356,-39.3356,-44.2434,39.3356,0,0,52.3019,27.5102,0,37.3356
3005.6,17722,24.3026,0,0,-43.5947,0,2003.31,0,0,0,0,0,0,0,-36.7238,-38.7238,-43.5947,38.7238,0,0,52.3108,27.5104,0,36.7238
