t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
2700,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3085,27.5153,0,-2
2700.1,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3079,27.515,0,-2
2700.2,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3074,27.5148,0,-2
2700.3,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3069,27.5145,0,-2
2700.4,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3064,27.5142,0,-2
2700.5,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3059,27.514,0,-2
2700.6,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3053,27.5137,0,-2
2700.7,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3048,27.5135,0,-2
2700.8,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3043,27.5132,0,-2
2700.9,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3038,27.513,0,-2
2701,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3033,27.5127,0,-2
2701.1,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3028,27.5124,0,-2
2701.2,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3022,27.5122,0,-2
2701.3,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3017,27.5119,0,-2
2701.4,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3012,27.5117,0,-2
2701.5,15631.2,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,61.3007,27.5114,0,-2
