t_s,x_m,v_kmh,grade_pct,z_m,P_wheel_kW,fuel_g_per_s,fuel_cum_g,P_friction_brake_kW,trip_time_flag,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,engine_state,P_gen_bus_kW,P_bus_load_kW,P_motor_bus_kW,P_motor_mech_kW,P_regen_pack_kW,P_heater_kW,P_resistor_kW,soc_pct,T_pack_C,genset_state,P_batt_bus_kW
2400,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3618,27.4666,0,-2
2400.1,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3613,27.4664,0,-2
2400.2,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3608,27.4661,0,-2
2400.3,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3602,27.4659,0,-2
2400.4,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3597,27.4656,0,-2
2400.5,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3592,27.4654,0,-2
2400.6,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3587,27.4651,0,-2
2400.7,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3582,27.4649,0,-2
2400.8,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3577,27.4646,0,-2
2400.9,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3571,27.4644,0,-2
2401,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3566,27.4641,0,-2
2401.1,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3561,27.4639,0,-2
2401.2,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3556,27.4636,0,-2
2401.3,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3551,27.4633,0,-2
2401.4,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3546,27.4631,0,-2
2401.5,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.354,27.4628,0,-2
2401.6,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3535,27.4626,0,-2
2401.7,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.353,27.4623,0,-2
2401.8,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3525,27.4621,0,-2
2401.9,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.352,27.4618,0,-2
2402,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3515,27.4616,0,-2
2402.1,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3509,27.4613,0,-2
2402.2,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3504,27.4611,0,-2
2402.3,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3499,27.4608,0,-2
2402.4,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3494,27.4606,0,-2
2402.5,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3489,27.4603,0,-2
2402.6,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3484,27.46,0,-2
2402.7,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3478,27.4598,0,-2
2402.8,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3473,27.4595,0,-2
2402.9,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3468,27.4593,0,-2
2403,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3463,27.459,0,-2
2403.1,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3458,27.4588,0,-2
2403.2,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3453,27.4585,0,-2
2403.3,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3447,27.4583,0,-2
2403.4,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3442,27.458,0,-2
2403.5,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3437,27.4578,0,-2
2403.6,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3432,27.4575,0,-2
2403.7,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3427,27.4573,0,-2
2403.8,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3422,27.457,0,-2
2403.9,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3416,27.4568,0,-2
2404,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3411,27.4565,0,-2
2404.1,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3406,27.4563,0,-2
2404.2,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3401,27.456,0,-2
2404.3,14106.8,0,0,0,0,0,2003.31,0,0,0,0,0,0,0,2,0,0,0,0,0,68.3396,27.4557,0,-2
