t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
1800.0000,40.0208,0.0000,12.2200,0.0000,0.4303
1800.1000,40.0290,0.0000,11.7946,0.0000,0.4302
1800.2000,40.0344,0.0000,11.1584,0.0000,0.4302
1800.3000,40.0365,0.0000,10.6914,0.0000,0.4302
1800.4000,40.0375,0.0000,10.4330,0.0000,0.4301
1800.5000,40.0373,0.0000,10.2177,0.0000,0.4301
1800.6000,40.0362,0.0000,10.2098,0.0000,0.4301
1800.7000,40.0359,0.0000,10.4293,0.0000,0.4300
1800.8000,40.0369,0.0000,10.7244,0.0000,0.4300
1800.9000,40.0394,0.0000,11.0751,0.0000,0.4300
1801.0000,40.0437,0.0000,11.5697,0.0000,0.4299
1801.1000,40.0508,0.0000,12.2084,0.0000,0.4299
1801.2000,40.0611,0.0000,12.8002,0.0000,0.4298
1801.3000,40.0737,0.0000,13.2095,0.0000,0.4298
1801.4000,40.0878,0.0000,13.4430,0.0000,0.4298
1801.5000,40.1026,0.0000,13.4999,0.0000,0.4297
1801.6000,40.1172,0.0000,13.2037,0.0000,0.4297
1801.7000,40.1290,0.0000,12.7483,0.0000,0.4296
1801.8000,40.1393,0.0000,12.2485,0.0000,0.4296
1801.9000,40.1464,0.0000,11.5087,0.0000,0.4295
1802.0000,40.1497,0.0000,10.7637,0.0000,0.4295
1802.1000,40.1498,0.0000,10.1863,0.0000,0.4295
1802.2000,40.1476,0.0000,9.8223,0.0000,0.4294
1802.3000,40.1443,0.0000,9.7210,0.0000,0.4294
1802.4000,40.1412,0.0000,9.9703,0.0000,0.4294
1802.5000,40.1402,0.0000,10.2825,0.0000,0.4293
1802.6000,40.1400,0.0000,10.2997,0.0000,0.4293
1802.7000,40.1392,0.0000,10.0628,0.0000,0.4293
1802.8000,40.1368,0.0000,9.5947,0.0000,0.4292
1802.9000,40.1316,0.0000,9.1405,0.0000,0.4292
1803.0000,40.1250,0.0000,9.0507,0.0000,0.4292
1803.1000,40.1190,0.0000,9.3685,0.0000,0.4291
1803.2000,40.1153,0.0000,9.9591,0.0000,0.4291
1803.3000,40.1149,0.0000,10.7304,0.0000,0.4291
1803.4000,40.1185,0.0000,11.3856,0.0000,0.4290
1803.5000,40.1243,0.0000,11.9207,0.0000,0.4290
1803.6000,40.1329,0.0000,12.4514,0.0000,0.4289
1803.7000,40.1436,0.0000,12.8878,0.0000,0.4289
1803.8000,40.1562,0.0000,13.2399,0.0000,0.4289
1803.9000,40.1702,0.0000,13.5962,0.0000,0.4288
1804.0000,40.1861,0.0000,13.8765,0.0000,0.4288
1804.1000,40.2026,0.0000,13.8553,0.0000,0.4287
1804.2000,40.2183,0.0000,13.4274,0.0000,0.4287
1804.3000,40.2307,0.0000,12.7585,0.0000,0.4286
1804.4000,40.2400,0.0000,12.0558,0.0000,0.4286
1804.5000,40.2458,0.0000,11.2344,0.0000,0.4286
1804.6000,40.2474,0.0000,10.4619,0.0000,0.4285
1804.7000,40.2459,0.0000,9.8879,0.0000,0.4285
1804.8000,40.2421,0.0000,9.3826,0.0000,0.4285
1804.9000,40.2359,0.0000,8.8034,0.0000,0.4284
1805.0000,40.2267,0.0000,8.2160,0.0000,0.4284
1805.1000,40.2150,0.0000,7.7093,0.0000,0.4284
1805.2000,40.2011,0.0000,7.2159,0.0000,0.4284
1805.3000,40.1848,0.0000,6.6991,0.0000,0.4283
1805.4000,40.1661,0.0000,6.2162,0.0000,0.4283
1805.5000,40.1453,0.0000,5.5883,0.0000,0.4283
