t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3300.0000,0.0000,0.0000,0.0000,0.0000,0.4845
3300.1000,0.0000,0.0000,0.0000,0.0000,0.4845
3300.2000,0.0000,0.0000,0.0000,0.0000,0.4845
3300.3000,0.0000,0.0000,0.0000,0.0000,0.4845
3300.4000,0.0000,0.0000,0.0000,0.0000,0.4845
3300.5000,0.0000,0.0000,0.0000,0.0000,0.4844
3300.6000,0.0000,0.0000,0.0000,0.0000,0.4844
3300.7000,0.0000,0.0000,0.0000,0.0000,0.4844
3300.8000,0.0000,0.0000,0.0000,0.0000,0.4844
3300.9000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.0000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.1000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.2000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.3000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.4000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.5000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.6000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.7000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.8000,0.0000,0.0000,0.0000,0.0000,0.4844
3301.9000,0.0000,0.0000,0.0000,0.0000,0.4844
3302.0000,0.0000,0.0000,0.0000,0.0000,0.4844
3302.1000,0.0000,0.0000,0.0000,0.0000,0.4844
3302.2000,0.0000,0.0000,0.0000,0.0000,0.4844
3302.3000,0.0000,0.0000,0.0000,0.0000,0.4844
3302.4000,0.0000,0.0000,0.0000,0.0000,0.4843
3302.5000,0.0000,0.0000,0.0000,0.0000,0.4843
3302.6000,0.0000,0.0000,0.0000,0.0000,0.4843
3302.7000,0.0000,0.0000,0.0000,0.0000,0.4843
3302.8000,0.0000,0.0000,0.0000,0.0000,0.4843
3302.9000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.0000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.1000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.2000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.3000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.4000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.5000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.6000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.7000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.8000,0.0000,0.0000,0.0000,0.0000,0.4843
3303.9000,0.0000,0.0000,0.0000,0.0000,0.4843
3304.0000,0.0000,0.0000,0.0000,0.0000,0.4843
3304.1000,0.0000,0.0000,0.0000,0.0000,0.4843
3304.2000,0.0000,0.0000,0.0000,0.0000,0.4843
3304.3000,0.0000,0.0000,0.0000,0.0000,0.4843
3304.4000,0.0000,0.0000,0.0000,0.0000,0.4842
3304.5000,0.0000,0.0000,0.0000,0.0000,0.4842
3304.6000,0.0000,0.0000,0.0000,0.0000,0.4842
3304.7000,0.0000,0.0000,0.0000,0.0000,0.4842
3304.8000,0.0000,0.0000,0.0000,0.0000,0.4842
3304.9000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.0000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.1000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.2000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.3000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.4000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.5000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.6000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.7000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.8000,0.0000,0.0000,0.0000,0.0000,0.4842
3305.9000,0.0000,0.0000,0.0000,0.0000,0.4842
3306.0000,0.0000,0.0000,0.0000,0.0000,0.4842
3306.1000,0.0000,0.0000,0.0000,0.0000,0.4842
3306.2000,0.0000,0.0000,0.0000,0.0000,0.4842
