t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
1800.0000,40.0208,0.0000,11.8113,1.2121
1800.1000,40.0290,0.0000,11.3858,1.1885
1800.2000,40.0344,0.0000,10.7494,1.1530
1800.3000,40.0365,0.0000,10.2823,1.1269
1800.4000,40.0375,0.0000,10.0238,1.0770
1800.5000,40.0373,0.0000,9.8086,1.0599
1800.6000,40.0362,0.0000,9.8007,1.0593
1800.7000,40.0359,0.0000,10.0202,1.0767
1800.8000,40.0369,0.0000,10.3153,1.1002
1800.9000,40.0394,0.0000,10.6659,1.1282
1801.0000,40.0437,0.0000,11.1604,1.1678
1801.1000,40.0508,0.0000,11.7988,1.2192
1801.2000,40.0611,0.0000,12.3903,1.2671
1801.3000,40.0737,0.0000,12.7992,1.3003
1801.4000,40.0878,0.0000,13.0323,1.3193
1801.5000,40.1026,0.0000,13.0888,1.3239
1801.6000,40.1172,0.0000,12.7922,1.2996
1801.7000,40.1290,0.0000,12.3364,1.2625
1801.8000,40.1393,0.0000,11.8363,1.2220
1801.9000,40.1464,0.0000,11.0962,1.1625
1802.0000,40.1497,0.0000,10.3512,1.1030
1802.1000,40.1498,0.0000,9.7738,1.0571
1802.2000,40.1476,0.0000,9.4098,1.0284
1802.3000,40.1443,0.0000,9.3086,1.0204
1802.4000,40.1412,0.0000,9.5580,1.0401
1802.5000,40.1402,0.0000,9.8702,1.0648
1802.6000,40.1400,0.0000,9.8874,1.0661
1802.7000,40.1392,0.0000,9.6505,1.0474
1802.8000,40.1368,0.0000,9.1825,1.0105
1802.9000,40.1316,0.0000,8.7285,0.9749
1803.0000,40.1250,0.0000,8.6389,0.9679
1803.1000,40.1190,0.0000,8.9568,0.9928
1803.2000,40.1153,0.0000,9.5476,1.0393
1803.3000,40.1149,0.0000,10.3189,1.1004
1803.4000,40.1185,0.0000,10.9740,1.1527
1803.5000,40.1243,0.0000,11.5089,1.1957
1803.6000,40.1329,0.0000,12.0393,1.2384
1803.7000,40.1436,0.0000,12.4754,1.2738
1803.8000,40.1562,0.0000,12.8271,1.3023
1803.9000,40.1702,0.0000,13.1830,1.2907
1804.0000,40.1861,0.0000,13.4628,1.3065
1804.1000,40.2026,0.0000,13.4411,1.3055
1804.2000,40.2183,0.0000,13.0127,1.2820
1804.3000,40.2307,0.0000,12.3434,1.2450
1804.4000,40.2400,0.0000,11.6404,1.2060
1804.5000,40.2458,0.0000,10.8189,1.1602
1804.6000,40.2474,0.0000,10.0463,1.1170
1804.7000,40.2459,0.0000,9.4723,1.0848
1804.8000,40.2421,0.0000,8.9672,1.0564
1804.9000,40.2359,0.0000,8.3882,0.9485
1805.0000,40.2267,0.0000,7.8011,0.9029
1805.1000,40.2150,0.0000,7.2947,0.8638
1805.2000,40.2011,0.0000,6.8018,0.8260
1805.3000,40.1848,0.0000,6.2855,0.7866
1805.4000,40.1661,0.0000,5.8031,0.7504
1805.5000,40.1453,0.0000,5.1759,0.7038
1805.6000,40.1208,0.0000,4.4576,0.6511
1805.7000,40.0933,0.0000,3.9878,0.6170
1805.8000,40.0644,0.0000,3.6700,0.5940
1805.9000,40.0340,0.0000,3.3776,0.5730
1806.0000,40.0025,0.0000,3.2445,0.5634
1806.1000,39.9709,0.0000,3.2959,0.5668
1806.2000,39.9399,0.0000,3.2930,0.5665
1806.3000,39.9084,0.0000,3.2760,0.5651
1806.4000,39.8773,0.0000,3.3090,0.5672
1806.5000,39.8461,0.0000,3.2364,0.5619
1806.6000,39.8144,0.0000,2.9701,0.5429
1806.7000,39.7809,0.0000,2.9634,0.5423
