t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
1500.0000,0.0000,0.0000,0.0000,0.2778
1500.1000,0.0000,0.0000,0.0000,0.2778
1500.2000,0.0000,0.0000,0.0000,0.2778
1500.3000,0.0000,0.0000,0.0000,0.2778
1500.4000,0.0000,0.0000,0.0000,0.2778
1500.5000,0.0000,0.0000,0.0000,0.2778
1500.6000,0.0000,0.0000,0.0000,0.2778
1500.7000,0.0000,0.0000,0.0000,0.2778
1500.8000,0.0000,0.0000,0.0000,0.2778
1500.9000,0.0000,0.0000,0.0000,0.2778
1501.0000,0.0000,0.0000,0.0000,0.2778
1501.1000,0.0000,0.0000,0.0000,0.2778
1501.2000,0.0000,0.0000,0.0000,0.2778
1501.3000,0.0000,0.0000,0.0000,0.2778
1501.4000,0.0000,0.0000,0.0000,0.2778
1501.5000,0.0000,0.0000,0.0000,0.2778
1501.6000,0.0000,0.0000,0.0000,0.2778
1501.7000,0.0000,0.0000,0.0000,0.2778
1501.8000,0.0000,0.0000,0.0000,0.2778
1501.9000,0.0000,0.0000,0.0000,0.2778
1502.0000,0.0000,0.0000,0.0000,0.2778
1502.1000,0.0000,0.0000,0.0000,0.2778
1502.2000,0.0000,0.0000,0.0000,0.2778
1502.3000,0.0000,0.0000,0.0000,0.2778
1502.4000,0.0000,0.0000,0.0000,0.2778
1502.5000,0.0000,0.0000,0.0000,0.2778
1502.6000,0.0000,0.0000,0.0000,0.2778
1502.7000,0.0000,0.0000,0.0000,0.2778
1502.8000,0.0000,0.0000,0.0000,0.2778
1502.9000,0.0000,0.0000,0.0000,0.2778
1503.0000,0.0000,0.0000,0.0000,0.2778
1503.1000,0.0000,0.0000,0.0000,0.2778
1503.2000,0.0000,0.0000,0.0000,0.2778
1503.3000,0.0000,0.0000,0.0000,0.2778
1503.4000,0.0000,0.0000,0.0000,0.2778
1503.5000,0.0000,0.0000,0.0000,0.2778
1503.6000,0.0000,0.0000,0.0000,0.2778
1503.7000,0.0000,0.0000,0.0000,0.2778
1503.8000,0.0000,0.0000,0.0000,0.2778
1503.9000,0.0000,0.0000,0.0000,0.2778
1504.0000,0.0000,0.0000,0.0000,0.2778
1504.1000,0.0000,0.0000,0.0000,0.2778
1504.2000,0.0000,0.0000,0.0000,0.2778
1504.3000,0.0000,0.0000,0.0000,0.2778
1504.4000,0.0000,0.0000,0.0000,0.2778
1504.5000,0.0000,0.0000,0.0000,0.2778
1504.6000,0.0000,0.0000,0.0000,0.2778
1504.7000,0.0000,0.0000,0.0000,0.2778
1504.8000,0.0000,0.0000,0.0000,0.2778
1504.9000,0.0000,0.0000,0.0000,0.2778
1505.0000,0.0000,0.0000,0.0000,0.2778
1505.1000,0.0000,0.0000,0.0000,0.2778
1505.2000,0.0000,0.0000,0.0000,0.2778
1505.3000,0.0000,0.0000,0.0000,0.2778
1505.4000,0.0000,0.0000,0.0000,0.2778
1505.5000,0.0000,0.0000,0.0000,0.2778
1505.6000,0.0000,0.0000,0.0000,0.2778
1505.7000,0.0000,0.0000,0.0000,0.2778
1505.8000,0.0000,0.0000,0.0000,0.2778
1505.9000,0.0000,0.0000,0.0000,0.2778
1506.0000,0.0000,0.0000,0.0000,0.2778
1506.1000,0.0000,0.0000,0.0000,0.2778
1506.2000,0.0000,0.0000,0.0000,0.2778
1506.3000,0.0000,0.0000,0.0000,0.2778
1506.4000,0.0000,0.0000,0.0000,0.2778
1506.5000,0.0000,0.0000,0.0000,0.2778
1506.6000,0.0000,0.0000,0.0000,0.2778
1506.7000,0.0000,0.0000,0.0000,0.2778
1506.8000,0.0000,0.0000,0.0000,0.2778
1506.9000,0.0000,0.0000,0.0000,0.2778
1507.0000,0.0000,0.0000,0.0000,0.2778
1507.1000,0.0000,0.0000,0.0000,0.2778
1507.2000,0.0000,0.0000,0.0000,0.2778
1507.3000,0.0000,0.0000,0.0000,0.2778
1507.4000,0.0000,0.0000,0.0000,0.2778
1507.5000,0.0000,0.0000,0.0000,0.2778
1507.6000,0.0000,0.0000,0.0000,0.2778
1507.7000,0.0000,0.0000,0.0000,0.2778
1507.8000,0.0000,0.0000,0.0000,0.2778
1507.9000,0.0000,0.0000,0.0000,0.2778
1508.0000,0.0000,0.0000,0.0000,0.2778
1508.1000,0.0000,0.0000,0.0000,0.2778
1508.2000,0.0000,0.0000,0.0000,0.2778
1508.3000,0.0000,0.0000,0.0000,0.2778
1508.4000,0.0000,0.0000,0.0000,0.2778
1508.5000,0.0000,0.0000,0.0000,0.2778
1508.6000,0.0000,0.0000,0.0000,0.2778
1508.7000,0.0000,0.0000,0.0000,0.2778
1508.8000,0.0000,0.0000,0.0000,0.2778
1508.9000,0.0000,0.0000,0.0000,0.2778
1509.0000,0.0000,0.0000,0.0000,0.2778
1509.1000,0.0000,0.0000,0.0000,0.2778
1509.2000,0.0000,0.0000,0.0000,0.2778
1509.3000,0.0000,0.0000,0.0000,0.2778
1509.4000,0.0000,0.0000,0.0000,0.2778
1509.5000,0.0000,0.0000,0.0000,0.2778
1509.6000,0.0000,0.0000,0.0000,0.2778
1509.7000,0.0000,0.0000,0.0000,0.2778
1509.8000,0.0000,0.0000,0.0000,0.2778
1509.9000,0.0000,0.0000,0.0000,0.2778
1510.0000,0.0000,0.0000,0.0000,0.2778
1510.1000,0.0000,0.0000,0.0000,0.2778
1510.2000,0.0000,0.0000,0.0000,0.2778
1510.3000,0.0000,0.0000,0.0000,0.2778
1510.4000,0.0000,0.0000,0.0000,0.2778
1510.5000,0.0000,0.0000,0.0000,0.2778
1510.6000,0.0000,0.0000,0.0000,0.2778
1510.7000,0.0000,0.0000,0.0000,0.2778
1510.8000,0.0000,0.0000,0.0000,0.2778
1510.9000,0.0000,0.0000,0.0000,0.2778
1511.0000,0.0000,0.0000,0.0000,0.2778
1511.1000,0.0000,0.0000,0.0000,0.2778
1511.2000,0.0000,0.0000,0.0000,0.2778
1511.3000,0.0000,0.0000,0.0000,0.2778
1511.4000,0.0000,0.0000,0.0000,0.2778
1511.5000,0.0000,0.0000,0.0000,0.2778
1511.6000,0.0000,0.0000,0.0000,0.2778
1511.7000,0.0000,0.0000,0.0000,0.2778
1511.8000,0.0000,0.0000,0.0000,0.2778
1511.9000,0.0000,0.0000,0.0000,0.2778
1512.0000,0.0000,0.0000,0.0000,0.2778
1512.1000,0.0000,0.0000,0.0000,0.2778
1512.2000,0.0000,0.0000,0.0000,0.2778
1512.3000,0.0000,0.0000,0.0000,0.2778
1512.4000,0.0000,0.0000,0.0000,0.2778
1512.5000,0.0000,0.0000,0.0000,0.2778
1512.6000,0.0000,0.0000,0.0000,0.2778
1512.7000,0.0000,0.0000,0.0000,0.2778
1512.8000,0.0000,0.0000,0.0000,0.2778
1512.9000,0.0000,0.0000,0.0000,0.2778
1513.0000,0.0000,0.0000,0.0000,0.2778
1513.1000,0.0000,0.0000,0.0000,0.2778
1513.2000,0.0000,0.0000,0.0000,0.2778
1513.3000,0.0000,0.0000,0.0000,0.2778
1513.4000,0.0000,0.0000,0.0000,0.2778
1513.5000,0.0000,0.0000,0.0000,0.2778
1513.6000,0.0000,0.0000,0.0000,0.2778
1513.7000,0.0000,0.0000,0.0000,0.2778
1513.8000,0.0000,0.0000,0.0000,0.2778
1513.9000,0.0000,0.0000,0.0000,0.2778
1514.0000,0.0000,0.0000,0.0000,0.2778
1514.1000,0.0000,0.0000,0.0000,0.2778
1514.2000,0.0000,0.0000,0.0000,0.2778
1514.3000,0.0000,0.0000,0.0000,0.2778
