t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
0.0000,0.2384,0.0000,0.3396,0.2778
0.1000,0.4768,0.0000,0.7796,0.2778
0.2000,0.7947,0.0000,1.6338,0.7166
0.3000,1.1920,0.0000,2.7016,0.8229
0.4000,1.5894,0.0000,3.6022,0.8600
0.5000,1.9867,0.0000,4.5028,0.8992
0.6000,2.3840,0.0000,5.4034,0.9392
0.7000,2.7813,0.0000,6.3041,0.9813
0.8000,3.1787,0.0000,7.2047,1.0247
0.9000,3.5759,0.0000,8.1053,1.0707
1.0000,3.9732,0.0000,9.0058,1.1171
1.1000,4.3704,0.0000,9.9062,1.1654
1.2000,4.7676,0.0000,10.8064,1.2170
1.3000,5.1648,0.0000,11.7063,1.2713
1.4000,5.5619,0.0000,12.6060,1.3278
1.5000,5.9589,0.0000,13.5053,1.3863
1.6000,6.3559,0.0000,14.4041,1.4457
1.7000,6.7527,0.0000,15.3024,1.5061
1.8000,7.1495,0.0000,16.2001,1.5674
1.9000,7.5462,0.0000,17.0971,1.6293
2.0000,7.9428,0.0000,17.9932,1.6918
2.1000,8.3393,0.0000,18.8884,1.7549
2.2000,8.7356,0.0000,19.7825,1.8183
2.3000,9.1317,0.0000,20.6755,1.8825
2.4000,9.5277,0.0000,21.5671,1.9474
2.5000,9.9236,0.0000,22.4572,2.0132
2.6000,10.3192,0.0000,23.3458,2.0796
2.7000,10.7146,0.0000,24.2326,2.1462
2.8000,11.1098,0.0000,25.1175,2.2137
2.9000,11.5047,0.0000,26.0003,2.2822
3.0000,11.8994,0.0000,26.8808,2.3518
3.1000,12.2937,0.0000,27.7589,2.4221
3.2000,12.6878,0.0000,28.6344,2.4933
3.3000,13.0816,0.0000,29.5072,2.5655
3.4000,13.4750,0.0000,30.3769,2.6387
3.5000,13.8680,0.0000,31.2434,2.7129
3.6000,14.2607,0.0000,32.1066,2.7878
3.7000,14.6529,0.0000,32.9661,2.8636
3.8000,15.0447,0.0000,33.8219,2.9407
3.9000,15.4361,0.0000,34.6736,3.0202
4.0000,15.8270,0.0000,35.5210,3.1006
4.1000,16.2174,0.0000,36.3640,3.1819
4.2000,16.6072,0.0000,37.2023,3.2642
4.3000,16.9966,0.0000,38.0356,3.2313
4.4000,17.3853,0.0000,38.8638,3.2817
4.5000,17.7734,0.0000,39.6865,3.3320
4.6000,18.1609,0.0000,40.5035,3.3823
4.7000,18.5478,0.0000,41.3147,3.4326
4.8000,18.9339,0.0000,42.1196,3.4829
4.9000,19.3194,0.0000,42.9182,3.5310
5.0000,19.7041,0.0000,43.7101,3.5789
5.1000,20.0880,0.0000,44.4950,3.0337
5.2000,20.4712,0.0000,45.2728,3.0876
5.3000,20.8535,0.0000,46.0431,3.1413
5.4000,21.2349,0.0000,46.8058,3.1948
5.5000,21.6155,0.0000,47.5604,3.2480
