t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
6000.0000,68.8718,-0.8943,10.5805,1.2129
6000.1000,68.8524,-0.8995,10.8947,1.2307
6000.2000,68.8348,-0.9047,11.4618,1.2630
6000.3000,68.8189,-0.9099,11.9138,1.2888
6000.4000,68.8043,-0.9151,12.6026,1.3280
6000.5000,68.7925,-0.9203,13.3114,1.3684
6000.6000,68.7822,-0.9256,13.6222,1.3860
6000.7000,68.7726,-0.9308,14.2711,1.4229
6000.8000,68.7662,-0.9360,15.1994,1.4756
6000.9000,68.7620,-0.9413,15.7592,1.5074
6001.0000,68.7591,-0.9465,16.5294,1.5510
6001.1000,68.7595,-0.9517,17.4525,1.6032
6001.2000,68.7620,-0.9570,17.7009,1.6172
6001.3000,68.7642,-0.9622,17.0723,1.5817
6001.4000,68.7635,-0.9675,15.8769,1.5140
6001.5000,68.7595,-0.9727,14.2467,1.4214
6001.6000,68.7503,-0.9780,12.1085,1.2992
6001.7000,68.7349,-0.9832,10.3200,1.1965
6001.8000,68.7163,-0.9885,9.4167,1.1443
6001.9000,68.6964,-0.9938,8.7376,1.1049
6002.0000,68.6744,-0.9990,8.5332,1.0929
6002.1000,68.6538,-1.0043,9.1675,1.1293
6002.2000,68.6358,-1.0095,9.9702,1.1753
6002.3000,68.6200,-1.0148,10.8320,1.2247
6002.4000,68.6072,-1.0201,12.1901,1.3024
6002.5000,68.5993,-1.0253,13.2908,1.3652
6002.6000,68.5929,-1.0306,14.2058,1.4173
6002.7000,68.5904,-1.0358,15.3342,1.4814
6002.8000,68.5905,-1.0411,15.8913,1.5130
6002.9000,68.5915,-1.0464,15.3908,1.4847
6003.0000,68.5893,-1.0516,14.3496,1.4255
6003.1000,68.5848,-1.0569,13.3268,1.3671
6003.2000,68.5773,-1.0621,12.0833,1.2960
6003.3000,68.5665,-1.0674,11.2013,1.2453
6003.4000,68.5545,-1.0727,11.3795,1.2554
6003.5000,68.5450,-1.0779,11.9130,1.2859
6003.6000,68.5364,-1.0832,11.5268,1.2637
6003.7000,68.5252,-1.0884,10.4218,1.2001
6003.8000,68.5109,-1.0937,8.8668,1.1105
6003.9000,68.4915,-1.0989,7.2571,1.0172
6004.0000,68.4687,-1.1042,6.4180,0.9683
6004.1000,68.4451,-1.1094,6.3690,0.9652
6004.2000,68.4225,-1.1146,6.6097,0.9790
6004.3000,68.4007,-1.1199,6.8534,0.9929
6004.4000,68.3798,-1.1251,6.8192,0.9907
6004.5000,68.3582,-1.1303,6.0368,0.9450
6004.6000,68.3335,-1.1355,4.9299,0.8804
6004.7000,68.3062,-1.1407,4.1762,0.8362
6004.8000,68.2778,-1.1459,4.2407,0.8396
6004.9000,68.2513,-1.1511,4.8251,0.8734
6005.0000,68.2265,-1.1563,5.9691,0.9398
6005.1000,68.2068,-1.1615,8.0244,1.0587
6005.2000,68.1938,-1.1667,10.1695,1.1822
6005.3000,68.1864,-1.1719,11.3976,1.2527
6005.4000,68.1806,-1.1771,11.3795,1.2516
6005.5000,68.1734,-1.1822,10.0289,1.1739
6005.6000,68.1605,-1.1874,7.7356,1.0415
6005.7000,68.1410,-1.1926,5.0680,0.8865
6005.8000,68.1138,-1.1977,3.0156,0.7663
6005.9000,68.0833,-1.2029,2.4415,0.7324
6006.0000,68.0533,-1.2080,3.2192,0.7776
6006.1000,68.0277,-1.2131,4.6500,0.8609
6006.2000,68.0060,-1.2183,6.1147,0.9460
6006.3000,67.9889,-1.2234,7.0896,1.0023
6006.4000,67.9731,-1.2285,7.5078,1.0264
6006.5000,67.9587,-1.2336,7.8338,1.0451
6006.6000,67.9451,-1.2387,8.1329,1.0623
6006.7000,67.9327,-1.2438,8.9188,1.1075
6006.8000,67.9239,-1.2488,10.5657,1.2022
6006.9000,67.9211,-1.2539,12.6420,1.3211
6007.0000,67.9241,-1.2590,14.4792,1.4259
6007.1000,67.9318,-1.2640,15.7625,1.4989
6007.2000,67.9423,-1.2691,16.2419,1.5262
6007.3000,67.9530,-1.2741,15.4195,1.4796
6007.4000,67.9592,-1.2791,13.2235,1.3547
6007.5000,67.9580,-1.2842,10.4095,1.1936
6007.6000,67.9489,-1.2892,8.1202,1.0616
6007.7000,67.9354,-1.2942,7.0487,0.9994
6007.8000,67.9208,-1.2992,6.7190,0.9802
6007.9000,67.9058,-1.3042,7.0531,0.9994
6008.0000,67.8934,-1.3092,8.3954,1.0769
6008.1000,67.8863,-1.3141,9.9506,1.1665
6008.2000,67.8829,-1.3191,11.1366,1.2346
6008.3000,67.8827,-1.3240,12.3085,1.3017
6008.4000,67.8861,-1.3290,13.8270,1.3884
6008.5000,67.8947,-1.3339,15.4590,1.4813
6008.6000,67.9076,-1.3388,16.5050,1.5407
6008.7000,67.9223,-1.3438,17.0668,1.5726
6008.8000,67.9385,-1.3487,17.6110,1.6035
6008.9000,67.9565,-1.3536,17.8882,1.6194
6009.0000,67.9745,-1.3584,17.2169,1.5817
6009.1000,67.9890,-1.3633,16.4081,1.5361
6009.2000,68.0028,-1.3682,15.8495,1.5046
6009.3000,68.0145,-1.3730,15.0670,1.4603
6009.4000,68.0242,-1.3779,13.8569,1.3915
6009.5000,68.0295,-1.3827,12.5493,1.3170
6009.6000,68.0323,-1.3875,11.5516,1.2599
6009.7000,68.0323,-1.3924,10.3794,1.1926
6009.8000,68.0289,-1.3972,9.0873,1.1182
6009.9000,68.0221,-1.4019,8.3787,1.0773
6010.0000,68.0152,-1.4067,8.2991,1.0726
6010.1000,68.0083,-1.4115,7.6682,1.0360
6010.2000,67.9981,-1.4162,6.7366,0.9820
6010.3000,67.9864,-1.4210,6.4767,0.9668
6010.4000,67.9752,-1.4257,6.5449,0.9706
6010.5000,67.9642,-1.4304,6.4893,0.9673
6010.6000,67.9531,-1.4351,6.7530,0.9825
6010.7000,67.9439,-1.4398,7.2368,1.0104
6010.8000,67.9358,-1.4444,7.2071,1.0086
6010.9000,67.9268,-1.4491,6.7674,0.9830
6011.0000,67.9166,-1.4537,6.2198,0.9511
6011.1000,67.9049,-1.4583,5.8475,0.9294
6011.2000,67.8930,-1.4630,6.0102,0.9387
6011.3000,67.8826,-1.4675,6.5516,0.9701
6011.4000,67.8740,-1.4721,7.4444,1.0217
6011.5000,67.8689,-1.4767,8.6383,1.0907
6011.6000,67.8673,-1.4812,9.4110,1.1352
6011.7000,67.8668,-1.4858,9.6665,1.1499
6011.8000,67.8669,-1.4903,9.5924,1.1456
6011.9000,67.8663,-1.4948,9.4680,1.1385
6012.0000,67.8660,-1.4993,9.5870,1.1453
6012.1000,67.8664,-1.5037,10.2322,1.1825
6012.2000,67.8700,-1.5082,11.2784,1.2426
6012.3000,67.8765,-1.5126,12.4546,1.3100
6012.4000,67.8869,-1.5171,13.1109,1.3476
6012.5000,67.8973,-1.5215,13.2705,1.3568
6012.6000,67.9089,-1.5259,13.5139,1.3708
6012.7000,67.9209,-1.5303,13.5865,1.3750
6012.8000,67.9332,-1.5346,13.8990,1.3930
6012.9000,67.9471,-1.5390,14.5666,1.4311
6013.0000,67.9633,-1.5433,15.0003,1.4560
6013.1000,67.9799,-1.5476,15.2503,1.4703
6013.2000,67.9978,-1.5519,15.7197,1.4971
6013.3000,68.0172,-1.5562,16.1200,1.5200
6013.4000,68.0375,-1.5605,16.6109,1.5481
6013.5000,68.0598,-1.5647,17.7789,1.6143
6013.6000,68.0868,-1.5690,19.1462,1.6916
6013.7000,68.1169,-1.5732,19.9627,1.7378
6013.8000,68.1485,-1.5774,20.0663,1.7439
6013.9000,68.1794,-1.5816,19.4383,1.7090
6014.0000,68.2076,-1.5858,18.4779,1.6552
6014.1000,68.2333,-1.5899,17.6880,1.6110
6014.2000,68.2574,-1.5940,17.3190,1.5904
6014.3000,68.2813,-1.5982,17.2159,1.5848
6014.4000,68.3050,-1.6023,17.7521,1.6153
6014.5000,68.3319,-1.6064,18.6578,1.6667
6014.6000,68.3608,-1.6104,19.2519,1.7004
6014.7000,68.3912,-1.6145,20.0037,1.7430
6014.8000,68.4244,-1.6185,21.0566,1.8023
6014.9000,68.4607,-1.6225,21.2882,1.8157
6015.0000,68.4953,-1.6265,20.4964,1.7717
