t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
5100.0000,97.1273,0.1503,59.5251,4.3057
5100.1000,97.1115,0.1451,60.0787,4.3371
5100.2000,97.0976,0.1400,60.3493,4.3523
5100.3000,97.0832,0.1348,60.0412,4.3345
5100.4000,97.0686,0.1297,59.3649,4.2956
5100.5000,97.0521,0.1246,58.9135,4.2696
5100.6000,97.0361,0.1195,59.3447,4.2940
5100.7000,97.0217,0.1145,60.2191,4.3437
5100.8000,97.0096,0.1094,61.1736,4.3980
5100.9000,96.9993,0.1044,62.5933,4.4790
5101.0000,96.9932,0.0993,64.5760,4.5922
5101.1000,96.9910,0.0943,66.2024,4.6851
5101.2000,96.9915,0.0893,67.4057,4.7539
5101.3000,96.9944,0.0844,68.1946,4.7990
5101.4000,96.9983,0.0794,68.8032,4.8339
5101.5000,97.0038,0.0744,70.0282,4.9040
5101.6000,97.0128,0.0695,71.8039,5.0056
5101.7000,97.0255,0.0646,73.8563,5.1231
5101.8000,97.0427,0.0597,76.4035,5.2689
5101.9000,97.0656,0.0548,78.9563,5.4152
5102.0000,97.0929,0.0500,80.2707,5.4908
5102.1000,97.1210,0.0451,80.7558,5.5190
5102.2000,97.1503,0.0403,81.1495,5.5419
5102.3000,97.1800,0.0355,81.3367,5.5531
5102.4000,97.2102,0.0307,81.0366,5.5365
5102.5000,97.2389,0.0259,80.6893,5.5171
5102.6000,97.2678,0.0212,79.9619,5.4760
5102.7000,97.2938,0.0164,78.7153,5.4052
5102.8000,97.3180,0.0117,77.4453,5.3330
5102.9000,97.3392,0.0070,76.3344,5.2698
5103.0000,97.3593,0.0024,75.2568,5.2086
5103.1000,97.3765,-0.0023,74.5990,5.1712
5103.2000,97.3942,-0.0069,74.2441,5.1512
5103.3000,97.4102,-0.0115,73.6933,5.1200
5103.4000,97.4260,-0.0161,73.6871,5.1199
5103.5000,97.4422,-0.0207,74.1622,5.1474
5103.6000,97.4600,-0.0252,74.7421,5.1808
5103.7000,97.4787,-0.0297,75.5318,5.2262
5103.8000,97.4997,-0.0342,76.9176,5.3058
5103.9000,97.5239,-0.0387,78.6290,5.4040
5104.0000,97.5517,-0.0432,80.3609,5.5035
5104.1000,97.5827,-0.0476,81.8839,5.5911
5104.2000,97.6164,-0.0520,83.1107,5.6617
5104.3000,97.6522,-0.0564,83.9302,5.7092
5104.4000,97.6892,-0.0607,83.8714,5.7064
5104.5000,97.7248,-0.0651,82.8069,5.6462
5104.6000,97.7577,-0.0694,81.6336,5.5796
5104.7000,97.7888,-0.0737,80.5519,5.5183
5104.8000,97.8176,-0.0779,79.5605,5.4621
5104.9000,97.8449,-0.0822,78.8827,5.4238
5105.0000,97.8712,-0.0864,78.1582,5.3828
5105.1000,97.8959,-0.0906,76.9865,5.3163
5105.2000,97.9178,-0.0947,75.9624,5.2581
5105.3000,97.9386,-0.0988,75.3968,5.2261
5105.4000,97.9584,-0.1030,74.9127,5.1987
5105.5000,97.9775,-0.1070,75.2596,5.2189
5105.6000,97.9988,-0.1111,76.1564,5.2705
5105.7000,98.0215,-0.1151,76.2952,5.2788
5105.8000,98.0435,-0.1191,75.5584,5.2370
5105.9000,98.0634,-0.1231,74.4761,5.1755
5106.0000,98.0814,-0.1270,72.8949,5.0854
5106.1000,98.0954,-0.1309,70.7478,4.9628
5106.2000,98.1052,-0.1348,68.7808,4.8505
5106.3000,98.1118,-0.1387,67.3276,4.7675
5106.4000,98.1163,-0.1425,66.2108,4.7037
5106.5000,98.1189,-0.1463,65.2798,4.6506
5106.6000,98.1200,-0.1501,64.6884,4.6168
5106.7000,98.1205,-0.1538,64.4148,4.6011
5106.8000,98.1208,-0.1575,63.7221,4.5615
5106.9000,98.1190,-0.1612,62.8349,4.5108
5107.0000,98.1161,-0.1648,62.4447,4.4884
5107.1000,98.1130,-0.1685,62.2519,4.4773
5107.2000,98.1097,-0.1721,62.1718,4.4727
5107.3000,98.1066,-0.1756,62.0985,4.4684
5107.4000,98.1032,-0.1791,61.4685,4.4324
5107.5000,98.0979,-0.1826,60.1002,4.3540
5107.6000,98.0896,-0.1861,58.6347,4.2701
5107.7000,98.0789,-0.1895,57.4242,4.2007
5107.8000,98.0662,-0.1930,56.1208,4.1270
5107.9000,98.0509,-0.1963,54.6987,4.0503
