t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
600.0000,69.8428,-0.2292,25.0065,2.0378
600.1000,69.8391,-0.2306,25.9647,2.0909
600.2000,69.8382,-0.2320,26.7410,2.1338
600.3000,69.8388,-0.2335,27.3779,2.1690
600.4000,69.8415,-0.2349,28.0129,2.2040
600.5000,69.8456,-0.2363,28.3922,2.2250
600.6000,69.8504,-0.2377,28.6201,2.2376
600.7000,69.8559,-0.2391,28.8733,2.2516
600.8000,69.8621,-0.2405,29.1202,2.2652
600.9000,69.8689,-0.2419,29.7091,2.2976
601.0000,69.8784,-0.2433,31.0058,2.3688
601.1000,69.8923,-0.2447,32.8539,2.4699
601.2000,69.9118,-0.2461,34.9369,2.5833
601.3000,69.9369,-0.2474,36.9660,2.6934
601.4000,69.9673,-0.2488,38.6114,2.7824
601.5000,70.0012,-0.2501,39.1881,2.8137
601.6000,70.0346,-0.2515,38.7267,2.7894
601.7000,70.0659,-0.2528,37.9109,2.7458
601.8000,70.0949,-0.2542,36.5382,2.6721
601.9000,70.1187,-0.2555,34.5980,2.5673
602.0000,70.1371,-0.2568,32.7124,2.4650
602.1000,70.1508,-0.2581,31.4066,2.3938
602.2000,70.1622,-0.2595,30.9573,2.3694
602.3000,70.1735,-0.2608,31.2653,2.3863
602.4000,70.1866,-0.2621,31.7652,2.4138
602.5000,70.2006,-0.2633,32.0299,2.4284
602.6000,70.2152,-0.2646,32.3452,2.4458
602.7000,70.2309,-0.2659,32.8469,2.4734
602.8000,70.2481,-0.2672,33.4682,2.5074
602.9000,70.2672,-0.2684,33.9901,2.5360
603.0000,70.2872,-0.2697,34.8048,2.5805
603.1000,70.3106,-0.2710,35.3441,2.6100
603.2000,70.3335,-0.2722,34.5842,2.5690
603.3000,70.3527,-0.2734,33.4439,2.5073
603.4000,70.3695,-0.2747,32.8600,2.4757
603.5000,70.3856,-0.2759,32.4156,2.4516
603.6000,70.3999,-0.2771,31.9319,2.4254
603.7000,70.4135,-0.2783,31.9199,2.4249
603.8000,70.4278,-0.2795,32.1252,2.4362
603.9000,70.4424,-0.2807,32.0916,2.4346
604.0000,70.4565,-0.2819,32.0844,2.4343
604.1000,70.4712,-0.2831,31.9195,2.4255
604.2000,70.4844,-0.2843,31.6642,2.4117
604.3000,70.4977,-0.2854,31.6428,2.4107
604.4000,70.5108,-0.2866,31.4217,2.3987
604.5000,70.5229,-0.2877,30.9812,2.3747
604.6000,70.5337,-0.2889,30.8009,2.3650
604.7000,70.5448,-0.2900,30.9274,2.3720
604.8000,70.5563,-0.2911,31.5796,2.4079
604.9000,70.5709,-0.2923,32.9817,2.4846
605.0000,70.5899,-0.2934,34.2625,2.5545
605.1000,70.6114,-0.2945,34.8872,2.5887
605.2000,70.6337,-0.2956,34.6359,2.5753
605.3000,70.6537,-0.2967,33.0746,2.4906
605.4000,70.6677,-0.2978,31.0784,2.3817
605.5000,70.6771,-0.2989,29.7826,2.3108
605.6000,70.6841,-0.2999,28.9524,2.2652
605.7000,70.6891,-0.3010,28.8235,2.2582
605.8000,70.6954,-0.3021,29.7780,2.3107
605.9000,70.7056,-0.3031,30.8017,2.3670
606.0000,70.7174,-0.3042,31.0101,2.3785
606.1000,70.7287,-0.3052,30.9721,2.3766
606.2000,70.7404,-0.3062,30.6063,2.3567
606.3000,70.7497,-0.3073,29.1815,2.2785
606.4000,70.7538,-0.3083,27.4283,2.1819
606.5000,70.7538,-0.3093,25.9986,2.1028
606.6000,70.7503,-0.3103,24.2407,2.0052
606.7000,70.7410,-0.3113,22.0721,1.8841
606.8000,70.7261,-0.3123,20.1947,1.7787
606.9000,70.7069,-0.3132,19.1065,1.7173
607.0000,70.6863,-0.3142,18.7879,1.6991
607.1000,70.6656,-0.3152,19.2651,1.7257
607.2000,70.6477,-0.3161,20.4664,1.7931
607.3000,70.6335,-0.3171,22.0234,1.8802
607.4000,70.6241,-0.3180,23.1065,1.9406
607.5000,70.6158,-0.3189,23.1813,1.9447
607.6000,70.6069,-0.3199,23.3739,1.9553
607.7000,70.5997,-0.3208,23.7196,1.9745
607.8000,70.5927,-0.3217,23.6142,1.9686
607.9000,70.5852,-0.3226,24.0124,1.9906
608.0000,70.5804,-0.3235,25.4635,2.0712
608.1000,70.5806,-0.3244,27.1537,2.1648
608.2000,70.5849,-0.3252,28.5141,2.2399
608.3000,70.5925,-0.3261,30.1063,2.3276
608.4000,70.6054,-0.3270,31.7042,2.4152
608.5000,70.6215,-0.3278,32.3286,2.4495
608.6000,70.6377,-0.3287,32.5467,2.4616
608.7000,70.6549,-0.3295,33.8347,2.5320
608.8000,70.6779,-0.3304,35.3774,2.6161
608.9000,70.7034,-0.3312,36.0439,2.6525
609.0000,70.7298,-0.3320,36.8707,2.6975
609.1000,70.7596,-0.3328,37.1964,2.7154
609.2000,70.7877,-0.3336,36.1062,2.6568
609.3000,70.8115,-0.3344,34.9475,2.5943
609.4000,70.8334,-0.3352,34.2635,2.5574
609.5000,70.8535,-0.3360,33.5179,2.5171
609.6000,70.8713,-0.3368,33.0520,2.4919
609.7000,70.8889,-0.3375,33.1319,2.4964
609.8000,70.9071,-0.3383,33.2337,2.5022
609.9000,70.9252,-0.3391,32.9708,2.4881
610.0000,70.9420,-0.3398,33.0379,2.4919
610.1000,70.9604,-0.3406,33.7557,2.5312
610.2000,70.9809,-0.3413,34.5725,2.5759
610.3000,71.0036,-0.3420,35.1612,2.6081
610.4000,71.0272,-0.3427,35.5169,2.6277
610.5000,71.0517,-0.3435,35.5050,2.6273
610.6000,71.0751,-0.3442,34.7192,2.5850
610.7000,71.0954,-0.3449,33.1988,2.5025
610.8000,71.1107,-0.3455,31.4187,2.4054
610.9000,71.1214,-0.3462,30.2847,2.3434
611.0000,71.1307,-0.3469,29.5396,2.3025
611.1000,71.1375,-0.3476,29.0591,2.2762
611.2000,71.1442,-0.3482,29.1046,2.2788
611.3000,71.1512,-0.3489,29.1900,2.2835
611.4000,71.1584,-0.3496,28.7239,2.2580
611.5000,71.1630,-0.3502,27.8261,2.2085
611.6000,71.1655,-0.3508,26.5423,2.1376
611.7000,71.1633,-0.3515,24.9376,2.0485
611.8000,71.1572,-0.3521,23.3444,1.9597
611.9000,71.1467,-0.3527,22.0064,1.8849
612.0000,71.1336,-0.3533,21.2282,1.8411
612.1000,71.1190,-0.3539,21.0540,1.8312
612.2000,71.1052,-0.3545,21.1679,1.8374
612.3000,71.0913,-0.3551,21.1729,1.8376
612.4000,71.0776,-0.3557,20.7845,1.8156
612.5000,71.0617,-0.3562,19.9622,1.7693
612.6000,71.0437,-0.3568,18.9892,1.7143
612.7000,71.0228,-0.3573,18.1482,1.6666
612.8000,71.0005,-0.3579,18.0826,1.6627
612.9000,70.9793,-0.3584,19.2277,1.7270
613.0000,70.9632,-0.3590,20.9320,1.8227
613.1000,70.9512,-0.3595,22.4915,1.9098
613.2000,70.9435,-0.3600,23.8628,1.9863
613.3000,70.9389,-0.3605,25.0316,2.0512
613.4000,70.9375,-0.3611,25.5470,2.0798
613.5000,70.9357,-0.3616,25.7971,2.0937
613.6000,70.9356,-0.3620,26.3822,2.1261
613.7000,70.9370,-0.3625,26.9546,2.1578
613.8000,70.9400,-0.3630,27.3901,2.1819
613.9000,70.9437,-0.3635,27.9734,2.2142
614.0000,70.9498,-0.3640,28.4375,2.2398
614.1000,70.9559,-0.3644,28.5778,2.2476
614.2000,70.9628,-0.3649,28.6288,2.2505
614.3000,70.9692,-0.3653,28.5077,2.2439
614.4000,70.9755,-0.3658,28.1206,2.2226
614.5000,70.9798,-0.3662,27.4047,2.1832
614.6000,70.9823,-0.3666,26.5485,2.1359
614.7000,70.9821,-0.3671,25.9708,2.1038
614.8000,70.9815,-0.3675,25.7863,2.0936
614.9000,70.9803,-0.3679,25.6428,2.0856
615.0000,70.9790,-0.3683,25.8646,2.0979
615.1000,70.9791,-0.3687,26.1420,2.1133
615.2000,70.9792,-0.3691,25.3171,2.0675
615.3000,70.9749,-0.3695,23.6266,1.9735
615.4000,70.9662,-0.3699,22.5412,1.9128
615.5000,70.9562,-0.3703,21.3394,1.8454
615.6000,70.9411,-0.3706,19.6439,1.7501
615.7000,70.9221,-0.3710,18.9519,1.7109
615.8000,70.9034,-0.3713,18.9084,1.7082
615.9000,70.8844,-0.3717,18.2589,1.6714
616.0000,70.8624,-0.3720,17.6125,1.6346
616.1000,70.8400,-0.3724,17.5923,1.6333
616.2000,70.8179,-0.3727,17.6543,1.6365
616.3000,70.7960,-0.3730,17.8431,1.6470
616.4000,70.7751,-0.3734,18.0465,1.6582
616.5000,70.7544,-0.3737,17.8820,1.6487
616.6000,70.7327,-0.3740,17.2062,1.6103
616.7000,70.7084,-0.3743,16.0950,1.5471
616.8000,70.6810,-0.3746,14.3011,1.4448
616.9000,70.6473,-0.3749,12.1414,1.3211
617.0000,70.6084,-0.3752,10.4061,1.2211
617.1000,70.5656,-0.3755,9.3786,1.1615
617.2000,70.5214,-0.3757,8.8737,1.1319
617.3000,70.4761,-0.3760,9.0241,1.1401
617.4000,70.4329,-0.3763,9.7515,1.1815
617.5000,70.3916,-0.3765,10.7472,1.2384
617.6000,70.3539,-0.3768,11.9373,1.3062
617.7000,70.3192,-0.3770,13.2419,1.3805
617.8000,70.2886,-0.3773,14.4514,1.4491
617.9000,70.2606,-0.3775,15.5590,1.5118
618.0000,70.2361,-0.3778,16.4591,1.5626
618.1000,70.2130,-0.3780,17.1832,1.6034
618.2000,70.1925,-0.3782,18.2490,1.6634
618.3000,70.1752,-0.3784,19.3414,1.7247
618.4000,70.1607,-0.3787,20.1505,1.7701
618.5000,70.1479,-0.3789,20.9149,1.8128
618.6000,70.1376,-0.3791,21.8488,1.8650
618.7000,70.1298,-0.3793,22.6799,1.9114
618.8000,70.1240,-0.3795,23.6186,1.9637
618.9000,70.1213,-0.3797,25.0235,2.0418
619.0000,70.1231,-0.3798,26.3788,2.1169
619.1000,70.1278,-0.3800,26.8316,2.1420
619.2000,70.1320,-0.3802,26.3463,2.1152
619.3000,70.1340,-0.3804,25.5754,2.0725
619.4000,70.1341,-0.3805,24.2997,2.0017
619.5000,70.1292,-0.3807,23.1044,1.9351
619.6000,70.1229,-0.3809,22.8423,1.9204
619.7000,70.1167,-0.3810,23.2962,1.9456
619.8000,70.1129,-0.3812,24.1667,1.9941
619.9000,70.1113,-0.3813,25.1402,2.0481
620.0000,70.1128,-0.3815,25.6363,2.0757
620.1000,70.1139,-0.3816,25.3259,2.0585
620.2000,70.1137,-0.3817,24.8076,2.0297
620.3000,70.1121,-0.3819,24.1966,1.9957
620.4000,70.1086,-0.3820,23.0459,1.9316
620.5000,70.1008,-0.3821,21.6906,1.8558
620.6000,70.0900,-0.3822,21.0322,1.8188
620.7000,70.0787,-0.3824,20.8218,1.8069
620.8000,70.0669,-0.3825,20.6685,1.7981
620.9000,70.0549,-0.3826,21.5687,1.8485
621.0000,70.0479,-0.3827,23.3947,1.9504
621.1000,70.0458,-0.3828,25.0540,2.0426
621.2000,70.0478,-0.3829,26.4513,2.1201
621.3000,70.0532,-0.3830,27.7274,2.1906
621.4000,70.0620,-0.3831,28.6916,2.2439
621.5000,70.0726,-0.3832,28.9257,2.2569
621.6000,70.0827,-0.3832,28.6163,2.2399
621.7000,70.0915,-0.3833,28.2116,2.2178
621.8000,70.0994,-0.3834,27.8109,2.1958
621.9000,70.1060,-0.3835,27.5093,2.1792
622.0000,70.1122,-0.3835,27.9080,2.2013
622.1000,70.1210,-0.3836,28.4887,2.2334
622.2000,70.1303,-0.3837,28.7735,2.2491
622.3000,70.1405,-0.3837,29.5824,2.2937
622.4000,70.1542,-0.3838,30.7064,2.3555
622.5000,70.1704,-0.3838,31.5399,2.4013
622.6000,70.1884,-0.3839,32.2286,2.4391
622.7000,70.2082,-0.3839,32.8464,2.4731
622.8000,70.2295,-0.3840,33.0976,2.4870
622.9000,70.2505,-0.3840,33.7636,2.5235
623.0000,70.2753,-0.3841,35.3569,2.6103
623.1000,70.3048,-0.3841,37.7017,2.7374
623.2000,70.3419,-0.3841,40.4047,2.8832
623.3000,70.3857,-0.3842,42.5942,3.0083
623.4000,70.4344,-0.3842,43.7021,3.0718
623.5000,70.4838,-0.3842,43.5891,3.0658
623.6000,70.5315,-0.3842,42.8738,3.0256
623.7000,70.5769,-0.3843,42.3581,2.9967
623.8000,70.6216,-0.3843,42.1762,2.9868
623.9000,70.6656,-0.3843,42.2925,2.9938
624.0000,70.7107,-0.3843,42.8315,3.0249
624.1000,70.7574,-0.3843,43.4826,3.0624
624.2000,70.8056,-0.3843,43.7058,3.0756
624.3000,70.8532,-0.3843,43.4106,3.0592
624.4000,70.8996,-0.3844,42.7858,3.0241
624.5000,70.9435,-0.3844,41.8466,2.9711
624.6000,70.9846,-0.3844,40.8408,2.9143
624.7000,71.0230,-0.3844,40.0950,2.8746
624.8000,71.0599,-0.3844,39.5294,2.8447
624.9000,71.0950,-0.3843,38.7653,2.8040
625.0000,71.1277,-0.3843,38.1759,2.7726
625.1000,71.1595,-0.3843,38.1201,2.7700
625.2000,71.1917,-0.3843,38.3414,2.7823
625.3000,71.2245,-0.3843,38.8885,2.8122
625.4000,71.2594,-0.3843,39.5717,2.8493
625.5000,71.2956,-0.3843,39.6594,2.8545
625.6000,71.3307,-0.3843,39.0274,2.8209
625.7000,71.3634,-0.3842,38.1074,2.7717
625.8000,71.3935,-0.3842,37.2807,2.7275
625.9000,71.4216,-0.3842,36.8446,2.7042
626.0000,71.4492,-0.3842,37.2209,2.7249
626.1000,71.4792,-0.3842,38.0181,2.7683
626.2000,71.5108,-0.3841,38.6331,2.8018
626.3000,71.5438,-0.3841,39.3426,2.8404
626.4000,71.5790,-0.3841,39.8787,2.8697
626.5000,71.6147,-0.3840,39.8512,2.8686
626.6000,71.6495,-0.3840,39.6738,2.8595
626.7000,71.6840,-0.3840,39.2053,2.8347
626.8000,71.7162,-0.3840,37.6922,2.7535
626.9000,71.7425,-0.3839,35.4227,2.6310
627.0000,71.7626,-0.3839,33.2252,2.5117
627.1000,71.7773,-0.3838,31.1297,2.3972
627.2000,71.7863,-0.3838,29.0709,2.2842
627.3000,71.7900,-0.3838,27.3047,2.1868
627.4000,71.7897,-0.3837,26.0284,2.1161
627.5000,71.7868,-0.3837,25.2219,2.0713
627.6000,71.7822,-0.3837,25.0727,2.0629
627.7000,71.7785,-0.3836,25.7207,2.0989
627.8000,71.7774,-0.3836,26.8287,2.1603
627.9000,71.7795,-0.3835,28.2022,2.2363
628.0000,71.7856,-0.3835,29.2572,2.2945
628.1000,71.7932,-0.3835,29.2859,2.2961
628.2000,71.7994,-0.3834,28.3682,2.2456
628.3000,71.8022,-0.3834,26.9369,2.1666
628.4000,71.8008,-0.3833,25.3444,2.0783
628.5000,71.7953,-0.3833,23.7987,1.9922
628.6000,71.7858,-0.3832,22.4737,1.9181
628.7000,71.7733,-0.3832,21.9190,1.8869
628.8000,71.7609,-0.3832,21.9760,1.8900
628.9000,71.7488,-0.3831,22.1413,1.8991
629.0000,71.7374,-0.3831,22.3125,1.9085
629.1000,71.7262,-0.3830,22.1177,1.8975
629.2000,71.7138,-0.3830,21.7901,1.8790
629.3000,71.7009,-0.3830,21.6619,1.8717
629.4000,71.6879,-0.3829,21.3682,1.8551
629.5000,71.6735,-0.3829,21.0070,1.8347
629.6000,71.6587,-0.3828,21.2994,1.8509
629.7000,71.6459,-0.3828,21.6464,1.8702
629.8000,71.6329,-0.3827,21.9913,1.8894
629.9000,71.6220,-0.3827,22.5233,1.9190
630.0000,71.6119,-0.3827,22.8584,1.9377
630.1000,71.6029,-0.3826,22.8268,1.9358
630.2000,71.5926,-0.3826,22.4350,1.9138
630.3000,71.5815,-0.3826,21.8753,1.8823
630.4000,71.5683,-0.3825,21.2074,1.8448
630.5000,71.5538,-0.3825,20.7749,1.8203
630.6000,71.5384,-0.3824,20.6545,1.8134
630.7000,71.5233,-0.3824,20.9038,1.8272
630.8000,71.5093,-0.3824,21.2664,1.8474
630.9000,71.4961,-0.3824,21.6592,1.8693
631.0000,71.4843,-0.3823,21.7475,1.8741
631.1000,71.4716,-0.3823,21.1910,1.8428
631.2000,71.4569,-0.3823,19.7145,1.7597
631.3000,71.4365,-0.3822,17.6904,1.6453
631.4000,71.4111,-0.3822,15.9425,1.5460
631.5000,71.3816,-0.3822,14.4285,1.4596
631.6000,71.3484,-0.3822,13.3740,1.3991
631.7000,71.3134,-0.3821,13.1973,1.3886
631.8000,71.2794,-0.3821,13.2427,1.3908
631.9000,71.2448,-0.3821,13.1637,1.3859
632.0000,71.2104,-0.3821,13.5633,1.4084
632.1000,71.1781,-0.3821,14.3343,1.4520
632.2000,71.1480,-0.3820,15.2259,1.5024
632.3000,71.1205,-0.3820,16.7087,1.5863
632.4000,71.0983,-0.3820,18.5539,1.6904
632.5000,71.0808,-0.3820,20.4160,1.7950
632.6000,71.0686,-0.3820,22.6010,1.9173
632.7000,71.0626,-0.3820,25.0227,2.0521
632.8000,71.0634,-0.3820,27.2999,2.1783
632.9000,71.0695,-0.3820,28.9538,2.2696
633.0000,71.0790,-0.3820,30.0171,2.3282
