t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
6900.0000,38.2693,-0.4123,9.5087,1.0567
6900.1000,38.2826,-0.4122,8.9205,0.9895
6900.2000,38.2943,-0.4121,8.4081,0.9485
6900.3000,38.3025,-0.4120,8.0880,0.9231
6900.4000,38.3109,-0.4119,8.3783,0.9462
6900.5000,38.3220,-0.4118,8.8470,0.9836
6900.6000,38.3350,-0.4116,9.1419,1.0072
6900.7000,38.3489,-0.4115,9.3589,1.0247
6900.8000,38.3640,-0.4114,9.4645,1.0332
6900.9000,38.3789,-0.4113,9.1952,1.0115
6901.0000,38.3912,-0.4112,8.5276,0.9581
6901.1000,38.3995,-0.4111,7.5682,0.8821
6901.2000,38.4024,-0.4110,6.6156,0.8075
6901.3000,38.4012,-0.4108,5.8306,0.7467
6901.4000,38.3964,-0.4107,5.5407,0.7244
6901.5000,38.3924,-0.4106,5.8068,0.7449
6901.6000,38.3902,-0.4105,6.4746,0.7965
6901.7000,38.3928,-0.4104,7.3663,0.8662
6901.8000,38.3994,-0.4102,8.0766,0.9222
6901.9000,38.4089,-0.4101,8.2467,0.9357
6902.0000,38.4171,-0.4100,8.2231,0.9339
6902.1000,38.4264,-0.4099,8.2461,0.9357
6902.2000,38.4347,-0.4097,8.1060,0.9246
6902.3000,38.4426,-0.4096,8.0522,0.9203
6902.4000,38.4504,-0.4095,8.2680,0.9374
6902.5000,38.4603,-0.4094,8.4668,0.9532
6902.6000,38.4700,-0.4092,8.6857,0.9707
6902.7000,38.4820,-0.4091,9.2095,1.0126
6902.8000,38.4968,-0.4090,9.8869,1.0672
6902.9000,38.5155,-0.4089,10.4209,1.1105
6903.0000,38.5354,-0.4087,10.8566,1.1459
6903.1000,38.5582,-0.4086,11.3283,1.1845
6903.2000,38.5826,-0.4085,11.7333,1.2178
6903.3000,38.6093,-0.4084,12.2126,1.2127
6903.4000,38.6383,-0.4082,12.7848,1.2449
6903.5000,38.6704,-0.4081,13.2892,1.2734
6903.6000,38.7042,-0.4080,13.5827,1.2902
6903.7000,38.7389,-0.4078,13.6595,1.2949
6903.8000,38.7733,-0.4077,13.3315,1.2773
6903.9000,38.8047,-0.4076,12.7571,1.2459
6904.0000,38.8333,-0.4075,12.0767,1.2085
6904.1000,38.8579,-0.4073,11.1451,1.1570
6904.2000,38.8773,-0.4072,10.4503,1.1185
6904.3000,38.8951,-0.4071,10.1248,1.1006
6904.4000,38.9113,-0.4069,9.6153,1.0724
6904.5000,38.9241,-0.4068,9.0078,0.9964
6904.6000,38.9343,-0.4067,8.5598,0.9608
6904.7000,38.9427,-0.4065,7.9661,0.9140
6904.8000,38.9471,-0.4064,7.2588,0.8586
6904.9000,38.9486,-0.4063,6.9794,0.8369
6905.0000,38.9503,-0.4061,7.1286,0.8485
6905.1000,38.9532,-0.4060,7.5869,0.8842
6905.2000,38.9593,-0.4059,8.1058,0.9250
6905.3000,38.9673,-0.4057,8.3995,0.9482
6905.4000,38.9762,-0.4056,8.5328,0.9587
6905.5000,38.9854,-0.4055,8.6810,0.9704
6905.6000,38.9957,-0.4053,8.6701,0.9696
6905.7000,39.0047,-0.4052,8.5883,0.9631
6905.8000,39.0142,-0.4050,8.8804,0.9863
6905.9000,39.0260,-0.4049,9.3391,1.0228
6906.0000,39.0399,-0.4048,9.8149,1.0609
6906.1000,39.0562,-0.4046,10.4635,1.1131
6906.2000,39.0763,-0.4045,11.1380,1.1677
6906.3000,39.0991,-0.4044,11.7349,1.2164
6906.4000,39.1248,-0.4042,12.3106,1.2635
6906.5000,39.1530,-0.4041,12.7213,1.2493
6906.6000,39.1825,-0.4040,12.9209,1.2608
6906.7000,39.2125,-0.4038,12.8447,1.2570
6906.8000,39.2412,-0.4037,12.3272,1.2287
6906.9000,39.2660,-0.4035,11.5742,1.1872
6907.0000,39.2873,-0.4034,10.9785,1.1543
6907.1000,39.3063,-0.4033,10.4499,1.1251
6907.2000,39.3225,-0.4031,9.9739,1.0987
6907.3000,39.3368,-0.4030,9.7237,1.0849
6907.4000,39.3505,-0.4028,9.6748,1.0824
6907.5000,39.3643,-0.4027,9.3607,1.0650
6907.6000,39.3749,-0.4026,8.7856,0.9789
6907.7000,39.3832,-0.4024,8.3495,0.9445
6907.8000,39.3895,-0.4023,7.9697,0.9148
6907.9000,39.3941,-0.4022,7.5788,0.8843
6908.0000,39.3967,-0.4020,7.1854,0.8537
6908.1000,39.3975,-0.4019,6.7762,0.8221
6908.2000,39.3962,-0.4017,6.1287,0.7724
6908.3000,39.3908,-0.4016,5.4582,0.7217
6908.4000,39.3830,-0.4015,4.9405,0.6832
6908.5000,39.3727,-0.4013,4.4277,0.6454
6908.6000,39.3600,-0.4012,3.9123,0.6078
6908.7000,39.3447,-0.4010,3.5352,0.5805
6908.8000,39.3285,-0.4009,3.3099,0.5643
6908.9000,39.3111,-0.4008,2.9652,0.5396
6909.0000,39.2915,-0.4006,2.8203,0.5294
6909.1000,39.2728,-0.4005,3.1490,0.5525
6909.2000,39.2564,-0.4004,3.5343,0.5800
6909.3000,39.2414,-0.4002,3.8660,0.6038
6909.4000,39.2283,-0.4001,4.4264,0.6446
6909.5000,39.2187,-0.3999,4.8238,0.6738
6909.6000,39.2094,-0.3998,4.7459,0.6680
6909.7000,39.1990,-0.3997,4.6397,0.6602
6909.8000,39.1888,-0.3995,4.6293,0.6593
6909.9000,39.1783,-0.3994,4.5842,0.6560
6910.0000,39.1676,-0.3993,4.7630,0.6691
6910.1000,39.1590,-0.3991,5.2799,0.7075
6910.2000,39.1533,-0.3990,5.8681,0.7517
6910.3000,39.1503,-0.3989,6.3524,0.7889
6910.4000,39.1492,-0.3987,6.7562,0.8200
6910.5000,39.1501,-0.3986,7.1500,0.8505
6910.6000,39.1529,-0.3985,7.3904,0.8692
6910.7000,39.1561,-0.3983,7.5345,0.8804
6910.8000,39.1602,-0.3982,7.7395,0.8965
6910.9000,39.1654,-0.3981,7.7022,0.8935
6911.0000,39.1691,-0.3979,7.6261,0.8876
6911.1000,39.1735,-0.3978,7.8536,0.9054
6911.2000,39.1794,-0.3976,8.2601,0.9373
6911.3000,39.1877,-0.3975,8.8319,0.9825
6911.4000,39.1991,-0.3974,9.7173,1.0529
