t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
4500.0000,97.5469,-4.5136,-10.8686,0.0000
4500.1000,97.5515,-4.5100,-10.6516,0.0000
4500.2000,97.5565,-4.5065,-10.4760,0.0000
4500.3000,97.5615,-4.5029,-9.5723,0.0000
4500.4000,97.5697,-4.4994,-8.2653,0.0000
4500.5000,97.5796,-4.4960,-7.3786,0.0000
4500.6000,97.5909,-4.4926,-6.9242,0.0000
4500.7000,97.6023,-4.4892,-6.7215,0.0000
4500.8000,97.6142,-4.4859,-6.5321,0.0000
4500.9000,97.6260,-4.4826,-6.4842,0.0000
4501.0000,97.6377,-4.4794,-6.4369,0.0000
4501.1000,97.6495,-4.4762,-6.3904,0.0000
4501.2000,97.6612,-4.4730,-6.3444,0.0000
4501.3000,97.6728,-4.4699,-6.2992,0.0000
4501.4000,97.6845,-4.4668,-6.2547,0.0000
4501.5000,97.6960,-4.4638,-6.2108,0.0000
4501.6000,97.7076,-4.4608,-6.1676,0.0000
4501.7000,97.7191,-4.4578,-6.1250,0.0000
4501.8000,97.7305,-4.4549,-6.0832,0.0000
4501.9000,97.7419,-4.4520,-6.0420,0.0000
4502.0000,97.7533,-4.4492,-6.0015,0.0000
4502.1000,97.7647,-4.4464,-5.9617,0.0000
4502.2000,97.7760,-4.4437,-5.9226,0.0000
4502.3000,97.7872,-4.4410,-5.8841,0.0000
4502.4000,97.7985,-4.4383,-5.8463,0.0000
4502.5000,97.8097,-4.4357,-5.8092,0.0000
4502.6000,97.8208,-4.4331,-5.7727,0.0000
4502.7000,97.8319,-4.4305,-5.7369,0.0000
4502.8000,97.8430,-4.4280,-5.7018,0.0000
4502.9000,97.8540,-4.4256,-5.6674,0.0000
4503.0000,97.8650,-4.4231,-5.6336,0.0000
4503.1000,97.8760,-4.4208,-5.6005,0.0000
4503.2000,97.8869,-4.4184,-5.5681,0.0000
4503.3000,97.8978,-4.4161,-5.5363,0.0000
4503.4000,97.9086,-4.4139,-5.5052,0.0000
4503.5000,97.9194,-4.4116,-5.4748,0.0000
4503.6000,97.9302,-4.4094,-5.4450,0.0000
4503.7000,97.9410,-4.4073,-5.4158,0.0000
4503.8000,97.9517,-4.4052,-5.3874,0.0000
4503.9000,97.9623,-4.4031,-5.3595,0.0000
4504.0000,97.9730,-4.4011,-5.3324,0.0000
4504.1000,97.9835,-4.3991,-5.3058,0.0000
4504.2000,97.9941,-4.3972,-5.2800,0.0000
4504.3000,98.0046,-4.3953,-5.2547,0.0000
