t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
3000.0000,89.8507,-1.0470,39.3205,3.0833
3000.1000,89.8554,-1.0458,38.8960,3.0601
3000.2000,89.8594,-1.0447,38.8191,3.0559
3000.3000,89.8636,-1.0435,38.8821,3.0595
3000.4000,89.8678,-1.0424,38.9793,3.0649
3000.5000,89.8724,-1.0413,39.6021,3.0991
3000.6000,89.8790,-1.0402,40.6183,3.1549
3000.7000,89.8878,-1.0392,41.6087,3.2092
3000.8000,89.8985,-1.0381,42.5314,3.2597
3000.9000,89.9110,-1.0371,42.9303,3.2817
3001.0000,89.9232,-1.0362,42.6860,3.2685
3001.1000,89.9345,-1.0352,42.2925,3.2472
3001.2000,89.9450,-1.0343,41.8888,3.2253
3001.3000,89.9545,-1.0334,41.9321,3.2278
3001.4000,89.9651,-1.0325,42.3244,3.2494
3001.5000,89.9761,-1.0317,42.2445,3.2452
3001.6000,89.9862,-1.0309,41.4333,3.2011
3001.7000,89.9937,-1.0301,40.2658,3.1373
3001.8000,89.9988,-1.0293,38.8637,3.0605
3001.9000,90.0003,-1.0286,37.6469,2.9936
3002.0000,90.0003,-1.0279,37.2852,2.9737
3002.1000,90.0003,-1.0272,37.8590,3.0052
3002.2000,90.0025,-1.0265,38.9852,3.0672
3002.3000,90.0072,-1.0259,40.1754,3.1325
3002.4000,90.0144,-1.0253,41.1818,3.1877
3002.5000,90.0232,-1.0247,41.2559,3.1919
3002.6000,90.0306,-1.0241,40.5649,3.1542
3002.7000,90.0365,-1.0236,39.9841,3.1225
3002.8000,90.0414,-1.0231,39.4146,3.0913
3002.9000,90.0448,-1.0226,38.7220,3.0533
3003.0000,90.0467,-1.0222,38.5121,3.0418
3003.1000,90.0492,-1.0217,38.4356,3.0377
3003.2000,90.0508,-1.0213,37.5319,2.9880
3003.3000,90.0494,-1.0210,36.6487,2.9393
3003.4000,90.0473,-1.0206,36.6437,2.9390
3003.5000,90.0459,-1.0203,36.8170,2.9485
3003.6000,90.0445,-1.0200,36.9749,2.9572
3003.7000,90.0437,-1.0197,37.6452,2.9941
3003.8000,90.0451,-1.0195,38.2100,3.0252
3003.9000,90.0467,-1.0193,37.9192,3.0092
3004.0000,90.0469,-1.0191,37.5296,2.9878
3004.1000,90.0468,-1.0189,37.5211,2.9873
3004.2000,90.0469,-1.0188,37.5849,2.9908
3004.3000,90.0471,-1.0187,38.1420,3.0215
3004.4000,90.0495,-1.0186,39.7797,3.1115
3004.5000,90.0566,-1.0185,41.8249,3.2235
3004.6000,90.0675,-1.0185,43.2508,3.3015
3004.7000,90.0805,-1.0185,44.0053,3.3427
3004.8000,90.0946,-1.0185,44.3611,3.3623
3004.9000,90.1089,-1.0185,44.1988,3.3537
3005.0000,90.1222,-1.0186,43.9269,3.3391
3005.1000,90.1354,-1.0186,43.6949,3.3267
3005.2000,90.1476,-1.0187,43.1128,3.2951
3005.3000,90.1583,-1.0189,42.1549,3.2431
3005.4000,90.1665,-1.0190,40.4823,3.1517
3005.5000,90.1701,-1.0192,37.9147,3.0108
3005.6000,90.1675,-1.0194,35.2355,2.8630
3005.7000,90.1599,-1.0196,33.3193,2.7567
3005.8000,90.1494,-1.0199,31.9081,2.6782
3005.9000,90.1360,-1.0202,31.2875,2.6435
3006.0000,90.1229,-1.0205,31.3398,2.6462
3006.1000,90.1098,-1.0208,31.3465,2.6464
3006.2000,90.0969,-1.0211,31.2258,2.6395
3006.3000,90.0834,-1.0215,31.2735,2.6419
3006.4000,90.0707,-1.0219,31.3703,2.6471
3006.5000,90.0577,-1.0223,31.3783,2.6474
3006.6000,90.0452,-1.0228,31.7186,2.6661
3006.7000,90.0337,-1.0232,32.0659,2.6853
3006.8000,90.0227,-1.0237,31.6808,2.6637
3006.9000,90.0097,-1.0242,30.6629,2.6068
3007.0000,89.9945,-1.0247,29.5873,2.5466
3007.1000,89.9771,-1.0253,28.3341,2.4763
3007.2000,89.9568,-1.0258,27.3125,2.4187
3007.3000,89.9352,-1.0264,27.3225,2.4190
3007.4000,89.9152,-1.0270,27.8190,2.4465
3007.5000,89.8958,-1.0277,27.8524,2.4481
3007.6000,89.8760,-1.0283,27.8596,2.4482
3007.7000,89.8568,-1.0290,27.7660,2.4427
3007.8000,89.8368,-1.0297,27.0301,2.4012
3007.9000,89.8146,-1.0304,26.4244,2.3668
3008.0000,89.7922,-1.0311,26.9242,2.3946
3008.1000,89.7723,-1.0319,28.2971,2.4713
3008.2000,89.7558,-1.0326,30.0848,2.5710
3008.3000,89.7436,-1.0334,32.1450,2.6855
3008.4000,89.7359,-1.0342,34.0016,2.7884
3008.5000,89.7315,-1.0351,35.0671,2.8473
3008.6000,89.7284,-1.0359,34.8749,2.8367
3008.7000,89.7233,-1.0368,33.8866,2.7819
3008.8000,89.7161,-1.0377,33.5053,2.7606
3008.9000,89.7095,-1.0386,33.8408,2.7791
3009.0000,89.7038,-1.0395,34.3586,2.8077
3009.1000,89.6995,-1.0404,35.4255,2.8667
3009.2000,89.6984,-1.0414,37.2323,2.9663
3009.3000,89.7018,-1.0423,38.4187,3.0316
3009.4000,89.7056,-1.0433,39.0060,3.0639
3009.5000,89.7116,-1.0443,39.6868,3.1014
3009.6000,89.7184,-1.0454,40.4016,3.1406
3009.7000,89.7273,-1.0464,41.7001,3.2118
3009.8000,89.7396,-1.0474,43.7332,3.3228
3009.9000,89.7571,-1.0485,46.1223,3.4528
3010.0000,89.7794,-1.0496,48.4178,3.5773
3010.1000,89.8065,-1.0507,50.3570,3.6822
3010.2000,89.8369,-1.0518,50.9618,3.7152
3010.3000,89.8664,-1.0529,50.4757,3.6895
3010.4000,89.8946,-1.0541,50.1105,3.6703
3010.5000,89.9226,-1.0552,50.3069,3.6813
3010.6000,89.9515,-1.0564,50.4952,3.6919
3010.7000,89.9801,-1.0576,50.3133,3.6825
3010.8000,90.0082,-1.0588,50.2832,3.6813
3010.9000,90.0366,-1.0600,49.7251,3.6517
3011.0000,90.0623,-1.0612,48.3337,3.5771
3011.1000,90.0848,-1.0625,46.7246,3.4904
3011.2000,90.1037,-1.0637,45.8245,3.4419
3011.3000,90.1224,-1.0650,45.9438,3.4487
3011.4000,90.1417,-1.0663,46.7228,3.4912
3011.5000,90.1637,-1.0675,48.1402,3.5682
3011.6000,90.1889,-1.0688,49.7381,3.6547
3011.7000,90.2175,-1.0702,51.0816,3.7275
3011.8000,90.2483,-1.0715,51.9403,3.7740
3011.9000,90.2803,-1.0728,52.2636,3.7919
3012.0000,90.3124,-1.0742,52.0515,3.7810
3012.1000,90.3435,-1.0755,52.5933,3.8105
3012.2000,90.3777,-1.0769,53.6978,3.8729
3012.3000,90.4132,-1.0782,54.0427,3.8931
3012.4000,90.4487,-1.0796,54.0179,3.8922
3012.5000,90.4841,-1.0810,53.8074,3.8807
3012.6000,90.5186,-1.0824,52.7794,3.8232
3012.7000,90.5495,-1.0838,51.4662,3.7533
3012.8000,90.5785,-1.0852,50.6565,3.7102
3012.9000,90.6060,-1.0867,50.1689,3.6844
3013.0000,90.6328,-1.0881,50.2050,3.6867
3013.1000,90.6604,-1.0895,50.8109,3.7198
3013.2000,90.6897,-1.0910,51.5727,3.7612
3013.3000,90.7203,-1.0924,52.0199,3.7857
3013.4000,90.7514,-1.0939,51.9038,3.7799
3013.5000,90.7815,-1.0954,51.7595,3.7726
3013.6000,90.8119,-1.0968,51.5401,3.7613
3013.7000,90.8410,-1.0983,50.9469,3.7299
3013.8000,90.8688,-1.0998,50.2466,3.6926
3013.9000,90.8950,-1.1013,49.3831,3.6465
3014.0000,90.9192,-1.1028,48.1509,3.5803
3014.1000,90.9401,-1.1043,46.9132,3.5137
3014.2000,90.9592,-1.1058,46.0751,3.4685
3014.3000,90.9766,-1.1073,45.8478,3.4565
3014.4000,90.9947,-1.1088,46.0302,3.4666
3014.5000,91.0129,-1.1103,46.0117,3.4659
3014.6000,91.0310,-1.1118,45.4457,3.4355
