t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
3600.0000,92.3586,1.0491,76.4757,5.2001
3600.1000,92.3601,1.0502,74.9104,5.1108
3600.2000,92.3584,1.0512,73.9403,5.0555
3600.3000,92.3560,1.0523,74.4183,5.0827
3600.4000,92.3561,1.0533,75.7806,5.1604
3600.5000,92.3592,1.0544,77.5134,5.2593
3600.6000,92.3664,1.0555,79.3756,5.3656
3600.7000,92.3769,1.0566,80.5199,5.4310
3600.8000,92.3886,1.0577,80.5358,5.4321
3600.9000,92.3990,1.0588,79.2863,5.3610
3601.0000,92.4055,1.0599,77.5674,5.2630
3601.1000,92.4087,1.0610,76.8365,5.2214
3601.2000,92.4121,1.0621,77.4149,5.2544
3601.3000,92.4176,1.0633,78.1592,5.2970
3601.4000,92.4239,1.0644,79.6332,5.3811
3601.5000,92.4354,1.0656,81.6782,5.4979
3601.6000,92.4498,1.0667,82.6080,5.5512
3601.7000,92.4649,1.0679,82.3927,5.5391
3601.8000,92.4783,1.0691,81.1495,5.4684
3601.9000,92.4881,1.0702,79.1299,5.3534
3602.0000,92.4931,1.0714,77.4891,5.2599
3602.1000,92.4961,1.0726,76.7005,5.2149
3602.2000,92.4978,1.0738,76.5067,5.2039
3602.3000,92.4999,1.0750,77.1710,5.2418
3602.4000,92.5042,1.0762,78.2806,5.3052
3602.5000,92.5107,1.0774,78.7874,5.3342
3602.6000,92.5170,1.0786,78.8225,5.3363
3602.7000,92.5235,1.0798,79.0101,5.3471
3602.8000,92.5304,1.0810,79.8033,5.3924
3602.9000,92.5400,1.0822,80.6314,5.4398
3603.0000,92.5501,1.0834,80.9773,5.4597
3603.1000,92.5610,1.0846,81.0995,5.4668
3603.2000,92.5715,1.0858,81.3907,5.4836
3603.3000,92.5834,1.0871,82.1652,5.5279
3603.4000,92.5968,1.0883,82.9611,5.5735
3603.5000,92.6118,1.0895,83.9620,5.6308
3603.6000,92.6291,1.0907,84.9765,5.6890
3603.7000,92.6480,1.0919,85.2370,5.7041
3603.8000,92.6662,1.0931,84.4075,5.6571
3603.9000,92.6815,1.0944,83.3749,5.5984
3604.0000,92.6953,1.0956,82.4600,5.5464
3604.1000,92.7067,1.0968,81.9460,5.5173
3604.2000,92.7181,1.0980,82.3263,5.5392
3604.3000,92.7309,1.0992,83.2325,5.5910
3604.4000,92.7459,1.1004,84.5171,5.6645
3604.5000,92.7637,1.1016,86.5047,5.7782
3604.6000,92.7866,1.1028,88.6219,5.8993
3604.7000,92.8128,1.1039,89.7067,5.9616
3604.8000,92.8398,1.1051,89.7859,5.9665
3604.9000,92.8660,1.1063,89.2115,5.9341
3605.0000,92.8904,1.1075,87.9877,5.8647
3605.1000,92.9114,1.1086,86.3090,5.7693
3605.2000,92.9287,1.1098,84.7893,5.6829
3605.3000,92.9433,1.1109,84.1908,5.6489
3605.4000,92.9581,1.1121,84.4823,5.6658
3605.5000,92.9736,1.1132,84.7921,5.6837
3605.6000,92.9894,1.1143,84.8759,5.6887
3605.7000,93.0051,1.1155,85.5667,5.7284
3605.8000,93.0235,1.1166,86.8578,5.8023
3605.9000,93.0443,1.1177,88.2056,5.8795
3606.0000,93.0679,1.1188,90.0407,5.9846
3606.1000,93.0959,1.1198,92.4805,6.1242
3606.2000,93.1291,1.1209,94.2837,6.2276
3606.3000,93.1640,1.1220,94.7157,6.2527
3606.4000,93.1987,1.1230,93.8473,6.2037
3606.5000,93.2297,1.1241,92.2065,6.1106
3606.6000,93.2574,1.1251,90.1337,5.9928
3606.7000,93.2798,1.1261,87.8866,5.8649
3606.8000,93.2981,1.1271,85.9206,5.7531
3606.9000,93.3124,1.1281,84.4071,5.6669
3607.0000,93.3244,1.1291,83.2451,5.6008
3607.1000,93.3338,1.1300,82.3237,5.5484
3607.2000,93.3419,1.1310,81.9025,5.5245
3607.3000,93.3495,1.1319,82.1592,5.5392
3607.4000,93.3586,1.1328,82.5145,5.5597
3607.5000,93.3674,1.1337,82.5500,5.5618
3607.6000,93.3765,1.1346,82.3805,5.5523
3607.7000,93.3846,1.1354,81.8440,5.5218
3607.8000,93.3914,1.1363,81.2764,5.4895
3607.9000,93.3970,1.1371,80.9522,5.4711
3608.0000,93.4024,1.1379,80.8944,5.4679
3608.1000,93.4077,1.1387,81.1832,5.4845
3608.2000,93.4142,1.1395,81.9596,5.5289
3608.3000,93.4226,1.1403,82.5665,5.5636
3608.4000,93.4314,1.1410,82.9635,5.5864
3608.5000,93.4412,1.1417,83.2964,5.6055
3608.6000,93.4513,1.1424,83.2137,5.6010
3608.7000,93.4606,1.1431,82.8833,5.5823
3608.8000,93.4693,1.1437,82.6211,5.5674
3608.9000,93.4775,1.1444,82.9737,5.5877
3609.0000,93.4874,1.1450,83.5653,5.6216
3609.1000,93.4979,1.1456,83.7729,5.6336
3609.2000,93.5085,1.1461,83.7752,5.6339
3609.3000,93.5189,1.1467,83.2132,5.6020
3609.4000,93.5272,1.1472,81.7610,5.5193
3609.5000,93.5316,1.1477,80.0115,5.4195
3609.6000,93.5327,1.1482,79.3821,5.3836
3609.7000,93.5345,1.1486,79.4785,5.3891
3609.8000,93.5360,1.1490,79.7958,5.4073
3609.9000,93.5391,1.1494,80.2795,5.4349
3610.0000,93.5425,1.1498,80.9554,5.4735
3610.1000,93.5482,1.1501,81.0978,5.4817
3610.2000,93.5521,1.1505,80.3684,5.4402
3610.3000,93.5549,1.1508,79.7314,5.4039
3610.4000,93.5562,1.1510,79.7982,5.4077
3610.5000,93.5591,1.1513,79.7600,5.4056
3610.6000,93.5602,1.1515,79.2304,5.3754
3610.7000,93.5611,1.1516,79.1265,5.3695
3610.8000,93.5617,1.1518,78.9578,5.3598
3610.9000,93.5619,1.1519,78.2247,5.3180
3611.0000,93.5596,1.1520,77.4148,5.2718
3611.1000,93.5564,1.1521,76.9851,5.2472
3611.2000,93.5524,1.1521,76.3505,5.2109
3611.3000,93.5468,1.1521,75.7034,5.1739
3611.4000,93.5402,1.1521,74.4362,5.1015
3611.5000,93.5294,1.1520,72.2064,4.9741
3611.6000,93.5139,1.1519,70.0935,4.8533
3611.7000,93.4948,1.1518,68.4415,4.7588
3611.8000,93.4727,1.1517,67.1218,4.6832
