t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
3300.0000,99.1023,-0.2627,75.9129,5.2750
3300.1000,99.1256,-0.2646,76.1786,5.2906
3300.2000,99.1489,-0.2665,76.1745,5.2908
3300.3000,99.1722,-0.2683,76.1407,5.2892
3300.4000,99.1954,-0.2701,76.1073,5.2877
3300.5000,99.2184,-0.2719,76.0745,5.2862
3300.6000,99.2414,-0.2736,76.0422,5.2847
3300.7000,99.2644,-0.2754,76.0104,5.2833
3300.8000,99.2872,-0.2770,75.9792,5.2819
3300.9000,99.3100,-0.2787,75.9485,5.2805
3301.0000,99.3326,-0.2803,75.9183,5.2792
3301.1000,99.3552,-0.2819,75.8887,5.2779
3301.2000,99.3778,-0.2835,75.8596,5.2766
3301.3000,99.4002,-0.2850,75.8311,5.2754
3301.4000,99.4225,-0.2865,75.8032,5.2741
3301.5000,99.4448,-0.2879,75.7758,5.2729
3301.6000,99.4670,-0.2894,75.7489,5.2718
3301.7000,99.4891,-0.2908,75.6766,5.2680
3301.8000,99.5110,-0.2921,75.5127,5.2590
3301.9000,99.5324,-0.2935,75.2595,5.2449
3302.0000,99.5533,-0.2948,74.9209,5.2259
3302.1000,99.5734,-0.2960,74.5009,5.2022
3302.2000,99.5926,-0.2973,74.0492,5.1766
3302.3000,99.6109,-0.2985,73.6154,5.1521
3302.4000,99.6284,-0.2997,73.2006,5.1287
3302.5000,99.6451,-0.3008,72.8040,5.1063
3302.6000,99.6611,-0.3019,72.4247,5.0848
3302.7000,99.6764,-0.3030,72.0622,5.0643
3302.8000,99.6909,-0.3040,71.7156,5.0448
3302.9000,99.7048,-0.3050,71.3842,5.0260
3303.0000,99.7181,-0.3060,71.0675,5.0081
3303.1000,99.7308,-0.3069,70.7647,4.9910
3303.2000,99.7429,-0.3078,70.4754,4.9747
3303.3000,99.7545,-0.3087,70.1989,4.9590
3303.4000,99.7655,-0.3095,69.9347,4.9441
3303.5000,99.7761,-0.3103,69.6823,4.9298
3303.6000,99.7862,-0.3111,69.4411,4.9162
3303.7000,99.7958,-0.3118,69.2107,4.9032
3303.8000,99.8050,-0.3125,68.9907,4.8907
3303.9000,99.8137,-0.3132,68.7806,4.8789
3304.0000,99.8221,-0.3138,68.5800,4.8675
3304.1000,99.8301,-0.3144,68.3885,4.8567
3304.2000,99.8378,-0.3150,68.2057,4.8464
3304.3000,99.8451,-0.3155,68.0313,4.8365
3304.4000,99.8520,-0.3160,67.8649,4.8271
3304.5000,99.8587,-0.3164,67.7062,4.8181
3304.6000,99.8651,-0.3169,67.5548,4.8096
3304.7000,99.8711,-0.3173,67.4106,4.8014
3304.8000,99.8769,-0.3176,67.2731,4.7936
3304.9000,99.8825,-0.3179,67.1420,4.7862
3305.0000,99.8878,-0.3182,67.0173,4.7792
3305.1000,99.8928,-0.3185,66.8985,4.7725
3305.2000,99.8976,-0.3187,66.7854,4.7661
3305.3000,99.9022,-0.3189,66.6779,4.7600
3305.4000,99.9066,-0.3190,66.5756,4.7542
3305.5000,99.9108,-0.3191,66.4785,4.7487
3305.6000,99.9149,-0.3192,66.3862,4.7435
3305.7000,99.9187,-0.3193,66.2986,4.7386
3305.8000,99.9223,-0.3193,66.2155,4.7339
3305.9000,99.9258,-0.3193,66.1367,4.7294
3306.0000,99.9292,-0.3192,66.0620,4.7252
3306.1000,99.9324,-0.3191,65.9914,4.7212
3306.2000,99.9354,-0.3190,65.9246,4.7174
3306.3000,99.9383,-0.3189,65.8615,4.7139
3306.4000,99.9411,-0.3187,65.8020,4.7105
3306.5000,99.9437,-0.3185,65.7458,4.7073
3306.6000,99.9463,-0.3182,65.6930,4.7044
3306.7000,99.9487,-0.3179,65.6433,4.7016
3306.8000,99.9510,-0.3176,65.5967,4.6989
3306.9000,99.9532,-0.3173,65.5529,4.6965
3307.0000,99.9553,-0.3169,65.5121,4.6942
3307.1000,99.9573,-0.3165,65.4739,4.6920
3307.2000,99.9592,-0.3160,65.4383,4.6900
3307.3000,99.9611,-0.3156,65.4053,4.6881
3307.4000,99.9628,-0.3151,65.3747,4.6864
3307.5000,99.9645,-0.3145,65.3465,4.6848
3307.6000,99.9661,-0.3140,65.3205,4.6834
3307.7000,99.9676,-0.3134,65.2967,4.6820
3307.8000,99.9691,-0.3127,65.2750,4.6808
3307.9000,99.9705,-0.3121,65.2554,4.6797
3308.0000,99.9718,-0.3114,65.2377,4.6787
3308.1000,99.9731,-0.3107,65.2219,4.6778
3308.2000,99.9743,-0.3099,65.2080,4.6771
3308.3000,99.9754,-0.3091,65.1958,4.6764
3308.4000,99.9765,-0.3083,65.1853,4.6758
3308.5000,99.9776,-0.3075,65.1764,4.6753
3308.6000,99.9786,-0.3066,65.1692,4.6749
3308.7000,99.9796,-0.3057,65.1635,4.6746
3308.8000,99.9805,-0.3048,65.1593,4.6744
3308.9000,99.9814,-0.3038,65.1566,4.6742
3309.0000,99.9822,-0.3029,65.1552,4.6742
3309.1000,99.9830,-0.3018,65.1552,4.6742
3309.2000,99.9838,-0.3008,65.1565,4.6743
3309.3000,99.9845,-0.2997,65.1591,4.6744
3309.4000,99.9852,-0.2987,65.1629,4.6747
3309.5000,99.9859,-0.2975,65.1679,4.6750
