t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
0.0000,0.2280,0.2524,0.3226,0.2778
0.1000,0.4560,0.2524,0.7369,0.2778
0.2000,0.7600,0.2524,1.5341,0.7015
0.3000,1.1400,0.2524,2.5306,0.8018
0.4000,1.5200,0.2524,3.3741,0.8364
0.5000,1.8999,0.2524,4.2177,0.8729
0.6000,2.2799,0.2524,5.0613,0.9103
0.7000,2.6599,0.2525,5.9048,0.9494
0.8000,3.0398,0.2525,6.7484,0.9899
0.9000,3.4197,0.2525,7.5918,1.0323
1.0000,3.7996,0.2525,8.4351,1.0760
1.1000,4.1795,0.2525,9.2782,1.1204
1.2000,4.5593,0.2525,10.1211,1.1674
1.3000,4.9391,0.2525,10.9637,1.2176
1.4000,5.3188,0.2526,11.8058,1.2696
1.5000,5.6984,0.2526,12.6476,1.3237
1.6000,6.0780,0.2526,13.4887,1.3792
1.7000,6.4574,0.2526,14.3292,1.4354
1.8000,6.8368,0.2527,15.1690,1.4923
1.9000,7.2160,0.2527,16.0078,1.5501
2.0000,7.5951,0.2527,16.8457,1.6082
2.1000,7.9741,0.2528,17.6824,1.6671
2.2000,8.3529,0.2528,18.5179,1.7264
2.3000,8.7316,0.2528,19.3520,1.7860
2.4000,9.1100,0.2529,20.1845,1.8462
2.5000,9.4882,0.2529,21.0153,1.9071
2.6000,9.8663,0.2529,21.8442,1.9687
2.7000,10.2440,0.2530,22.6711,2.0310
2.8000,10.6215,0.2530,23.4958,2.0933
2.9000,10.9987,0.2531,24.3181,2.1563
3.0000,11.3757,0.2531,25.1377,2.2202
3.1000,11.7523,0.2531,25.9546,2.2850
3.2000,12.1285,0.2532,26.7685,2.3506
3.3000,12.5044,0.2532,27.5792,2.4167
3.4000,12.8799,0.2533,28.3864,2.4836
3.5000,13.2549,0.2533,29.1901,2.5514
3.6000,13.6296,0.2534,29.9899,2.6201
3.7000,14.0037,0.2534,30.7855,2.6895
3.8000,14.3774,0.2535,31.5769,2.7595
3.9000,14.7505,0.2536,32.3637,2.8303
4.0000,15.1231,0.2536,33.1457,2.9031
4.1000,15.4952,0.2537,33.9226,2.9771
4.2000,15.8666,0.2537,34.6942,3.0517
4.3000,16.2374,0.2538,35.4603,3.1270
4.4000,16.6075,0.2538,36.2206,3.0994
4.5000,16.9770,0.2539,36.9747,3.1449
4.6000,17.3457,0.2540,37.7226,3.1903
4.7000,17.7137,0.2540,38.4638,3.2355
4.8000,18.0809,0.2541,39.1982,3.2807
4.9000,18.4473,0.2542,39.9254,3.3256
5.0000,18.8129,0.2542,40.6452,3.3697
5.1000,19.1776,0.2543,41.3573,3.4123
5.2000,19.5413,0.2544,42.0614,3.4548
5.3000,19.9042,0.2544,42.7574,3.4969
5.4000,20.2660,0.2545,43.4448,2.9787
5.5000,20.6269,0.2546,44.1235,3.0265
5.6000,20.9867,0.2546,44.7931,3.0740
5.7000,21.3455,0.2547,45.4535,3.1211
5.8000,21.7031,0.2548,46.1042,3.1679
5.9000,22.0596,0.2548,46.7452,3.2143
6.0000,22.4150,0.2549,47.3761,3.2603
6.1000,22.7691,0.2550,47.9966,3.3059
6.2000,23.1220,0.2551,48.6065,3.3511
6.3000,23.4736,0.2551,49.2056,3.3959
6.4000,23.8239,0.2552,49.7936,3.4403
6.5000,24.1728,0.2553,50.3702,3.4841
6.6000,24.5204,0.2554,50.9353,3.5276
6.7000,24.8665,0.2554,51.4886,3.5706
6.8000,25.2112,0.2555,52.0299,3.4062
6.9000,25.5544,0.2556,52.5590,3.4252
7.0000,25.8961,0.2557,53.0756,3.4518
7.1000,26.2362,0.2557,53.5796,3.4851
7.2000,26.5747,0.2558,54.0708,3.5177
7.3000,26.9116,0.2559,54.5489,3.5497
7.4000,27.2469,0.2560,55.0139,3.5809
7.5000,27.5804,0.2560,55.4655,3.6115
7.6000,27.9122,0.2561,55.9035,3.6413
7.7000,28.2423,0.2562,56.3279,3.6704
7.8000,28.5706,0.2563,56.7384,3.6988
7.9000,28.8971,0.2563,57.1350,3.7264
8.0000,29.2217,0.2564,57.5175,3.7533
8.1000,29.5444,0.2565,57.8859,3.7795
8.2000,29.8652,0.2566,58.2399,3.8048
8.3000,30.1841,0.2566,58.5796,3.8295
8.4000,30.5009,0.2567,58.9048,3.8533
8.5000,30.8158,0.2568,59.2154,3.8764
8.6000,31.1286,0.2569,59.5115,3.8988
8.7000,31.4394,0.2569,59.7930,3.9203
8.8000,31.7481,0.2570,60.0597,3.9411
8.9000,32.0546,0.2571,60.3118,3.9611
9.0000,32.3590,0.2572,60.5492,3.9803
9.1000,32.6613,0.2572,60.7718,3.9987
9.2000,32.9613,0.2573,60.9797,4.0163
9.3000,33.2591,0.2574,61.1730,4.0331
9.4000,33.5547,0.2574,61.3516,4.0492
9.5000,33.8480,0.2575,61.5156,4.0645
9.6000,34.1390,0.2576,61.6650,4.0789
9.7000,34.4277,0.2576,61.8000,4.0926
9.8000,34.7141,0.2577,61.9205,4.1056
9.9000,34.9981,0.2578,62.0267,4.1177
10.0000,35.2797,0.2578,62.1187,4.1291
10.1000,35.5590,0.2579,62.1965,4.1397
10.2000,35.8358,0.2580,62.2604,4.1495
10.3000,36.1102,0.2580,62.3104,4.1586
10.4000,36.3822,0.2581,62.3466,3.9946
10.5000,36.6517,0.2581,62.3693,3.9823
10.6000,36.9187,0.2582,62.3785,3.9715
10.7000,37.1833,0.2582,62.3745,3.9611
10.8000,37.4453,0.2583,62.3573,3.9529
10.9000,37.7048,0.2584,62.3273,3.9542
11.0000,37.9619,0.2584,62.2846,3.9548
11.1000,38.2163,0.2585,62.2293,3.9547
11.2000,38.4683,0.2585,62.1618,3.9538
11.3000,38.7177,0.2586,62.0821,3.9524
