t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
4800.0000,90.2611,-0.3970,40.3387,3.1452
4800.1000,90.2434,-0.3965,39.1531,3.0800
4800.2000,90.2246,-0.3961,39.2756,3.0864
4800.3000,90.2075,-0.3957,39.8619,3.1183
4800.4000,90.1913,-0.3953,40.4065,3.1479
4800.5000,90.1765,-0.3950,40.7115,3.1644
4800.6000,90.1616,-0.3947,40.4034,3.1473
4800.7000,90.1456,-0.3945,38.6249,3.0495
4800.8000,90.1233,-0.3943,35.9327,2.9009
4800.9000,90.0962,-0.3941,33.1957,2.7490
4801.0000,90.0625,-0.3939,30.0724,2.5747
4801.1000,90.0225,-0.3938,27.2794,2.4178
4801.2000,89.9773,-0.3938,25.8375,2.3362
4801.3000,89.9314,-0.3938,25.5580,2.3198
4801.4000,89.8853,-0.3938,25.8005,2.3328
4801.5000,89.8406,-0.3938,26.8793,2.3928
4801.6000,89.7993,-0.3939,27.8446,2.4463
4801.7000,89.7589,-0.3940,28.1958,2.4654
4801.8000,89.7192,-0.3942,28.3556,2.4738
4801.9000,89.6797,-0.3944,28.3548,2.4732
4802.0000,89.6402,-0.3946,28.6449,2.4889
4802.1000,89.6021,-0.3949,29.6543,2.5447
4802.2000,89.5671,-0.3952,31.2463,2.6330
4802.3000,89.5360,-0.3955,32.4772,2.7010
4802.4000,89.5063,-0.3959,33.1946,2.7404
4802.5000,89.4784,-0.3963,33.9101,2.7796
4802.6000,89.4519,-0.3967,34.3696,2.8047
4802.7000,89.4261,-0.3972,34.4571,2.8092
4802.8000,89.4002,-0.3977,34.9607,2.8367
4802.9000,89.3766,-0.3983,35.8534,2.8856
4803.0000,89.3547,-0.3989,36.3026,2.9101
4803.1000,89.3332,-0.3995,36.5011,2.9207
4803.2000,89.3122,-0.4001,36.3353,2.9113
4803.3000,89.2901,-0.4008,35.7202,2.8770
4803.4000,89.2668,-0.4015,35.4622,2.8624
4803.5000,89.2438,-0.4023,35.4282,2.8602
4803.6000,89.2204,-0.4031,35.6136,2.8701
4803.7000,89.1984,-0.4039,36.6895,2.9291
4803.8000,89.1798,-0.4048,38.1730,3.0105
4803.9000,89.1642,-0.4056,39.1320,3.0629
4804.0000,89.1498,-0.4066,39.9796,3.1092
4804.1000,89.1379,-0.4075,40.8377,3.1560
4804.2000,89.1273,-0.4085,40.9905,3.1642
4804.3000,89.1162,-0.4095,41.2813,3.1799
4804.4000,89.1069,-0.4106,42.0981,3.2244
4804.5000,89.0994,-0.4116,43.0355,3.2753
