t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s
2100.0000,92.7332,5.6425,146.2430,9.5675
2100.1000,92.7196,5.6384,144.4699,9.5669
2100.2000,92.7029,5.6343,142.8613,9.5661
2100.3000,92.6832,5.6302,141.8926,9.5652
2100.4000,92.6630,5.6261,141.1311,9.5643
2100.5000,92.6407,5.6219,140.2521,9.5632
2100.6000,92.6174,5.6178,139.5189,9.5622
2100.7000,92.5926,5.6136,138.9180,9.5610
2100.8000,92.5674,5.6094,138.1682,9.5599
2100.9000,92.5401,5.6052,136.5520,9.5586
2101.0000,92.5089,5.6009,134.9469,9.5572
2101.1000,92.4756,5.5967,134.1574,9.5557
2101.2000,92.4418,5.5924,133.9666,9.5541
2101.3000,92.4083,5.5881,134.3987,9.5526
2101.4000,92.3768,5.5838,135.8140,9.5511
2101.5000,92.3498,5.5795,138.0048,9.5499
2101.6000,92.3278,5.5751,140.3028,9.5489
2101.7000,92.3106,5.5708,141.8290,9.5481
2101.8000,92.2954,5.5664,142.6883,9.5474
2101.9000,92.2822,5.5620,143.0287,9.5467
2102.0000,92.2688,5.5576,142.0696,9.5461
2102.1000,92.2521,5.5532,140.5645,9.5454
2102.2000,92.2330,5.5488,139.6179,9.5445
2102.3000,92.2129,5.5444,138.8721,9.5435
2102.4000,92.1913,5.5399,138.2029,9.5425
2102.5000,92.1690,5.5355,138.2643,9.5415
2102.6000,92.1481,5.5310,138.4202,9.5405
2102.7000,92.1269,5.5265,138.5804,9.5396
2102.8000,92.1072,5.5220,139.8679,9.5387
2102.9000,92.0918,5.5175,141.7930,9.5379
2103.0000,92.0805,5.5130,143.2996,9.5374
2103.1000,92.0717,5.5085,144.9361,9.5370
2103.2000,92.0674,5.5040,147.4650,9.5368
2103.3000,92.0694,5.4994,149.4306,9.5369
2103.4000,92.0735,5.4949,150.6144,9.5371
2103.5000,92.0805,5.4903,152.1686,9.5374
2103.6000,92.0912,5.4858,153.4591,9.5379
2103.7000,92.1038,5.4812,153.0186,9.5385
2103.8000,92.1129,5.4766,151.0978,9.5389
2103.9000,92.1177,5.4721,148.8393,9.5391
2104.0000,92.1178,5.4675,146.8849,9.5391
2104.1000,92.1150,5.4629,145.4132,9.5390
2104.2000,92.1094,5.4583,144.3402,9.5388
2104.3000,92.1025,5.4537,144.0227,9.5384
2104.4000,92.0960,5.4491,144.7562,9.5381
2104.5000,92.0925,5.4445,145.7842,9.5380
2104.6000,92.0905,5.4398,146.8635,9.5379
2104.7000,92.0918,5.4352,148.6739,9.5379
2104.8000,92.0976,5.4306,150.8621,9.5382
2104.9000,92.1081,5.4260,152.3032,9.5387
2105.0000,92.1199,5.4214,152.8877,9.5392
2105.1000,92.1330,5.4167,153.4839,9.5398
2105.2000,92.1475,5.4121,154.0018,9.5405
2105.3000,92.1629,5.4075,154.5865,9.5412
2105.4000,92.1799,5.4029,155.3403,9.5420
2105.5000,92.1985,5.3982,156.1874,9.5429
2105.6000,92.2191,5.3936,157.1807,9.5438
2105.7000,92.2418,5.3890,158.0396,9.5449
2105.8000,92.2660,5.3843,158.3609,9.5460
2105.9000,92.2901,5.3797,158.3424,9.5471
2106.0000,92.3143,5.3751,157.4732,9.5482
2106.1000,92.3349,5.3704,155.3218,9.5492
2106.2000,92.3504,5.3658,153.3726,9.5499
2106.3000,92.3632,5.3612,152.0199,9.5505
2106.4000,92.3733,5.3566,150.8689,9.5510
2106.5000,92.3816,5.3520,150.5312,9.5513
2106.6000,92.3906,5.3474,150.4437,9.5517
2106.7000,92.3987,5.3428,149.6350,9.5521
2106.8000,92.4046,5.3382,148.5649,9.5524
2106.9000,92.4086,5.3336,147.7138,9.5526
2107.0000,92.4113,5.3290,146.7868,9.5527
2107.1000,92.4118,5.3244,146.3766,9.5527
2107.2000,92.4131,5.3198,147.3740,9.5528
2107.3000,92.4180,5.3153,148.9817,9.5530
2107.4000,92.4261,5.3107,151.2135,9.5534
2107.5000,92.4404,5.3061,154.4795,9.5540
2107.6000,92.4620,5.3016,157.8130,9.5550
2107.7000,92.4899,5.2971,160.0197,9.5563
2107.8000,92.5206,5.2925,161.5441,9.5577
2107.9000,92.5547,5.2880,162.3524,9.5593
2108.0000,92.5886,5.2835,162.0234,9.5609
2108.1000,92.6213,5.2790,161.4940,9.5624
2108.2000,92.6529,5.2745,160.6493,9.5638
2108.3000,92.6822,5.2700,159.3167,9.5651
2108.4000,92.7084,5.2656,158.0948,9.5663
2108.5000,92.7327,5.2611,157.5496,9.5675
2108.6000,92.7567,5.2567,157.8689,9.5686
2108.7000,92.7823,5.2522,159.1486,9.5697
2108.8000,92.8116,5.2478,160.9881,9.5711
2108.9000,92.8447,5.2434,162.6825,9.5726
2109.0000,92.8808,5.2390,163.6763,9.5742
2109.1000,92.9178,5.2346,163.3461,9.5759
2109.2000,92.9525,5.2302,161.7715,9.5775
2109.3000,92.9830,5.2259,159.5501,9.5789
2109.4000,93.0086,5.2215,156.9352,9.5801
2109.5000,93.0286,5.2172,154.4838,9.5810
2109.6000,93.0443,5.2129,152.7880,9.5817
2109.7000,93.0575,5.2086,151.7877,9.5823
2109.8000,93.0693,5.2043,151.8931,9.5828
2109.9000,93.0831,5.2000,152.9379,9.5834
2110.0000,93.0993,5.1957,154.1053,9.5842
2110.1000,93.1180,5.1915,155.1642,9.5850
2110.2000,93.1386,5.1873,156.5341,9.5860
2110.3000,93.1628,5.1831,157.4510,9.5871
2110.4000,93.1872,5.1789,157.4112,9.5882
2110.5000,93.2113,5.1747,158.0221,9.5893
2110.6000,93.2381,5.1706,159.3259,9.5905
2110.7000,93.2675,5.1665,160.3353,9.5918
2110.8000,93.2984,5.1624,161.3769,9.5932
2110.9000,93.3320,5.1583,162.8564,9.5947
2111.0000,93.3688,5.1542,163.4603,9.5964
2111.1000,93.4046,5.1501,162.7932,9.5980
2111.2000,93.4386,5.1461,162.0050,9.5995
2111.3000,93.4712,5.1421,161.0307,9.6010
2111.4000,93.5012,5.1381,160.0946,9.6024
2111.5000,93.5299,5.1341,159.5936,9.6036
2111.6000,93.5578,5.1302,159.8415,9.6049
2111.7000,93.5875,5.1262,160.2959,9.6062
2111.8000,93.6172,5.1223,160.4369,9.6076
2111.9000,93.6475,5.1184,160.8323,9.6089
2112.0000,93.6787,5.1146,161.1017,9.6103
2112.1000,93.7099,5.1107,160.5139,9.6117
2112.2000,93.7387,5.1069,159.8147,9.6130
2112.3000,93.7671,5.1031,159.9054,9.6143
2112.4000,93.7962,5.0994,160.0700,9.6156
2112.5000,93.8252,5.0956,160.4310,9.6169
2112.6000,93.8556,5.0919,161.4607,9.6183
2112.7000,93.8887,5.0882,162.4680,9.6197
2112.8000,93.9231,5.0845,163.0675,9.6213
2112.9000,93.9585,5.0809,163.3003,9.6229
