t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3900.0000,80.6406,-0.4935,56.3151,0.0000,0.6738
3900.1000,80.6923,-0.4946,56.2938,0.0000,0.6737
3900.2000,80.7438,-0.4957,56.2730,0.0000,0.6735
3900.3000,80.7950,-0.4968,56.2525,0.0000,0.6733
3900.4000,80.8461,-0.4978,56.2325,0.0000,0.6732
3900.5000,80.8971,-0.4988,56.2128,0.0000,0.6730
3900.6000,80.9478,-0.4998,56.1936,0.0000,0.6728
3900.7000,80.9984,-0.5008,56.1747,0.0000,0.6727
3900.8000,81.0488,-0.5018,56.1563,0.0000,0.6725
3900.9000,81.0990,-0.5027,56.1383,0.0000,0.6724
3901.0000,81.1490,-0.5036,56.1207,0.0000,0.6722
3901.1000,81.1989,-0.5045,56.1036,0.0000,0.6720
3901.2000,81.2486,-0.5054,56.0868,0.0000,0.6719
3901.3000,81.2982,-0.5062,56.0705,0.0000,0.6717
3901.4000,81.3475,-0.5070,56.0547,0.0000,0.6715
3901.5000,81.3967,-0.5078,56.0392,0.0000,0.6714
3901.6000,81.4457,-0.5086,56.0243,0.0000,0.6712
3901.7000,81.4946,-0.5093,56.0098,0.0000,0.6711
3901.8000,81.5433,-0.5100,55.9957,0.0000,0.6709
3901.9000,81.5918,-0.5107,55.9821,0.0000,0.6707
3902.0000,81.6401,-0.5113,55.9689,0.0000,0.6706
3902.1000,81.6883,-0.5120,55.9563,0.0000,0.6704
3902.2000,81.7363,-0.5126,55.9441,0.0000,0.6702
3902.3000,81.7842,-0.5131,55.9323,0.0000,0.6701
3902.4000,81.8319,-0.5137,55.9211,0.0000,0.6699
3902.5000,81.8794,-0.5142,55.9103,0.0000,0.6698
3902.6000,81.9268,-0.5147,55.9000,0.0000,0.6696
3902.7000,81.9740,-0.5152,55.8902,0.0000,0.6694
3902.8000,82.0211,-0.5156,55.8809,0.0000,0.6693
3902.9000,82.0680,-0.5160,55.8721,0.0000,0.6691
3903.0000,82.1147,-0.5164,55.8638,0.0000,0.6689
3903.1000,82.1613,-0.5167,55.8560,0.0000,0.6688
3903.2000,82.2077,-0.5170,55.8487,0.0000,0.6686
3903.3000,82.2540,-0.5173,55.8420,0.0000,0.6685
3903.4000,82.3001,-0.5176,55.8357,0.0000,0.6683
3903.5000,82.3461,-0.5178,55.8300,0.0000,0.6681
3903.6000,82.3919,-0.5180,55.8248,0.0000,0.6680
3903.7000,82.4375,-0.5182,55.8201,0.0000,0.6678
3903.8000,82.4830,-0.5183,55.8160,0.0000,0.6676
3903.9000,82.5284,-0.5184,55.8124,0.0000,0.6675
3904.0000,82.5736,-0.5185,55.8093,0.0000,0.6673
3904.1000,82.6186,-0.5185,55.8068,0.0000,0.6672
3904.2000,82.6635,-0.5185,55.8048,0.0000,0.6670
3904.3000,82.7083,-0.5185,55.8034,0.0000,0.6668
3904.4000,82.7529,-0.5184,55.8025,0.0000,0.6667
3904.5000,82.7973,-0.5184,55.8022,0.0000,0.6665
3904.6000,82.8416,-0.5182,55.8025,0.0000,0.6663
3904.7000,82.8858,-0.5181,55.8033,0.0000,0.6662
3904.8000,82.9298,-0.5179,55.8047,0.0000,0.6660
3904.9000,82.9737,-0.5177,55.8067,0.0000,0.6659
3905.0000,83.0174,-0.5174,55.8092,0.0000,0.6657
3905.1000,83.0610,-0.5171,55.8123,0.0000,0.6655
3905.2000,83.1044,-0.5168,55.8161,0.0000,0.6654
