t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
6300.0000,48.9342,0.1210,17.9821,0.0000,0.6879
6300.1000,48.9429,0.1207,17.2059,0.0000,0.6878
6300.2000,48.9488,0.1204,16.8665,0.0000,0.6878
6300.3000,48.9548,0.1201,16.7543,0.0000,0.6877
6300.4000,48.9599,0.1198,16.6701,0.0000,0.6877
6300.5000,48.9652,0.1195,16.6454,0.0000,0.6876
6300.6000,48.9701,0.1191,16.6523,0.0000,0.6875
6300.7000,48.9755,0.1188,16.5512,0.0000,0.6875
6300.8000,48.9796,0.1185,16.4337,0.0000,0.6874
6300.9000,48.9841,0.1182,16.6315,0.0000,0.6874
6301.0000,48.9897,0.1180,17.0933,0.0000,0.6873
6301.1000,48.9978,0.1177,17.6574,0.0000,0.6873
6301.2000,49.0077,0.1174,17.9429,0.0000,0.6872
6301.3000,49.0180,0.1171,17.9803,0.0000,0.6872
6301.4000,49.0282,0.1168,18.2852,0.0000,0.6871
6301.5000,49.0407,0.1165,18.7030,0.0000,0.6870
6301.6000,49.0541,0.1162,18.8589,0.0000,0.6870
6301.7000,49.0678,0.1160,19.0271,0.0000,0.6869
6301.8000,49.0824,0.1157,19.3116,0.0000,0.6869
6301.9000,49.0982,0.1154,19.5762,0.0000,0.6868
6302.0000,49.1149,0.1152,19.6496,0.0000,0.6867
6302.1000,49.1312,0.1149,19.6829,0.0000,0.6867
6302.2000,49.1480,0.1146,19.6556,0.0000,0.6866
6302.3000,49.1640,0.1144,19.5466,0.0000,0.6866
6302.4000,49.1799,0.1141,19.5621,0.0000,0.6865
6302.5000,49.1960,0.1139,19.7949,0.0000,0.6864
6302.6000,49.2136,0.1136,20.2430,0.0000,0.6864
6302.7000,49.2331,0.1134,20.7190,0.0000,0.6863
6302.8000,49.2543,0.1132,20.9372,0.0000,0.6863
6302.9000,49.2753,0.1129,20.7204,0.0000,0.6862
6303.0000,49.2948,0.1127,20.2533,0.0000,0.6861
6303.1000,49.3121,0.1125,19.7567,0.0000,0.6861
6303.2000,49.3277,0.1122,19.4468,0.0000,0.6860
6303.3000,49.3426,0.1120,19.5428,0.0000,0.6859
6303.4000,49.3589,0.1118,19.9588,0.0000,0.6859
6303.5000,49.3769,0.1116,20.5027,0.0000,0.6858
6303.6000,49.3972,0.1114,20.7134,0.0000,0.6858
6303.7000,49.4168,0.1111,20.7318,0.0000,0.6857
6303.8000,49.4372,0.1109,21.3461,0.0000,0.6856
6303.9000,49.4614,0.1107,22.3973,0.0000,0.6856
6304.0000,49.4896,0.1105,23.4544,0.0000,0.6855
6304.1000,49.5217,0.1103,24.6369,0.0000,0.6854
6304.2000,49.5589,0.1101,25.7618,0.0000,0.6853
6304.3000,49.5993,0.1099,26.2074,0.0000,0.6853
6304.4000,49.6396,0.1098,26.2230,0.0000,0.6852
6304.5000,49.6800,0.1096,26.2907,0.0000,0.6851
6304.6000,49.7206,0.1094,26.3895,0.0000,0.6850
6304.7000,49.7614,0.1092,26.1759,0.0000,0.6849
6304.8000,49.8002,0.1090,25.6203,0.0000,0.6849
6304.9000,49.8366,0.1089,25.0255,0.0000,0.6848
6305.0000,49.8706,0.1087,24.3968,0.0000,0.6847
6305.1000,49.9021,0.1085,23.6797,0.0000,0.6846
6305.2000,49.9305,0.1084,23.2864,0.0000,0.6846
6305.3000,49.9589,0.1082,23.3037,0.0000,0.6845
6305.4000,49.9873,0.1081,23.4842,0.0000,0.6844
6305.5000,50.0169,0.1079,23.9932,0.0000,0.6843
6305.6000,50.0489,0.1078,24.8559,0.0000,0.6843
6305.7000,50.0849,0.1076,26.0559,0.0000,0.6842
