t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
6000.0000,68.8718,-0.8943,10.5805,4.7906,0.4319
6000.1000,68.8524,-0.8995,10.8947,4.7906,0.4320
6000.2000,68.8348,-0.9047,11.4618,4.7906,0.4322
6000.3000,68.8189,-0.9099,11.9138,4.7906,0.4323
6000.4000,68.8043,-0.9151,12.6026,4.7906,0.4325
6000.5000,68.7925,-0.9203,13.3114,4.7906,0.4326
6000.6000,68.7822,-0.9256,13.6222,4.7906,0.4328
6000.7000,68.7726,-0.9308,14.2711,4.7906,0.4329
6000.8000,68.7662,-0.9360,15.1994,4.7906,0.4331
6000.9000,68.7620,-0.9413,15.7592,4.7906,0.4332
6001.0000,68.7591,-0.9465,16.5294,4.7906,0.4334
6001.1000,68.7595,-0.9517,17.4525,4.7906,0.4335
6001.2000,68.7620,-0.9570,17.7009,4.7906,0.4337
6001.3000,68.7642,-0.9622,17.0723,4.7906,0.4338
6001.4000,68.7635,-0.9675,15.8769,4.7906,0.4340
6001.5000,68.7595,-0.9727,14.2467,4.7906,0.4341
6001.6000,68.7503,-0.9780,12.1085,4.7906,0.4343
6001.7000,68.7349,-0.9832,10.3200,4.7906,0.4344
6001.8000,68.7163,-0.9885,9.4167,4.7906,0.4346
6001.9000,68.6964,-0.9938,8.7376,4.7906,0.4348
6002.0000,68.6744,-0.9990,8.5332,4.7906,0.4349
6002.1000,68.6538,-1.0043,9.1675,4.7906,0.4351
6002.2000,68.6358,-1.0095,9.9702,4.7906,0.4353
6002.3000,68.6200,-1.0148,10.8320,4.7906,0.4354
6002.4000,68.6072,-1.0201,12.1901,4.7906,0.4356
6002.5000,68.5993,-1.0253,13.2908,4.7906,0.4357
6002.6000,68.5929,-1.0306,14.2058,4.7906,0.4359
6002.7000,68.5904,-1.0358,15.3342,4.7906,0.4360
6002.8000,68.5905,-1.0411,15.8913,4.7906,0.4362
6002.9000,68.5915,-1.0464,15.3908,4.7906,0.4363
6003.0000,68.5893,-1.0516,14.3496,4.7906,0.4365
