t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
2700.0000,94.9660,-1.1109,41.7684,9.0588,0.1077
2700.1000,94.9648,-1.1108,41.8500,9.0588,0.1079
2700.2000,94.9628,-1.1108,41.2271,9.0588,0.1081
2700.3000,94.9592,-1.1107,40.4973,9.0588,0.1083
2700.4000,94.9542,-1.1106,39.9806,9.0588,0.1086
2700.5000,94.9486,-1.1104,39.6375,9.0588,0.1088
2700.6000,94.9423,-1.1103,39.8888,9.0588,0.1090
2700.7000,94.9376,-1.1101,40.5778,9.0588,0.1093
2700.8000,94.9341,-1.1099,41.5963,9.0588,0.1095
2700.9000,94.9335,-1.1097,42.2661,9.0588,0.1097
2701.0000,94.9327,-1.1095,42.3575,9.0588,0.1100
2701.1000,94.9324,-1.1092,42.8378,9.0588,0.1102
2701.2000,94.9335,-1.1089,43.9760,9.0588,0.1104
2701.3000,94.9377,-1.1086,45.5927,9.0588,0.1106
2701.4000,94.9451,-1.1083,47.8081,9.0588,0.1108
2701.5000,94.9582,-1.1079,50.4918,9.0588,0.1110
2701.6000,94.9761,-1.1075,52.3774,9.0588,0.1112
2701.7000,94.9965,-1.1071,52.7059,9.0588,0.1114
2701.8000,95.0156,-1.1067,51.9634,9.0588,0.1116
2701.9000,95.0329,-1.1063,50.6665,9.0588,0.1119
2702.0000,95.0468,-1.1058,48.6500,9.0588,0.1121
2702.1000,95.0559,-1.1053,46.5259,9.0588,0.1123
2702.2000,95.0613,-1.1047,44.7821,9.0588,0.1125
2702.3000,95.0634,-1.1042,42.3774,9.0588,0.1127
2702.4000,95.0591,-1.1036,39.4279,9.0588,0.1130
2702.5000,95.0496,-1.1030,37.1131,8.9119,0.1132
2702.6000,95.0361,-1.1024,36.1165,8.8123,0.1134
2702.7000,95.0226,-1.1017,36.1958,8.8128,0.1137
2702.8000,95.0095,-1.1010,36.3422,8.8195,0.1139
2702.9000,94.9966,-1.1003,36.1270,8.7925,0.1141
2703.0000,94.9826,-1.0996,35.4488,8.7228,0.1144
2703.1000,94.9671,-1.0988,33.4629,8.5429,0.1146
2703.2000,94.9452,-1.0980,30.9519,8.3233,0.1148
2703.3000,94.9198,-1.0971,30.0489,8.2415,0.1151
2703.4000,94.8944,-1.0963,30.1376,8.2427,0.1153
2703.5000,94.8693,-1.0954,30.2347,8.2446,0.1155
2703.6000,94.8445,-1.0945,30.9278,8.2963,0.1158
2703.7000,94.8222,-1.0936,31.7518,8.3595,0.1160
2703.8000,94.8007,-1.0927,31.8170,8.3588,0.1162
2703.9000,94.7787,-1.0918,31.6606,8.3394,0.1165
2704.0000,94.7566,-1.0909,31.4220,8.3130,0.1167
2704.1000,94.7338,-1.0901,30.6020,8.2381,0.1169
2704.2000,94.7085,-1.0892,30.0349,8.1848,0.1172
2704.3000,94.6834,-1.0884,30.2690,8.1981,0.1174
2704.4000,94.6591,-1.0875,30.6350,8.2224,0.1176
2704.5000,94.6356,-1.0867,31.3868,8.2791,0.1179
2704.6000,94.6144,-1.0859,32.8583,8.3973,0.1181
2704.7000,94.5968,-1.0851,34.2525,8.5097,0.1183
2704.8000,94.5812,-1.0843,34.4788,8.5228,0.1186
2704.9000,94.5645,-1.0835,34.4404,8.5133,0.1188
2705.0000,94.5487,-1.0827,30.0033,8.1333,0.1190
2705.1000,94.5144,-1.0819,20.5993,7.3689,0.1193
2705.2000,94.4612,-1.0811,10.9724,6.6312,0.1195
2705.3000,94.3886,-1.0803,1.7829,5.9937,0.1197
2705.4000,94.2989,-1.0795,-7.1326,5.5723,0.1199
2705.5000,94.1909,-1.0788,-11.7698,5.5668,0.1202
2705.6000,94.0829,-1.0780,-11.8467,5.5610,0.1204
2705.7000,93.9749,-1.0773,-11.9234,5.5552,0.1207
2705.8000,93.8669,-1.0765,-11.9998,5.5493,0.1209
2705.9000,93.7589,-1.0757,-12.0760,5.5434,0.1212
2706.0000,93.6509,-1.0750,-12.1519,5.5373,0.1214
2706.1000,93.5429,-1.0743,-12.2275,5.5313,0.1217
2706.2000,93.4349,-1.0735,-12.3028,5.5253,0.1219
2706.3000,93.3269,-1.0728,-12.3779,5.5192,0.1221
2706.4000,93.2189,-1.0720,-12.4527,5.5132,0.1224
2706.5000,93.1109,-1.0713,-12.5271,5.5071,0.1226
2706.6000,93.0029,-1.0706,-12.6013,5.5011,0.1229
2706.7000,92.8949,-1.0698,-12.6752,5.4951,0.1231
2706.8000,92.7869,-1.0691,-12.7487,5.4890,0.1234
2706.9000,92.6789,-1.0684,-12.8219,5.4830,0.1236
2707.0000,92.5709,-1.0676,-12.8949,5.4769,0.1239
2707.1000,92.4629,-1.0669,-12.9674,5.4709,0.1241
2707.2000,92.3549,-1.0662,-13.0397,5.4652,0.1243
2707.3000,92.2469,-1.0654,-13.1116,5.4602,0.1246
2707.4000,92.1389,-1.0647,-13.1831,5.4552,0.1248
2707.5000,92.0309,-1.0640,-13.2544,5.4501,0.1251
2707.6000,91.9229,-1.0632,-13.3252,5.4450,0.1253
2707.7000,91.8149,-1.0625,-13.3957,5.4399,0.1256
2707.8000,91.7069,-1.0617,-13.4659,5.4348,0.1258
2707.9000,91.5989,-1.0610,-13.5356,5.4297,0.1260
2708.0000,91.4909,-1.0602,-13.6050,5.4245,0.1263
2708.1000,91.3829,-1.0595,-13.6740,5.4193,0.1265
2708.2000,91.2749,-1.0587,-13.7427,5.4141,0.1268
2708.3000,91.1669,-1.0580,-13.8109,5.4088,0.1270
2708.4000,91.0589,-1.0572,-13.8788,5.4036,0.1273
