t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
4200.0000,96.8135,-1.6297,43.7863,4.7906,0.4518
4200.1000,96.8280,-1.6258,43.8493,4.7906,0.4519
4200.2000,96.8426,-1.6219,43.9132,4.7906,0.4520
4200.3000,96.8570,-1.6179,43.9782,4.7906,0.4520
4200.4000,96.8714,-1.6139,44.0442,4.7906,0.4521
4200.5000,96.8858,-1.6098,44.1111,4.7906,0.4522
4200.6000,96.9001,-1.6057,44.1791,4.7906,0.4523
4200.7000,96.9144,-1.6015,44.2480,4.7906,0.4523
4200.8000,96.9286,-1.5972,44.3180,4.7906,0.4524
4200.9000,96.9427,-1.5929,44.3889,4.7906,0.4525
4201.0000,96.9569,-1.5886,44.4608,4.7906,0.4526
4201.1000,96.9709,-1.5842,44.5337,4.7906,0.4526
4201.2000,96.9849,-1.5797,44.6076,4.7906,0.4527
4201.3000,96.9989,-1.5752,44.6825,4.7906,0.4528
4201.4000,97.0128,-1.5706,44.7583,4.7906,0.4528
4201.5000,97.0267,-1.5660,44.8351,4.7906,0.4529
4201.6000,97.0405,-1.5613,44.9129,4.7906,0.4530
4201.7000,97.0543,-1.5565,44.9917,4.7906,0.4531
4201.8000,97.0681,-1.5518,45.0714,4.7906,0.4531
4201.9000,97.0818,-1.5469,45.1521,4.7906,0.4532
4202.0000,97.0954,-1.5420,45.2338,4.7906,0.4533
4202.1000,97.1090,-1.5371,45.3164,4.7906,0.4533
4202.2000,97.1225,-1.5321,45.4000,4.7906,0.4534
4202.3000,97.1360,-1.5270,45.4846,4.7906,0.4535
4202.4000,97.1495,-1.5219,45.5701,4.7906,0.4535
4202.5000,97.1629,-1.5167,45.6565,4.7906,0.4536
4202.6000,97.1763,-1.5115,45.7439,4.7906,0.4537
4202.7000,97.1896,-1.5063,45.8322,4.7906,0.4537
4202.8000,97.2028,-1.5009,45.9215,4.7906,0.4538
4202.9000,97.2161,-1.4956,46.0116,4.7906,0.4539
4203.0000,97.2293,-1.4902,46.1028,4.7906,0.4540
4203.1000,97.2424,-1.4847,46.1948,4.7906,0.4540
4203.2000,97.2555,-1.4792,46.2878,4.7906,0.4541
4203.3000,97.2685,-1.4736,46.3817,4.7906,0.4542
4203.4000,97.2815,-1.4680,46.4765,4.7906,0.4542
4203.5000,97.2945,-1.4623,46.5722,4.7906,0.4543
4203.6000,97.3074,-1.4566,46.6688,4.7906,0.4544
4203.7000,97.3203,-1.4508,46.7663,4.7906,0.4544
4203.8000,97.3331,-1.4450,46.8647,4.7906,0.4545
4203.9000,97.3459,-1.4392,46.9640,4.7906,0.4546
4204.0000,97.3586,-1.4332,47.0641,4.7906,0.4546
4204.1000,97.3713,-1.4273,47.1652,4.7906,0.4547
4204.2000,97.3839,-1.4213,47.2671,4.7906,0.4548
4204.3000,97.3965,-1.4152,47.3699,4.7906,0.4548
4204.4000,97.4091,-1.4091,47.4736,4.7906,0.4549
4204.5000,97.4216,-1.4030,47.5781,4.7906,0.4549
4204.6000,97.4341,-1.3968,47.6835,4.7906,0.4550
4204.7000,97.4465,-1.3905,47.7897,4.7906,0.4551
4204.8000,97.4589,-1.3842,47.8968,4.7906,0.4551
4204.9000,97.4713,-1.3779,48.0047,4.7906,0.4552
4205.0000,97.4836,-1.3715,48.1134,4.7906,0.4553
4205.1000,97.4959,-1.3651,48.2230,4.7906,0.4553
4205.2000,97.5081,-1.3586,48.3333,4.7906,0.4554
4205.3000,97.5203,-1.3521,48.4445,4.7906,0.4554
4205.4000,97.5324,-1.3456,48.5565,4.7906,0.4555
4205.5000,97.5445,-1.3390,48.6693,4.7906,0.4556
4205.6000,97.5565,-1.3323,48.7829,4.7906,0.4556
4205.7000,97.5686,-1.3256,48.8973,4.7906,0.4557
4205.8000,97.5805,-1.3189,49.0125,4.7906,0.4558
4205.9000,97.5925,-1.3121,49.1285,4.7906,0.4558
4206.0000,97.6044,-1.3053,49.2452,4.7906,0.4559
4206.1000,97.6162,-1.2985,49.3627,4.7906,0.4559
4206.2000,97.6280,-1.2916,49.4809,4.7906,0.4560
4206.3000,97.6398,-1.2846,49.5999,4.7906,0.4561
4206.4000,97.6515,-1.2777,49.7196,4.7906,0.4561
4206.5000,97.6632,-1.2707,49.8401,4.7906,0.4562
4206.6000,97.6749,-1.2636,49.9613,4.7906,0.4562
4206.7000,97.6865,-1.2565,50.0832,4.7906,0.4563
4206.8000,97.6980,-1.2494,50.2059,4.7906,0.4563
4206.9000,97.7096,-1.2422,50.3292,4.7906,0.4564
4207.0000,97.7211,-1.2350,50.4533,4.7906,0.4565
4207.1000,97.7325,-1.2278,50.5780,4.7906,0.4565
4207.2000,97.7439,-1.2205,50.7034,4.7906,0.4566
4207.3000,97.7553,-1.2132,50.8295,4.7906,0.4566
4207.4000,97.7666,-1.2058,50.9563,4.7906,0.4567
4207.5000,97.7779,-1.1984,51.0837,4.7906,0.4567
4207.6000,97.7892,-1.1910,51.2118,4.7906,0.4568
4207.7000,97.8004,-1.1835,51.3406,4.7906,0.4568
4207.8000,97.8116,-1.1760,51.4699,4.7906,0.4569
4207.9000,97.8227,-1.1685,51.5999,4.7906,0.4570
4208.0000,97.8338,-1.1610,51.7306,4.7906,0.4570
4208.1000,97.8449,-1.1534,51.8618,4.7906,0.4571
4208.2000,97.8559,-1.1457,51.9937,4.7906,0.4571
4208.3000,97.8669,-1.1381,52.1261,4.7906,0.4572
4208.4000,97.8779,-1.1304,52.2592,4.7906,0.4572
4208.5000,97.8888,-1.1227,52.3928,4.7906,0.4573
4208.6000,97.8997,-1.1149,52.5270,4.7906,0.4573
4208.7000,97.9105,-1.1072,52.6618,4.7906,0.4574
4208.8000,97.9213,-1.0993,52.7971,4.7906,0.4574
4208.9000,97.9321,-1.0915,52.9330,4.7906,0.4575
4209.0000,97.9428,-1.0836,53.0694,4.7906,0.4575
4209.1000,97.9535,-1.0757,53.2064,4.7906,0.4576
4209.2000,97.9642,-1.0678,53.3439,4.7906,0.4576
4209.3000,97.9748,-1.0599,53.4819,4.7906,0.4577
4209.4000,97.9854,-1.0519,53.6204,4.7906,0.4577
4209.5000,97.9959,-1.0439,53.7593,4.7906,0.4578
4209.6000,98.0064,-1.0359,53.8988,4.7906,0.4578
4209.7000,98.0169,-1.0278,54.0388,4.7906,0.4579
4209.8000,98.0274,-1.0197,54.1792,4.7906,0.4579
4209.9000,98.0378,-1.0116,54.3201,4.7906,0.4580
4210.0000,98.0481,-1.0035,54.4615,4.7906,0.4580
4210.1000,98.0585,-0.9954,54.6033,4.7906,0.4581
4210.2000,98.0688,-0.9872,54.7455,4.7906,0.4581
4210.3000,98.0790,-0.9790,54.8882,4.7906,0.4581
4210.4000,98.0893,-0.9708,55.0312,4.7906,0.4582
4210.5000,98.0995,-0.9625,55.1747,4.7906,0.4582
4210.6000,98.1096,-0.9543,55.3186,4.7906,0.4583
4210.7000,98.1197,-0.9460,55.4628,4.7906,0.4583
4210.8000,98.1298,-0.9377,55.6075,4.7906,0.4584
4210.9000,98.1399,-0.9294,55.7525,4.7906,0.4584
4211.0000,98.1499,-0.9211,55.8979,4.7906,0.4585
4211.1000,98.1599,-0.9127,56.0436,4.7906,0.4585
4211.2000,98.1698,-0.9044,56.1897,4.7906,0.4585
4211.3000,98.1798,-0.8960,56.3360,4.7906,0.4586
4211.4000,98.1896,-0.8876,56.4828,4.7906,0.4586
4211.5000,98.1995,-0.8792,56.6298,4.7906,0.4587
4211.6000,98.2093,-0.8707,56.7771,4.7906,0.4587
4211.7000,98.2191,-0.8623,56.9248,4.7906,0.4587
4211.8000,98.2289,-0.8538,57.0727,4.7906,0.4588
4211.9000,98.2386,-0.8453,57.2209,4.7906,0.4588
4212.0000,98.2483,-0.8369,57.3693,4.7906,0.4589
4212.1000,98.2579,-0.8284,57.5180,4.7906,0.4589
4212.2000,98.2675,-0.8198,57.6670,4.7906,0.4589
4212.3000,98.2771,-0.8113,57.8162,4.7906,0.4590
4212.4000,98.2867,-0.8028,57.9656,4.7906,0.4590
4212.5000,98.2962,-0.7942,58.1152,4.7906,0.4591
4212.6000,98.3057,-0.7857,58.2651,4.7906,0.4591
4212.7000,98.3151,-0.7771,58.4151,4.7906,0.4591
4212.8000,98.3245,-0.7686,58.5653,4.7906,0.4592
4212.9000,98.3339,-0.7600,58.7157,4.7906,0.4592
4213.0000,98.3433,-0.7514,58.8663,4.7906,0.4592
4213.1000,98.3526,-0.7428,59.0170,4.7906,0.4593
4213.2000,98.3619,-0.7342,59.1679,4.7906,0.4593
4213.3000,98.3712,-0.7256,59.3189,4.7906,0.4593
4213.4000,98.3804,-0.7170,59.4700,4.7906,0.4594
4213.5000,98.3896,-0.7084,59.6213,4.7906,0.4594
4213.6000,98.3988,-0.6997,59.7727,4.7906,0.4594
4213.7000,98.4079,-0.6911,59.9241,4.7906,0.4595
4213.8000,98.4170,-0.6825,60.0757,4.7906,0.4595
4213.9000,98.4261,-0.6739,60.2273,4.7906,0.4595
4214.0000,98.4351,-0.6652,60.3790,4.7906,0.4596
4214.1000,98.4441,-0.6566,60.5308,4.7906,0.4596
4214.2000,98.4531,-0.6480,60.6826,4.7906,0.4596
4214.3000,98.4621,-0.6393,60.8344,4.7906,0.4597
4214.4000,98.4710,-0.6307,60.9863,4.7906,0.4597
4214.5000,98.4799,-0.6221,61.1382,4.7906,0.4597
4214.6000,98.4887,-0.6134,61.2901,4.7906,0.4598
4214.7000,98.4976,-0.6048,61.3965,4.7906,0.4598
4214.8000,98.5062,-0.5962,61.0208,4.7906,0.4598
4214.9000,98.5130,-0.5875,60.1955,4.7906,0.4598
4215.0000,98.5178,-0.5789,59.2214,4.7906,0.4599
4215.1000,98.5202,-0.5703,57.7502,4.7906,0.4599
4215.2000,98.5188,-0.5617,55.8047,4.7906,0.4600
4215.3000,98.5131,-0.5531,54.2293,4.7906,0.4600
4215.4000,98.5051,-0.5445,53.8358,4.7906,0.4601
4215.5000,98.4975,-0.5359,54.5328,4.7906,0.4601
4215.6000,98.4916,-0.5273,55.8002,4.7906,0.4601
4215.7000,98.4882,-0.5187,57.4251,4.7906,0.4602
4215.8000,98.4880,-0.5101,59.5071,4.7906,0.4602
4215.9000,98.4921,-0.5016,60.7485,4.7906,0.4602
4216.0000,98.4960,-0.4930,60.1412,4.7906,0.4603
4216.1000,98.4971,-0.4845,58.8650,4.7906,0.4603
4216.2000,98.4956,-0.4760,57.7508,4.7906,0.4604
4216.3000,98.4919,-0.4674,56.0751,4.7906,0.4604
4216.4000,98.4834,-0.4589,54.2466,4.7906,0.4604
4216.5000,98.4721,-0.4504,52.8289,4.7906,0.4605
4216.6000,98.4577,-0.4420,51.6395,4.7906,0.4605
4216.7000,98.4413,-0.4335,50.5248,4.7906,0.4606
4216.8000,98.4221,-0.4250,49.0706,4.7906,0.4607
4216.9000,98.3998,-0.4166,47.4014,4.7906,0.4607
4217.0000,98.3737,-0.4082,46.3221,4.7906,0.4608
4217.1000,98.3468,-0.3998,45.6747,4.7906,0.4609
4217.2000,98.3179,-0.3914,44.4660,4.7906,0.4609
4217.3000,98.2859,-0.3830,43.5587,4.7906,0.4610
4217.4000,98.2531,-0.3747,43.0374,4.7906,0.4611
