t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
600.0000,69.8428,-0.2292,25.0065,4.7906,0.3760
600.1000,69.8391,-0.2306,25.9647,4.7906,0.3761
600.2000,69.8382,-0.2320,26.7410,4.7906,0.3762
600.3000,69.8388,-0.2335,27.3779,4.7906,0.3763
600.4000,69.8415,-0.2349,28.0129,4.7906,0.3764
600.5000,69.8456,-0.2363,28.3922,4.7906,0.3765
600.6000,69.8504,-0.2377,28.6201,4.7906,0.3767
600.7000,69.8559,-0.2391,28.8733,4.7906,0.3768
600.8000,69.8621,-0.2405,29.1202,4.7906,0.3769
600.9000,69.8689,-0.2419,29.7091,4.7906,0.3770
601.0000,69.8784,-0.2433,31.0058,4.7906,0.3771
601.1000,69.8923,-0.2447,32.8539,4.7906,0.3772
601.2000,69.9118,-0.2461,34.9369,4.7906,0.3773
601.3000,69.9369,-0.2474,36.9660,4.7906,0.3774
601.4000,69.9673,-0.2488,38.6114,4.7906,0.3775
601.5000,70.0012,-0.2501,39.1881,4.7906,0.3776
601.6000,70.0346,-0.2515,38.7267,4.7906,0.3777
601.7000,70.0659,-0.2528,37.9109,4.7906,0.3778
601.8000,70.0949,-0.2542,36.5382,4.7906,0.3778
601.9000,70.1187,-0.2555,34.5980,4.7906,0.3779
602.0000,70.1371,-0.2568,32.7124,4.7906,0.3780
602.1000,70.1508,-0.2581,31.4066,4.7906,0.3782
602.2000,70.1622,-0.2595,30.9573,4.7906,0.3783
602.3000,70.1735,-0.2608,31.2653,4.7906,0.3784
602.4000,70.1866,-0.2621,31.7652,4.7906,0.3785
602.5000,70.2006,-0.2633,32.0299,4.7906,0.3786
602.6000,70.2152,-0.2646,32.3452,4.7906,0.3787
602.7000,70.2309,-0.2659,32.8469,4.7906,0.3788
602.8000,70.2481,-0.2672,33.4682,4.7906,0.3789
602.9000,70.2672,-0.2684,33.9901,4.7906,0.3790
603.0000,70.2872,-0.2697,34.8048,4.7906,0.3791
603.1000,70.3106,-0.2710,35.3441,4.7906,0.3792
603.2000,70.3335,-0.2722,34.5842,4.7906,0.3793
603.3000,70.3527,-0.2734,33.4439,4.7906,0.3794
603.4000,70.3695,-0.2747,32.8600,4.7906,0.3795
603.5000,70.3856,-0.2759,32.4156,4.7906,0.3796
603.6000,70.3999,-0.2771,31.9319,4.7906,0.3797
603.7000,70.4135,-0.2783,31.9199,4.7906,0.3798
603.8000,70.4278,-0.2795,32.1252,4.7906,0.3799
