t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
3000.0000,89.8507,-1.0470,39.3205,4.7906,0.4169
3000.1000,89.8554,-1.0458,38.8960,4.7906,0.4169
3000.2000,89.8594,-1.0447,38.8191,4.7906,0.4170
3000.3000,89.8636,-1.0435,38.8821,4.7906,0.4171
3000.4000,89.8678,-1.0424,38.9793,4.7906,0.4172
3000.5000,89.8724,-1.0413,39.6021,4.7906,0.4173
3000.6000,89.8790,-1.0402,40.6183,4.7906,0.4174
3000.7000,89.8878,-1.0392,41.6087,4.7906,0.4175
3000.8000,89.8985,-1.0381,42.5314,4.7906,0.4175
3000.9000,89.9110,-1.0371,42.9303,4.7906,0.4176
3001.0000,89.9232,-1.0362,42.6860,4.7906,0.4177
3001.1000,89.9345,-1.0352,42.2925,4.7906,0.4178
3001.2000,89.9450,-1.0343,41.8888,4.7906,0.4178
3001.3000,89.9545,-1.0334,41.9321,4.7906,0.4179
3001.4000,89.9651,-1.0325,42.3244,4.7906,0.4180
3001.5000,89.9761,-1.0317,42.2445,4.7906,0.4181
3001.6000,89.9862,-1.0309,41.4333,4.7906,0.4182
3001.7000,89.9937,-1.0301,40.2658,4.7906,0.4182
3001.8000,89.9988,-1.0293,38.8637,4.7906,0.4183
3001.9000,90.0003,-1.0286,37.6469,4.7906,0.4184
3002.0000,90.0003,-1.0279,37.2852,4.7906,0.4185
3002.1000,90.0003,-1.0272,37.8590,4.7906,0.4186
3002.2000,90.0025,-1.0265,38.9852,4.7906,0.4187
3002.3000,90.0072,-1.0259,40.1754,4.7906,0.4188
3002.4000,90.0144,-1.0253,41.1818,4.7906,0.4188
3002.5000,90.0232,-1.0247,41.2559,4.7906,0.4189
3002.6000,90.0306,-1.0241,40.5649,4.7906,0.4190
3002.7000,90.0365,-1.0236,39.9841,4.7906,0.4191
3002.8000,90.0414,-1.0231,39.4146,4.7906,0.4192
3002.9000,90.0448,-1.0226,38.7220,4.7906,0.4193
3003.0000,90.0467,-1.0222,38.5121,4.7906,0.4194
3003.1000,90.0492,-1.0217,38.4356,4.7906,0.4194
3003.2000,90.0508,-1.0213,37.5319,4.7906,0.4195
3003.3000,90.0494,-1.0210,36.6487,4.7906,0.4196
3003.4000,90.0473,-1.0206,36.6437,4.7906,0.4197
3003.5000,90.0459,-1.0203,36.8170,4.7906,0.4198
3003.6000,90.0445,-1.0200,36.9749,4.7906,0.4199
3003.7000,90.0437,-1.0197,37.6452,4.7906,0.4200
3003.8000,90.0451,-1.0195,38.2100,4.7906,0.4201
3003.9000,90.0467,-1.0193,37.9192,4.7906,0.4202
3004.0000,90.0469,-1.0191,37.5296,4.7906,0.4203
3004.1000,90.0468,-1.0189,37.5211,4.7906,0.4203
3004.2000,90.0469,-1.0188,37.5849,4.7906,0.4204
3004.3000,90.0471,-1.0187,38.1420,4.7906,0.4205
3004.4000,90.0495,-1.0186,39.7797,4.7906,0.4206
3004.5000,90.0566,-1.0185,41.8249,4.7906,0.4207
3004.6000,90.0675,-1.0185,43.2508,4.7906,0.4208
3004.7000,90.0805,-1.0185,44.0053,4.7906,0.4208
3004.8000,90.0946,-1.0185,44.3611,4.7906,0.4209
3004.9000,90.1089,-1.0185,44.1988,4.7906,0.4210
3005.0000,90.1222,-1.0186,43.9269,4.7906,0.4211
3005.1000,90.1354,-1.0186,43.6949,4.7906,0.4211
3005.2000,90.1476,-1.0187,43.1128,4.7906,0.4212
3005.3000,90.1583,-1.0189,42.1549,4.7906,0.4213
