t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
4500.0000,97.5469,-4.5136,-10.8686,4.7906,0.5771
4500.1000,97.5515,-4.5100,-10.6516,4.7906,0.5774
4500.2000,97.5565,-4.5065,-10.4760,4.7906,0.5776
4500.3000,97.5615,-4.5029,-9.5723,4.7906,0.5778
4500.4000,97.5697,-4.4994,-8.2653,4.7906,0.5780
4500.5000,97.5796,-4.4960,-7.3786,4.7906,0.5782
4500.6000,97.5909,-4.4926,-6.9242,4.7906,0.5784
4500.7000,97.6023,-4.4892,-6.7215,4.7906,0.5786
4500.8000,97.6142,-4.4859,-6.5321,4.7906,0.5788
4500.9000,97.6260,-4.4826,-6.4842,4.7906,0.5790
4501.0000,97.6377,-4.4794,-6.4369,4.7906,0.5792
4501.1000,97.6495,-4.4762,-6.3904,4.7906,0.5794
4501.2000,97.6612,-4.4730,-6.3444,4.7906,0.5796
4501.3000,97.6728,-4.4699,-6.2992,4.7906,0.5798
4501.4000,97.6845,-4.4668,-6.2547,4.7906,0.5800
4501.5000,97.6960,-4.4638,-6.2108,4.7906,0.5802
4501.6000,97.7076,-4.4608,-6.1676,4.7906,0.5804
4501.7000,97.7191,-4.4578,-6.1250,4.7906,0.5806
4501.8000,97.7305,-4.4549,-6.0832,4.7906,0.5808
4501.9000,97.7419,-4.4520,-6.0420,4.7906,0.5810
4502.0000,97.7533,-4.4492,-6.0015,4.7906,0.5812
4502.1000,97.7647,-4.4464,-5.9617,4.7906,0.5814
4502.2000,97.7760,-4.4437,-5.9226,4.7906,0.5816
4502.3000,97.7872,-4.4410,-5.8841,4.7906,0.5818
4502.4000,97.7985,-4.4383,-5.8463,4.7906,0.5820
4502.5000,97.8097,-4.4357,-5.8092,4.7906,0.5822
4502.6000,97.8208,-4.4331,-5.7727,4.7906,0.5824
4502.7000,97.8319,-4.4305,-5.7369,4.7906,0.5826
4502.8000,97.8430,-4.4280,-5.7018,4.7906,0.5828
4502.9000,97.8540,-4.4256,-5.6674,4.7906,0.5830
4503.0000,97.8650,-4.4231,-5.6336,4.7906,0.5832
4503.1000,97.8760,-4.4208,-5.6005,4.7906,0.5834
4503.2000,97.8869,-4.4184,-5.5681,4.7906,0.5836
4503.3000,97.8978,-4.4161,-5.5363,4.7906,0.5838
4503.4000,97.9086,-4.4139,-5.5052,4.7906,0.5840
4503.5000,97.9194,-4.4116,-5.4748,4.7906,0.5842
4503.6000,97.9302,-4.4094,-5.4450,4.7906,0.5844
4503.7000,97.9410,-4.4073,-5.4158,4.7906,0.5846
4503.8000,97.9517,-4.4052,-5.3874,4.7906,0.5848
4503.9000,97.9623,-4.4031,-5.3595,4.7906,0.5850
4504.0000,97.9730,-4.4011,-5.3324,4.7906,0.5852
4504.1000,97.9835,-4.3991,-5.3058,4.7906,0.5854
4504.2000,97.9941,-4.3972,-5.2800,4.7906,0.5856
4504.3000,98.0046,-4.3953,-5.2547,4.7906,0.5858
4504.4000,98.0151,-4.3934,-5.2301,4.7906,0.5860
4504.5000,98.0255,-4.3916,-5.2062,4.7906,0.5862
4504.6000,98.0360,-4.3898,-5.1828,4.7906,0.5863
4504.7000,98.0463,-4.3880,-5.1602,4.7906,0.5865
4504.8000,98.0567,-4.3863,-5.1381,4.7906,0.5867
4504.9000,98.0670,-4.3846,-5.1167,4.7906,0.5869
4505.0000,98.0772,-4.3830,-5.0959,4.7906,0.5871
4505.1000,98.0875,-4.3814,-5.0757,4.7906,0.5873
4505.2000,98.0977,-4.3798,-5.0561,4.7906,0.5875
4505.3000,98.1078,-4.3783,-5.0371,4.7906,0.5877
4505.4000,98.1180,-4.3768,-5.0188,4.7906,0.5879
4505.5000,98.1281,-4.3753,-5.0010,4.7906,0.5881
4505.6000,98.1381,-4.3739,-4.9839,4.7906,0.5883
