t_s,v_kmh,grade_pct,P_wheel_kW,fuel_g_per_s,SOC
1500.0000,80.4027,0.7649,81.8470,4.7906,0.4597
1500.1000,80.4723,0.7680,81.8845,4.7906,0.4597
1500.2000,80.5416,0.7711,81.9224,4.7906,0.4597
1500.3000,80.6106,0.7742,81.9606,4.7906,0.4596
1500.4000,80.6793,0.7774,81.9992,4.7906,0.4596
1500.5000,80.7477,0.7805,82.0381,4.7906,0.4596
1500.6000,80.8158,0.7836,82.0773,4.7906,0.4596
1500.7000,80.8837,0.7867,82.1168,4.7906,0.4595
1500.8000,80.9512,0.7899,82.1567,4.7906,0.4595
1500.9000,81.0185,0.7930,82.1968,4.7906,0.4595
1501.0000,81.0855,0.7962,82.2373,4.7906,0.4595
1501.1000,81.1522,0.7994,82.2780,4.7906,0.4594
1501.2000,81.2186,0.8025,82.3191,4.7906,0.4594
1501.3000,81.2848,0.8057,82.3604,4.7906,0.4594
1501.4000,81.3506,0.8089,82.4020,4.7906,0.4593
1501.5000,81.4162,0.8120,82.4439,4.7906,0.4593
1501.6000,81.4816,0.8152,82.4861,4.7906,0.4593
1501.7000,81.5466,0.8184,82.5285,4.7906,0.4593
1501.8000,81.6114,0.8216,82.5711,4.7906,0.4592
1501.9000,81.6759,0.8247,82.6141,4.7906,0.4592
1502.0000,81.7402,0.8279,82.6572,4.7906,0.4592
1502.1000,81.8041,0.8311,82.7006,4.7906,0.4592
1502.2000,81.8679,0.8343,82.7442,4.7906,0.4591
1502.3000,81.9313,0.8375,82.7881,4.7906,0.4591
1502.4000,81.9945,0.8407,82.8322,4.7906,0.4591
1502.5000,82.0575,0.8439,82.8765,4.7906,0.4590
1502.6000,82.1201,0.8471,82.9210,4.7906,0.4590
1502.7000,82.1826,0.8503,82.9657,4.7906,0.4590
1502.8000,82.2447,0.8534,83.0106,4.7906,0.4590
1502.9000,82.3067,0.8566,83.0556,4.7906,0.4589
1503.0000,82.3683,0.8598,83.1009,4.7906,0.4589
1503.1000,82.4297,0.8630,83.1464,4.7906,0.4589
1503.2000,82.4909,0.8662,83.1920,4.7906,0.4588
1503.3000,82.5518,0.8694,83.2378,4.7906,0.4588
1503.4000,82.6125,0.8725,83.2837,4.7906,0.4588
1503.5000,82.6730,0.8757,83.3298,4.7906,0.4587
1503.6000,82.7331,0.8789,83.3760,4.7906,0.4587
1503.7000,82.7931,0.8820,83.4224,4.7906,0.4587
1503.8000,82.8528,0.8852,83.4689,4.7906,0.4587
1503.9000,82.9123,0.8884,83.5155,4.7906,0.4586
1504.0000,82.9715,0.8915,83.5623,4.7906,0.4586
1504.1000,83.0305,0.8947,83.6091,4.7906,0.4586
1504.2000,83.0893,0.8978,83.6561,4.7906,0.4585
1504.3000,83.1478,0.9009,83.7032,4.7906,0.4585
1504.4000,83.2061,0.9041,83.7503,4.7906,0.4585
1504.5000,83.2642,0.9072,83.7976,4.7906,0.4584
1504.6000,83.3220,0.9103,83.8449,4.7906,0.4584
1504.7000,83.3796,0.9134,83.8923,4.7906,0.4584
1504.8000,83.4370,0.9165,83.9398,4.7906,0.4583
1504.9000,83.4941,0.9196,83.9873,4.7906,0.4583
1505.0000,83.5511,0.9227,84.0349,4.7906,0.4583
1505.1000,83.6078,0.9258,84.0825,4.7906,0.4583
1505.2000,83.6643,0.9289,84.1302,4.7906,0.4582
1505.3000,83.7205,0.9319,84.1779,4.7906,0.4582
1505.4000,83.7766,0.9350,84.2256,4.7906,0.4582
1505.5000,83.8324,0.9380,84.2734,4.7906,0.4581
1505.6000,83.8880,0.9411,84.3211,4.7906,0.4581
1505.7000,83.9434,0.9441,84.3689,4.7906,0.4581
1505.8000,83.9986,0.9471,84.4167,4.7906,0.4580
1505.9000,84.0536,0.9501,84.4644,4.7906,0.4580
1506.0000,84.1083,0.9531,84.5122,4.7906,0.4580
1506.1000,84.1629,0.9560,84.5599,4.7906,0.4579
1506.2000,84.2172,0.9590,84.6076,4.7906,0.4579
1506.3000,84.2713,0.9620,84.6552,4.7906,0.4579
1506.4000,84.3253,0.9649,84.7028,4.7906,0.4578
1506.5000,84.3790,0.9678,84.7504,4.7906,0.4578
1506.6000,84.4325,0.9707,84.7979,4.7906,0.4578
1506.7000,84.4858,0.9736,84.8454,4.7906,0.4577
1506.8000,84.5389,0.9765,84.8927,4.7906,0.4577
1506.9000,84.5918,0.9794,84.9400,4.7906,0.4577
1507.0000,84.6445,0.9822,84.9873,4.7906,0.4576
1507.1000,84.6970,0.9851,85.0344,4.7906,0.4576
1507.2000,84.7493,0.9879,85.0814,4.7906,0.4576
1507.3000,84.8014,0.9907,85.1284,4.7906,0.4575
1507.4000,84.8533,0.9935,85.1752,4.7906,0.4575
1507.5000,84.9050,0.9962,85.2219,4.7906,0.4575
1507.6000,84.9565,0.9990,87.2548,4.7906,0.4574
1507.7000,85.0166,1.0017,91.2850,4.7906,0.4574
1507.8000,85.0854,1.0044,95.3198,4.7906,0.4573
1507.9000,85.1627,1.0071,99.3601,4.7906,0.4572
1508.0000,85.2485,1.0098,103.4073,4.7906,0.4571
1508.1000,85.3428,1.0125,105.4671,4.7906,0.4570
1508.2000,85.4368,1.0151,105.5245,4.7906,0.4570
1508.3000,85.5303,1.0178,105.5816,4.7906,0.4569
1508.4000,85.6235,1.0204,105.6385,4.7906,0.4568
1508.5000,85.7162,1.0229,105.6951,4.7906,0.4567
1508.6000,85.8086,1.0255,105.7514,4.7906,0.4566
1508.7000,85.9007,1.0281,105.8074,4.7906,0.4565
1508.8000,85.9923,1.0306,105.8631,4.7906,0.4564
1508.9000,86.0836,1.0331,105.9185,4.7906,0.4563
1509.0000,86.1745,1.0356,105.9341,4.7906,0.4562
1509.1000,86.2649,1.0380,105.9491,4.7906,0.4561
1509.2000,86.3549,1.0405,105.7678,4.7906,0.4560
1509.3000,86.4436,1.0429,105.4081,4.7906,0.4560
1509.4000,86.5311,1.0453,105.2835,4.7906,0.4559
1509.5000,86.6182,1.0477,105.2129,4.7906,0.4558
1509.6000,86.7044,1.0500,104.3196,4.7906,0.4557
1509.7000,86.7868,1.0523,102.6004,4.7906,0.4556
1509.8000,86.8647,1.0546,100.2869,4.7906,0.4555
1509.9000,86.9361,1.0569,97.1357,4.7906,0.4555
1510.0000,86.9995,1.0592,93.5506,4.7906,0.4554
1510.1000,87.0547,1.0614,90.4268,4.7906,0.4554
1510.2000,87.1040,1.0636,88.2681,4.7906,0.4553
1510.3000,87.1493,1.0658,87.0870,4.7906,0.4553
1510.4000,87.1930,1.0679,86.5645,4.7906,0.4552
1510.5000,87.2355,1.0700,85.9923,4.7906,0.4552
1510.6000,87.2762,1.0721,85.4281,4.7906,0.4552
1510.7000,87.3158,1.0741,85.3597,4.7906,0.4551
1510.8000,87.3558,1.0762,85.5338,4.7906,0.4551
1510.9000,87.3957,1.0782,85.7038,4.7906,0.4551
1511.0000,87.4360,1.0801,86.1968,4.7906,0.4550
1511.1000,87.4776,1.0821,86.4689,4.7906,0.4550
1511.2000,87.5186,1.0840,85.7356,4.7906,0.4549
1511.3000,87.5566,1.0858,84.1163,4.7906,0.4549
1511.4000,87.5901,1.0877,82.5136,4.7906,0.4549
1511.5000,87.6208,1.0895,81.3761,4.7906,0.4549
1511.6000,87.6491,1.0913,80.7092,4.7906,0.4548
1511.7000,87.6766,1.0930,80.3685,4.7906,0.4548
1511.8000,87.7031,1.0947,80.2494,4.7906,0.4548
1511.9000,87.7298,1.0964,80.0444,4.7906,0.4548
1512.0000,87.7551,1.0981,79.4592,4.7906,0.4548
1512.1000,87.7790,1.0997,79.0127,4.7906,0.4547
1512.2000,87.8021,1.1013,78.6867,4.7906,0.4547
1512.3000,87.8242,1.1028,78.2771,4.7906,0.4547
1512.4000,87.8453,1.1043,77.8890,4.7906,0.4547
1512.5000,87.8656,1.1058,78.0757,4.7906,0.4547
1512.6000,87.8872,1.1072,79.0108,4.7906,0.4547
1512.7000,87.9112,1.1086,80.4971,4.7906,0.4546
1512.8000,87.9389,1.1100,82.2238,4.7906,0.4546
1512.9000,87.9700,1.1113,83.4381,4.7906,0.4546
1513.0000,88.0027,1.1126,83.5610,4.7906,0.4545
1513.1000,88.0340,1.1139,82.5708,4.7906,0.4545
1513.2000,88.0620,1.1151,80.7767,4.7906,0.4545
1513.3000,88.0853,1.1163,78.8375,4.7906,0.4545
1513.4000,88.1048,1.1175,76.7329,4.7906,0.4545
1513.5000,88.1189,1.1186,74.8000,4.7906,0.4545
1513.6000,88.1299,1.1197,73.5256,4.7906,0.4545
1513.7000,88.1383,1.1207,72.4310,4.7906,0.4545
1513.8000,88.1445,1.1217,71.3550,4.7906,0.4545
1513.9000,88.1483,1.1227,71.4799,4.7906,0.4545
1514.0000,88.1549,1.1236,72.3374,4.7906,0.4545
1514.1000,88.1622,1.1245,72.6562,4.7906,0.4545
1514.2000,88.1701,1.1253,73.2480,4.7906,0.4545
1514.3000,88.1798,1.1261,73.9816,4.7906,0.4545
1514.4000,88.1907,1.1269,74.0984,4.7906,0.4545
1514.5000,88.2008,1.1276,73.5469,4.7906,0.4545
1514.6000,88.2092,1.1283,72.2945,4.7906,0.4545
1514.7000,88.2139,1.1289,70.9214,4.7906,0.4545
1514.8000,88.2163,1.1296,69.6937,4.7906,0.4545
1514.9000,88.2156,1.1301,68.7299,4.7906,0.4545
1515.0000,88.2140,1.1306,68.2069,4.7906,0.4545
